"PuttingfromGrtr10_RANKTHISWEEK_2006","PuttingfromGrtr10_RANKLASTWEEK_2006","PuttingfromGrtr10_PLAYERNAME_2006","PuttingfromGrtr10_ROUNDS_2006","PuttingfromGrtr10_PctMADE_2006","PuttingfromGrtr10_ATTEMPTS_2006","PuttingfromGrtr10_PUTTSMADE_2006","stat_name","year"
29,29,"Nathan Green",108,17.13,981,168,"PuttingfromGrtr10",2006
30,30,"Richard Johnson",94,17.02,946,161,"PuttingfromGrtr10",2006
31,31,"Jonathan Byrd",66,16.99,571,97,"PuttingfromGrtr10",2006
32,32,"Mark OMeara",52,16.95,354,60,"PuttingfromGrtr10",2006
33,33,"Michael Allen",84,16.92,721,122,"PuttingfromGrtr10",2006
34,34,"Mark Wilson",79,16.86,765,129,"PuttingfromGrtr10",2006
35,35,"Wes Short Jr",96,16.84,891,150,"PuttingfromGrtr10",2006
36,36,"Craig Barlow",77,16.81,595,100,"PuttingfromGrtr10",2006
37,37,"Stephen Leaney",84,16.77,805,135,"PuttingfromGrtr10",2006
38,38,"Shane Bertsch",104,16.76,931,156,"PuttingfromGrtr10",2006
38,38,"Jesper Parnevik",84,16.76,752,126,"PuttingfromGrtr10",2006
40,40,"Camilo Villegas",95,16.75,848,142,"PuttingfromGrtr10",2006
41,41,"Luke Donald",66,16.71,431,72,"PuttingfromGrtr10",2006
41,41,"Brad Faxon",78,16.71,748,125,"PuttingfromGrtr10",2006
43,43,"Todd Fischer",101,16.68,923,154,"PuttingfromGrtr10",2006
44,44,"Aaron Baddeley",78,16.67,672,112,"PuttingfromGrtr10",2006
45,45,"Tag Ridings",103,16.63,944,157,"PuttingfromGrtr10",2006
46,46,"Chris Smith",67,16.57,724,120,"PuttingfromGrtr10",2006
46,46,"Steve Stricker",64,16.57,531,88,"PuttingfromGrtr10",2006
48,48,"David Howell",52,16.56,320,53,"PuttingfromGrtr10",2006
49,49,"Olin Browne",108,16.55,894,148,"PuttingfromGrtr10",2006
50,50,"Steve Flesch",119,16.54,1064,176,"PuttingfromGrtr10",2006
51,51,"Tim Petrovic",95,16.51,842,139,"PuttingfromGrtr10",2006
52,52,"Jim Furyk",89,16.45,760,125,"PuttingfromGrtr10",2006
53,53,"Rich Beem",85,16.42,676,111,"PuttingfromGrtr10",2006
54,54,"Ben Curtis",86,16.4,738,121,"PuttingfromGrtr10",2006
55,55,"Frank Lickliter II",99,16.34,906,148,"PuttingfromGrtr10",2006
56,56,"Robert Allenby",79,16.28,639,104,"PuttingfromGrtr10",2006
57,57,"Bernhard Langer",77,16.26,621,101,"PuttingfromGrtr10",2006
58,58,"JB Holmes",81,16.24,665,108,"PuttingfromGrtr10",2006
59,59,"Danny Ellis",68,16.23,616,100,"PuttingfromGrtr10",2006
60,60,"Ian Poulter",53,16.2,426,69,"PuttingfromGrtr10",2006
61,61,"Jerry Smith",94,16.19,908,147,"PuttingfromGrtr10",2006
62,62,"Briny Baird",81,16.08,771,124,"PuttingfromGrtr10",2006
63,63,"Stuart Appleby",83,16.07,647,104,"PuttingfromGrtr10",2006
63,63,"DJ Trahan",92,16.07,778,125,"PuttingfromGrtr10",2006
65,65,"Hunter Mahan",98,16.05,972,156,"PuttingfromGrtr10",2006
66,66,"Mark Calcavecchia",94,16.04,798,128,"PuttingfromGrtr10",2006
67,67,"Marco Dawson",87,16.01,787,126,"PuttingfromGrtr10",2006
68,68,"Geoff Ogilvy",76,15.96,545,87,"PuttingfromGrtr10",2006
69,69,"Billy Andrade",78,15.95,627,100,"PuttingfromGrtr10",2006
70,70,"Steve Elkington",52,15.89,516,82,"PuttingfromGrtr10",2006
71,71,"Jason Gore",86,15.84,783,124,"PuttingfromGrtr10",2006
71,71,"Scott Verplank",88,15.84,707,112,"PuttingfromGrtr10",2006
73,73,"Steve Jones",83,15.82,746,118,"PuttingfromGrtr10",2006
74,74,"Phil Mickelson",74,15.72,477,75,"PuttingfromGrtr10",2006
75,75,"Jason Schultz",77,15.7,707,111,"PuttingfromGrtr10",2006
76,76,"Henrik Bjornstad",97,15.65,952,149,"PuttingfromGrtr10",2006
76,76,"Ted Purdy",103,15.65,869,136,"PuttingfromGrtr10",2006
78,78,"Greg Chalmers",71,15.63,576,90,"PuttingfromGrtr10",2006
79,79,"John Daly",51,15.61,410,64,"PuttingfromGrtr10",2006
80,80,"Jeff Overton",95,15.6,910,142,"PuttingfromGrtr10",2006
81,81,"Ryan Moore",68,15.59,603,94,"PuttingfromGrtr10",2006
82,82,"James Driscoll",80,15.57,809,126,"PuttingfromGrtr10",2006
83,83,"Zach Johnson",98,15.55,823,128,"PuttingfromGrtr10",2006
83,83,"Corey Pavin",74,15.55,598,93,"PuttingfromGrtr10",2006
85,85,"John Cook",67,15.5,600,93,"PuttingfromGrtr10",2006
86,86,"Jerry Kelly",100,15.49,891,138,"PuttingfromGrtr10",2006
86,86,"Joe Ogilvie",95,15.49,794,123,"PuttingfromGrtr10",2006
88,88,"Rory Sabbatini",84,15.48,646,100,"PuttingfromGrtr10",2006
89,89,"Chad Campbell",91,15.47,724,112,"PuttingfromGrtr10",2006
89,89,"Harrison Frazar",95,15.47,763,118,"PuttingfromGrtr10",2006
89,89,"DA Points",82,15.47,724,112,"PuttingfromGrtr10",2006
92,92,"Ryan Palmer",101,15.46,867,134,"PuttingfromGrtr10",2006
93,93,"Bob Estes",85,15.45,822,127,"PuttingfromGrtr10",2006
94,94,"Doug Barron",74,15.43,661,102,"PuttingfromGrtr10",2006
95,95,"Arron Oberholser",82,15.42,668,103,"PuttingfromGrtr10",2006
96,96,"Nick Watney",97,15.4,909,140,"PuttingfromGrtr10",2006
97,97,"Larry Mize",53,15.38,455,70,"PuttingfromGrtr10",2006
98,98,"Michael Connell",51,15.37,462,71,"PuttingfromGrtr10",2006
98,98,"Jeff Sluman",101,15.37,872,134,"PuttingfromGrtr10",2006
100,100,"Robert Garrigus",85,15.35,775,119,"PuttingfromGrtr10",2006
101,101,"Justin Rose",98,15.32,888,136,"PuttingfromGrtr10",2006
102,102,"Bo Van Pelt",102,15.31,973,149,"PuttingfromGrtr10",2006
103,103,"Greg Kraft",79,15.3,693,106,"PuttingfromGrtr10",2006
103,103,"Hidemichi Tanaka",74,15.3,693,106,"PuttingfromGrtr10",2006
105,105,"Vance Veazey",59,15.26,570,87,"PuttingfromGrtr10",2006
106,106,"Robert Damron",91,15.25,833,127,"PuttingfromGrtr10",2006
107,107,"Todd Hamilton",72,15.23,545,83,"PuttingfromGrtr10",2006
108,108,"Paul Azinger",87,15.22,808,123,"PuttingfromGrtr10",2006
109,109,"Bob May",65,15.21,559,85,"PuttingfromGrtr10",2006
109,109,"Vijay Singh",103,15.21,861,131,"PuttingfromGrtr10",2006
111,111,"Brandt Jobe",91,15.2,763,116,"PuttingfromGrtr10",2006
112,112,"John Engler Jr",69,15.19,678,103,"PuttingfromGrtr10",2006
113,113,"Chris DiMarco",83,15.12,648,98,"PuttingfromGrtr10",2006
113,113,"Tjaart van der Walt",60,15.12,549,83,"PuttingfromGrtr10",2006
115,115,"Fred Funk",106,15.11,900,136,"PuttingfromGrtr10",2006
116,116,"Tim Clark",80,15.1,596,90,"PuttingfromGrtr10",2006
117,117,"Eric Axley",91,15.09,815,123,"PuttingfromGrtr10",2006
117,117,"Brett Wetterich",82,15.09,762,115,"PuttingfromGrtr10",2006
119,119,"Retief Goosen",68,15.03,459,69,"PuttingfromGrtr10",2006
120,120,"Robert Gamez",94,15.01,846,127,"PuttingfromGrtr10",2006
120,120,"Jeff Maggert",81,15.01,733,110,"PuttingfromGrtr10",2006
122,122,"Bob Tway",81,14.99,694,104,"PuttingfromGrtr10",2006
123,123,"Tommy Armour III",65,14.96,548,82,"PuttingfromGrtr10",2006
124,124,"Alex Aragon",63,14.95,555,83,"PuttingfromGrtr10",2006
125,125,"Charley Hoffman",100,14.92,918,137,"PuttingfromGrtr10",2006
125,125,"Mike Weir",88,14.92,630,94,"PuttingfromGrtr10",2006
127,127,"Brian Bateman",69,14.9,651,97,"PuttingfromGrtr10",2006
128,128,"Lucas Glover",105,14.88,894,133,"PuttingfromGrtr10",2006
128,128,"JJ Henry",96,14.88,867,129,"PuttingfromGrtr10",2006
128,128,"Heath Slocum",96,14.88,921,137,"PuttingfromGrtr10",2006
131,131,"David Branshaw",98,14.87,995,148,"PuttingfromGrtr10",2006
132,132,"Brian Davis",92,14.85,808,120,"PuttingfromGrtr10",2006
133,133,"Jason Bohn",104,14.84,930,138,"PuttingfromGrtr10",2006
134,134,"Sergio Garcia",59,14.83,418,62,"PuttingfromGrtr10",2006
135,135,"Jimmy Walker",60,14.82,587,87,"PuttingfromGrtr10",2006
136,136,"Adam Scott",70,14.74,536,79,"PuttingfromGrtr10",2006
137,137,"Ron Whittaker",81,14.66,771,113,"PuttingfromGrtr10",2006
138,138,"Duffy Waldorf",96,14.64,888,130,"PuttingfromGrtr10",2006
139,139,"Troy Matteson",101,14.63,943,138,"PuttingfromGrtr10",2006
140,140,"Dudley Hart",83,14.62,766,112,"PuttingfromGrtr10",2006
141,141,"Mathew Goggin",72,14.58,638,93,"PuttingfromGrtr10",2006
142,142,"Carlos Franco",86,14.57,803,117,"PuttingfromGrtr10",2006
143,143,"Mathias Gronberg",92,14.55,818,119,"PuttingfromGrtr10",2006
144,144,"Ryuji Imada",105,14.53,895,130,"PuttingfromGrtr10",2006
144,144,"John Rollins",93,14.53,833,121,"PuttingfromGrtr10",2006
146,146,"Trevor Immelman",86,14.52,785,114,"PuttingfromGrtr10",2006
146,146,"Sean OHair",100,14.52,792,115,"PuttingfromGrtr10",2006
148,148,"Patrick Sheehan",104,14.46,920,133,"PuttingfromGrtr10",2006
149,149,"Shaun Micheel",96,14.45,858,124,"PuttingfromGrtr10",2006
150,150,"Kenny Perry",73,14.43,672,97,"PuttingfromGrtr10",2006
151,151,"Kevin Sutherland",100,14.41,958,138,"PuttingfromGrtr10",2006
152,152,"John Senden",96,14.4,889,128,"PuttingfromGrtr10",2006
153,153,"Billy Mayfair",94,14.37,856,123,"PuttingfromGrtr10",2006
153,153,"Paul Stankowski",70,14.37,689,99,"PuttingfromGrtr10",2006
155,155,"Kirk Triplett",58,14.34,488,70,"PuttingfromGrtr10",2006
156,156,"Paul Goydos",72,14.31,650,93,"PuttingfromGrtr10",2006
157,157,"Tim Herron",82,14.15,643,91,"PuttingfromGrtr10",2006
158,158,"KJ Choi",93,14.11,879,124,"PuttingfromGrtr10",2006
159,159,"Alex Cejka",93,14.07,796,112,"PuttingfromGrtr10",2006
160,160,"Ernie Els",69,14.03,449,63,"PuttingfromGrtr10",2006
161,161,"Steve Lowery",99,14.02,849,119,"PuttingfromGrtr10",2006
162,162,"Ian Leggatt",80,13.99,736,103,"PuttingfromGrtr10",2006
163,163,"Tom Lehman",70,13.98,522,73,"PuttingfromGrtr10",2006
164,164,"Fred Couples",52,13.95,344,48,"PuttingfromGrtr10",2006
165,165,"JL Lewis",57,13.93,517,72,"PuttingfromGrtr10",2006
166,166,"Mike Sposa",68,13.91,611,85,"PuttingfromGrtr10",2006
167,167,"Joe Durant",101,13.78,1038,143,"PuttingfromGrtr10",2006
168,168,"Bubba Watson",83,13.76,785,108,"PuttingfromGrtr10",2006
169,169,"Bubba Dickerson",98,13.67,900,123,"PuttingfromGrtr10",2006
170,170,"Bart Bryant",87,13.62,793,108,"PuttingfromGrtr10",2006
170,170,"Skip Kendall",72,13.62,602,82,"PuttingfromGrtr10",2006
172,172,"Scott Gutschewski",53,13.6,478,65,"PuttingfromGrtr10",2006
173,173,"Charles Howell III",96,13.48,868,117,"PuttingfromGrtr10",2006
174,174,"Justin Leonard",83,13.47,668,90,"PuttingfromGrtr10",2006
174,174,"Daisuke Maruyama",83,13.47,735,99,"PuttingfromGrtr10",2006
176,176,"Kris Cox",83,13.41,753,101,"PuttingfromGrtr10",2006
177,177,"Jeff Brehaut",100,13.08,925,121,"PuttingfromGrtr10",2006
178,178,"Pat Perez",50,13.05,406,53,"PuttingfromGrtr10",2006
179,179,"Matt Hansen",68,13.04,629,82,"PuttingfromGrtr10",2006
180,180,"Roger Tambellini",64,13.03,591,77,"PuttingfromGrtr10",2006
181,181,"Joey Sindelar",90,12.98,832,108,"PuttingfromGrtr10",2006
182,182,"Jonathan Kaye",95,12.97,948,123,"PuttingfromGrtr10",2006
183,183,"Thomas Levet",53,12.89,512,66,"PuttingfromGrtr10",2006
184,184,"Chris Couch",75,12.81,734,94,"PuttingfromGrtr10",2006
185,185,"Greg Owen",79,12.76,666,85,"PuttingfromGrtr10",2006
186,186,"Nicholas Thompson",96,12.73,825,105,"PuttingfromGrtr10",2006
187,187,"Jon Mills",68,12.71,582,74,"PuttingfromGrtr10",2006
188,188,"Bill Haas",99,12.7,890,113,"PuttingfromGrtr10",2006
189,189,"Mark Brooks",90,12.61,769,97,"PuttingfromGrtr10",2006
190,190,"Will Ma Kenzie",91,12.48,809,101,"PuttingfromGrtr10",2006
191,191,"Padraig Harrington",54,12.43,378,47,"PuttingfromGrtr10",2006
192,192,"Charles Warren",93,12.4,879,109,"PuttingfromGrtr10",2006
193,193,"Jeff Gove",91,11.98,918,110,"PuttingfromGrtr10",2006
194,194,"Ryan Hietala",61,11.95,527,63,"PuttingfromGrtr10",2006
195,195,"Peter Lonard",77,11.87,699,83,"PuttingfromGrtr10",2006
196,196,"Omar Uresti",61,11.35,502,57,"PuttingfromGrtr10",2006
