"Approach100125yardsRTPScore_RANKTHISWEEK_2013","Approach100125yardsRTPScore_RANKLASTWEEK_2013","Approach100125yardsRTPScore_PLAYERNAME_2013","Approach100125yardsRTPScore_ROUNDS_2013","Approach100125yardsRTPScore_AVGRTP_2013","stat_name","year"
1,1,"Aaron Watkins",46,-0.4,"Approach100125yardsRTPScore",2013
2,2,"Phil Mickelson",78,-0.306,"Approach100125yardsRTPScore",2013
3,3,"Dicky Pride",71,-0.303,"Approach100125yardsRTPScore",2013
4,4,"Ben Crane",62,-0.293,"Approach100125yardsRTPScore",2013
5,5,"David Toms",49,-0.277,"Approach100125yardsRTPScore",2013
6,6,"Brian Davis",91,-0.267,"Approach100125yardsRTPScore",2013
7,7,"Morgan Hoffmann",64,-0.26,"Approach100125yardsRTPScore",2013
8,8,"Jim Furyk",80,-0.257,"Approach100125yardsRTPScore",2013
9,9,"Brandt Snedeker",79,-0.256,"Approach100125yardsRTPScore",2013
10,10,"Charles Howell III",87,-0.253,"Approach100125yardsRTPScore",2013
11,11,"Rickie Fowler",75,-0.25,"Approach100125yardsRTPScore",2013
11,11,"Steve Stricker",51,-0.25,"Approach100125yardsRTPScore",2013
13,13,"Steven Bowditch",67,-0.247,"Approach100125yardsRTPScore",2013
14,14,"John Senden",79,-0.243,"Approach100125yardsRTPScore",2013
15,15,"Webb Simpson",92,-0.233,"Approach100125yardsRTPScore",2013
15,15,"Tiger Woods",61,-0.233,"Approach100125yardsRTPScore",2013
17,17,"William McGirt",75,-0.229,"Approach100125yardsRTPScore",2013
18,18,"Fabian Gomez",65,-0.222,"Approach100125yardsRTPScore",2013
18,18,"Bill Haas",85,-0.222,"Approach100125yardsRTPScore",2013
20,20,"Greg Chalmers",77,-0.221,"Approach100125yardsRTPScore",2013
21,21,"Camilo Villegas",79,-0.22,"Approach100125yardsRTPScore",2013
22,22,"Jimmy Walker",84,-0.219,"Approach100125yardsRTPScore",2013
23,23,"Graham DeLaet",94,-0.217,"Approach100125yardsRTPScore",2013
24,24,"Bryce Molder",82,-0.216,"Approach100125yardsRTPScore",2013
25,25,"Robert Garrigus",69,-0.211,"Approach100125yardsRTPScore",2013
26,26,"David Hearn",88,-0.21,"Approach100125yardsRTPScore",2013
27,27,"Chris Kirk",89,-0.209,"Approach100125yardsRTPScore",2013
28,28,"Jason Dufner",78,-0.2,"Approach100125yardsRTPScore",2013
29,29,"Justin Hicks",79,-0.19,"Approach100125yardsRTPScore",2013
30,30,"Roberto Castro",97,-0.188,"Approach100125yardsRTPScore",2013
31,31,"George McNeill",68,-0.184,"Approach100125yardsRTPScore",2013
32,32,"Tim Clark",64,-0.182,"Approach100125yardsRTPScore",2013
32,32,"Ryan Palmer",79,-0.182,"Approach100125yardsRTPScore",2013
34,34,"Sangmoon Bae",83,-0.181,"Approach100125yardsRTPScore",2013
35,35,"Kevin Stadler",83,-0.18,"Approach100125yardsRTPScore",2013
35,35,"Shawn Stefani",63,-0.18,"Approach100125yardsRTPScore",2013
37,37,"Jason Bohn",70,-0.178,"Approach100125yardsRTPScore",2013
38,38,"Scott Piercy",78,-0.177,"Approach100125yardsRTPScore",2013
38,38,"Scott Stallings",79,-0.177,"Approach100125yardsRTPScore",2013
40,40,"Ben Kohles",75,-0.176,"Approach100125yardsRTPScore",2013
40,40,"Matt Kuchar",93,-0.176,"Approach100125yardsRTPScore",2013
40,40,"Tag Ridings",69,-0.176,"Approach100125yardsRTPScore",2013
43,43,"JJ Henry",83,-0.174,"Approach100125yardsRTPScore",2013
44,44,"Matt Jones",83,-0.171,"Approach100125yardsRTPScore",2013
44,44,"Cameron Tringale",80,-0.171,"Approach100125yardsRTPScore",2013
46,46,"Brandt Jobe",62,-0.17,"Approach100125yardsRTPScore",2013
47,47,"Angel Cabrera",73,-0.169,"Approach100125yardsRTPScore",2013
48,48,"Mike Weir",60,-0.167,"Approach100125yardsRTPScore",2013
49,49,"Jordan Spieth",82,-0.165,"Approach100125yardsRTPScore",2013
50,50,"Robert Allenby",58,-0.164,"Approach100125yardsRTPScore",2013
51,51,"Billy Horschel",96,-0.163,"Approach100125yardsRTPScore",2013
52,52,"Justin Leonard",86,-0.162,"Approach100125yardsRTPScore",2013
53,53,"Justin Rose",62,-0.157,"Approach100125yardsRTPScore",2013
54,54,"Bob Estes",66,-0.156,"Approach100125yardsRTPScore",2013
54,54,"Scott Langley",79,-0.156,"Approach100125yardsRTPScore",2013
56,56,"Jerry Kelly",75,-0.155,"Approach100125yardsRTPScore",2013
57,57,"Charley Hoffman",84,-0.154,"Approach100125yardsRTPScore",2013
57,57,"Steve LeBrun",66,-0.154,"Approach100125yardsRTPScore",2013
57,57,"Marc Leishman",77,-0.154,"Approach100125yardsRTPScore",2013
57,57,"Nicholas Thompson",99,-0.154,"Approach100125yardsRTPScore",2013
61,61,"Ben Curtis",59,-0.151,"Approach100125yardsRTPScore",2013
61,61,"Vijay Singh",61,-0.151,"Approach100125yardsRTPScore",2013
63,63,"Lucas Glover",65,-0.15,"Approach100125yardsRTPScore",2013
64,64,"Michael Bradley",56,-0.148,"Approach100125yardsRTPScore",2013
65,65,"Tom Gillis",69,-0.147,"Approach100125yardsRTPScore",2013
65,65,"Robert Streb",75,-0.147,"Approach100125yardsRTPScore",2013
67,67,"Kevin Chappell",80,-0.144,"Approach100125yardsRTPScore",2013
67,67,"Brendon de Jonge",110,-0.144,"Approach100125yardsRTPScore",2013
69,69,"KJ Choi",85,-0.143,"Approach100125yardsRTPScore",2013
69,69,"Jeff Maggert",63,-0.143,"Approach100125yardsRTPScore",2013
69,69,"Geoff Ogilvy",57,-0.143,"Approach100125yardsRTPScore",2013
69,69,"Charl Schwartzel",69,-0.143,"Approach100125yardsRTPScore",2013
73,73,"Charlie Wi",75,-0.14,"Approach100125yardsRTPScore",2013
74,74,"Boo Weekley",100,-0.138,"Approach100125yardsRTPScore",2013
75,75,"James Driscoll",76,-0.135,"Approach100125yardsRTPScore",2013
76,76,"Patrick Reed",83,-0.134,"Approach100125yardsRTPScore",2013
77,77,"Harris English",95,-0.132,"Approach100125yardsRTPScore",2013
77,77,"Matt Every",89,-0.132,"Approach100125yardsRTPScore",2013
79,79,"Brian Gay",79,-0.13,"Approach100125yardsRTPScore",2013
80,80,"Alistair Presnell",59,-0.127,"Approach100125yardsRTPScore",2013
81,81,"Vaughn Taylor",50,-0.125,"Approach100125yardsRTPScore",2013
82,82,"Daniel Summerhays",83,-0.124,"Approach100125yardsRTPScore",2013
83,83,"YE Yang",56,-0.122,"Approach100125yardsRTPScore",2013
84,84,"Rory Sabbatini",86,-0.121,"Approach100125yardsRTPScore",2013
85,85,"Chris Stroud",88,-0.119,"Approach100125yardsRTPScore",2013
86,86,"Brian Harman",89,-0.118,"Approach100125yardsRTPScore",2013
86,86,"Jason Kokrak",78,-0.118,"Approach100125yardsRTPScore",2013
88,88,"Aaron Baddeley",68,-0.116,"Approach100125yardsRTPScore",2013
88,88,"Luke Donald",60,-0.116,"Approach100125yardsRTPScore",2013
88,88,"Seung Yul Noh",71,-0.116,"Approach100125yardsRTPScore",2013
91,91,"Chad Campbell",78,-0.115,"Approach100125yardsRTPScore",2013
91,91,"Tommy Gainey",84,-0.115,"Approach100125yardsRTPScore",2013
91,91,"John Merrick",79,-0.115,"Approach100125yardsRTPScore",2013
94,94,"Ricky Barnes",74,-0.113,"Approach100125yardsRTPScore",2013
95,95,"DA Points",87,-0.112,"Approach100125yardsRTPScore",2013
96,96,"Sergio Garcia",65,-0.111,"Approach100125yardsRTPScore",2013
96,96,"Nick Watney",88,-0.111,"Approach100125yardsRTPScore",2013
98,98,"Chez Reavie",72,-0.11,"Approach100125yardsRTPScore",2013
99,99,"Luke Guthrie",82,-0.109,"Approach100125yardsRTPScore",2013
100,100,"Will Claxton",67,-0.108,"Approach100125yardsRTPScore",2013
101,101,"Kyle Stanley",71,-0.107,"Approach100125yardsRTPScore",2013
102,102,"Freddie Jacobson",63,-0.106,"Approach100125yardsRTPScore",2013
102,102,"Troy Matteson",68,-0.106,"Approach100125yardsRTPScore",2013
104,104,"Scott Gardiner",61,-0.105,"Approach100125yardsRTPScore",2013
104,104,"Zach Johnson",84,-0.105,"Approach100125yardsRTPScore",2013
106,106,"Kevin Streelman",86,-0.104,"Approach100125yardsRTPScore",2013
107,107,"Ryan Moore",72,-0.103,"Approach100125yardsRTPScore",2013
108,108,"Martin Flores",83,-0.102,"Approach100125yardsRTPScore",2013
109,109,"John Huh",88,-0.101,"Approach100125yardsRTPScore",2013
110,110,"Doug LaBelle II",72,-0.099,"Approach100125yardsRTPScore",2013
111,111,"Bud Cauley",67,-0.098,"Approach100125yardsRTPScore",2013
111,111,"Ryo Ishikawa",72,-0.098,"Approach100125yardsRTPScore",2013
113,113,"Keegan Bradley",88,-0.097,"Approach100125yardsRTPScore",2013
114,114,"Jeff Overton",78,-0.095,"Approach100125yardsRTPScore",2013
114,114,"Bubba Watson",76,-0.095,"Approach100125yardsRTPScore",2013
116,116,"Erik Compton",74,-0.093,"Approach100125yardsRTPScore",2013
116,116,"DH Lee",65,-0.093,"Approach100125yardsRTPScore",2013
118,118,"Jonas Blixt",76,-0.092,"Approach100125yardsRTPScore",2013
118,118,"Rory McIlroy",56,-0.092,"Approach100125yardsRTPScore",2013
120,120,"Ken Duke",87,-0.089,"Approach100125yardsRTPScore",2013
120,120,"Jim Herman",59,-0.089,"Approach100125yardsRTPScore",2013
120,120,"Gary Woodland",94,-0.089,"Approach100125yardsRTPScore",2013
123,123,"Trevor Immelman",73,-0.088,"Approach100125yardsRTPScore",2013
123,123,"Henrik Stenson",65,-0.088,"Approach100125yardsRTPScore",2013
125,125,"Derek Ernst",58,-0.086,"Approach100125yardsRTPScore",2013
126,126,"David Mathis",71,-0.085,"Approach100125yardsRTPScore",2013
126,126,"Andrew Svoboda",46,-0.085,"Approach100125yardsRTPScore",2013
128,128,"Carl Pettersson",82,-0.083,"Approach100125yardsRTPScore",2013
128,128,"Darron Stiles",51,-0.083,"Approach100125yardsRTPScore",2013
130,130,"Cameron Percy",68,-0.079,"Approach100125yardsRTPScore",2013
131,131,"Dustin Johnson",71,-0.077,"Approach100125yardsRTPScore",2013
132,132,"Hunter Mahan",91,-0.076,"Approach100125yardsRTPScore",2013
133,133,"Graeme McDowell",53,-0.075,"Approach100125yardsRTPScore",2013
134,134,"Lee Westwood",70,-0.073,"Approach100125yardsRTPScore",2013
135,135,"Richard Lee",81,-0.072,"Approach100125yardsRTPScore",2013
136,136,"Mark Wilson",56,-0.07,"Approach100125yardsRTPScore",2013
137,137,"Sean OHair",56,-0.069,"Approach100125yardsRTPScore",2013
137,137,"John Rollins",77,-0.069,"Approach100125yardsRTPScore",2013
137,137,"Adam Scott",61,-0.069,"Approach100125yardsRTPScore",2013
140,140,"James Hahn",78,-0.063,"Approach100125yardsRTPScore",2013
140,140,"Josh Teater",86,-0.063,"Approach100125yardsRTPScore",2013
142,142,"Martin Kaymer",61,-0.062,"Approach100125yardsRTPScore",2013
143,143,"Lee Williams",62,-0.06,"Approach100125yardsRTPScore",2013
144,144,"Nicolas Colsaerts",50,-0.059,"Approach100125yardsRTPScore",2013
145,145,"Bo Van Pelt",72,-0.058,"Approach100125yardsRTPScore",2013
146,146,"Ernie Els",63,-0.055,"Approach100125yardsRTPScore",2013
147,147,"Stewart Cink",71,-0.052,"Approach100125yardsRTPScore",2013
148,148,"Scott Brown",65,-0.051,"Approach100125yardsRTPScore",2013
148,148,"Colt Knost",69,-0.051,"Approach100125yardsRTPScore",2013
148,148,"Greg Owen",73,-0.051,"Approach100125yardsRTPScore",2013
151,151,"Brad Fritsch",81,-0.048,"Approach100125yardsRTPScore",2013
151,151,"Pat Perez",69,-0.048,"Approach100125yardsRTPScore",2013
153,153,"Peter Hanson",45,-0.047,"Approach100125yardsRTPScore",2013
154,154,"Robert Karlsson",56,-0.043,"Approach100125yardsRTPScore",2013
155,155,"Jason Day",86,-0.042,"Approach100125yardsRTPScore",2013
156,156,"Ian Poulter",59,-0.037,"Approach100125yardsRTPScore",2013
157,157,"Rod Pampling",46,-0.035,"Approach100125yardsRTPScore",2013
158,158,"Stuart Appleby",88,-0.034,"Approach100125yardsRTPScore",2013
158,158,"Russell Henley",80,-0.034,"Approach100125yardsRTPScore",2013
158,158,"DJ Trahan",48,-0.034,"Approach100125yardsRTPScore",2013
161,161,"David Lynn",70,-0.033,"Approach100125yardsRTPScore",2013
162,162,"Tim Herron",45,-0.031,"Approach100125yardsRTPScore",2013
163,163,"Padraig Harrington",52,-0.025,"Approach100125yardsRTPScore",2013
164,164,"Jin Park",52,-0.016,"Approach100125yardsRTPScore",2013
165,165,"Martin Laird",68,-0.015,"Approach100125yardsRTPScore",2013
166,166,"David Lingmerth",68,-0.012,"Approach100125yardsRTPScore",2013
167,167,"Brian Stuard",78,-0.011,"Approach100125yardsRTPScore",2013
168,168,"Bobby Gates",49,0,"Approach100125yardsRTPScore",2013
168,168,"Eric Meierdierks",48,0,"Approach100125yardsRTPScore",2013
168,168,"Henrik Norlander",70,0,"Approach100125yardsRTPScore",2013
168,168,"Casey Wittenberg",72,0,"Approach100125yardsRTPScore",2013
172,172,"Ted Potter Jr",65,0.013,"Approach100125yardsRTPScore",2013
173,173,"Justin Bolli",59,0.014,"Approach100125yardsRTPScore",2013
173,173,"Luke List",65,0.014,"Approach100125yardsRTPScore",2013
173,173,"Johnson Wagner",64,0.014,"Approach100125yardsRTPScore",2013
176,176,"Andres Romero",63,0.017,"Approach100125yardsRTPScore",2013
177,177,"Michael Thompson",66,0.028,"Approach100125yardsRTPScore",2013
178,178,"Charlie Beljan",62,0.031,"Approach100125yardsRTPScore",2013
178,178,"Brendan Steele",86,0.031,"Approach100125yardsRTPScore",2013
180,180,"Stephen Ames",49,0.068,"Approach100125yardsRTPScore",2013
