"DrivingPct260280Measured_RANKTHISWEEK_2016","DrivingPct260280Measured_RANKLASTWEEK_2016","DrivingPct260280Measured_PLAYERNAME_2016","DrivingPct260280Measured_ROUNDS_2016","DrivingPct260280Measured_Pct_2016","DrivingPct260280Measured_TOTALDRIVESFOR260280_2016","DrivingPct260280Measured_TOTALDRVSOVERALL_2016","DrivingPct260280Measured_RELATIVETOPAR_2016","stat_name","year"
1,1,"Ken Duke",26,60.42,29,48,0.17,"DrivingPct260280Measured",2016
2,3,"Lucas Lee",22,55.88,19,34,-0.16,"DrivingPct260280Measured",2016
3,2,"Zac Blair",56,55.32,52,94,-0.21,"DrivingPct260280Measured",2016
4,4,"Brian Stuard",24,54.76,23,42,-0.09,"DrivingPct260280Measured",2016
5,5,"Billy Hurley III",22,52.5,21,40,0.05,"DrivingPct260280Measured",2016
5,8,"Mark Wilson",42,52.5,42,80,-0.07,"DrivingPct260280Measured",2016
7,6,"Steve Stricker",25,52.38,22,42,0.05,"DrivingPct260280Measured",2016
8,7,"Justin Leonard",28,51.92,27,52,-0.19,"DrivingPct260280Measured",2016
9,9,"Stuart Appleby",39,51.28,40,78,0.03,"DrivingPct260280Measured",2016
10,9,"Shane Bertsch",30,50,24,48,-0.17,"DrivingPct260280Measured",2016
11,13,"Jon Curran",55,48.94,46,94,-0.09,"DrivingPct260280Measured",2016
12,14,"Bryce Molder",50,48.89,44,90,-0.16,"DrivingPct260280Measured",2016
13,15,"KJ Choi",47,48.84,42,86,-0.12,"DrivingPct260280Measured",2016
14,19,"Ben Crane",48,48.75,39,80,0.08,"DrivingPct260280Measured",2016
15,16,"David Toms",38,48.61,35,72,-0.14,"DrivingPct260280Measured",2016
16,17,"Vaughn Taylor",30,48.08,25,52,-0.04,"DrivingPct260280Measured",2016
17,9,"Peter Malnati",53,47.96,47,98,-0.21,"DrivingPct260280Measured",2016
18,18,"Abraham Ancer",26,47.62,20,42,-0.05,"DrivingPct260280Measured",2016
19,20,"Brian Gay",22,47.22,17,36,-0.24,"DrivingPct260280Measured",2016
20,21,"Mark Hubbard",73,47.06,64,136,-0.06,"DrivingPct260280Measured",2016
21,22,"Tim Wilkinson",40,45.71,32,70,-0.19,"DrivingPct260280Measured",2016
22,23,"Spencer Levin",62,45.28,48,106,-0.13,"DrivingPct260280Measured",2016
23,24,"Jerry Kelly",44,44.44,32,72,-0.22,"DrivingPct260280Measured",2016
24,25,"Brice Garnett",29,43.75,21,48,0.19,"DrivingPct260280Measured",2016
25,29,"Rob Oppenheim",37,43.55,27,62,0,"DrivingPct260280Measured",2016
26,28,"Colt Knost",56,43.48,40,92,-0.13,"DrivingPct260280Measured",2016
26,27,"Darron Stiles",28,43.48,20,46,-0.35,"DrivingPct260280Measured",2016
28,36,"Bill Haas",42,43.1,25,58,-0.12,"DrivingPct260280Measured",2016
29,26,"Jason Bohn",37,42.42,28,66,-0.25,"DrivingPct260280Measured",2016
30,38,"Justin Hicks",26,42.31,22,52,-0.14,"DrivingPct260280Measured",2016
31,30,"Matt Kuchar",46,41.67,30,72,-0.27,"DrivingPct260280Measured",2016
32,37,"Will Ma Kenzie",54,40.82,40,98,0.08,"DrivingPct260280Measured",2016
33,42,"David Lingmerth",54,40.54,30,74,0,"DrivingPct260280Measured",2016
34,32,"John Huh",51,40.43,38,94,-0.26,"DrivingPct260280Measured",2016
35,31,"DH Lee",35,40,24,60,-0.08,"DrivingPct260280Measured",2016
36,34,"Kevin Na",52,39.39,26,66,-0.15,"DrivingPct260280Measured",2016
37,35,"Carl Pettersson",31,39.29,22,56,-0.05,"DrivingPct260280Measured",2016
38,33,"Robert Allenby",35,39.06,25,64,0.08,"DrivingPct260280Measured",2016
39,59,"Ian Poulter",37,38.89,21,54,-0.29,"DrivingPct260280Measured",2016
40,40,"Roberto Castro",55,38.24,39,102,-0.05,"DrivingPct260280Measured",2016
41,44,"Chad Collins",45,37.8,31,82,0,"DrivingPct260280Measured",2016
42,45,"Tyler Aldridge",53,37.5,36,96,0.03,"DrivingPct260280Measured",2016
42,38,"Graeme McDowell",33,37.5,21,56,-0.38,"DrivingPct260280Measured",2016
44,43,"DA Points",32,37.04,20,54,0,"DrivingPct260280Measured",2016
45,47,"Brian Harman",60,36.54,38,104,-0.16,"DrivingPct260280Measured",2016
46,49,"Luke Donald",49,36.49,27,74,-0.26,"DrivingPct260280Measured",2016
47,62,"Kevin Streelman",46,36.11,26,72,-0.12,"DrivingPct260280Measured",2016
48,41,"Brendon Todd",43,35.9,28,78,-0.25,"DrivingPct260280Measured",2016
49,53,"Henrik Norlander",41,35.71,25,70,-0.04,"DrivingPct260280Measured",2016
49,46,"Dicky Pride",33,35.71,20,56,-0.2,"DrivingPct260280Measured",2016
51,54,"Vijay Singh",42,35.53,27,76,-0.11,"DrivingPct260280Measured",2016
52,48,"Zach Johnson",42,35.29,24,68,0.17,"DrivingPct260280Measured",2016
53,52,"Ryan Moore",40,35.19,19,54,-0.05,"DrivingPct260280Measured",2016
54,50,"Chez Reavie",56,34.31,35,102,0.14,"DrivingPct260280Measured",2016
55,51,"Cameron Percy",22,34.21,13,38,-0.23,"DrivingPct260280Measured",2016
56,64,"David Hearn",55,34.04,32,94,0,"DrivingPct260280Measured",2016
57,59,"William McGirt",54,34,34,100,-0.12,"DrivingPct260280Measured",2016
58,68,"Kyle Reifers",63,33.64,37,110,-0.19,"DrivingPct260280Measured",2016
59,61,"Michael Kim",62,33.62,39,116,0.08,"DrivingPct260280Measured",2016
60,72,"Brendon de Jonge",55,33.33,32,96,0,"DrivingPct260280Measured",2016
60,55,"Matthew Fitzpatrick",23,33.33,8,24,-0.63,"DrivingPct260280Measured",2016
60,55,"Freddie Jacobson",54,33.33,32,96,-0.06,"DrivingPct260280Measured",2016
60,80,"Steve Marino",40,33.33,24,72,-0.08,"DrivingPct260280Measured",2016
60,73,"George McNeill",33,33.33,20,60,-0.1,"DrivingPct260280Measured",2016
60,73,"Cameron Smith",45,33.33,20,60,-0.05,"DrivingPct260280Measured",2016
60,57,"Chris Stroud",52,33.33,32,96,-0.13,"DrivingPct260280Measured",2016
67,79,"Hiroshi Iwata",51,32.93,27,82,0,"DrivingPct260280Measured",2016
67,77,"Johnson Wagner",44,32.93,27,82,-0.19,"DrivingPct260280Measured",2016
69,75,"Steve Wheatcroft",53,32.65,32,98,-0.19,"DrivingPct260280Measured",2016
70,63,"Rory Sabbatini",40,32.26,20,62,-0.15,"DrivingPct260280Measured",2016
71,69,"Scott Langley",41,31.94,23,72,-0.09,"DrivingPct260280Measured",2016
72,66,"Russell Knox",48,31.82,21,66,-0.43,"DrivingPct260280Measured",2016
72,58,"Francesco Molinari",36,31.82,21,66,-0.52,"DrivingPct260280Measured",2016
74,71,"Whee Kim",54,31.63,31,98,0.1,"DrivingPct260280Measured",2016
75,70,"Alex Cejka",47,31.58,24,76,0.13,"DrivingPct260280Measured",2016
76,67,"Padraig Harrington",38,31.25,20,64,0.2,"DrivingPct260280Measured",2016
76,88,"Ben Martin",48,31.25,25,80,0.16,"DrivingPct260280Measured",2016
78,78,"Kelly Kraft",35,31.03,18,58,-0.06,"DrivingPct260280Measured",2016
79,81,"Jeff Overton",51,30.61,30,98,0.1,"DrivingPct260280Measured",2016
80,99,"Retief Goosen",37,30.56,22,72,-0.14,"DrivingPct260280Measured",2016
81,91,"Kyle Stanley",57,30.39,31,102,0.23,"DrivingPct260280Measured",2016
82,85,"Daniel Summerhays",55,30.23,26,86,0.04,"DrivingPct260280Measured",2016
83,75,"Chris Kirk",51,30,24,80,-0.17,"DrivingPct260280Measured",2016
83,82,"Sam Saunders",40,30,21,70,0,"DrivingPct260280Measured",2016
85,93,"Chad Campbell",54,29.35,27,92,-0.07,"DrivingPct260280Measured",2016
86,112,"Matt Every",34,29.31,17,58,-0.06,"DrivingPct260280Measured",2016
87,85,"Dawie van der Walt",48,29.07,25,86,0,"DrivingPct260280Measured",2016
88,84,"Boo Weekley",53,29,29,100,-0.1,"DrivingPct260280Measured",2016
89,88,"Michael Thompson",46,28.75,23,80,0,"DrivingPct260280Measured",2016
89,65,"Cameron Tringale",47,28.75,23,80,-0.22,"DrivingPct260280Measured",2016
91,101,"Jamie Donaldson",28,28.57,12,42,-0.08,"DrivingPct260280Measured",2016
91,88,"Tom Hoge",47,28.57,24,84,-0.04,"DrivingPct260280Measured",2016
91,83,"Wes Roach",33,28.57,16,56,-0.19,"DrivingPct260280Measured",2016
94,95,"Blayne Barber",44,28.05,23,82,-0.04,"DrivingPct260280Measured",2016
95,98,"Robert Streb",51,27.94,19,68,0.26,"DrivingPct260280Measured",2016
96,95,"Fabian Gomez",49,27.91,24,86,-0.13,"DrivingPct260280Measured",2016
97,97,"Camilo Villegas",50,27.66,26,94,-0.12,"DrivingPct260280Measured",2016
98,100,"John Senden",48,27.5,22,80,-0.05,"DrivingPct260280Measured",2016
99,92,"Ricky Barnes",57,27.36,29,106,0.34,"DrivingPct260280Measured",2016
100,111,"Thomas Aiken",42,27.27,18,66,-0.06,"DrivingPct260280Measured",2016
101,102,"Tyrone Van Aswegen",67,27.05,33,122,0.09,"DrivingPct260280Measured",2016
102,107,"Davis Love III",40,26.47,18,68,0.11,"DrivingPct260280Measured",2016
103,87,"Morgan Hoffmann",43,26.32,20,76,-0.55,"DrivingPct260280Measured",2016
104,103,"Marc Leishman",41,26,13,50,-0.08,"DrivingPct260280Measured",2016
105,105,"Troy Merritt",41,25.86,15,58,0.2,"DrivingPct260280Measured",2016
106,106,"Aaron Baddeley",51,25.56,23,90,-0.13,"DrivingPct260280Measured",2016
107,114,"Jonas Blixt",46,25,20,80,-0.2,"DrivingPct260280Measured",2016
107,129,"Derek Fathauer",58,25,26,104,-0.27,"DrivingPct260280Measured",2016
107,107,"Luke Guthrie",31,25,13,52,0,"DrivingPct260280Measured",2016
107,117,"Danny Lee",53,25,18,72,0,"DrivingPct260280Measured",2016
107,125,"Shane Lowry",35,25,10,40,0.1,"DrivingPct260280Measured",2016
112,124,"Scott Brown",59,24.49,24,98,-0.21,"DrivingPct260280Measured",2016
112,109,"Adam Hadwin",53,24.49,24,98,-0.04,"DrivingPct260280Measured",2016
114,125,"Bronson Burgoon",53,24.47,23,94,-0.13,"DrivingPct260280Measured",2016
115,94,"Erik Compton",45,24.39,20,82,-0.1,"DrivingPct260280Measured",2016
115,119,"Jason Gore",51,24.39,20,82,0.15,"DrivingPct260280Measured",2016
117,110,"Brandt Snedeker",47,24.29,17,70,0.24,"DrivingPct260280Measured",2016
118,104,"Martin Piller",37,24.19,15,62,-0.13,"DrivingPct260280Measured",2016
119,114,"Miguel Angel Carballo",24,23.68,9,38,-0.56,"DrivingPct260280Measured",2016
119,114,"DJ Trahan",23,23.68,9,38,-0.22,"DrivingPct260280Measured",2016
121,146,"Geoff Ogilvy",37,23.44,15,64,-0.13,"DrivingPct260280Measured",2016
122,131,"Steven Bowditch",40,23.21,13,56,0.08,"DrivingPct260280Measured",2016
122,140,"Matt Jones",45,23.21,13,56,0.08,"DrivingPct260280Measured",2016
124,120,"Sung Kang",51,22.83,21,92,0.29,"DrivingPct260280Measured",2016
125,144,"Shawn Stefani",45,22.62,19,84,0.05,"DrivingPct260280Measured",2016
126,112,"Derek Ernst",36,22.58,14,62,0.14,"DrivingPct260280Measured",2016
126,125,"Hunter Mahan",43,22.58,14,62,-0.07,"DrivingPct260280Measured",2016
128,121,"Jason Dufner",53,22.5,18,80,-0.06,"DrivingPct260280Measured",2016
128,121,"Andres Romero",22,22.5,9,40,0.33,"DrivingPct260280Measured",2016
128,121,"Jordan Spieth",34,22.5,9,40,0,"DrivingPct260280Measured",2016
131,125,"Branden Grace",31,22.22,8,36,0,"DrivingPct260280Measured",2016
132,130,"Brett Stegmaier",57,22.12,23,104,-0.17,"DrivingPct260280Measured",2016
133,138,"Jim Herman",55,22.09,19,86,-0.16,"DrivingPct260280Measured",2016
133,118,"Scott Stallings",46,22.09,19,86,0.16,"DrivingPct260280Measured",2016
135,141,"Kevin Chappell",49,21.95,18,82,-0.17,"DrivingPct260280Measured",2016
136,137,"Nick Taylor",57,21.88,21,96,-0.1,"DrivingPct260280Measured",2016
137,161,"Emiliano Grillo",47,21.43,15,70,-0.27,"DrivingPct260280Measured",2016
137,153,"Webb Simpson",34,21.43,12,56,0,"DrivingPct260280Measured",2016
139,132,"Andrew Landry",24,21.05,8,38,-0.13,"DrivingPct260280Measured",2016
139,132,"Pat Perez",28,21.05,8,38,-0.13,"DrivingPct260280Measured",2016
141,134,"Andres Gonzales",46,20.73,17,82,-0.06,"DrivingPct260280Measured",2016
141,141,"Chesson Hadley",51,20.73,17,82,0.06,"DrivingPct260280Measured",2016
143,135,"Kevin Kisner",49,20.59,14,68,-0.07,"DrivingPct260280Measured",2016
144,143,"Patton Kizzire",57,20.41,20,98,-0.25,"DrivingPct260280Measured",2016
145,151,"Patrick Reed",53,20.31,13,64,-0.31,"DrivingPct260280Measured",2016
146,147,"Si Woo Kim",63,20.18,23,114,-0.04,"DrivingPct260280Measured",2016
147,173,"Ernie Els",34,19.64,11,56,0.27,"DrivingPct260280Measured",2016
148,164,"Paul Casey",39,19.57,9,46,0,"DrivingPct260280Measured",2016
148,155,"Scott Pinckney",53,19.57,18,92,0.28,"DrivingPct260280Measured",2016
150,139,"Rhein Gibson",36,19.35,12,62,0.08,"DrivingPct260280Measured",2016
151,155,"James Hahn",45,18.92,14,74,0.21,"DrivingPct260280Measured",2016
152,147,"Lucas Glover",53,18.75,18,96,-0.28,"DrivingPct260280Measured",2016
152,150,"JJ Henry",44,18.75,15,80,0.13,"DrivingPct260280Measured",2016
152,144,"Andy Sullivan",25,18.75,6,32,0.33,"DrivingPct260280Measured",2016
155,147,"Jason Day",36,18.18,8,44,-0.75,"DrivingPct260280Measured",2016
156,136,"Carlos Ortiz",47,17.95,14,78,-0.07,"DrivingPct260280Measured",2016
157,152,"Billy Horschel",45,17.65,12,68,-0.08,"DrivingPct260280Measured",2016
158,167,"Will Wilcox",47,17.44,15,86,0,"DrivingPct260280Measured",2016
159,154,"Russell Henley",42,17.11,13,76,0.08,"DrivingPct260280Measured",2016
160,155,"Stewart Cink",45,16.67,12,72,0.17,"DrivingPct260280Measured",2016
160,155,"Seung Yul Noh",54,16.67,17,102,0.24,"DrivingPct260280Measured",2016
160,155,"Bernd Wiesberger",23,16.67,4,24,0,"DrivingPct260280Measured",2016
163,162,"Scott Piercy",45,16.07,9,56,-0.11,"DrivingPct260280Measured",2016
164,164,"Charley Hoffman",49,15.79,12,76,0,"DrivingPct260280Measured",2016
165,178,"Anirban Lahiri",44,15.38,8,52,0.13,"DrivingPct260280Measured",2016
166,173,"Daniel Berger",52,15.28,11,72,0.18,"DrivingPct260280Measured",2016
167,155,"Graham DeLaet",50,15.22,14,92,-0.21,"DrivingPct260280Measured",2016
168,166,"Louis Oosthuizen",25,15,3,20,0.33,"DrivingPct260280Measured",2016
169,171,"Angel Cabrera",42,14.71,10,68,0.7,"DrivingPct260280Measured",2016
170,168,"Smylie Kaufman",57,14.13,13,92,-0.08,"DrivingPct260280Measured",2016
