"Approachesfrom125150yards_RANKTHISWEEK_2016","Approachesfrom125150yards_RANKLASTWEEK_2016","Approachesfrom125150yards_PLAYERNAME_2016","Approachesfrom125150yards_ROUNDS_2016","Approachesfrom125150yards_AVG_2016","Approachesfrom125150yards_TOTALDISTANCEFEET_2016","Approachesfrom125150yards_OFATTEMPTS_2016","Approachesfrom125150yards_RELATIVETOPAR_2016","stat_name","year"
1,1,"Henrik Stenson",30,NA,329.5,22,-7,"Approachesfrom125150yards",2016
2,3,"Kevin Na",52,NA,1142,69,-22,"Approachesfrom125150yards",2016
3,4,"Kevin Kisner",49,NA,1032.75,60,-14,"Approachesfrom125150yards",2016
4,5,"Robert Garrigus",34,NA,702.667,39,-10,"Approachesfrom125150yards",2016
5,7,"Hideki Matsuyama",40,NA,832.417,46,-10,"Approachesfrom125150yards",2016
5,2,"Adam Scott",39,NA,831.25,46,-10,"Approachesfrom125150yards",2016
7,6,"Anirban Lahiri",44,NA,660.667,35,-6,"Approachesfrom125150yards",2016
8,8,"Tim Wilkinson",40,NA,1075.583,56,-16,"Approachesfrom125150yards",2016
9,9,"Webb Simpson",34,NA,966,50,-10,"Approachesfrom125150yards",2016
10,10,"Jimmy Walker",43,NA,1244.667,64,-8,"Approachesfrom125150yards",2016
11,11,"Freddie Jacobson",54,NA,1548.917,79,-7,"Approachesfrom125150yards",2016
12,13,"Louis Oosthuizen",25,NA,297.667,15,0,"Approachesfrom125150yards",2016
12,13,"Bernd Wiesberger",23,NA,437,22,-2,"Approachesfrom125150yards",2016
14,17,"Roberto Castro",55,NA,1831.5,92,-15,"Approachesfrom125150yards",2016
15,19,"Justin Rose",35,NA,698.917,35,0,"Approachesfrom125150yards",2016
16,15,"Alex Cejka",47,NA,1266.833,63,-8,"Approachesfrom125150yards",2016
16,16,"Bubba Watson",30,NA,522.667,26,-5,"Approachesfrom125150yards",2016
18,28,"Vaughn Taylor",30,NA,1091.083,54,-7,"Approachesfrom125150yards",2016
19,23,"Henrik Norlander",41,NA,1114.083,55,-3,"Approachesfrom125150yards",2016
20,21,"Cameron Tringale",47,NA,1270.167,62,-9,"Approachesfrom125150yards",2016
21,18,"Troy Merritt",41,NA,638.583,31,-3,"Approachesfrom125150yards",2016
22,19,"Smylie Kaufman",57,NA,1267.083,61,-2,"Approachesfrom125150yards",2016
22,26,"David Toms",38,NA,1265.5,61,-12,"Approachesfrom125150yards",2016
24,21,"Billy Horschel",45,NA,1479.583,71,-20,"Approachesfrom125150yards",2016
25,25,"Russell Henley",42,NA,1616.167,77,-18,"Approachesfrom125150yards",2016
25,12,"JB Holmes",39,NA,1006.417,48,-5,"Approachesfrom125150yards",2016
27,26,"Zach Johnson",42,NA,1371.417,65,-15,"Approachesfrom125150yards",2016
27,30,"Cameron Smith",45,NA,990.667,47,-9,"Approachesfrom125150yards",2016
29,28,"Carl Pettersson",31,NA,1289.583,61,-3,"Approachesfrom125150yards",2016
29,23,"Tyrone Van Aswegen",67,NA,2198.25,104,-15,"Approachesfrom125150yards",2016
31,47,"Patrick Reed",53,NA,1065.417,50,-7,"Approachesfrom125150yards",2016
32,31,"Jason Dufner",53,NA,1243.083,58,-11,"Approachesfrom125150yards",2016
32,31,"Chesson Hadley",51,NA,1605.667,75,-16,"Approachesfrom125150yards",2016
32,31,"Chris Kirk",51,NA,1497.25,70,-12,"Approachesfrom125150yards",2016
32,31,"Darron Stiles",28,NA,793.417,37,-5,"Approachesfrom125150yards",2016
36,36,"Sergio Garcia",28,NA,580.417,27,-4,"Approachesfrom125150yards",2016
36,36,"Fabian Gomez",49,NA,1765.5,82,-13,"Approachesfrom125150yards",2016
36,39,"Padraig Harrington",38,NA,1311.583,61,-4,"Approachesfrom125150yards",2016
39,36,"Kyle Stanley",57,NA,2181.5,101,-14,"Approachesfrom125150yards",2016
40,40,"Jon Curran",55,NA,1581.25,73,-10,"Approachesfrom125150yards",2016
40,40,"Brian Gay",22,NA,606.75,28,-2,"Approachesfrom125150yards",2016
40,40,"Justin Hicks",26,NA,1125.083,52,-2,"Approachesfrom125150yards",2016
40,40,"Ryan Palmer",46,NA,1952.417,90,-11,"Approachesfrom125150yards",2016
44,40,"Martin Laird",46,NA,1606.417,74,-7,"Approachesfrom125150yards",2016
44,31,"DA Points",32,NA,782.167,36,-10,"Approachesfrom125150yards",2016
44,40,"Harold Varner III",58,NA,1867.333,86,-9,"Approachesfrom125150yards",2016
47,54,"Graham DeLaet",50,NA,1946.75,89,-9,"Approachesfrom125150yards",2016
48,40,"Daniel Berger",52,NA,1729.5,79,-16,"Approachesfrom125150yards",2016
48,48,"Tony Finau",49,NA,1512.75,69,-3,"Approachesfrom125150yards",2016
50,50,"Keegan Bradley",40,NA,1230.5,56,-4,"Approachesfrom125150yards",2016
50,48,"Luke Donald",49,NA,1186.333,54,-8,"Approachesfrom125150yards",2016
50,50,"Cameron Percy",22,NA,946.583,43,-4,"Approachesfrom125150yards",2016
50,50,"Pat Perez",28,NA,615.25,28,4,"Approachesfrom125150yards",2016
54,54,"Bronson Burgoon",53,NA,1638.333,74,-9,"Approachesfrom125150yards",2016
54,56,"Jeff Overton",51,NA,1529.083,69,-11,"Approachesfrom125150yards",2016
56,56,"Shane Bertsch",30,NA,978.583,44,-1,"Approachesfrom125150yards",2016
