"Approachesfrom200225yards_RANKTHISWEEK_2006","Approachesfrom200225yards_RANKLASTWEEK_2006","Approachesfrom200225yards_PLAYERNAME_2006","Approachesfrom200225yards_ROUNDS_2006","Approachesfrom200225yards_AVG_2006","Approachesfrom200225yards_TOTALDISTANCEFEET_2006","Approachesfrom200225yards_OFATTEMPTS_2006","Approachesfrom200225yards_RELATIVETOPAR_2006","stat_name","year"
1,1,"Padraig Harrington",54,NA,1819.25,56,-10,"Approachesfrom200225yards",2006
2,2,"Jose Maria Olazabal",62,NA,2092.25,64,-7,"Approachesfrom200225yards",2006
3,3,"Tiger Woods",55,NA,2260,68,-13,"Approachesfrom200225yards",2006
4,4,"Phil Mickelson",74,NA,2514.5,74,-10,"Approachesfrom200225yards",2006
5,5,"Davis Love III",85,NA,3121.167,89,-14,"Approachesfrom200225yards",2006
6,6,"Robert Allenby",79,NA,3504.5,99,-8,"Approachesfrom200225yards",2006
7,7,"Justin Rose",98,NA,4693.083,132,2,"Approachesfrom200225yards",2006
8,8,"Kenny Perry",73,NA,3105,85,-6,"Approachesfrom200225yards",2006
9,9,"Chad Campbell",91,NA,3604.75,98,-6,"Approachesfrom200225yards",2006
9,9,"Robert Gamez",94,NA,5030.417,137,8,"Approachesfrom200225yards",2006
11,11,"Jim Furyk",89,NA,4679.333,127,-12,"Approachesfrom200225yards",2006
11,11,"Shigeki Maruyama",94,NA,4424.833,120,-5,"Approachesfrom200225yards",2006
13,13,"Tommy Armour III",65,NA,3172.833,86,0,"Approachesfrom200225yards",2006
13,13,"Chris DiMarco",83,NA,3355.917,91,12,"Approachesfrom200225yards",2006
13,13,"Corey Pavin",74,NA,4503.667,122,0,"Approachesfrom200225yards",2006
13,13,"Steve Stricker",64,NA,3320.75,90,3,"Approachesfrom200225yards",2006
17,17,"Rory Sabbatini",84,NA,3401.167,92,0,"Approachesfrom200225yards",2006
18,18,"Bob May",65,NA,3596.417,97,-2,"Approachesfrom200225yards",2006
19,19,"Tim Clark",80,NA,3692.583,99,-5,"Approachesfrom200225yards",2006
20,20,"Ernie Els",69,NA,3067.833,82,1,"Approachesfrom200225yards",2006
20,20,"Jeff Maggert",81,NA,5090.833,136,9,"Approachesfrom200225yards",2006
20,20,"Vijay Singh",103,NA,5275.083,141,-2,"Approachesfrom200225yards",2006
23,23,"KJ Choi",93,NA,4880.75,129,-2,"Approachesfrom200225yards",2006
23,23,"Sergio Garcia",59,NA,2721.667,72,-10,"Approachesfrom200225yards",2006
23,23,"Sean OHair",100,NA,4733.167,125,-6,"Approachesfrom200225yards",2006
26,26,"David Howell",52,NA,1592.167,42,-6,"Approachesfrom200225yards",2006
27,27,"Scott Gutschewski",53,NA,2819.083,74,-3,"Approachesfrom200225yards",2006
27,27,"Duffy Waldorf",96,NA,4876.917,128,-8,"Approachesfrom200225yards",2006
29,29,"Tom Lehman",70,NA,3020,79,-2,"Approachesfrom200225yards",2006
30,30,"Jerry Kelly",100,NA,5593.5,146,12,"Approachesfrom200225yards",2006
30,30,"John Rollins",93,NA,4405.5,115,2,"Approachesfrom200225yards",2006
30,30,"Heath Slocum",96,NA,5517.167,144,-7,"Approachesfrom200225yards",2006
33,33,"Bart Bryant",87,NA,4723.5,123,1,"Approachesfrom200225yards",2006
34,34,"Arron Oberholser",82,NA,3423.583,89,4,"Approachesfrom200225yards",2006
34,34,"Joey Sindelar",90,NA,4586,119,4,"Approachesfrom200225yards",2006
36,36,"Robert Garrigus",85,NA,4677.25,121,-7,"Approachesfrom200225yards",2006
37,37,"Patrick Sheehan",104,NA,4725.583,122,4,"Approachesfrom200225yards",2006
38,38,"Stephen Leaney",84,NA,5124.5,132,0,"Approachesfrom200225yards",2006
39,39,"Stephen Ames",63,NA,2646.833,68,1,"Approachesfrom200225yards",2006
40,40,"Jeff Sluman",101,NA,5691.333,146,-2,"Approachesfrom200225yards",2006
41,41,"Mathias Gronberg",92,NA,4419.333,113,-9,"Approachesfrom200225yards",2006
41,41,"Billy Mayfair",94,NA,5046,129,9,"Approachesfrom200225yards",2006
41,41,"Brett Quigley",109,NA,5705.25,146,-4,"Approachesfrom200225yards",2006
41,41,"Camilo Villegas",95,NA,4808.5,123,-5,"Approachesfrom200225yards",2006
45,45,"John Daly",51,NA,2821.5,72,-2,"Approachesfrom200225yards",2006
45,45,"Vaughn Taylor",88,NA,5048.333,129,12,"Approachesfrom200225yards",2006
47,47,"Jason Bohn",104,NA,6041,154,2,"Approachesfrom200225yards",2006
47,47,"Jonathan Byrd",66,NA,4004.5,102,-11,"Approachesfrom200225yards",2006
47,47,"Ted Purdy",103,NA,5728.167,146,2,"Approachesfrom200225yards",2006
50,50,"Greg Chalmers",71,NA,3184.833,81,3,"Approachesfrom200225yards",2006
50,50,"Stewart Cink",93,NA,4524.5,115,-6,"Approachesfrom200225yards",2006
50,50,"Jeff Gove",91,NA,5195.917,132,-2,"Approachesfrom200225yards",2006
53,53,"Alex Cejka",93,NA,4885.167,124,16,"Approachesfrom200225yards",2006
53,53,"Paul Goydos",72,NA,4296.333,109,9,"Approachesfrom200225yards",2006
53,53,"JJ Henry",96,NA,4891,124,-18,"Approachesfrom200225yards",2006
53,53,"Scott Verplank",88,NA,4413.5,112,-1,"Approachesfrom200225yards",2006
57,57,"Joe Durant",101,NA,6521.5,165,11,"Approachesfrom200225yards",2006
58,58,"Bill Haas",99,NA,5386.75,136,-1,"Approachesfrom200225yards",2006
59,59,"Ryan Moore",68,NA,3688.583,93,5,"Approachesfrom200225yards",2006
59,59,"Tag Ridings",103,NA,5829.833,147,-2,"Approachesfrom200225yards",2006
61,61,"Hunter Mahan",98,NA,5662.75,142,-8,"Approachesfrom200225yards",2006
62,62,"Chris Couch",75,NA,4356.333,109,5,"Approachesfrom200225yards",2006
62,62,"Bob Estes",85,NA,4917.417,123,-8,"Approachesfrom200225yards",2006
62,62,"Fred Funk",106,NA,5880.333,147,13,"Approachesfrom200225yards",2006
65,65,"Geoff Ogilvy",76,NA,3885.583,97,-8,"Approachesfrom200225yards",2006
