"Approach150175yardsRTPScore_RANKTHISWEEK_2007","Approach150175yardsRTPScore_RANKLASTWEEK_2007","Approach150175yardsRTPScore_PLAYERNAME_2007","Approach150175yardsRTPScore_ROUNDS_2007","Approach150175yardsRTPScore_AVGRTP_2007","stat_name","year"
1,1,"Tiger Woods",63,-0.169,"Approach150175yardsRTPScore",2007
2,2,"Shaun Micheel",91,-0.137,"Approach150175yardsRTPScore",2007
3,3,"Sergio Garcia",68,-0.132,"Approach150175yardsRTPScore",2007
4,4,"KJ Choi",87,-0.129,"Approach150175yardsRTPScore",2007
5,5,"Jim Furyk",84,-0.114,"Approach150175yardsRTPScore",2007
6,6,"Ryuji Imada",104,-0.113,"Approach150175yardsRTPScore",2007
7,7,"Brendon de Jonge",76,-0.11,"Approach150175yardsRTPScore",2007
8,8,"Justin Leonard",95,-0.109,"Approach150175yardsRTPScore",2007
9,9,"Brian Gay",107,-0.107,"Approach150175yardsRTPScore",2007
10,10,"Aaron Baddeley",83,-0.105,"Approach150175yardsRTPScore",2007
11,11,"Freddie Jacobson",70,-0.101,"Approach150175yardsRTPScore",2007
12,12,"Tim Clark",66,-0.1,"Approach150175yardsRTPScore",2007
13,13,"Tom Lehman",62,-0.097,"Approach150175yardsRTPScore",2007
14,14,"Harrison Frazar",88,-0.095,"Approach150175yardsRTPScore",2007
15,15,"Dicky Pride",71,-0.092,"Approach150175yardsRTPScore",2007
16,16,"Stewart Cink",91,-0.09,"Approach150175yardsRTPScore",2007
17,17,"Camilo Villegas",82,-0.08,"Approach150175yardsRTPScore",2007
18,18,"Lucas Glover",98,-0.078,"Approach150175yardsRTPScore",2007
18,18,"Justin Rose",63,-0.078,"Approach150175yardsRTPScore",2007
20,20,"Bo Van Pelt",104,-0.077,"Approach150175yardsRTPScore",2007
21,21,"Adam Scott",69,-0.073,"Approach150175yardsRTPScore",2007
22,22,"Richard Johnson",93,-0.071,"Approach150175yardsRTPScore",2007
22,22,"Boo Weekley",101,-0.071,"Approach150175yardsRTPScore",2007
24,24,"Tim Herron",98,-0.067,"Approach150175yardsRTPScore",2007
25,25,"Rory Sabbatini",81,-0.066,"Approach150175yardsRTPScore",2007
26,26,"Matt Kuchar",85,-0.064,"Approach150175yardsRTPScore",2007
27,27,"George McNeill",95,-0.062,"Approach150175yardsRTPScore",2007
27,27,"Brandt Snedeker",105,-0.062,"Approach150175yardsRTPScore",2007
29,29,"Craig Lile",77,-0.061,"Approach150175yardsRTPScore",2007
30,30,"Doug LaBelle II",104,-0.06,"Approach150175yardsRTPScore",2007
31,31,"Bart Bryant",87,-0.059,"Approach150175yardsRTPScore",2007
32,32,"Jose Coceres",50,-0.057,"Approach150175yardsRTPScore",2007
33,33,"Greg Owen",81,-0.056,"Approach150175yardsRTPScore",2007
33,33,"David Toms",80,-0.056,"Approach150175yardsRTPScore",2007
35,35,"Nathan Green",103,-0.05,"Approach150175yardsRTPScore",2007
35,35,"Arron Oberholser",69,-0.05,"Approach150175yardsRTPScore",2007
35,35,"Michael Sim",52,-0.05,"Approach150175yardsRTPScore",2007
35,35,"Mark Wilson",87,-0.05,"Approach150175yardsRTPScore",2007
39,39,"Chad Campbell",96,-0.049,"Approach150175yardsRTPScore",2007
40,40,"Mark Brooks",53,-0.046,"Approach150175yardsRTPScore",2007
41,41,"Steve Stricker",81,-0.045,"Approach150175yardsRTPScore",2007
42,42,"Carl Pettersson",111,-0.043,"Approach150175yardsRTPScore",2007
43,43,"Ian Poulter",63,-0.042,"Approach150175yardsRTPScore",2007
43,43,"Johnson Wagner",97,-0.042,"Approach150175yardsRTPScore",2007
45,45,"Andrew Buckle",77,-0.041,"Approach150175yardsRTPScore",2007
46,46,"Luke Donald",69,-0.04,"Approach150175yardsRTPScore",2007
47,47,"Jason Bohn",57,-0.039,"Approach150175yardsRTPScore",2007
47,47,"Charles Howell III",89,-0.039,"Approach150175yardsRTPScore",2007
47,47,"Jeff Overton",60,-0.039,"Approach150175yardsRTPScore",2007
50,50,"Trevor Immelman",74,-0.038,"Approach150175yardsRTPScore",2007
50,50,"Shigeki Maruyama",84,-0.038,"Approach150175yardsRTPScore",2007
52,52,"Michael Allen",74,-0.037,"Approach150175yardsRTPScore",2007
52,52,"Cameron Beckman",96,-0.037,"Approach150175yardsRTPScore",2007
52,52,"Robert Gamez",88,-0.037,"Approach150175yardsRTPScore",2007
52,52,"Tom Pernice Jr",104,-0.037,"Approach150175yardsRTPScore",2007
52,52,"Brett Quigley",79,-0.037,"Approach150175yardsRTPScore",2007
52,52,"Jeff Quinney",95,-0.037,"Approach150175yardsRTPScore",2007
58,58,"Zach Johnson",76,-0.036,"Approach150175yardsRTPScore",2007
59,59,"Anthony Kim",93,-0.034,"Approach150175yardsRTPScore",2007
59,59,"John Merrick",92,-0.034,"Approach150175yardsRTPScore",2007
59,59,"Jay Williamson",50,-0.034,"Approach150175yardsRTPScore",2007
62,62,"Mark Calcavecchia",93,-0.03,"Approach150175yardsRTPScore",2007
62,62,"Mike Weir",82,-0.03,"Approach150175yardsRTPScore",2007
64,64,"John Daly",59,-0.029,"Approach150175yardsRTPScore",2007
64,64,"Jason Dufner",100,-0.029,"Approach150175yardsRTPScore",2007
64,64,"Cliff Kresge",107,-0.029,"Approach150175yardsRTPScore",2007
64,64,"Jesper Parnevik",88,-0.029,"Approach150175yardsRTPScore",2007
68,68,"Scott Verplank",82,-0.028,"Approach150175yardsRTPScore",2007
69,69,"Ryan Moore",92,-0.023,"Approach150175yardsRTPScore",2007
70,70,"Tommy Armour III",81,-0.021,"Approach150175yardsRTPScore",2007
70,70,"Ken Duke",112,-0.021,"Approach150175yardsRTPScore",2007
70,70,"Mark Hensby",81,-0.021,"Approach150175yardsRTPScore",2007
73,73,"Chris DiMarco",79,-0.02,"Approach150175yardsRTPScore",2007
73,73,"Ryan Palmer",91,-0.02,"Approach150175yardsRTPScore",2007
73,73,"Tim Petrovic",106,-0.02,"Approach150175yardsRTPScore",2007
76,76,"Jonathan Byrd",73,-0.019,"Approach150175yardsRTPScore",2007
77,77,"DJ Trahan",99,-0.018,"Approach150175yardsRTPScore",2007
78,78,"Rich Barcelo",80,-0.017,"Approach150175yardsRTPScore",2007
79,79,"JJ Henry",86,-0.015,"Approach150175yardsRTPScore",2007
80,80,"Glen Day",85,-0.014,"Approach150175yardsRTPScore",2007
80,80,"Chris Riley",59,-0.014,"Approach150175yardsRTPScore",2007
80,80,"Bubba Watson",80,-0.014,"Approach150175yardsRTPScore",2007
83,83,"Woody Austin",95,-0.013,"Approach150175yardsRTPScore",2007
83,83,"John Senden",97,-0.013,"Approach150175yardsRTPScore",2007
85,85,"Fred Funk",65,-0.012,"Approach150175yardsRTPScore",2007
86,86,"Ryan Armour",107,-0.011,"Approach150175yardsRTPScore",2007
87,87,"Kirk Triplett",77,-0.01,"Approach150175yardsRTPScore",2007
88,88,"Charley Hoffman",97,-0.009,"Approach150175yardsRTPScore",2007
89,89,"Paul Goydos",60,-0.007,"Approach150175yardsRTPScore",2007
90,90,"Parker McLachlin",83,-0.006,"Approach150175yardsRTPScore",2007
91,91,"Bill Haas",93,-0.005,"Approach150175yardsRTPScore",2007
91,91,"Steve Marino",106,-0.005,"Approach150175yardsRTPScore",2007
91,91,"Troy Matteson",87,-0.005,"Approach150175yardsRTPScore",2007
91,91,"Rocco Mediate",72,-0.005,"Approach150175yardsRTPScore",2007
91,91,"Kenny Perry",83,-0.005,"Approach150175yardsRTPScore",2007
96,96,"Alex Cejka",80,-0.004,"Approach150175yardsRTPScore",2007
96,96,"Daniel Chopra",106,-0.004,"Approach150175yardsRTPScore",2007
96,96,"Steve Elkington",87,-0.004,"Approach150175yardsRTPScore",2007
99,99,"Robert Allenby",90,0,"Approach150175yardsRTPScore",2007
99,99,"Craig Bowden",78,0,"Approach150175yardsRTPScore",2007
99,99,"Tom Byrum",50,0,"Approach150175yardsRTPScore",2007
99,99,"Phil Mickelson",73,0,"Approach150175yardsRTPScore",2007
99,99,"Tag Ridings",52,0,"Approach150175yardsRTPScore",2007
99,99,"Henrik Stenson",52,0,"Approach150175yardsRTPScore",2007
99,99,"Charles Warren",101,0,"Approach150175yardsRTPScore",2007
106,106,"Briny Baird",115,0.003,"Approach150175yardsRTPScore",2007
107,107,"Steve Flesch",100,0.004,"Approach150175yardsRTPScore",2007
107,107,"Jeff Gove",103,0.004,"Approach150175yardsRTPScore",2007
107,107,"John Rollins",102,0.004,"Approach150175yardsRTPScore",2007
110,110,"Kevin Na",84,0.005,"Approach150175yardsRTPScore",2007
110,110,"Joe Ogilvie",102,0.005,"Approach150175yardsRTPScore",2007
110,110,"Rod Pampling",92,0.005,"Approach150175yardsRTPScore",2007
110,110,"Vijay Singh",102,0.005,"Approach150175yardsRTPScore",2007
110,110,"Vaughn Taylor",91,0.005,"Approach150175yardsRTPScore",2007
115,115,"Chris Stroud",66,0.007,"Approach150175yardsRTPScore",2007
116,116,"Jerry Kelly",101,0.009,"Approach150175yardsRTPScore",2007
