"3PuttAvoidance1015_RANKTHISWEEK_2006","3PuttAvoidance1015_RANKLASTWEEK_2006","3PuttAvoidance1015_PLAYERNAME_2006","3PuttAvoidance1015_ROUNDS_2006","3PuttAvoidance1015_Pct_2006","3PuttAvoidance1015_TOTAL3PUTTS_2006","3PuttAvoidance1015_ATTEMPTS_2006","3PuttAvoidance1015_2PUTTORBETTERPct_2006","stat_name","year"
1,1,"Stuart Appleby",83,0,NA,181,100,"3PuttAvoidance1015",2006
1,1,"Eric Axley",91,0,NA,222,100,"3PuttAvoidance1015",2006
1,1,"Paul Azinger",87,0,NA,214,100,"3PuttAvoidance1015",2006
1,1,"Craig Barlow",77,0,NA,135,100,"3PuttAvoidance1015",2006
1,1,"Brian Bateman",69,0,NA,183,100,"3PuttAvoidance1015",2006
1,1,"Mark Brooks",90,0,NA,200,100,"3PuttAvoidance1015",2006
1,1,"Greg Chalmers",71,0,NA,148,100,"3PuttAvoidance1015",2006
1,1,"Daniel Chopra",110,0,NA,247,100,"3PuttAvoidance1015",2006
1,1,"John Cook",67,0,NA,159,100,"3PuttAvoidance1015",2006
1,1,"Brian Davis",92,0,NA,223,100,"3PuttAvoidance1015",2006
1,1,"Marco Dawson",87,0,NA,196,100,"3PuttAvoidance1015",2006
1,1,"Chris DiMarco",83,0,NA,161,100,"3PuttAvoidance1015",2006
1,1,"Luke Donald",66,0,NA,98,100,"3PuttAvoidance1015",2006
1,1,"David Duval",71,0,NA,150,100,"3PuttAvoidance1015",2006
1,1,"Ernie Els",69,0,NA,119,100,"3PuttAvoidance1015",2006
1,1,"Carlos Franco",86,0,NA,168,100,"3PuttAvoidance1015",2006
1,1,"Brent Geiberger",99,0,NA,217,100,"3PuttAvoidance1015",2006
1,1,"Padraig Harrington",54,0,NA,95,100,"3PuttAvoidance1015",2006
1,1,"JJ Henry",96,0,NA,209,100,"3PuttAvoidance1015",2006
1,1,"Ryuji Imada",105,0,NA,236,100,"3PuttAvoidance1015",2006
1,1,"Trevor Immelman",86,0,NA,184,100,"3PuttAvoidance1015",2006
1,1,"Zach Johnson",98,0,NA,224,100,"3PuttAvoidance1015",2006
1,1,"Skip Kendall",72,0,NA,147,100,"3PuttAvoidance1015",2006
1,1,"Billy Mayfair",94,0,NA,216,100,"3PuttAvoidance1015",2006
1,1,"Shaun Micheel",96,0,NA,214,100,"3PuttAvoidance1015",2006
1,1,"Phil Mickelson",74,0,NA,138,100,"3PuttAvoidance1015",2006
1,1,"Larry Mize",53,0,NA,107,100,"3PuttAvoidance1015",2006
1,1,"Ryan Moore",68,0,NA,157,100,"3PuttAvoidance1015",2006
1,1,"Joe Ogilvie",95,0,NA,221,100,"3PuttAvoidance1015",2006
1,1,"Geoff Ogilvy",76,0,NA,145,100,"3PuttAvoidance1015",2006
1,1,"Jose Maria Olazabal",62,0,NA,121,100,"3PuttAvoidance1015",2006
1,1,"Jesper Parnevik",84,0,NA,181,100,"3PuttAvoidance1015",2006
1,1,"Brett Quigley",109,0,NA,241,100,"3PuttAvoidance1015",2006
1,1,"John Rollins",93,0,NA,211,100,"3PuttAvoidance1015",2006
1,1,"Jason Schultz",77,0,NA,156,100,"3PuttAvoidance1015",2006
1,1,"Patrick Sheehan",104,0,NA,232,100,"3PuttAvoidance1015",2006
1,1,"Heath Slocum",96,0,NA,238,100,"3PuttAvoidance1015",2006
1,1,"Mike Sposa",68,0,NA,137,100,"3PuttAvoidance1015",2006
1,1,"Steve Stricker",64,0,NA,139,100,"3PuttAvoidance1015",2006
1,1,"Vaughn Taylor",88,0,NA,202,100,"3PuttAvoidance1015",2006
1,1,"Vance Veazey",59,0,NA,135,100,"3PuttAvoidance1015",2006
1,1,"Jimmy Walker",60,0,NA,146,100,"3PuttAvoidance1015",2006
1,1,"Charles Warren",93,0,NA,198,100,"3PuttAvoidance1015",2006
1,1,"Tiger Woods",55,0,NA,111,100,"3PuttAvoidance1015",2006
45,45,"Brian Gay",107,0.36,1,276,99.6,"3PuttAvoidance1015",2006
46,46,"Justin Rose",98,0.39,1,256,99.6,"3PuttAvoidance1015",2006
47,47,"Jason Bohn",104,0.42,1,237,99.5,"3PuttAvoidance1015",2006
47,47,"Harrison Frazar",95,0.42,1,238,99.5,"3PuttAvoidance1015",2006
49,49,"Henrik Bjornstad",97,0.43,1,235,99.5,"3PuttAvoidance1015",2006
50,50,"Jeff Gove",91,0.44,1,229,99.5,"3PuttAvoidance1015",2006
50,50,"Jeff Sluman",101,0.44,1,226,99.5,"3PuttAvoidance1015",2006
52,52,"Shigeki Maruyama",94,0.45,1,222,99.5,"3PuttAvoidance1015",2006
53,53,"Stewart Cink",93,0.47,1,211,99.5,"3PuttAvoidance1015",2006
53,53,"Stephen Leaney",84,0.47,1,212,99.5,"3PuttAvoidance1015",2006
53,53,"Joey Sindelar",90,0.47,1,212,99.5,"3PuttAvoidance1015",2006
56,56,"Mathias Gronberg",92,0.48,1,208,99.5,"3PuttAvoidance1015",2006
56,56,"Steve Lowery",99,0.48,1,209,99.5,"3PuttAvoidance1015",2006
56,56,"Tim Petrovic",95,0.48,1,208,99.5,"3PuttAvoidance1015",2006
56,56,"Brett Wetterich",82,0.48,1,210,99.5,"3PuttAvoidance1015",2006
60,60,"Bart Bryant",87,0.49,1,206,99.5,"3PuttAvoidance1015",2006
60,60,"Robert Gamez",94,0.49,1,206,99.5,"3PuttAvoidance1015",2006
60,60,"Ian Leggatt",80,0.49,1,203,99.5,"3PuttAvoidance1015",2006
63,63,"Scott Verplank",88,0.5,1,201,99.5,"3PuttAvoidance1015",2006
64,64,"Ron Whittaker",81,0.51,1,195,99.4,"3PuttAvoidance1015",2006
65,65,"Jim Furyk",89,0.53,1,189,99.4,"3PuttAvoidance1015",2006
66,66,"Brad Faxon",78,0.55,1,183,99.4,"3PuttAvoidance1015",2006
67,67,"Greg Kraft",79,0.56,1,180,99.4,"3PuttAvoidance1015",2006
68,68,"DA Points",82,0.6,1,166,99.4,"3PuttAvoidance1015",2006
68,68,"David Toms",76,0.6,1,166,99.4,"3PuttAvoidance1015",2006
70,70,"Chris Smith",67,0.62,1,162,99.3,"3PuttAvoidance1015",2006
71,71,"Billy Andrade",78,0.63,1,160,99.3,"3PuttAvoidance1015",2006
71,71,"Danny Ellis",68,0.63,1,158,99.3,"3PuttAvoidance1015",2006
71,71,"Freddie Jacobson",56,0.63,1,159,99.3,"3PuttAvoidance1015",2006
71,71,"Bob May",65,0.63,1,160,99.3,"3PuttAvoidance1015",2006
75,75,"Todd Hamilton",72,0.67,1,150,99.3,"3PuttAvoidance1015",2006
76,76,"Jonathan Byrd",66,0.68,1,146,99.3,"3PuttAvoidance1015",2006
77,77,"JL Lewis",57,0.7,1,142,99.3,"3PuttAvoidance1015",2006
78,78,"Jon Mills",68,0.71,1,140,99.2,"3PuttAvoidance1015",2006
