"TenthTeeEarlyPar5ScoringAverage_RANKTHISWEEK_2009","TenthTeeEarlyPar5ScoringAverage_RANKLASTWEEK_2009","TenthTeeEarlyPar5ScoringAverage_PLAYERNAME_2009","TenthTeeEarlyPar5ScoringAverage_ROUNDS_2009","TenthTeeEarlyPar5ScoringAverage_AVG_2009","TenthTeeEarlyPar5ScoringAverage_TOTALSTROKES_2009","TenthTeeEarlyPar5ScoringAverage_TOTALHOLES_2009","stat_name","year"
17,17,"Bill Haas",91,4.53,258,57,"TenthTeeEarlyPar5ScoringAverage",2009
17,17,"Spencer Levin",75,4.53,145,32,"TenthTeeEarlyPar5ScoringAverage",2009
19,19,"Dustin Johnson",85,4.54,245,54,"TenthTeeEarlyPar5ScoringAverage",2009
19,19,"Tom Pernice Jr",82,4.54,345,76,"TenthTeeEarlyPar5ScoringAverage",2009
19,19,"Tim Petrovic",97,4.54,304,67,"TenthTeeEarlyPar5ScoringAverage",2009
19,19,"Ted Purdy",101,4.54,309,68,"TenthTeeEarlyPar5ScoringAverage",2009
19,19,"Steve Stricker",81,4.54,227,50,"TenthTeeEarlyPar5ScoringAverage",2009
24,24,"Ryuji Imada",85,4.55,241,53,"TenthTeeEarlyPar5ScoringAverage",2009
24,24,"Michael Letzig",96,4.55,250,55,"TenthTeeEarlyPar5ScoringAverage",2009
24,24,"Rocco Mediate",79,4.55,141,31,"TenthTeeEarlyPar5ScoringAverage",2009
24,24,"James Nitties",86,4.55,200,44,"TenthTeeEarlyPar5ScoringAverage",2009
24,24,"John Senden",100,4.55,200,44,"TenthTeeEarlyPar5ScoringAverage",2009
29,29,"Chad Campbell",90,4.56,260,57,"TenthTeeEarlyPar5ScoringAverage",2009
29,29,"Ben Crane",93,4.56,269,59,"TenthTeeEarlyPar5ScoringAverage",2009
29,29,"Brian Davis",103,4.56,324,71,"TenthTeeEarlyPar5ScoringAverage",2009
29,29,"Jason Day",61,4.56,196,43,"TenthTeeEarlyPar5ScoringAverage",2009
29,29,"Tag Ridings",50,4.56,123,27,"TenthTeeEarlyPar5ScoringAverage",2009
34,34,"Stuart Appleby",79,4.57,192,42,"TenthTeeEarlyPar5ScoringAverage",2009
34,34,"Mathew Goggin",76,4.57,215,47,"TenthTeeEarlyPar5ScoringAverage",2009
34,34,"Hunter Mahan",94,4.57,279,61,"TenthTeeEarlyPar5ScoringAverage",2009
34,34,"Troy Matteson",95,4.57,265,58,"TenthTeeEarlyPar5ScoringAverage",2009
34,34,"Billy Mayfair",83,4.57,210,46,"TenthTeeEarlyPar5ScoringAverage",2009
34,34,"Geoff Ogilvy",78,4.57,210,46,"TenthTeeEarlyPar5ScoringAverage",2009
34,34,"Chez Reavie",81,4.57,224,49,"TenthTeeEarlyPar5ScoringAverage",2009
41,41,"Cameron Beckman",87,4.58,220,48,"TenthTeeEarlyPar5ScoringAverage",2009
41,41,"Richard Johnson",85,4.58,220,48,"TenthTeeEarlyPar5ScoringAverage",2009
41,41,"Steve Marino",98,4.58,197,43,"TenthTeeEarlyPar5ScoringAverage",2009
41,41,"Scott McCarron",91,4.58,293,64,"TenthTeeEarlyPar5ScoringAverage",2009
41,41,"Greg Owen",97,4.58,298,65,"TenthTeeEarlyPar5ScoringAverage",2009
46,46,"Jerry Kelly",90,4.59,202,44,"TenthTeeEarlyPar5ScoringAverage",2009
46,46,"Kenny Perry",92,4.59,234,51,"TenthTeeEarlyPar5ScoringAverage",2009
46,46,"Bubba Watson",73,4.59,170,37,"TenthTeeEarlyPar5ScoringAverage",2009
49,49,"Jim Furyk",86,4.6,262,57,"TenthTeeEarlyPar5ScoringAverage",2009
49,49,"Justin Leonard",95,4.6,262,57,"TenthTeeEarlyPar5ScoringAverage",2009
49,49,"Kevin Streelman",97,4.6,336,73,"TenthTeeEarlyPar5ScoringAverage",2009
52,52,"Charley Hoffman",97,4.61,175,38,"TenthTeeEarlyPar5ScoringAverage",2009
52,52,"Anthony Kim",76,4.61,166,36,"TenthTeeEarlyPar5ScoringAverage",2009
52,52,"Phil Mickelson",66,4.61,203,44,"TenthTeeEarlyPar5ScoringAverage",2009
52,52,"Sean OHair",80,4.61,83,18,"TenthTeeEarlyPar5ScoringAverage",2009
52,52,"Camilo Villegas",76,4.61,189,41,"TenthTeeEarlyPar5ScoringAverage",2009
52,52,"Jay Williamson",69,4.61,226,49,"TenthTeeEarlyPar5ScoringAverage",2009
52,52,"Mark Wilson",99,4.61,263,57,"TenthTeeEarlyPar5ScoringAverage",2009
59,59,"Woody Austin",84,4.62,157,34,"TenthTeeEarlyPar5ScoringAverage",2009
59,59,"Harrison Frazar",93,4.62,365,79,"TenthTeeEarlyPar5ScoringAverage",2009
59,59,"Chris Stroud",88,4.62,337,73,"TenthTeeEarlyPar5ScoringAverage",2009
62,62,"Kevin Na",91,4.63,259,56,"TenthTeeEarlyPar5ScoringAverage",2009
62,62,"Mike Weir",85,4.63,222,48,"TenthTeeEarlyPar5ScoringAverage",2009
62,62,"Dean Wilson",81,4.63,315,68,"TenthTeeEarlyPar5ScoringAverage",2009
65,65,"Rory Sabbatini",81,4.64,195,42,"TenthTeeEarlyPar5ScoringAverage",2009
65,65,"Webb Simpson",94,4.64,385,83,"TenthTeeEarlyPar5ScoringAverage",2009
65,65,"David Toms",98,4.64,325,70,"TenthTeeEarlyPar5ScoringAverage",2009
65,65,"Scott Verplank",88,4.64,181,39,"TenthTeeEarlyPar5ScoringAverage",2009
65,65,"YE Yang",83,4.64,181,39,"TenthTeeEarlyPar5ScoringAverage",2009
70,70,"Stewart Cink",79,4.65,121,26,"TenthTeeEarlyPar5ScoringAverage",2009
70,70,"Will Ma Kenzie",69,4.65,228,49,"TenthTeeEarlyPar5ScoringAverage",2009
70,70,"Scott Piercy",85,4.65,223,48,"TenthTeeEarlyPar5ScoringAverage",2009
73,73,"Paul Goydos",79,4.66,135,29,"TenthTeeEarlyPar5ScoringAverage",2009
73,73,"Nathan Green",104,4.66,247,53,"TenthTeeEarlyPar5ScoringAverage",2009
73,73,"Zach Johnson",94,4.66,247,53,"TenthTeeEarlyPar5ScoringAverage",2009
73,73,"David Mathis",82,4.66,354,76,"TenthTeeEarlyPar5ScoringAverage",2009
73,73,"Rick Price",54,4.66,270,58,"TenthTeeEarlyPar5ScoringAverage",2009
73,73,"Vijay Singh",71,4.66,219,47,"TenthTeeEarlyPar5ScoringAverage",2009
79,79,"Kris Blanks",60,4.67,112,24,"TenthTeeEarlyPar5ScoringAverage",2009
79,79,"Jason Bohn",88,4.67,182,39,"TenthTeeEarlyPar5ScoringAverage",2009
79,79,"Angel Cabrera",55,4.67,98,21,"TenthTeeEarlyPar5ScoringAverage",2009
79,79,"Lucas Glover",93,4.67,257,55,"TenthTeeEarlyPar5ScoringAverage",2009
79,79,"Jeff Klauk",97,4.67,336,72,"TenthTeeEarlyPar5ScoringAverage",2009
79,79,"Bill Lunde",83,4.67,238,51,"TenthTeeEarlyPar5ScoringAverage",2009
79,79,"Jarrod Lyle",65,4.67,229,49,"TenthTeeEarlyPar5ScoringAverage",2009
79,79,"Parker McLachlin",71,4.67,285,61,"TenthTeeEarlyPar5ScoringAverage",2009
79,79,"Carl Pettersson",86,4.67,140,30,"TenthTeeEarlyPar5ScoringAverage",2009
79,79,"Brian Vranesh",51,4.67,112,24,"TenthTeeEarlyPar5ScoringAverage",2009
79,79,"Charles Warren",63,4.67,215,46,"TenthTeeEarlyPar5ScoringAverage",2009
90,90,"Bob Estes",78,4.68,159,34,"TenthTeeEarlyPar5ScoringAverage",2009
90,90,"Jason Gore",74,4.68,173,37,"TenthTeeEarlyPar5ScoringAverage",2009
90,90,"Padraig Harrington",66,4.68,262,56,"TenthTeeEarlyPar5ScoringAverage",2009
90,90,"Freddie Jacobson",83,4.68,206,44,"TenthTeeEarlyPar5ScoringAverage",2009
90,90,"Martin Laird",72,4.68,234,50,"TenthTeeEarlyPar5ScoringAverage",2009
90,90,"Nick OHern",90,4.68,262,56,"TenthTeeEarlyPar5ScoringAverage",2009
90,90,"Pat Perez",74,4.68,145,31,"TenthTeeEarlyPar5ScoringAverage",2009
90,90,"Aron Price",89,4.68,290,62,"TenthTeeEarlyPar5ScoringAverage",2009
90,90,"Brandt Snedeker",81,4.68,234,50,"TenthTeeEarlyPar5ScoringAverage",2009
90,90,"Scott Sterling",51,4.68,173,37,"TenthTeeEarlyPar5ScoringAverage",2009
90,90,"DJ Trahan",96,4.68,276,59,"TenthTeeEarlyPar5ScoringAverage",2009
101,101,"Alex Cejka",82,4.69,286,61,"TenthTeeEarlyPar5ScoringAverage",2009
101,101,"David Duval",56,4.69,169,36,"TenthTeeEarlyPar5ScoringAverage",2009
101,101,"Steve Flesch",77,4.69,169,36,"TenthTeeEarlyPar5ScoringAverage",2009
101,101,"Tim Herron",87,4.69,211,45,"TenthTeeEarlyPar5ScoringAverage",2009
101,101,"Cliff Kresge",78,4.69,272,58,"TenthTeeEarlyPar5ScoringAverage",2009
101,101,"Marc Leishman",91,4.69,230,49,"TenthTeeEarlyPar5ScoringAverage",2009
101,101,"Jeff Quinney",78,4.69,347,74,"TenthTeeEarlyPar5ScoringAverage",2009
108,108,"Steve Elkington",70,4.7,362,77,"TenthTeeEarlyPar5ScoringAverage",2009
108,108,"JJ Henry",97,4.7,362,77,"TenthTeeEarlyPar5ScoringAverage",2009
108,108,"Peter Lonard",86,4.7,381,81,"TenthTeeEarlyPar5ScoringAverage",2009
108,108,"Ryan Moore",89,4.7,188,40,"TenthTeeEarlyPar5ScoringAverage",2009
108,108,"DA Points",99,4.7,268,57,"TenthTeeEarlyPar5ScoringAverage",2009
108,108,"Patrick Sheehan",51,4.7,202,43,"TenthTeeEarlyPar5ScoringAverage",2009
108,108,"Kirk Triplett",60,4.7,188,40,"TenthTeeEarlyPar5ScoringAverage",2009
115,115,"Bart Bryant",58,4.71,179,38,"TenthTeeEarlyPar5ScoringAverage",2009
115,115,"Daniel Chopra",89,4.71,311,66,"TenthTeeEarlyPar5ScoringAverage",2009
115,115,"Tim Clark",81,4.71,160,34,"TenthTeeEarlyPar5ScoringAverage",2009
115,115,"Kent Jones",73,4.71,212,45,"TenthTeeEarlyPar5ScoringAverage",2009
115,115,"Rod Pampling",72,4.71,226,48,"TenthTeeEarlyPar5ScoringAverage",2009
115,115,"Kevin Sutherland",96,4.71,297,63,"TenthTeeEarlyPar5ScoringAverage",2009
115,115,"Vaughn Taylor",88,4.71,273,58,"TenthTeeEarlyPar5ScoringAverage",2009
115,115,"Johnson Wagner",81,4.71,278,59,"TenthTeeEarlyPar5ScoringAverage",2009
115,115,"Jimmy Walker",74,4.71,80,17,"TenthTeeEarlyPar5ScoringAverage",2009
115,115,"Charlie Wi",92,4.71,273,58,"TenthTeeEarlyPar5ScoringAverage",2009
125,125,"Rich Beem",77,4.72,222,47,"TenthTeeEarlyPar5ScoringAverage",2009
125,125,"Joe Ogilvie",85,4.72,288,61,"TenthTeeEarlyPar5ScoringAverage",2009
125,125,"Adam Scott",53,4.72,184,39,"TenthTeeEarlyPar5ScoringAverage",2009
125,125,"Heath Slocum",95,4.72,250,53,"TenthTeeEarlyPar5ScoringAverage",2009
129,129,"Mark Brooks",55,4.73,142,30,"TenthTeeEarlyPar5ScoringAverage",2009
129,129,"Jeff Overton",92,4.73,312,66,"TenthTeeEarlyPar5ScoringAverage",2009
129,129,"Matt Weibring",65,4.73,142,30,"TenthTeeEarlyPar5ScoringAverage",2009
132,132,"Matt Bettencourt",98,4.75,228,48,"TenthTeeEarlyPar5ScoringAverage",2009
132,132,"Leif Olson",51,4.75,171,36,"TenthTeeEarlyPar5ScoringAverage",2009
132,132,"Ryan Palmer",78,4.75,242,51,"TenthTeeEarlyPar5ScoringAverage",2009
135,135,"Luke Donald",79,4.76,81,17,"TenthTeeEarlyPar5ScoringAverage",2009
135,135,"Chris Riley",77,4.76,262,55,"TenthTeeEarlyPar5ScoringAverage",2009
135,135,"Nicholas Thompson",96,4.76,333,70,"TenthTeeEarlyPar5ScoringAverage",2009
138,138,"Brian Gay",96,4.77,229,48,"TenthTeeEarlyPar5ScoringAverage",2009
138,138,"John Merrick",91,4.77,296,62,"TenthTeeEarlyPar5ScoringAverage",2009
138,138,"Kevin Stadler",65,4.77,148,31,"TenthTeeEarlyPar5ScoringAverage",2009
138,138,"Bo Van Pelt",100,4.77,248,52,"TenthTeeEarlyPar5ScoringAverage",2009
142,142,"Greg Chalmers",85,4.78,234,49,"TenthTeeEarlyPar5ScoringAverage",2009
142,142,"Glen Day",79,4.78,287,60,"TenthTeeEarlyPar5ScoringAverage",2009
142,142,"Derek Fathauer",63,4.78,220,46,"TenthTeeEarlyPar5ScoringAverage",2009
142,142,"Steve Lowery",83,4.78,244,51,"TenthTeeEarlyPar5ScoringAverage",2009
146,146,"Fred Couples",54,4.79,230,48,"TenthTeeEarlyPar5ScoringAverage",2009
146,146,"Lee Janzen",74,4.79,182,38,"TenthTeeEarlyPar5ScoringAverage",2009
146,146,"Casey Wittenberg",71,4.79,225,47,"TenthTeeEarlyPar5ScoringAverage",2009
149,149,"Colt Knost",71,4.8,221,46,"TenthTeeEarlyPar5ScoringAverage",2009
149,149,"Davis Love III",89,4.8,221,46,"TenthTeeEarlyPar5ScoringAverage",2009
149,149,"Corey Pavin",73,4.8,211,44,"TenthTeeEarlyPar5ScoringAverage",2009
149,149,"John Rollins",92,4.8,197,41,"TenthTeeEarlyPar5ScoringAverage",2009
149,149,"Darron Stiles",52,4.8,192,40,"TenthTeeEarlyPar5ScoringAverage",2009
154,154,"Briny Baird",89,4.81,337,70,"TenthTeeEarlyPar5ScoringAverage",2009
154,154,"Ricky Barnes",67,4.81,173,36,"TenthTeeEarlyPar5ScoringAverage",2009
154,154,"Joe Durant",62,4.81,231,48,"TenthTeeEarlyPar5ScoringAverage",2009
154,154,"Ian Poulter",59,4.81,130,27,"TenthTeeEarlyPar5ScoringAverage",2009
158,158,"Chris DiMarco",97,4.82,236,49,"TenthTeeEarlyPar5ScoringAverage",2009
158,158,"Bryce Molder",69,4.82,183,38,"TenthTeeEarlyPar5ScoringAverage",2009
158,158,"Marc Turnesa",77,4.82,159,33,"TenthTeeEarlyPar5ScoringAverage",2009
161,161,"Tommy Armour III",58,4.83,145,30,"TenthTeeEarlyPar5ScoringAverage",2009
161,161,"Ken Duke",87,4.83,222,46,"TenthTeeEarlyPar5ScoringAverage",2009
161,161,"JB Holmes",74,4.83,111,23,"TenthTeeEarlyPar5ScoringAverage",2009
161,161,"Gary Woodland",53,4.83,198,41,"TenthTeeEarlyPar5ScoringAverage",2009
165,165,"Bob Heintz",59,4.84,218,45,"TenthTeeEarlyPar5ScoringAverage",2009
165,165,"Jeff Maggert",79,4.84,266,55,"TenthTeeEarlyPar5ScoringAverage",2009
167,167,"Robert Allenby",71,4.85,131,27,"TenthTeeEarlyPar5ScoringAverage",2009
167,167,"KJ Choi",65,4.85,131,27,"TenthTeeEarlyPar5ScoringAverage",2009
167,167,"Brad Faxon",59,4.85,189,39,"TenthTeeEarlyPar5ScoringAverage",2009
167,167,"Tom Lehman",55,4.85,194,40,"TenthTeeEarlyPar5ScoringAverage",2009
167,167,"Boo Weekley",79,4.85,165,34,"TenthTeeEarlyPar5ScoringAverage",2009
172,172,"Ben Curtis",63,4.86,141,29,"TenthTeeEarlyPar5ScoringAverage",2009
172,172,"Ernie Els",70,4.86,180,37,"TenthTeeEarlyPar5ScoringAverage",2009
174,174,"Brian Bateman",55,4.87,253,52,"TenthTeeEarlyPar5ScoringAverage",2009
175,175,"Aaron Baddeley",66,4.88,161,33,"TenthTeeEarlyPar5ScoringAverage",2009
175,175,"Greg Kraft",51,4.88,200,41,"TenthTeeEarlyPar5ScoringAverage",2009
175,175,"Brendon Todd",53,4.88,244,50,"TenthTeeEarlyPar5ScoringAverage",2009
178,178,"Peter Tomasulo",61,4.9,294,60,"TenthTeeEarlyPar5ScoringAverage",2009
179,179,"Michael Allen",73,4.91,162,33,"TenthTeeEarlyPar5ScoringAverage",2009
179,179,"Eric Axley",71,4.91,211,43,"TenthTeeEarlyPar5ScoringAverage",2009
181,181,"Justin Rose",71,4.92,182,37,"TenthTeeEarlyPar5ScoringAverage",2009
182,182,"Andres Romero",58,4.93,148,30,"TenthTeeEarlyPar5ScoringAverage",2009
183,183,"Jason Dufner",90,4.95,193,39,"TenthTeeEarlyPar5ScoringAverage",2009
184,184,"Todd Hamilton",83,4.98,314,63,"TenthTeeEarlyPar5ScoringAverage",2009
