"Approach100125yardsRTPScore_RANKTHISWEEK_2014","Approach100125yardsRTPScore_RANKLASTWEEK_2014","Approach100125yardsRTPScore_PLAYERNAME_2014","Approach100125yardsRTPScore_ROUNDS_2014","Approach100125yardsRTPScore_AVGRTP_2014","stat_name","year"
1,1,"Matt Every",85,-0.299,"Approach100125yardsRTPScore",2014
2,2,"Kevin Streelman",79,-0.296,"Approach100125yardsRTPScore",2014
2,2,"Bubba Watson",76,-0.296,"Approach100125yardsRTPScore",2014
4,4,"Jimmy Walker",98,-0.293,"Approach100125yardsRTPScore",2014
5,5,"Henrik Stenson",56,-0.281,"Approach100125yardsRTPScore",2014
6,6,"Hideki Matsuyama",82,-0.279,"Approach100125yardsRTPScore",2014
7,7,"Ben Martin",80,-0.278,"Approach100125yardsRTPScore",2014
8,8,"Ian Poulter",57,-0.263,"Approach100125yardsRTPScore",2014
9,9,"Jason Day",54,-0.257,"Approach100125yardsRTPScore",2014
10,10,"Charl Schwartzel",64,-0.241,"Approach100125yardsRTPScore",2014
11,11,"Webb Simpson",87,-0.231,"Approach100125yardsRTPScore",2014
12,12,"Scott Langley",95,-0.23,"Approach100125yardsRTPScore",2014
13,13,"Michael Thompson",74,-0.228,"Approach100125yardsRTPScore",2014
14,14,"Troy Matteson",62,-0.225,"Approach100125yardsRTPScore",2014
15,15,"David Hearn",97,-0.223,"Approach100125yardsRTPScore",2014
16,16,"Jim Furyk",84,-0.219,"Approach100125yardsRTPScore",2014
16,16,"Chris Stroud",88,-0.219,"Approach100125yardsRTPScore",2014
18,18,"Chad Campbell",57,-0.216,"Approach100125yardsRTPScore",2014
19,19,"Brendan Steele",89,-0.214,"Approach100125yardsRTPScore",2014
20,20,"Chris Kirk",105,-0.212,"Approach100125yardsRTPScore",2014
20,20,"Will Ma Kenzie",82,-0.212,"Approach100125yardsRTPScore",2014
22,22,"YE Yang",79,-0.211,"Approach100125yardsRTPScore",2014
23,23,"Jeff Overton",80,-0.21,"Approach100125yardsRTPScore",2014
24,24,"Patrick Reed",92,-0.209,"Approach100125yardsRTPScore",2014
25,25,"Geoff Ogilvy",84,-0.208,"Approach100125yardsRTPScore",2014
26,26,"Stewart Cink",91,-0.205,"Approach100125yardsRTPScore",2014
26,26,"Tim Clark",75,-0.205,"Approach100125yardsRTPScore",2014
26,26,"Louis Oosthuizen",50,-0.205,"Approach100125yardsRTPScore",2014
29,29,"Brandt Snedeker",89,-0.202,"Approach100125yardsRTPScore",2014
30,30,"Phil Mickelson",71,-0.2,"Approach100125yardsRTPScore",2014
31,31,"William McGirt",96,-0.195,"Approach100125yardsRTPScore",2014
32,32,"Luke Donald",57,-0.194,"Approach100125yardsRTPScore",2014
32,32,"Tommy Gainey",73,-0.194,"Approach100125yardsRTPScore",2014
34,34,"Ryan Moore",86,-0.193,"Approach100125yardsRTPScore",2014
34,34,"Brian Stuard",91,-0.193,"Approach100125yardsRTPScore",2014
36,36,"Danny Lee",84,-0.192,"Approach100125yardsRTPScore",2014
37,37,"David Lingmerth",80,-0.191,"Approach100125yardsRTPScore",2014
38,38,"Billy Hurley III",86,-0.188,"Approach100125yardsRTPScore",2014
38,38,"Rory McIlroy",66,-0.188,"Approach100125yardsRTPScore",2014
40,40,"Aaron Baddeley",74,-0.187,"Approach100125yardsRTPScore",2014
41,41,"Brad Fritsch",50,-0.183,"Approach100125yardsRTPScore",2014
41,41,"Retief Goosen",94,-0.183,"Approach100125yardsRTPScore",2014
41,41,"Kevin Kisner",85,-0.183,"Approach100125yardsRTPScore",2014
44,44,"Keegan Bradley",89,-0.182,"Approach100125yardsRTPScore",2014
45,45,"Robert Garrigus",80,-0.178,"Approach100125yardsRTPScore",2014
45,45,"Jerry Kelly",80,-0.178,"Approach100125yardsRTPScore",2014
47,47,"Martin Flores",85,-0.174,"Approach100125yardsRTPScore",2014
48,48,"Paul Casey",56,-0.173,"Approach100125yardsRTPScore",2014
48,48,"Camilo Villegas",95,-0.173,"Approach100125yardsRTPScore",2014
50,50,"Graeme McDowell",66,-0.171,"Approach100125yardsRTPScore",2014
51,51,"Jim Herman",62,-0.17,"Approach100125yardsRTPScore",2014
51,51,"Zach Johnson",97,-0.17,"Approach100125yardsRTPScore",2014
51,51,"Bo Van Pelt",83,-0.17,"Approach100125yardsRTPScore",2014
54,54,"Adam Scott",68,-0.169,"Approach100125yardsRTPScore",2014
54,54,"Cameron Tringale",111,-0.169,"Approach100125yardsRTPScore",2014
56,56,"Woody Austin",63,-0.167,"Approach100125yardsRTPScore",2014
56,56,"Jeff Maggert",54,-0.167,"Approach100125yardsRTPScore",2014
56,56,"Jim Renner",61,-0.167,"Approach100125yardsRTPScore",2014
59,59,"Charles Howell III",106,-0.165,"Approach100125yardsRTPScore",2014
60,60,"JB Holmes",86,-0.164,"Approach100125yardsRTPScore",2014
61,61,"George McNeill",79,-0.163,"Approach100125yardsRTPScore",2014
61,61,"Robert Streb",75,-0.163,"Approach100125yardsRTPScore",2014
