"DrivingPct300320Measured_RANKTHISWEEK_2015","DrivingPct300320Measured_RANKLASTWEEK_2015","DrivingPct300320Measured_PLAYERNAME_2015","DrivingPct300320Measured_ROUNDS_2015","DrivingPct300320Measured_Pct_2015","DrivingPct300320Measured_TOTALDRIVESFOR300320_2015","DrivingPct300320Measured_TOTALDRVSOVERALL_2015","DrivingPct300320Measured_RELATIVETOPAR_2015","stat_name","year"
1,1,"Justin Thomas",106,45.63,94,206,3.87,"DrivingPct300320Measured",2015
2,2,"Charlie Beljan",76,44.44,56,126,3.73,"DrivingPct300320Measured",2015
3,3,"Jason Day",75,44.17,53,120,3.96,"DrivingPct300320Measured",2015
4,4,"Patrick Rodgers",57,42.31,44,104,3.95,"DrivingPct300320Measured",2015
5,5,"Adam Scott",51,42.19,27,64,3.56,"DrivingPct300320Measured",2015
6,6,"Brendan Steele",88,41.57,69,166,3.86,"DrivingPct300320Measured",2015
7,7,"Graham DeLaet",65,41.38,48,116,3.94,"DrivingPct300320Measured",2015
8,8,"Keegan Bradley",87,41.04,55,134,3.87,"DrivingPct300320Measured",2015
9,9,"Robert Garrigus",70,40.63,52,128,3.79,"DrivingPct300320Measured",2015
10,10,"Jhonattan Vegas",90,40.51,64,158,3.66,"DrivingPct300320Measured",2015
11,11,"Charles Howell III",105,40.38,84,208,3.83,"DrivingPct300320Measured",2015
12,12,"Jason Kokrak",88,40.34,71,176,3.87,"DrivingPct300320Measured",2015
13,13,"JB Holmes",89,39.86,55,138,3.82,"DrivingPct300320Measured",2015
14,14,"Brooks Koepka",84,38.64,51,132,3.78,"DrivingPct300320Measured",2015
15,15,"Dustin Johnson",75,38.6,44,114,4.05,"DrivingPct300320Measured",2015
16,16,"Lucas Glover",79,38.31,59,154,3.54,"DrivingPct300320Measured",2015
17,17,"Steven Bowditch",103,38.04,70,184,3.89,"DrivingPct300320Measured",2015
18,18,"Martin Flores",95,37.5,66,176,3.82,"DrivingPct300320Measured",2015
19,19,"Carlos Ortiz",100,36.67,66,180,3.7,"DrivingPct300320Measured",2015
20,20,"Daniel Berger",97,36.41,67,184,3.61,"DrivingPct300320Measured",2015
21,21,"Hudson Swafford",97,35.87,66,184,3.82,"DrivingPct300320Measured",2015
22,22,"Tony Finau",106,35.86,71,198,3.8,"DrivingPct300320Measured",2015
23,23,"Aaron Baddeley",76,35.62,52,146,3.94,"DrivingPct300320Measured",2015
24,24,"Gary Woodland",81,35.45,39,110,3.97,"DrivingPct300320Measured",2015
25,25,"Harris English",105,35.26,67,190,3.91,"DrivingPct300320Measured",2015
26,26,"Will Wilcox",58,35.11,33,94,3.76,"DrivingPct300320Measured",2015
27,27,"Scott Stallings",60,34.62,36,104,3.5,"DrivingPct300320Measured",2015
28,28,"Phil Mickelson",70,34.48,40,116,3.6,"DrivingPct300320Measured",2015
29,29,"Justin Rose",69,34,34,100,4,"DrivingPct300320Measured",2015
30,30,"Martin Laird",77,33.55,51,152,3.67,"DrivingPct300320Measured",2015
31,31,"Scott Piercy",90,33.33,60,180,3.7,"DrivingPct300320Measured",2015
32,32,"Sean OHair",86,33.14,57,172,4.02,"DrivingPct300320Measured",2015
33,33,"Nick Watney",91,32.95,58,176,3.6,"DrivingPct300320Measured",2015
34,34,"Derek Ernst",75,31.62,43,136,3.44,"DrivingPct300320Measured",2015
35,35,"Hunter Mahan",88,31.34,42,134,3.69,"DrivingPct300320Measured",2015
36,36,"Shawn Stefani",94,30.85,58,188,3.72,"DrivingPct300320Measured",2015
37,37,"Andres Gonzales",90,30.59,52,170,3.52,"DrivingPct300320Measured",2015
38,38,"Charl Schwartzel",67,30.49,25,82,3.64,"DrivingPct300320Measured",2015
39,39,"Roger Sloan",56,30.39,31,102,4,"DrivingPct300320Measured",2015
40,40,"Ryan Palmer",80,30.17,35,116,3.66,"DrivingPct300320Measured",2015
41,41,"Angel Cabrera",53,30,27,90,3.63,"DrivingPct300320Measured",2015
41,41,"Marc Leishman",74,30,33,110,3.94,"DrivingPct300320Measured",2015
43,43,"Gonzalo Fdez Castano",81,29.73,44,148,3.7,"DrivingPct300320Measured",2015
44,44,"Matt Jones",89,29.58,42,142,3.79,"DrivingPct300320Measured",2015
45,45,"Andres Romero",69,29.51,36,122,3.72,"DrivingPct300320Measured",2015
