"Approachesfrom100125yardsRgh_RANKTHISWEEK_2009","Approachesfrom100125yardsRgh_RANKLASTWEEK_2009","Approachesfrom100125yardsRgh_PLAYERNAME_2009","Approachesfrom100125yardsRgh_ROUNDS_2009","Approachesfrom100125yardsRgh_AVG_2009","Approachesfrom100125yardsRgh_TOTALDISTANCEFEET_2009","Approachesfrom100125yardsRgh_OFATTEMPTS_2009","Approachesfrom100125yardsRgh_RELATIVETOPAR_2009","stat_name","year"
1,1,"Glen Day",79,NA,466,26,-3,"Approachesfrom100125yardsRgh",2009
2,2,"Darron Stiles",52,NA,215.833,12,0,"Approachesfrom100125yardsRgh",2009
3,3,"Nick OHern",90,NA,561.583,31,-7,"Approachesfrom100125yardsRgh",2009
4,4,"Rocco Mediate",79,NA,483.25,25,-5,"Approachesfrom100125yardsRgh",2009
5,5,"Patrick Sheehan",51,NA,378.333,19,-1,"Approachesfrom100125yardsRgh",2009
6,6,"Sergio Garcia",59,NA,397.917,19,2,"Approachesfrom100125yardsRgh",2009
7,7,"Angel Cabrera",55,NA,464.25,22,0,"Approachesfrom100125yardsRgh",2009
8,8,"Jason Bohn",88,NA,428.25,20,-2,"Approachesfrom100125yardsRgh",2009
9,9,"Jason Dufner",90,NA,545.917,25,-1,"Approachesfrom100125yardsRgh",2009
9,9,"Scott Sterling",51,NA,371.833,17,-1,"Approachesfrom100125yardsRgh",2009
11,11,"Mike Weir",85,NA,569.083,25,-3,"Approachesfrom100125yardsRgh",2009
12,12,"Andres Romero",58,NA,529.667,23,-2,"Approachesfrom100125yardsRgh",2009
12,12,"Matt Weibring",65,NA,552.083,24,1,"Approachesfrom100125yardsRgh",2009
14,14,"Freddie Jacobson",83,NA,694.333,30,5,"Approachesfrom100125yardsRgh",2009
15,15,"Brandt Snedeker",81,NA,464.167,20,-3,"Approachesfrom100125yardsRgh",2009
15,15,"Brian Vranesh",51,NA,395.417,17,-6,"Approachesfrom100125yardsRgh",2009
17,17,"Eric Axley",71,NA,426.917,18,6,"Approachesfrom100125yardsRgh",2009
18,18,"Joe Ogilvie",85,NA,816.417,34,-3,"Approachesfrom100125yardsRgh",2009
19,19,"Brett Quigley",92,NA,698.667,29,4,"Approachesfrom100125yardsRgh",2009
19,19,"Chris Riley",77,NA,313.25,13,1,"Approachesfrom100125yardsRgh",2009
21,21,"Parker McLachlin",71,NA,580.75,24,-7,"Approachesfrom100125yardsRgh",2009
22,22,"David Mathis",82,NA,678.583,28,1,"Approachesfrom100125yardsRgh",2009
23,23,"Padraig Harrington",66,NA,365.083,15,-1,"Approachesfrom100125yardsRgh",2009
24,24,"Tim Petrovic",97,NA,883.75,36,2,"Approachesfrom100125yardsRgh",2009
24,24,"Ian Poulter",59,NA,319.667,13,3,"Approachesfrom100125yardsRgh",2009
26,26,"Bob Estes",78,NA,495.083,20,-1,"Approachesfrom100125yardsRgh",2009
26,26,"Paul Goydos",79,NA,470.583,19,0,"Approachesfrom100125yardsRgh",2009
26,26,"Zach Johnson",94,NA,717.5,29,-2,"Approachesfrom100125yardsRgh",2009
26,26,"Chris Stroud",88,NA,619.167,25,1,"Approachesfrom100125yardsRgh",2009
30,30,"Steve Stricker",81,NA,672.417,27,-8,"Approachesfrom100125yardsRgh",2009
31,31,"James Nitties",86,NA,974.417,39,-3,"Approachesfrom100125yardsRgh",2009
31,31,"Pat Perez",74,NA,450.25,18,3,"Approachesfrom100125yardsRgh",2009
33,33,"Jarrod Lyle",65,NA,455.75,18,2,"Approachesfrom100125yardsRgh",2009
34,34,"Luke Donald",79,NA,610.167,24,1,"Approachesfrom100125yardsRgh",2009
34,34,"Will Ma Kenzie",69,NA,583.917,23,3,"Approachesfrom100125yardsRgh",2009
34,34,"Tom Pernice Jr",82,NA,583.833,23,-3,"Approachesfrom100125yardsRgh",2009
34,34,"Scott Verplank",88,NA,583.833,23,1,"Approachesfrom100125yardsRgh",2009
38,38,"Chad Campbell",90,NA,666.083,26,2,"Approachesfrom100125yardsRgh",2009
39,39,"Dustin Johnson",85,NA,1051.417,41,1,"Approachesfrom100125yardsRgh",2009
39,39,"John Mallinger",90,NA,770.75,30,-1,"Approachesfrom100125yardsRgh",2009
39,39,"Casey Wittenberg",71,NA,770,30,5,"Approachesfrom100125yardsRgh",2009
42,42,"Greg Kraft",51,NA,591.833,23,-4,"Approachesfrom100125yardsRgh",2009
43,43,"Kris Blanks",60,NA,413,16,-1,"Approachesfrom100125yardsRgh",2009
43,43,"Ernie Els",70,NA,542.583,21,4,"Approachesfrom100125yardsRgh",2009
45,45,"Robert Allenby",71,NA,494.833,19,-4,"Approachesfrom100125yardsRgh",2009
45,45,"Rich Beem",77,NA,625.917,24,0,"Approachesfrom100125yardsRgh",2009
45,45,"Camilo Villegas",76,NA,469.917,18,1,"Approachesfrom100125yardsRgh",2009
48,48,"Kent Jones",73,NA,287.583,11,4,"Approachesfrom100125yardsRgh",2009
49,49,"Anthony Kim",76,NA,1103.583,42,-2,"Approachesfrom100125yardsRgh",2009
50,50,"Stephen Ames",77,NA,579.5,22,-1,"Approachesfrom100125yardsRgh",2009
50,50,"Mark Calcavecchia",72,NA,659.333,25,6,"Approachesfrom100125yardsRgh",2009
52,52,"Peter Lonard",86,NA,871.833,33,-4,"Approachesfrom100125yardsRgh",2009
52,52,"Kirk Triplett",60,NA,633.583,24,0,"Approachesfrom100125yardsRgh",2009
54,54,"Ben Curtis",63,NA,423.833,16,0,"Approachesfrom100125yardsRgh",2009
54,54,"Heath Slocum",95,NA,820.333,31,0,"Approachesfrom100125yardsRgh",2009
54,54,"Jimmy Walker",74,NA,608.667,23,1,"Approachesfrom100125yardsRgh",2009
57,57,"Rory Sabbatini",81,NA,825,31,-2,"Approachesfrom100125yardsRgh",2009
58,58,"Spencer Levin",75,NA,535.667,20,2,"Approachesfrom100125yardsRgh",2009
59,59,"Briny Baird",89,NA,536.333,20,-3,"Approachesfrom100125yardsRgh",2009
59,59,"Greg Chalmers",85,NA,886,33,-2,"Approachesfrom100125yardsRgh",2009
61,61,"Tag Ridings",50,NA,593.417,22,-2,"Approachesfrom100125yardsRgh",2009
62,62,"Bill Haas",91,NA,1137.5,42,-3,"Approachesfrom100125yardsRgh",2009
62,62,"Cliff Kresge",78,NA,622.417,23,0,"Approachesfrom100125yardsRgh",2009
64,64,"Ben Crane",93,NA,814.167,30,-3,"Approachesfrom100125yardsRgh",2009
65,65,"Jonathan Byrd",89,NA,708.5,26,2,"Approachesfrom100125yardsRgh",2009
66,66,"Derek Fathauer",63,NA,656.833,24,-2,"Approachesfrom100125yardsRgh",2009
66,66,"David Toms",98,NA,711.5,26,1,"Approachesfrom100125yardsRgh",2009
66,66,"Charlie Wi",92,NA,929.333,34,1,"Approachesfrom100125yardsRgh",2009
66,66,"Gary Woodland",53,NA,492.167,18,5,"Approachesfrom100125yardsRgh",2009
66,66,"Tiger Woods",64,NA,410,15,-2,"Approachesfrom100125yardsRgh",2009
71,71,"Chris DiMarco",97,NA,932.083,34,5,"Approachesfrom100125yardsRgh",2009
71,71,"Todd Hamilton",83,NA,849.833,31,1,"Approachesfrom100125yardsRgh",2009
