"Approachesfrom100yardsRgh_RANKTHISWEEK_2008","Approachesfrom100yardsRgh_RANKLASTWEEK_2008","Approachesfrom100yardsRgh_PLAYERNAME_2008","Approachesfrom100yardsRgh_ROUNDS_2008","Approachesfrom100yardsRgh_AVG_2008","Approachesfrom100yardsRgh_TOTALDISTANCEFEET_2008","Approachesfrom100yardsRgh_OFATTEMPTS_2008","Approachesfrom100yardsRgh_RELATIVETOPAR_2008","stat_name","year"
1,1,"Steve Allan",58,NA,6436.25,161,7,"Approachesfrom100yardsRgh",2008
2,2,"John Huston",56,NA,5534.417,135,14,"Approachesfrom100yardsRgh",2008
3,3,"Sean OHair",81,NA,8208,197,27,"Approachesfrom100yardsRgh",2008
4,4,"Kevin Stadler",90,NA,8639,206,29,"Approachesfrom100yardsRgh",2008
5,5,"Steve Elkington",84,NA,7072.167,168,13,"Approachesfrom100yardsRgh",2008
5,5,"Adam Scott",51,NA,5720.25,136,9,"Approachesfrom100yardsRgh",2008
7,7,"Woody Austin",109,NA,9634.75,226,29,"Approachesfrom100yardsRgh",2008
8,8,"Scott Verplank",82,NA,6333.833,148,11,"Approachesfrom100yardsRgh",2008
9,9,"Kyle Thompson",70,NA,7768,181,44,"Approachesfrom100yardsRgh",2008
10,10,"Charles Howell III",101,NA,13457.583,313,21,"Approachesfrom100yardsRgh",2008
11,11,"Tim Clark",90,NA,9237.417,214,25,"Approachesfrom100yardsRgh",2008
12,12,"Gavin Coles",54,NA,4641.25,107,16,"Approachesfrom100yardsRgh",2008
13,13,"Dudley Hart",74,NA,9496.75,218,38,"Approachesfrom100yardsRgh",2008
14,14,"Michael Letzig",88,NA,10051.25,230,24,"Approachesfrom100yardsRgh",2008
14,14,"John Senden",93,NA,9032.417,207,36,"Approachesfrom100yardsRgh",2008
16,16,"Ryan Armour",87,NA,8493.75,194,35,"Approachesfrom100yardsRgh",2008
16,16,"Zach Johnson",85,NA,7215.667,165,15,"Approachesfrom100yardsRgh",2008
18,18,"Michael Allen",91,NA,8631.75,197,31,"Approachesfrom100yardsRgh",2008
18,18,"Brandt Jobe",52,NA,7320.833,167,22,"Approachesfrom100yardsRgh",2008
18,18,"Heath Slocum",104,NA,7840.583,179,19,"Approachesfrom100yardsRgh",2008
21,21,"Stewart Cink",87,NA,9490.333,216,19,"Approachesfrom100yardsRgh",2008
22,22,"Steve Flesch",95,NA,11306.75,257,40,"Approachesfrom100yardsRgh",2008
22,22,"Harrison Frazar",73,NA,8317.5,189,21,"Approachesfrom100yardsRgh",2008
22,22,"Nick OHern",82,NA,6993,159,31,"Approachesfrom100yardsRgh",2008
25,25,"Cody Freeman",66,NA,8458.917,192,32,"Approachesfrom100yardsRgh",2008
25,25,"Charley Hoffman",94,NA,11508,261,38,"Approachesfrom100yardsRgh",2008
27,27,"Ben Crane",86,NA,8739.5,198,12,"Approachesfrom100yardsRgh",2008
27,27,"Joe Ogilvie",100,NA,12007.833,272,28,"Approachesfrom100yardsRgh",2008
27,27,"Bubba Watson",97,NA,13683.583,310,14,"Approachesfrom100yardsRgh",2008
30,30,"Bob Estes",90,NA,11323.25,256,20,"Approachesfrom100yardsRgh",2008
30,30,"DJ Trahan",94,NA,10038.25,227,50,"Approachesfrom100yardsRgh",2008
32,32,"Charles Warren",79,NA,9615,217,45,"Approachesfrom100yardsRgh",2008
33,33,"Tommy Armour III",77,NA,8576.083,193,31,"Approachesfrom100yardsRgh",2008
33,33,"Frank Lickliter II",107,NA,12306.167,277,49,"Approachesfrom100yardsRgh",2008
33,33,"Kenny Perry",97,NA,13409.083,302,38,"Approachesfrom100yardsRgh",2008
33,33,"Ted Purdy",68,NA,8175.75,184,32,"Approachesfrom100yardsRgh",2008
37,37,"Carl Pettersson",110,NA,13871.583,311,18,"Approachesfrom100yardsRgh",2008
37,37,"Boo Weekley",86,NA,9145.25,205,31,"Approachesfrom100yardsRgh",2008
37,37,"YE Yang",89,NA,10874.833,244,53,"Approachesfrom100yardsRgh",2008
40,40,"Justin Bolli",87,NA,8586.917,192,41,"Approachesfrom100yardsRgh",2008
40,40,"Joe Durant",92,NA,8463,189,33,"Approachesfrom100yardsRgh",2008
40,40,"Vijay Singh",82,NA,9797.583,219,12,"Approachesfrom100yardsRgh",2008
43,43,"Steve Marino",119,NA,13969.833,311,43,"Approachesfrom100yardsRgh",2008
43,43,"Ryan Palmer",69,NA,8091.333,180,19,"Approachesfrom100yardsRgh",2008
43,43,"Andres Romero",69,NA,9126.083,203,29,"Approachesfrom100yardsRgh",2008
46,46,"Ben Curtis",80,NA,7070.333,157,23,"Approachesfrom100yardsRgh",2008
47,47,"Kent Jones",68,NA,6089.833,135,33,"Approachesfrom100yardsRgh",2008
47,47,"Jon Mills",95,NA,10915.75,242,25,"Approachesfrom100yardsRgh",2008
49,49,"Paul Goydos",78,NA,6780.25,150,35,"Approachesfrom100yardsRgh",2008
49,49,"Bill Haas",99,NA,13963.667,309,14,"Approachesfrom100yardsRgh",2008
49,49,"Patrick Sheehan",124,NA,12603.083,279,26,"Approachesfrom100yardsRgh",2008
49,49,"Bob Sowards",61,NA,6679.833,148,34,"Approachesfrom100yardsRgh",2008
49,49,"Bo Van Pelt",101,NA,14084.417,312,49,"Approachesfrom100yardsRgh",2008
54,54,"Stephen Ames",83,NA,8469.25,187,23,"Approachesfrom100yardsRgh",2008
54,54,"Briny Baird",113,NA,12662.25,280,34,"Approachesfrom100yardsRgh",2008
54,54,"Nick Flanagan",89,NA,11363.25,251,43,"Approachesfrom100yardsRgh",2008
54,54,"Jason Gore",94,NA,9767,216,44,"Approachesfrom100yardsRgh",2008
54,54,"Justin Leonard",101,NA,8732.75,193,26,"Approachesfrom100yardsRgh",2008
54,54,"Geoff Ogilvy",65,NA,7011.5,155,25,"Approachesfrom100yardsRgh",2008
54,54,"Brenden Pappas",66,NA,8503.167,188,18,"Approachesfrom100yardsRgh",2008
61,61,"Richard Johnson",60,NA,8073.417,178,27,"Approachesfrom100yardsRgh",2008
61,61,"Nick Watney",96,NA,13016.5,287,22,"Approachesfrom100yardsRgh",2008
63,63,"Stuart Appleby",87,NA,10629.583,234,26,"Approachesfrom100yardsRgh",2008
63,63,"Daniel Chopra",84,NA,12344.833,272,21,"Approachesfrom100yardsRgh",2008
65,65,"Chris DiMarco",87,NA,11196.667,246,43,"Approachesfrom100yardsRgh",2008
65,65,"Chez Reavie",102,NA,8650.333,190,31,"Approachesfrom100yardsRgh",2008
67,67,"Alex Cejka",75,NA,7660.333,168,33,"Approachesfrom100yardsRgh",2008
67,67,"David Toms",70,NA,7469.25,164,15,"Approachesfrom100yardsRgh",2008
67,67,"Jimmy Walker",73,NA,11385.667,250,23,"Approachesfrom100yardsRgh",2008
70,70,"Mark Calcavecchia",67,NA,6574.667,144,2,"Approachesfrom100yardsRgh",2008
