"Approachesfrom150175yardsRgh_RANKTHISWEEK_2011","Approachesfrom150175yardsRgh_RANKLASTWEEK_2011","Approachesfrom150175yardsRgh_PLAYERNAME_2011","Approachesfrom150175yardsRgh_ROUNDS_2011","Approachesfrom150175yardsRgh_AVG_2011","Approachesfrom150175yardsRgh_TOTALDISTANCEFEET_2011","Approachesfrom150175yardsRgh_OFATTEMPTS_2011","Approachesfrom150175yardsRgh_RELATIVETOPAR_2011","stat_name","year"
1,1,"Shaun Micheel",77,NA,1992.833,60,4,"Approachesfrom150175yardsRgh",2011
2,2,"Harrison Frazar",58,NA,742.5,22,3,"Approachesfrom150175yardsRgh",2011
3,3,"Rory Sabbatini",85,NA,1697.25,50,3,"Approachesfrom150175yardsRgh",2011
4,4,"Nathan Green",81,NA,1686.5,49,8,"Approachesfrom150175yardsRgh",2011
5,5,"Shane Bertsch",62,NA,1494.417,43,0,"Approachesfrom150175yardsRgh",2011
6,6,"Davis Love III",70,NA,1686,48,4,"Approachesfrom150175yardsRgh",2011
7,7,"Ben Curtis",66,NA,1535.083,43,2,"Approachesfrom150175yardsRgh",2011
8,8,"John Rollins",85,NA,1896.583,53,-1,"Approachesfrom150175yardsRgh",2011
9,9,"Ian Poulter",52,NA,967.667,27,-2,"Approachesfrom150175yardsRgh",2011
10,10,"Graeme McDowell",50,NA,764.5,21,5,"Approachesfrom150175yardsRgh",2011
11,11,"Jonathan Byrd",83,NA,2520.417,69,4,"Approachesfrom150175yardsRgh",2011
12,12,"Bubba Watson",85,NA,2341.833,64,6,"Approachesfrom150175yardsRgh",2011
13,13,"Gary Woodland",93,NA,1877.167,51,9,"Approachesfrom150175yardsRgh",2011
14,14,"Sergio Garcia",61,NA,1700.75,46,7,"Approachesfrom150175yardsRgh",2011
14,14,"Brandt Jobe",100,NA,1960.167,53,4,"Approachesfrom150175yardsRgh",2011
16,16,"Kris Blanks",92,NA,2268.667,61,13,"Approachesfrom150175yardsRgh",2011
16,16,"JP Hayes",56,NA,1189.333,32,6,"Approachesfrom150175yardsRgh",2011
18,18,"Brian Gay",90,NA,1452.917,39,6,"Approachesfrom150175yardsRgh",2011
18,18,"Dustin Johnson",72,NA,1414.167,38,6,"Approachesfrom150175yardsRgh",2011
18,18,"Chez Reavie",92,NA,2533.75,68,13,"Approachesfrom150175yardsRgh",2011
