"Back9Par5ScoringAverage_RANKTHISWEEK_2012","Back9Par5ScoringAverage_RANKLASTWEEK_2012","Back9Par5ScoringAverage_PLAYERNAME_2012","Back9Par5ScoringAverage_ROUNDS_2012","Back9Par5ScoringAverage_AVG_2012","Back9Par5ScoringAverage_TOTALSTROKES_2012","Back9Par5ScoringAverage_TOTALHOLES_2012","stat_name","year"
121,121,"Billy Mayfair",90,4.74,635,134,"Back9Par5ScoringAverage",2012
121,121,"Tom Pernice Jr",62,4.74,446,94,"Back9Par5ScoringAverage",2012
121,121,"Chris Stroud",86,4.74,663,140,"Back9Par5ScoringAverage",2012
121,121,"Brendon Todd",78,4.74,574,121,"Back9Par5ScoringAverage",2012
130,130,"Tommy Biershenk",74,4.75,599,126,"Back9Par5ScoringAverage",2012
130,130,"Luke Donald",63,4.75,475,100,"Back9Par5ScoringAverage",2012
130,130,"Brian Gay",91,4.75,651,137,"Back9Par5ScoringAverage",2012
130,130,"Brian Harman",101,4.75,750,158,"Back9Par5ScoringAverage",2012
130,130,"Bryce Molder",83,4.75,622,131,"Back9Par5ScoringAverage",2012
130,130,"Geoff Ogilvy",73,4.75,570,120,"Back9Par5ScoringAverage",2012
130,130,"John Senden",81,4.75,618,130,"Back9Par5ScoringAverage",2012
130,130,"Kevin Stadler",85,4.75,598,126,"Back9Par5ScoringAverage",2012
138,138,"Chad Campbell",84,4.76,590,124,"Back9Par5ScoringAverage",2012
138,138,"Hunter Mahan",88,4.76,619,130,"Back9Par5ScoringAverage",2012
138,138,"Carl Pettersson",92,4.76,686,144,"Back9Par5ScoringAverage",2012
138,138,"David Toms",60,4.76,476,100,"Back9Par5ScoringAverage",2012
138,138,"Charlie Wi",86,4.76,685,144,"Back9Par5ScoringAverage",2012
143,143,"Arjun Atwal",79,4.77,563,118,"Back9Par5ScoringAverage",2012
143,143,"Sangmoon Bae",81,4.77,592,124,"Back9Par5ScoringAverage",2012
143,143,"Jason Day",57,4.77,410,86,"Back9Par5ScoringAverage",2012
143,143,"Bob Estes",78,4.77,572,120,"Back9Par5ScoringAverage",2012
143,143,"Graeme McDowell",55,4.77,420,88,"Back9Par5ScoringAverage",2012
143,143,"YE Yang",64,4.77,448,94,"Back9Par5ScoringAverage",2012
149,149,"Robert Allenby",76,4.78,550,115,"Back9Par5ScoringAverage",2012
149,149,"Greg Chalmers",88,4.78,645,135,"Back9Par5ScoringAverage",2012
149,149,"Tim Clark",60,4.78,421,88,"Back9Par5ScoringAverage",2012
149,149,"Chris Kirk",93,4.78,679,142,"Back9Par5ScoringAverage",2012
149,149,"Kevin Kisner",69,4.78,516,108,"Back9Par5ScoringAverage",2012
149,149,"Derek Lamely",64,4.78,511,107,"Back9Par5ScoringAverage",2012
149,149,"Jeff Maggert",83,4.78,631,132,"Back9Par5ScoringAverage",2012
149,149,"Brendan Steele",77,4.78,612,128,"Back9Par5ScoringAverage",2012
149,149,"Vaughn Taylor",81,4.78,621,130,"Back9Par5ScoringAverage",2012
158,158,"Graham DeLaet",79,4.79,575,120,"Back9Par5ScoringAverage",2012
158,158,"Ryuji Imada",78,4.79,608,127,"Back9Par5ScoringAverage",2012
158,158,"Trevor Immelman",76,4.79,608,127,"Back9Par5ScoringAverage",2012
158,158,"JJ Killeen",101,4.79,767,160,"Back9Par5ScoringAverage",2012
158,158,"Rod Pampling",88,4.79,685,143,"Back9Par5ScoringAverage",2012
158,158,"Chez Reavie",83,4.79,670,140,"Back9Par5ScoringAverage",2012
164,164,"Cameron Beckman",81,4.8,600,125,"Back9Par5ScoringAverage",2012
164,164,"Daniel Chopra",55,4.8,394,82,"Back9Par5ScoringAverage",2012
164,164,"Gavin Coles",72,4.8,533,111,"Back9Par5ScoringAverage",2012
164,164,"Erik Compton",81,4.8,610,127,"Back9Par5ScoringAverage",2012
164,164,"Marco Dawson",60,4.8,494,103,"Back9Par5ScoringAverage",2012
164,164,"Edward Loar",59,4.8,442,92,"Back9Par5ScoringAverage",2012
170,170,"Matt Bettencourt",80,4.81,616,128,"Back9Par5ScoringAverage",2012
170,170,"Danny Lee",74,4.81,572,119,"Back9Par5ScoringAverage",2012
170,170,"Nick OHern",78,4.81,582,121,"Back9Par5ScoringAverage",2012
173,173,"Jason Bohn",81,4.82,607,126,"Back9Par5ScoringAverage",2012
173,173,"Michael Bradley",63,4.82,492,102,"Back9Par5ScoringAverage",2012
173,173,"Tommy Gainey",98,4.82,737,153,"Back9Par5ScoringAverage",2012
173,173,"JJ Henry",93,4.82,684,142,"Back9Par5ScoringAverage",2012
173,173,"Alexandre Rocha",62,4.82,453,94,"Back9Par5ScoringAverage",2012
173,173,"Charl Schwartzel",56,4.82,395,82,"Back9Par5ScoringAverage",2012
173,173,"Heath Slocum",93,4.82,655,136,"Back9Par5ScoringAverage",2012
173,173,"Kyle Thompson",51,4.82,381,79,"Back9Par5ScoringAverage",2012
181,181,"Stephen Ames",54,4.83,415,86,"Back9Par5ScoringAverage",2012
181,181,"Scott Dunlap",57,4.83,415,86,"Back9Par5ScoringAverage",2012
183,183,"Brandt Jobe",57,4.84,440,91,"Back9Par5ScoringAverage",2012
183,183,"Troy Kelly",68,4.84,503,104,"Back9Par5ScoringAverage",2012
183,183,"David Mathis",83,4.84,648,134,"Back9Par5ScoringAverage",2012
186,186,"Brian Davis",91,4.85,722,149,"Back9Par5ScoringAverage",2012
186,186,"Freddie Jacobson",61,4.85,446,92,"Back9Par5ScoringAverage",2012
188,188,"Hunter Haas",69,4.88,507,104,"Back9Par5ScoringAverage",2012
188,188,"Patrick Sheehan",58,4.88,434,89,"Back9Par5ScoringAverage",2012
190,190,"Billy Hurley III",70,4.9,514,105,"Back9Par5ScoringAverage",2012
191,191,"Stephen Gangluff",57,4.96,451,91,"Back9Par5ScoringAverage",2012
