"Total1Putts1520_RANKTHISWEEK_2006","Total1Putts1520_RANKLASTWEEK_2006","Total1Putts1520_PLAYERNAME_2006","Total1Putts1520_ROUNDS_2006","Total1Putts1520_TOTAL_2006","Total1Putts1520_TOTALFORALLDISTANCES_2006","Total1Putts1520_PCTOFALL1PUTTS_2006","stat_name","year"
1,1,"Shane Bertsch",104,51,646,7.9,"Total1Putts1520",2006
2,2,"Brian Gay",107,45,777,5.8,"Total1Putts1520",2006
3,3,"Daniel Chopra",110,43,690,6.2,"Total1Putts1520",2006
3,3,"Tom Pernice Jr",108,43,661,6.5,"Total1Putts1520",2006
5,5,"Dean Wilson",115,42,682,6.2,"Total1Putts1520",2006
6,6,"Arjun Atwal",97,41,592,6.9,"Total1Putts1520",2006
6,6,"Jerry Kelly",100,41,574,7.1,"Total1Putts1520",2006
8,8,"Kent Jones",103,39,631,6.2,"Total1Putts1520",2006
8,8,"Frank Lickliter II",99,39,603,6.5,"Total1Putts1520",2006
8,8,"Wes Short Jr",96,39,585,6.7,"Total1Putts1520",2006
11,11,"Robert Damron",91,38,589,6.5,"Total1Putts1520",2006
11,11,"Brent Geiberger",99,38,636,6,"Total1Putts1520",2006
11,11,"Stephen Leaney",84,38,554,6.9,"Total1Putts1520",2006
14,14,"Olin Browne",108,37,619,6,"Total1Putts1520",2006
15,15,"Michael Allen",84,36,540,6.7,"Total1Putts1520",2006
15,15,"Brett Quigley",109,36,675,5.3,"Total1Putts1520",2006
15,15,"Jeff Sluman",101,36,592,6.1,"Total1Putts1520",2006
18,18,"Mark Calcavecchia",94,35,567,6.2,"Total1Putts1520",2006
18,18,"Nathan Green",108,35,714,4.9,"Total1Putts1520",2006
20,20,"Henrik Bjornstad",97,33,629,5.2,"Total1Putts1520",2006
20,20,"Steve Flesch",119,33,737,4.5,"Total1Putts1520",2006
20,20,"Richard Johnson",94,33,597,5.5,"Total1Putts1520",2006
20,20,"Patrick Sheehan",104,33,602,5.5,"Total1Putts1520",2006
24,24,"Robert Gamez",94,32,568,5.6,"Total1Putts1520",2006
24,24,"Jason Gore",86,32,502,6.4,"Total1Putts1520",2006
24,24,"Charles Howell III",96,32,523,6.1,"Total1Putts1520",2006
24,24,"Shigeki Maruyama",94,32,604,5.3,"Total1Putts1520",2006
24,24,"Jerry Smith",94,32,585,5.5,"Total1Putts1520",2006
24,24,"Kevin Sutherland",100,32,583,5.5,"Total1Putts1520",2006
24,24,"Camilo Villegas",95,32,574,5.6,"Total1Putts1520",2006
24,24,"Charles Warren",93,32,517,6.2,"Total1Putts1520",2006
32,32,"Alex Cejka",93,31,533,5.8,"Total1Putts1520",2006
32,32,"Todd Fischer",101,31,657,4.7,"Total1Putts1520",2006
32,32,"JJ Henry",96,31,503,6.2,"Total1Putts1520",2006
32,32,"Hunter Mahan",98,31,600,5.2,"Total1Putts1520",2006
32,32,"DA Points",82,31,515,6,"Total1Putts1520",2006
32,32,"Tag Ridings",103,31,658,4.7,"Total1Putts1520",2006
32,32,"Vijay Singh",103,31,617,5,"Total1Putts1520",2006
32,32,"Vaughn Taylor",88,31,579,5.4,"Total1Putts1520",2006
40,40,"Doug Barron",74,30,513,5.8,"Total1Putts1520",2006
40,40,"David Branshaw",98,30,573,5.2,"Total1Putts1520",2006
40,40,"Stewart Cink",93,30,541,5.5,"Total1Putts1520",2006
40,40,"Ben Crane",85,30,461,6.5,"Total1Putts1520",2006
40,40,"Jim Furyk",89,30,485,6.2,"Total1Putts1520",2006
40,40,"Ryuji Imada",105,30,614,4.9,"Total1Putts1520",2006
40,40,"Zach Johnson",98,30,528,5.7,"Total1Putts1520",2006
40,40,"Ron Whittaker",81,30,474,6.3,"Total1Putts1520",2006
48,48,"Eric Axley",91,29,572,5.1,"Total1Putts1520",2006
48,48,"Jason Bohn",104,29,606,4.8,"Total1Putts1520",2006
48,48,"Chad Campbell",91,29,453,6.4,"Total1Putts1520",2006
