"Scramblingfrom30yards_RANKTHISWEEK_2011","Scramblingfrom30yards_RANKLASTWEEK_2011","Scramblingfrom30yards_PLAYERNAME_2011","Scramblingfrom30yards_ROUNDS_2011","Scramblingfrom30yards_Pct_2011","Scramblingfrom30yards_SUCCESSES_2011","Scramblingfrom30yards_ATTEMPTS_2011","stat_name","year"
85,85,"Martin Piller",63,28.75,23,80,"Scramblingfrom30yards",2011
86,86,"Chris Riley",76,28.57,22,77,"Scramblingfrom30yards",2011
86,86,"Chris Stroud",88,28.57,26,91,"Scramblingfrom30yards",2011
88,88,"Richard Johnson",64,28.38,21,74,"Scramblingfrom30yards",2011
89,89,"Dustin Johnson",72,28.3,15,53,"Scramblingfrom30yards",2011
90,90,"Roland Thatcher",67,28.21,22,78,"Scramblingfrom30yards",2011
91,91,"William McGirt",103,28.09,25,89,"Scramblingfrom30yards",2011
92,92,"Retief Goosen",50,28,14,50,"Scramblingfrom30yards",2011
92,92,"David Hearn",88,28,21,75,"Scramblingfrom30yards",2011
94,94,"Brian Davis",105,27.85,22,79,"Scramblingfrom30yards",2011
95,95,"Joseph Bramlett",73,27.78,20,72,"Scramblingfrom30yards",2011
95,95,"Billy Horschel",75,27.78,20,72,"Scramblingfrom30yards",2011
97,97,"Cameron Tringale",110,27.64,34,123,"Scramblingfrom30yards",2011
98,98,"Vijay Singh",79,27.54,19,69,"Scramblingfrom30yards",2011
99,99,"JB Holmes",57,27.27,12,44,"Scramblingfrom30yards",2011
99,99,"Marc Leishman",87,27.27,27,99,"Scramblingfrom30yards",2011
99,99,"Bubba Watson",85,27.27,12,44,"Scramblingfrom30yards",2011
102,102,"Brandt Jobe",100,27.16,22,81,"Scramblingfrom30yards",2011
103,103,"Jason Dufner",78,27.08,13,48,"Scramblingfrom30yards",2011
103,103,"Adam Scott",60,27.08,13,48,"Scramblingfrom30yards",2011
105,105,"Matt Bettencourt",84,27.03,30,111,"Scramblingfrom30yards",2011
105,105,"Scott Piercy",78,27.03,20,74,"Scramblingfrom30yards",2011
107,107,"Ryan Palmer",82,26.92,21,78,"Scramblingfrom30yards",2011
108,108,"Ricky Barnes",78,26.87,18,67,"Scramblingfrom30yards",2011
108,108,"Jim Renner",65,26.87,18,67,"Scramblingfrom30yards",2011
110,110,"Joe Ogilvie",75,26.83,22,82,"Scramblingfrom30yards",2011
111,111,"Zack Miller",86,26.72,31,116,"Scramblingfrom30yards",2011
112,112,"Tim Petrovic",88,26.67,28,105,"Scramblingfrom30yards",2011
113,113,"Robert Karlsson",61,26.53,13,49,"Scramblingfrom30yards",2011
113,113,"Matt Kuchar",94,26.53,13,49,"Scramblingfrom30yards",2011
115,115,"Kris Blanks",92,26.47,18,68,"Scramblingfrom30yards",2011
116,116,"Ryuji Imada",83,26.44,23,87,"Scramblingfrom30yards",2011
117,117,"Hunter Haas",96,26.37,24,91,"Scramblingfrom30yards",2011
118,118,"Colt Knost",80,26.32,25,95,"Scramblingfrom30yards",2011
118,118,"Heath Slocum",89,26.32,15,57,"Scramblingfrom30yards",2011
120,120,"Ernie Els",71,26.23,16,61,"Scramblingfrom30yards",2011
121,121,"James Driscoll",71,26.19,22,84,"Scramblingfrom30yards",2011
122,122,"Vaughn Taylor",89,26.17,28,107,"Scramblingfrom30yards",2011
123,123,"Aaron Baddeley",77,26.15,17,65,"Scramblingfrom30yards",2011
124,124,"John Senden",94,26.03,19,73,"Scramblingfrom30yards",2011
125,125,"Tom Gillis",55,25.76,17,66,"Scramblingfrom30yards",2011
126,126,"Charl Schwartzel",58,25.58,11,43,"Scramblingfrom30yards",2011
127,127,"Jhonattan Vegas",84,25.56,23,90,"Scramblingfrom30yards",2011
128,128,"Tommy Gainey",104,25.4,32,126,"Scramblingfrom30yards",2011
129,129,"Nathan Green",81,25.3,21,83,"Scramblingfrom30yards",2011
130,130,"Brendan Steele",89,25.29,22,87,"Scramblingfrom30yards",2011
131,131,"Daniel Summerhays",75,25.26,24,95,"Scramblingfrom30yards",2011
132,132,"Robert Allenby",84,25,13,52,"Scramblingfrom30yards",2011
132,132,"Woody Austin",59,25,11,44,"Scramblingfrom30yards",2011
132,132,"Davis Love III",70,25,10,40,"Scramblingfrom30yards",2011
132,132,"Chez Reavie",92,25,17,68,"Scramblingfrom30yards",2011
132,132,"Kyle Stanley",98,25,15,60,"Scramblingfrom30yards",2011
132,132,"Will Strickler",51,25,16,64,"Scramblingfrom30yards",2011
138,138,"Ben Martin",74,24.69,20,81,"Scramblingfrom30yards",2011
139,139,"Andres Gonzales",60,24.68,19,77,"Scramblingfrom30yards",2011
140,140,"Jason Bohn",74,24.66,18,73,"Scramblingfrom30yards",2011
141,141,"Brandt Snedeker",85,24.62,16,65,"Scramblingfrom30yards",2011
142,142,"Lee Janzen",62,24.32,18,74,"Scramblingfrom30yards",2011
143,143,"Alexandre Rocha",65,24.19,15,62,"Scramblingfrom30yards",2011
144,144,"Sean OHair",71,24.1,20,83,"Scramblingfrom30yards",2011
145,145,"DJ Brigman",67,23.91,22,92,"Scramblingfrom30yards",2011
146,146,"Ben Crane",76,23.73,14,59,"Scramblingfrom30yards",2011
147,147,"Andres Romero",77,23.61,17,72,"Scramblingfrom30yards",2011
148,148,"Kevin Chappell",78,23.53,16,68,"Scramblingfrom30yards",2011
148,148,"Chris Kirk",87,23.53,20,85,"Scramblingfrom30yards",2011
150,150,"Tag Ridings",87,23.15,25,108,"Scramblingfrom30yards",2011
151,151,"Kevin Kisner",70,23.08,18,78,"Scramblingfrom30yards",2011
151,151,"Alex Prugh",82,23.08,24,104,"Scramblingfrom30yards",2011
153,153,"Derek Lamely",65,23.01,26,113,"Scramblingfrom30yards",2011
154,154,"Paul Stankowski",78,23,23,100,"Scramblingfrom30yards",2011
155,155,"Matt Jones",71,22.78,18,79,"Scramblingfrom30yards",2011
156,156,"Jarrod Lyle",83,22.64,24,106,"Scramblingfrom30yards",2011
157,157,"Bill Lunde",92,21.95,18,82,"Scramblingfrom30yards",2011
158,158,"Michael Bradley",74,21.79,17,78,"Scramblingfrom30yards",2011
159,159,"Rich Beem",53,21.67,13,60,"Scramblingfrom30yards",2011
159,159,"Billy Mayfair",94,21.67,13,60,"Scramblingfrom30yards",2011
159,159,"Rocco Mediate",53,21.67,13,60,"Scramblingfrom30yards",2011
162,162,"Cameron Beckman",71,21.51,20,93,"Scramblingfrom30yards",2011
163,163,"Steven Bowditch",86,21.36,22,103,"Scramblingfrom30yards",2011
163,163,"Bio Kim",71,21.36,22,103,"Scramblingfrom30yards",2011
165,165,"DA Points",89,21.33,16,75,"Scramblingfrom30yards",2011
166,166,"Bobby Gates",82,21.13,15,71,"Scramblingfrom30yards",2011
167,167,"Stuart Appleby",65,21.11,19,90,"Scramblingfrom30yards",2011
168,168,"Michael Putnam",67,21.05,12,57,"Scramblingfrom30yards",2011
169,169,"Geoff Ogilvy",69,20.97,13,62,"Scramblingfrom30yards",2011
170,170,"Stewart Cink",72,20.75,11,53,"Scramblingfrom30yards",2011
171,171,"Alex Cejka",59,20.45,9,44,"Scramblingfrom30yards",2011
172,172,"DJ Trahan",91,20.29,14,69,"Scramblingfrom30yards",2011
173,173,"Justin Hicks",60,19.64,11,56,"Scramblingfrom30yards",2011
174,174,"Steve Flesch",88,19.51,24,123,"Scramblingfrom30yards",2011
175,175,"Pat Perez",76,19.44,14,72,"Scramblingfrom30yards",2011
176,176,"Graeme McDowell",50,18.75,6,32,"Scramblingfrom30yards",2011
177,177,"Jeff Overton",92,18.06,13,72,"Scramblingfrom30yards",2011
178,178,"Marc Turnesa",54,18,9,50,"Scramblingfrom30yards",2011
179,179,"Ian Poulter",52,17.5,7,40,"Scramblingfrom30yards",2011
180,180,"Angel Cabrera",50,17.02,8,47,"Scramblingfrom30yards",2011
181,181,"George McNeill",69,16.92,11,65,"Scramblingfrom30yards",2011
182,182,"Sergio Garcia",61,16.67,6,36,"Scramblingfrom30yards",2011
183,183,"Troy Merritt",63,15.71,11,70,"Scramblingfrom30yards",2011
184,184,"Troy Matteson",91,15.38,12,78,"Scramblingfrom30yards",2011
185,185,"Boo Weekley",66,12.2,5,41,"Scramblingfrom30yards",2011
186,186,"Kevin Stadler",88,11.54,9,78,"Scramblingfrom30yards",2011
