"Approachesfrom75100yardsRgh_RANKTHISWEEK_2006","Approachesfrom75100yardsRgh_RANKLASTWEEK_2006","Approachesfrom75100yardsRgh_PLAYERNAME_2006","Approachesfrom75100yardsRgh_ROUNDS_2006","Approachesfrom75100yardsRgh_AVG_2006","Approachesfrom75100yardsRgh_TOTALDISTANCEFEET_2006","Approachesfrom75100yardsRgh_OFATTEMPTS_2006","Approachesfrom75100yardsRgh_RELATIVETOPAR_2006","stat_name","year"
1,1,"JP Hayes",55,NA,171.75,11,-3,"Approachesfrom75100yardsRgh",2006
2,2,"Justin Leonard",83,NA,191,11,0,"Approachesfrom75100yardsRgh",2006
3,3,"Skip Kendall",72,NA,199.417,11,-2,"Approachesfrom75100yardsRgh",2006
4,4,"Pat Perez",50,NA,314.833,17,0,"Approachesfrom75100yardsRgh",2006
5,5,"Lee Janzen",79,NA,378.833,20,6,"Approachesfrom75100yardsRgh",2006
5,5,"Daisuke Maruyama",83,NA,170.583,9,0,"Approachesfrom75100yardsRgh",2006
7,7,"David Toms",76,NA,495.417,26,4,"Approachesfrom75100yardsRgh",2006
8,8,"Stephen Leaney",84,NA,271.833,14,-2,"Approachesfrom75100yardsRgh",2006
8,8,"Tiger Woods",55,NA,213.833,11,0,"Approachesfrom75100yardsRgh",2006
10,10,"Eric Axley",91,NA,410.833,21,-1,"Approachesfrom75100yardsRgh",2006
10,10,"Tom Lehman",70,NA,117.583,6,1,"Approachesfrom75100yardsRgh",2006
12,12,"Thomas Levet",53,NA,140,7,5,"Approachesfrom75100yardsRgh",2006
13,13,"Paul Stankowski",70,NA,305.333,15,0,"Approachesfrom75100yardsRgh",2006
14,14,"Joe Durant",101,NA,314.917,15,0,"Approachesfrom75100yardsRgh",2006
15,15,"Padraig Harrington",54,NA,294.75,14,2,"Approachesfrom75100yardsRgh",2006
16,16,"Jonathan Byrd",66,NA,339,16,-2,"Approachesfrom75100yardsRgh",2006
16,16,"Brian Davis",92,NA,486.167,23,2,"Approachesfrom75100yardsRgh",2006
18,18,"Peter Lonard",77,NA,296.917,14,1,"Approachesfrom75100yardsRgh",2006
19,19,"Hunter Mahan",98,NA,619.417,29,-1,"Approachesfrom75100yardsRgh",2006
20,20,"Jeff Sluman",101,NA,470.917,22,0,"Approachesfrom75100yardsRgh",2006
21,21,"Bob May",65,NA,497.083,23,0,"Approachesfrom75100yardsRgh",2006
22,22,"Rod Pampling",89,NA,367.833,17,3,"Approachesfrom75100yardsRgh",2006
23,23,"Stewart Cink",93,NA,673.333,31,-8,"Approachesfrom75100yardsRgh",2006
24,24,"Sean OHair",100,NA,220.75,10,2,"Approachesfrom75100yardsRgh",2006
25,25,"Shane Bertsch",104,NA,578,26,3,"Approachesfrom75100yardsRgh",2006
25,25,"Daniel Chopra",110,NA,510.833,23,-2,"Approachesfrom75100yardsRgh",2006
27,27,"Zach Johnson",98,NA,403.25,18,2,"Approachesfrom75100yardsRgh",2006
28,28,"Briny Baird",81,NA,361.667,16,-4,"Approachesfrom75100yardsRgh",2006
28,28,"Ian Poulter",53,NA,180.75,8,0,"Approachesfrom75100yardsRgh",2006
30,30,"Brett Quigley",109,NA,294.25,13,2,"Approachesfrom75100yardsRgh",2006
