"ConsecutiveHolesBelowPar_RANKTHISWEEK_2006","ConsecutiveHolesBelowPar_RANKLASTWEEK_2006","ConsecutiveHolesBelowPar_PLAYERNAME_2006","ConsecutiveHolesBelowPar_EVENTS_2006","ConsecutiveHolesBelowPar_NUMBEROFHOLES_2006","stat_name","year"
59,59,"Cameron Beckman",16,4,"ConsecutiveHolesBelowPar",2006
59,59,"Rich Beem",27,4,"ConsecutiveHolesBelowPar",2006
59,59,"Shane Bertsch",34,4,"ConsecutiveHolesBelowPar",2006
59,59,"Henrik Bjornstad",31,4,"ConsecutiveHolesBelowPar",2006
59,59,"Jason Bohn",29,4,"ConsecutiveHolesBelowPar",2006
59,59,"David Branshaw",29,4,"ConsecutiveHolesBelowPar",2006
59,59,"Jeff Brehaut",33,4,"ConsecutiveHolesBelowPar",2006
59,59,"Olin Browne",30,4,"ConsecutiveHolesBelowPar",2006
59,59,"Tom Byrum",11,4,"ConsecutiveHolesBelowPar",2006
59,59,"Angel Cabrera",12,4,"ConsecutiveHolesBelowPar",2006
59,59,"Chad Campbell",25,4,"ConsecutiveHolesBelowPar",2006
59,59,"Greg Chalmers",28,4,"ConsecutiveHolesBelowPar",2006
59,59,"KJ Choi",26,4,"ConsecutiveHolesBelowPar",2006
59,59,"Stewart Cink",26,4,"ConsecutiveHolesBelowPar",2006
59,59,"Tim Clark",22,4,"ConsecutiveHolesBelowPar",2006
59,59,"Jose Coceres",13,4,"ConsecutiveHolesBelowPar",2006
59,59,"John Cook",22,4,"ConsecutiveHolesBelowPar",2006
59,59,"Chris Couch",27,4,"ConsecutiveHolesBelowPar",2006
59,59,"Fred Couples",17,4,"ConsecutiveHolesBelowPar",2006
59,59,"Kris Cox",28,4,"ConsecutiveHolesBelowPar",2006
59,59,"Ben Crane",26,4,"ConsecutiveHolesBelowPar",2006
59,59,"Ben Crenshaw",2,4,"ConsecutiveHolesBelowPar",2006
59,59,"Brian Davis",28,4,"ConsecutiveHolesBelowPar",2006
59,59,"Marco Dawson",27,4,"ConsecutiveHolesBelowPar",2006
59,59,"Jason Day",7,4,"ConsecutiveHolesBelowPar",2006
59,59,"James Driscoll",29,4,"ConsecutiveHolesBelowPar",2006
59,59,"Joel Edwards",3,4,"ConsecutiveHolesBelowPar",2006
59,59,"Danny Ellis",23,4,"ConsecutiveHolesBelowPar",2006
59,59,"Ernie Els",18,4,"ConsecutiveHolesBelowPar",2006
59,59,"Bob Estes",25,4,"ConsecutiveHolesBelowPar",2006
59,59,"Todd Fischer",35,4,"ConsecutiveHolesBelowPar",2006
59,59,"Carlos Franco",29,4,"ConsecutiveHolesBelowPar",2006
59,59,"Jim Furyk",24,4,"ConsecutiveHolesBelowPar",2006
59,59,"Robert Gamez",30,4,"ConsecutiveHolesBelowPar",2006
59,59,"Robert Garrigus",28,4,"ConsecutiveHolesBelowPar",2006
59,59,"Brian Gay",31,4,"ConsecutiveHolesBelowPar",2006
59,59,"Brent Geiberger",30,4,"ConsecutiveHolesBelowPar",2006
59,59,"Matt Gogel",14,4,"ConsecutiveHolesBelowPar",2006
59,59,"Mathew Goggin",26,4,"ConsecutiveHolesBelowPar",2006
59,59,"Retief Goosen",18,4,"ConsecutiveHolesBelowPar",2006
59,59,"Jason Gore",29,4,"ConsecutiveHolesBelowPar",2006
59,59,"Paul Goydos",24,4,"ConsecutiveHolesBelowPar",2006
59,59,"Nathan Green",30,4,"ConsecutiveHolesBelowPar",2006
59,59,"Scott Gump",10,4,"ConsecutiveHolesBelowPar",2006
59,59,"Scott Gutschewski",19,4,"ConsecutiveHolesBelowPar",2006
59,59,"Bill Haas",30,4,"ConsecutiveHolesBelowPar",2006
59,59,"Todd Hamilton",27,4,"ConsecutiveHolesBelowPar",2006
59,59,"Matt Hansen",25,4,"ConsecutiveHolesBelowPar",2006
59,59,"Padraig Harrington",15,4,"ConsecutiveHolesBelowPar",2006
59,59,"Dudley Hart",29,4,"ConsecutiveHolesBelowPar",2006
59,59,"Mark Hensby",16,4,"ConsecutiveHolesBelowPar",2006
59,59,"Charley Hoffman",29,4,"ConsecutiveHolesBelowPar",2006
59,59,"JB Holmes",26,4,"ConsecutiveHolesBelowPar",2006
59,59,"David Howell",14,4,"ConsecutiveHolesBelowPar",2006
59,59,"John Huston",27,4,"ConsecutiveHolesBelowPar",2006
59,59,"Ryuji Imada",31,4,"ConsecutiveHolesBelowPar",2006
59,59,"Freddie Jacobson",18,4,"ConsecutiveHolesBelowPar",2006
59,59,"Brandt Jobe",28,4,"ConsecutiveHolesBelowPar",2006
59,59,"Richard Johnson",29,4,"ConsecutiveHolesBelowPar",2006
59,59,"Steve Jones",27,4,"ConsecutiveHolesBelowPar",2006
59,59,"Kent Jones",32,4,"ConsecutiveHolesBelowPar",2006
59,59,"Brendan Jones",9,4,"ConsecutiveHolesBelowPar",2006
59,59,"Shingo Katayama",6,4,"ConsecutiveHolesBelowPar",2006
59,59,"Skip Kendall",22,4,"ConsecutiveHolesBelowPar",2006
59,59,"Greg Kraft",26,4,"ConsecutiveHolesBelowPar",2006
59,59,"Joel Kribel",2,4,"ConsecutiveHolesBelowPar",2006
59,59,"Neal Lancaster",19,4,"ConsecutiveHolesBelowPar",2006
59,59,"Stephen Leaney",27,4,"ConsecutiveHolesBelowPar",2006
59,59,"Ian Leggatt",29,4,"ConsecutiveHolesBelowPar",2006
59,59,"Tom Lehman",20,4,"ConsecutiveHolesBelowPar",2006
59,59,"JL Lewis",17,4,"ConsecutiveHolesBelowPar",2006
59,59,"Davis Love III",23,4,"ConsecutiveHolesBelowPar",2006
59,59,"Steve Lowery",31,4,"ConsecutiveHolesBelowPar",2006
59,59,"Will Ma Kenzie",29,4,"ConsecutiveHolesBelowPar",2006
59,59,"Andrew Magee",19,4,"ConsecutiveHolesBelowPar",2006
59,59,"John Mallinger",3,4,"ConsecutiveHolesBelowPar",2006
59,59,"Daisuke Maruyama",25,4,"ConsecutiveHolesBelowPar",2006
59,59,"Len Mattiace",22,4,"ConsecutiveHolesBelowPar",2006
59,59,"Billy Mayfair",29,4,"ConsecutiveHolesBelowPar",2006
59,59,"David McKenzie",28,4,"ConsecutiveHolesBelowPar",2006
59,59,"Shaun Micheel",29,4,"ConsecutiveHolesBelowPar",2006
59,59,"Jon Mills",27,4,"ConsecutiveHolesBelowPar",2006
59,59,"Larry Mize",18,4,"ConsecutiveHolesBelowPar",2006
59,59,"Ryan Moore",22,4,"ConsecutiveHolesBelowPar",2006
59,59,"Madalitso Muthiya",3,4,"ConsecutiveHolesBelowPar",2006
59,59,"Ryan Palmer",30,4,"ConsecutiveHolesBelowPar",2006
59,59,"Rod Pampling",24,4,"ConsecutiveHolesBelowPar",2006
59,59,"Jesper Parnevik",24,4,"ConsecutiveHolesBelowPar",2006
59,59,"Pat Perez",19,4,"ConsecutiveHolesBelowPar",2006
59,59,"Carl Pettersson",28,4,"ConsecutiveHolesBelowPar",2006
59,59,"Scott Piercy",6,4,"ConsecutiveHolesBelowPar",2006
59,59,"Ian Poulter",15,4,"ConsecutiveHolesBelowPar",2006
59,59,"Ted Purdy",33,4,"ConsecutiveHolesBelowPar",2006
59,59,"Tag Ridings",33,4,"ConsecutiveHolesBelowPar",2006
59,59,"John Riegger",20,4,"ConsecutiveHolesBelowPar",2006
59,59,"John Rollins",28,4,"ConsecutiveHolesBelowPar",2006
59,59,"Joey Sindelar",29,4,"ConsecutiveHolesBelowPar",2006
59,59,"Vijay Singh",27,4,"ConsecutiveHolesBelowPar",2006
59,59,"Heath Slocum",30,4,"ConsecutiveHolesBelowPar",2006
59,59,"Chris Smith",21,4,"ConsecutiveHolesBelowPar",2006
59,59,"Jerry Smith",29,4,"ConsecutiveHolesBelowPar",2006
59,59,"Kevin Stadler",6,4,"ConsecutiveHolesBelowPar",2006
59,59,"Paul Stankowski",22,4,"ConsecutiveHolesBelowPar",2006
59,59,"BJ Staten",18,4,"ConsecutiveHolesBelowPar",2006
59,59,"Darron Stiles",15,4,"ConsecutiveHolesBelowPar",2006
59,59,"Roger Tambellini",25,4,"ConsecutiveHolesBelowPar",2006
59,59,"Vaughn Taylor",26,4,"ConsecutiveHolesBelowPar",2006
59,59,"DJ Trahan",33,4,"ConsecutiveHolesBelowPar",2006
59,59,"Bo Van Pelt",28,4,"ConsecutiveHolesBelowPar",2006
59,59,"Scott Verplank",25,4,"ConsecutiveHolesBelowPar",2006
59,59,"Camilo Villegas",29,4,"ConsecutiveHolesBelowPar",2006
59,59,"Duffy Waldorf",28,4,"ConsecutiveHolesBelowPar",2006
59,59,"Jimmy Walker",21,4,"ConsecutiveHolesBelowPar",2006
59,59,"Nick Watney",29,4,"ConsecutiveHolesBelowPar",2006
59,59,"Bubba Watson",27,4,"ConsecutiveHolesBelowPar",2006
59,59,"Lee Westwood",14,4,"ConsecutiveHolesBelowPar",2006
59,59,"Brett Wetterich",25,4,"ConsecutiveHolesBelowPar",2006
59,59,"Garrett Willis",10,4,"ConsecutiveHolesBelowPar",2006
188,188,"Stephen Ames",21,3,"ConsecutiveHolesBelowPar",2006
188,188,"Alex Aragon",26,3,"ConsecutiveHolesBelowPar",2006
188,188,"Tommy Armour III",25,3,"ConsecutiveHolesBelowPar",2006
188,188,"Ricky Barnes",2,3,"ConsecutiveHolesBelowPar",2006
188,188,"Notah Begay III",12,3,"ConsecutiveHolesBelowPar",2006
188,188,"Roy Biancalana",1,3,"ConsecutiveHolesBelowPar",2006
188,188,"John Bickerton",4,3,"ConsecutiveHolesBelowPar",2006
188,188,"Thomas Bjorn",7,3,"ConsecutiveHolesBelowPar",2006
188,188,"Phil Blackmar",1,3,"ConsecutiveHolesBelowPar",2006
188,188,"Guy Boros",5,3,"ConsecutiveHolesBelowPar",2006
188,188,"Steven Bowditch",22,3,"ConsecutiveHolesBelowPar",2006
188,188,"Michael Bradley",6,3,"ConsecutiveHolesBelowPar",2006
188,188,"Markus Brier",1,3,"ConsecutiveHolesBelowPar",2006
188,188,"Mark Brooks",36,3,"ConsecutiveHolesBelowPar",2006
188,188,"Bart Bryant",26,3,"ConsecutiveHolesBelowPar",2006
188,188,"Andrew Buckle",2,3,"ConsecutiveHolesBelowPar",2006
188,188,"Michael Campbell",10,3,"ConsecutiveHolesBelowPar",2006
188,188,"Jim Carter",3,3,"ConsecutiveHolesBelowPar",2006
188,188,"Paul Casey",8,3,"ConsecutiveHolesBelowPar",2006
188,188,"Alex Cejka",30,3,"ConsecutiveHolesBelowPar",2006
188,188,"Victor Ciesielski",1,3,"ConsecutiveHolesBelowPar",2006
188,188,"Michael Clark II",4,3,"ConsecutiveHolesBelowPar",2006
188,188,"Gavin Coles",5,3,"ConsecutiveHolesBelowPar",2006
188,188,"Michael Connell",22,3,"ConsecutiveHolesBelowPar",2006
188,188,"Rett Crowder",1,3,"ConsecutiveHolesBelowPar",2006
188,188,"John Daly",21,3,"ConsecutiveHolesBelowPar",2006
188,188,"Glen Day",12,3,"ConsecutiveHolesBelowPar",2006
188,188,"Stephen Dodd",3,3,"ConsecutiveHolesBelowPar",2006
188,188,"Bradley Dredge",2,3,"ConsecutiveHolesBelowPar",2006
188,188,"Jason Dufner",2,3,"ConsecutiveHolesBelowPar",2006
188,188,"Ken Duke",2,3,"ConsecutiveHolesBelowPar",2006
188,188,"John Engler Jr",27,3,"ConsecutiveHolesBelowPar",2006
188,188,"Brad Faxon",26,3,"ConsecutiveHolesBelowPar",2006
188,188,"Gonzalo Fdez Castano",5,3,"ConsecutiveHolesBelowPar",2006
188,188,"Kenneth Ferrie",3,3,"ConsecutiveHolesBelowPar",2006
188,188,"Martin Flores",1,3,"ConsecutiveHolesBelowPar",2006
188,188,"Dan Forsman",15,3,"ConsecutiveHolesBelowPar",2006
188,188,"David Frost",7,3,"ConsecutiveHolesBelowPar",2006
188,188,"Fred Funk",29,3,"ConsecutiveHolesBelowPar",2006
188,188,"Jim Gallagher Jr",4,3,"ConsecutiveHolesBelowPar",2006
188,188,"Sergio Garcia",17,3,"ConsecutiveHolesBelowPar",2006
188,188,"Bill Glasson",17,3,"ConsecutiveHolesBelowPar",2006
188,188,"Shaun Goodwin",1,3,"ConsecutiveHolesBelowPar",2006
188,188,"David Gossett",7,3,"ConsecutiveHolesBelowPar",2006
188,188,"Jeff Gove",29,3,"ConsecutiveHolesBelowPar",2006
188,188,"Jay Haas",7,3,"ConsecutiveHolesBelowPar",2006
188,188,"Gary Hallberg",4,3,"ConsecutiveHolesBelowPar",2006
188,188,"Donnie Hammond",11,3,"ConsecutiveHolesBelowPar",2006
188,188,"JP Hayes",19,3,"ConsecutiveHolesBelowPar",2006
188,188,"Mike Heinen",5,3,"ConsecutiveHolesBelowPar",2006
188,188,"Scott Hend",6,3,"ConsecutiveHolesBelowPar",2006
188,188,"Brian Henninger",12,3,"ConsecutiveHolesBelowPar",2006
188,188,"Ryan Hietala",23,3,"ConsecutiveHolesBelowPar",2006
188,188,"Tetsuji Hiratsuka",1,3,"ConsecutiveHolesBelowPar",2006
188,188,"Gabriel Hjertstedt",16,3,"ConsecutiveHolesBelowPar",2006
188,188,"Charles Howell III",30,3,"ConsecutiveHolesBelowPar",2006
188,188,"Mike Hulbert",6,3,"ConsecutiveHolesBelowPar",2006
188,188,"Trevor Immelman",24,3,"ConsecutiveHolesBelowPar",2006
188,188,"Peter Jacobsen",4,3,"ConsecutiveHolesBelowPar",2006
188,188,"Thongchai Jaidee",2,3,"ConsecutiveHolesBelowPar",2006
188,188,"Miguel Angel Jimenez",8,3,"ConsecutiveHolesBelowPar",2006
188,188,"Shiv Kapur",3,3,"ConsecutiveHolesBelowPar",2006
188,188,"Robert Karlsson",5,3,"ConsecutiveHolesBelowPar",2006
188,188,"Jerry Kelly",31,3,"ConsecutiveHolesBelowPar",2006
188,188,"Soren Kjeldsen",1,3,"ConsecutiveHolesBelowPar",2006
188,188,"Matt Kuchar",8,3,"ConsecutiveHolesBelowPar",2006
188,188,"Hank Kuehne",9,3,"ConsecutiveHolesBelowPar",2006
188,188,"Bernhard Langer",24,3,"ConsecutiveHolesBelowPar",2006
188,188,"Nate Lashley",1,3,"ConsecutiveHolesBelowPar",2006
188,188,"James Lepp",3,3,"ConsecutiveHolesBelowPar",2006
188,188,"Jeff Maggert",26,3,"ConsecutiveHolesBelowPar",2006
188,188,"Korey Mahoney",2,3,"ConsecutiveHolesBelowPar",2006
188,188,"Shigeki Maruyama",30,3,"ConsecutiveHolesBelowPar",2006
188,188,"Scott McCarron",15,3,"ConsecutiveHolesBelowPar",2006
188,188,"Graeme McDowell",15,3,"ConsecutiveHolesBelowPar",2006
188,188,"Paul McGinley",9,3,"ConsecutiveHolesBelowPar",2006
188,188,"Parker McLachlin",2,3,"ConsecutiveHolesBelowPar",2006
188,188,"James McLean",4,3,"ConsecutiveHolesBelowPar",2006
188,188,"Rocco Mediate",18,3,"ConsecutiveHolesBelowPar",2006
188,188,"Yusaku Miyazato",2,3,"ConsecutiveHolesBelowPar",2006
188,188,"Edoardo Molinari",6,3,"ConsecutiveHolesBelowPar",2006
188,188,"Kevin Na",11,3,"ConsecutiveHolesBelowPar",2006
188,188,"Nick OHern",15,3,"ConsecutiveHolesBelowPar",2006
188,188,"Mark OMeara",18,3,"ConsecutiveHolesBelowPar",2006
188,188,"Rob Oppenheim",2,3,"ConsecutiveHolesBelowPar",2006
188,188,"Greg Owen",24,3,"ConsecutiveHolesBelowPar",2006
188,188,"Jin Park",1,3,"ConsecutiveHolesBelowPar",2006
188,188,"Craig Parry",15,3,"ConsecutiveHolesBelowPar",2006
188,188,"David Peoples",4,3,"ConsecutiveHolesBelowPar",2006
188,188,"Craig Perks",18,3,"ConsecutiveHolesBelowPar",2006
188,188,"Kenny Perry",22,3,"ConsecutiveHolesBelowPar",2006
188,188,"Tim Petrovic",30,3,"ConsecutiveHolesBelowPar",2006
188,188,"Nick Price",16,3,"ConsecutiveHolesBelowPar",2006
188,188,"Phillip Price",1,3,"ConsecutiveHolesBelowPar",2006
188,188,"Dicky Pride",9,3,"ConsecutiveHolesBelowPar",2006
188,188,"Andres Romero",2,3,"ConsecutiveHolesBelowPar",2006
188,188,"Marco Ruiz",1,3,"ConsecutiveHolesBelowPar",2006
188,188,"Jason Schultz",28,3,"ConsecutiveHolesBelowPar",2006
188,188,"Charl Schwartzel",8,3,"ConsecutiveHolesBelowPar",2006
188,188,"John Senden",28,3,"ConsecutiveHolesBelowPar",2006
188,188,"Patrick Sheehan",34,3,"ConsecutiveHolesBelowPar",2006
188,188,"Joey Snyder III",6,3,"ConsecutiveHolesBelowPar",2006
188,188,"Mike Sposa",25,3,"ConsecutiveHolesBelowPar",2006
188,188,"Craig Stadler",4,3,"ConsecutiveHolesBelowPar",2006
188,188,"Henrik Stenson",10,3,"ConsecutiveHolesBelowPar",2006
188,188,"Scott Sterling",1,3,"ConsecutiveHolesBelowPar",2006
188,188,"Tim Stieren",1,3,"ConsecutiveHolesBelowPar",2006
188,188,"Steve Stricker",17,3,"ConsecutiveHolesBelowPar",2006
188,188,"Boyd Summerhays",13,3,"ConsecutiveHolesBelowPar",2006
188,188,"Kevin Sutherland",29,3,"ConsecutiveHolesBelowPar",2006
188,188,"Hidemichi Tanaka",31,3,"ConsecutiveHolesBelowPar",2006
188,188,"Hideto Tanihara",2,3,"ConsecutiveHolesBelowPar",2006
188,188,"Phil Tataurangi",19,3,"ConsecutiveHolesBelowPar",2006
188,188,"Esteban Toledo",2,3,"ConsecutiveHolesBelowPar",2006
188,188,"Bob Tway",25,3,"ConsecutiveHolesBelowPar",2006
188,188,"Omar Uresti",22,3,"ConsecutiveHolesBelowPar",2006
188,188,"Tjaart van der Walt",21,3,"ConsecutiveHolesBelowPar",2006
188,188,"Bruce Vaughan",1,3,"ConsecutiveHolesBelowPar",2006
188,188,"Grant Waite",8,3,"ConsecutiveHolesBelowPar",2006
188,188,"Simon Wakefield",2,3,"ConsecutiveHolesBelowPar",2006
188,188,"Anthony Wall",3,3,"ConsecutiveHolesBelowPar",2006
188,188,"Ben Walter",1,3,"ConsecutiveHolesBelowPar",2006
188,188,"Tom Watson",2,3,"ConsecutiveHolesBelowPar",2006
188,188,"Ron Whittaker",28,3,"ConsecutiveHolesBelowPar",2006
188,188,"Jay Williamson",18,3,"ConsecutiveHolesBelowPar",2006
188,188,"Mark Wilson",24,3,"ConsecutiveHolesBelowPar",2006
188,188,"Willie Wood",11,3,"ConsecutiveHolesBelowPar",2006
188,188,"Lian Wei Zhang",2,3,"ConsecutiveHolesBelowPar",2006
316,316,"Thomas Aiken",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Fulton Allem",2,2,"ConsecutiveHolesBelowPar",2006
316,316,"Jason Allred",2,2,"ConsecutiveHolesBelowPar",2006
316,316,"Seve Ballesteros",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Rich Barcelo",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Benoit Beisser",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Frank Bensel",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"David Berganio Jr",2,2,"ConsecutiveHolesBelowPar",2006
316,316,"Brett Bingham",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Paul Broadhurst",4,2,"ConsecutiveHolesBelowPar",2006
316,316,"John Bushka",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Tim Cantwell Jr",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Jason Caron",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Bobby Clampett",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Russ Cochran",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Chad Collins",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Charles Coody",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Patrick Damron",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Stuart Deane",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Brent Delahoussaye",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Trevor Dodds",2,2,"ConsecutiveHolesBelowPar",2006
316,316,"Jamie Donaldson",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Nick Dougherty",3,2,"ConsecutiveHolesBelowPar",2006
316,316,"Dillon Dougherty",2,2,"ConsecutiveHolesBelowPar",2006
316,316,"Simon Dyson",2,2,"ConsecutiveHolesBelowPar",2006
316,316,"Johan Edfors",4,2,"ConsecutiveHolesBelowPar",2006
316,316,"David Edwards",3,2,"ConsecutiveHolesBelowPar",2006
316,316,"Steve Elkington",17,2,"ConsecutiveHolesBelowPar",2006
316,316,"John Ellis",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Matt Every",3,2,"ConsecutiveHolesBelowPar",2006
316,316,"Nick Faldo",6,2,"ConsecutiveHolesBelowPar",2006
316,316,"Niclas Fasth",4,2,"ConsecutiveHolesBelowPar",2006
316,316,"Keith Fergus",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Gavin Flint",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Raymond Floyd",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Marcus Fraser",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Robin Freeman",2,2,"ConsecutiveHolesBelowPar",2006
316,316,"Cody Freeman",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Keiichiro Fukabori",4,2,"ConsecutiveHolesBelowPar",2006
316,316,"Stephen Gangluff",2,2,"ConsecutiveHolesBelowPar",2006
316,316,"Larry George",3,2,"ConsecutiveHolesBelowPar",2006
316,316,"Nate Gilchrist",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Mike Gilmore",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Ernie Gonzalez",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Andres Gonzales",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Jim Gormley",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Richard Green",4,2,"ConsecutiveHolesBelowPar",2006
316,316,"Jerry Haas",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Kevin Hall",3,2,"ConsecutiveHolesBelowPar",2006
316,316,"Anders Hansen",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Brian Harman",1,2,"ConsecutiveHolesBelowPar",2006
316,316,"Scott Harrington",1,2,"ConsecutiveHolesBelowPar",2006
