"Front9Par3ScoringAverage_RANKTHISWEEK_2012","Front9Par3ScoringAverage_RANKLASTWEEK_2012","Front9Par3ScoringAverage_PLAYERNAME_2012","Front9Par3ScoringAverage_ROUNDS_2012","Front9Par3ScoringAverage_AVG_2012","Front9Par3ScoringAverage_TOTALSTROKES_2012","Front9Par3ScoringAverage_TOTALHOLES_2012","stat_name","year"
1,1,"Jason Day",57,2.97,327,110,"Front9Par3ScoringAverage",2012
1,1,"Brendon de Jonge",115,2.97,684,230,"Front9Par3ScoringAverage",2012
1,1,"Richard Lee",71,2.97,401,135,"Front9Par3ScoringAverage",2012
4,4,"Keegan Bradley",90,2.98,536,180,"Front9Par3ScoringAverage",2012
4,4,"Chris Couch",61,2.98,355,119,"Front9Par3ScoringAverage",2012
4,4,"Jason Dufner",83,2.98,501,168,"Front9Par3ScoringAverage",2012
4,4,"Brian Gay",91,2.98,521,175,"Front9Par3ScoringAverage",2012
4,4,"Matt Kuchar",86,2.98,501,168,"Front9Par3ScoringAverage",2012
4,4,"Geoff Ogilvy",73,2.98,444,149,"Front9Par3ScoringAverage",2012
4,4,"Brandt Snedeker",81,2.98,477,160,"Front9Par3ScoringAverage",2012
11,11,"Gary Christian",91,2.99,523,175,"Front9Par3ScoringAverage",2012
11,11,"Jerry Kelly",84,2.99,502,168,"Front9Par3ScoringAverage",2012
11,11,"Troy Kelly",68,2.99,392,131,"Front9Par3ScoringAverage",2012
11,11,"Justin Rose",69,2.99,412,138,"Front9Par3ScoringAverage",2012
11,11,"Steve Stricker",73,2.99,430,144,"Front9Par3ScoringAverage",2012
16,16,"Gavin Coles",72,3,423,141,"Front9Par3ScoringAverage",2012
16,16,"Jim Furyk",85,3,519,173,"Front9Par3ScoringAverage",2012
16,16,"Phil Mickelson",79,3,483,161,"Front9Par3ScoringAverage",2012
16,16,"Ryan Palmer",81,3,489,163,"Front9Par3ScoringAverage",2012
16,16,"John Senden",81,3,480,160,"Front9Par3ScoringAverage",2012
16,16,"David Toms",60,3,348,116,"Front9Par3ScoringAverage",2012
22,22,"Robert Allenby",76,3.01,464,154,"Front9Par3ScoringAverage",2012
22,22,"Bud Cauley",99,3.01,599,199,"Front9Par3ScoringAverage",2012
22,22,"Charles Howell III",98,3.01,601,200,"Front9Par3ScoringAverage",2012
22,22,"Zach Johnson",95,3.01,580,193,"Front9Par3ScoringAverage",2012
22,22,"Martin Laird",77,3.01,455,151,"Front9Par3ScoringAverage",2012
