"Approach200225yardsRTP_RANKTHISWEEK_2014","Approach200225yardsRTP_RANKLASTWEEK_2014","Approach200225yardsRTP_PLAYERNAME_2014","Approach200225yardsRTP_ROUNDS_2014","Approach200225yardsRTP_AVGRTP_2014","stat_name","year"
65,65,"Tyrone Van Aswegen",79,0.019,"Approach200225yardsRTP",2014
66,66,"Rickie Fowler",91,0.02,"Approach200225yardsRTP",2014
66,66,"DA Points",75,0.02,"Approach200225yardsRTP",2014
68,68,"Jason Bohn",81,0.022,"Approach200225yardsRTP",2014
68,68,"Matt Kuchar",91,0.022,"Approach200225yardsRTP",2014
68,68,"Heath Slocum",71,0.022,"Approach200225yardsRTP",2014
71,71,"John Merrick",87,0.023,"Approach200225yardsRTP",2014
72,72,"Brandt Snedeker",89,0.024,"Approach200225yardsRTP",2014
73,73,"Robert Allenby",83,0.025,"Approach200225yardsRTP",2014
73,73,"Erik Compton",88,0.025,"Approach200225yardsRTP",2014
75,75,"Martin Kaymer",65,0.027,"Approach200225yardsRTP",2014
75,75,"Kevin Tway",64,0.027,"Approach200225yardsRTP",2014
77,77,"David Toms",64,0.028,"Approach200225yardsRTP",2014
78,78,"Sangmoon Bae",76,0.03,"Approach200225yardsRTP",2014
79,79,"Ernie Els",85,0.032,"Approach200225yardsRTP",2014
80,80,"Jason Day",54,0.033,"Approach200225yardsRTP",2014
81,81,"Robert Garrigus",80,0.035,"Approach200225yardsRTP",2014
81,81,"Russell Knox",92,0.035,"Approach200225yardsRTP",2014
83,83,"JB Holmes",86,0.036,"Approach200225yardsRTP",2014
83,83,"Ryan Moore",86,0.036,"Approach200225yardsRTP",2014
85,85,"Gonzalo Fdez Castano",83,0.037,"Approach200225yardsRTP",2014
86,86,"Brendon de Jonge",109,0.038,"Approach200225yardsRTP",2014
86,86,"Charlie Wi",72,0.038,"Approach200225yardsRTP",2014
88,88,"Kevin Chappell",100,0.039,"Approach200225yardsRTP",2014
88,88,"JJ Henry",91,0.039,"Approach200225yardsRTP",2014
90,90,"Brendan Steele",89,0.04,"Approach200225yardsRTP",2014
91,91,"Jhonattan Vegas",77,0.041,"Approach200225yardsRTP",2014
92,92,"Marc Leishman",81,0.042,"Approach200225yardsRTP",2014
92,92,"Hunter Mahan",88,0.042,"Approach200225yardsRTP",2014
94,94,"Chris Stroud",88,0.043,"Approach200225yardsRTP",2014
95,95,"Will Wilcox",51,0.045,"Approach200225yardsRTP",2014
96,96,"Webb Simpson",87,0.047,"Approach200225yardsRTP",2014
97,97,"Vijay Singh",83,0.048,"Approach200225yardsRTP",2014
98,98,"Jonas Blixt",64,0.049,"Approach200225yardsRTP",2014
98,98,"Jim Herman",62,0.049,"Approach200225yardsRTP",2014
100,100,"Paul Casey",56,0.05,"Approach200225yardsRTP",2014
100,100,"David Hearn",97,0.05,"Approach200225yardsRTP",2014
100,100,"Justin Leonard",75,0.05,"Approach200225yardsRTP",2014
103,103,"Freddie Jacobson",91,0.051,"Approach200225yardsRTP",2014
104,104,"Aaron Baddeley",74,0.052,"Approach200225yardsRTP",2014
104,104,"Ricky Barnes",92,0.052,"Approach200225yardsRTP",2014
104,104,"Mark Wilson",69,0.052,"Approach200225yardsRTP",2014
107,107,"Kevin Na",94,0.054,"Approach200225yardsRTP",2014
107,107,"Michael Thompson",74,0.054,"Approach200225yardsRTP",2014
109,109,"Bryce Molder",77,0.056,"Approach200225yardsRTP",2014
110,110,"Charles Howell III",106,0.058,"Approach200225yardsRTP",2014
111,111,"Luke Donald",57,0.059,"Approach200225yardsRTP",2014
111,111,"Hideki Matsuyama",82,0.059,"Approach200225yardsRTP",2014
113,113,"Trevor Immelman",84,0.06,"Approach200225yardsRTP",2014
114,114,"Camilo Villegas",95,0.061,"Approach200225yardsRTP",2014
115,115,"Chad Collins",78,0.063,"Approach200225yardsRTP",2014
115,115,"James Hahn",82,0.063,"Approach200225yardsRTP",2014
115,115,"Pat Perez",84,0.063,"Approach200225yardsRTP",2014
118,118,"Shawn Stefani",60,0.067,"Approach200225yardsRTP",2014
119,119,"Cameron Tringale",111,0.068,"Approach200225yardsRTP",2014
120,120,"Kevin Kisner",85,0.07,"Approach200225yardsRTP",2014
120,120,"George McNeill",79,0.07,"Approach200225yardsRTP",2014
122,122,"Angel Cabrera",69,0.071,"Approach200225yardsRTP",2014
122,122,"Jerry Kelly",80,0.071,"Approach200225yardsRTP",2014
122,122,"Brendon Todd",108,0.071,"Approach200225yardsRTP",2014
125,125,"Johnson Wagner",69,0.072,"Approach200225yardsRTP",2014
126,126,"Luke Guthrie",85,0.073,"Approach200225yardsRTP",2014
126,126,"John Huh",87,0.073,"Approach200225yardsRTP",2014
126,126,"Sean OHair",77,0.073,"Approach200225yardsRTP",2014
129,129,"Ben Crane",81,0.075,"Approach200225yardsRTP",2014
129,129,"Russell Henley",92,0.075,"Approach200225yardsRTP",2014
131,131,"Steven Bowditch",93,0.077,"Approach200225yardsRTP",2014
131,131,"Jonathan Byrd",76,0.077,"Approach200225yardsRTP",2014
133,133,"Nicholas Thompson",85,0.079,"Approach200225yardsRTP",2014
134,134,"Tommy Gainey",73,0.084,"Approach200225yardsRTP",2014
135,135,"Graeme McDowell",66,0.089,"Approach200225yardsRTP",2014
136,136,"Tim Clark",75,0.09,"Approach200225yardsRTP",2014
137,137,"Brian Davis",93,0.092,"Approach200225yardsRTP",2014
138,138,"Jeff Maggert",54,0.093,"Approach200225yardsRTP",2014
138,138,"Ian Poulter",57,0.093,"Approach200225yardsRTP",2014
140,140,"Scott Langley",95,0.095,"Approach200225yardsRTP",2014
141,141,"Mike Weir",69,0.096,"Approach200225yardsRTP",2014
142,142,"Stuart Appleby",92,0.099,"Approach200225yardsRTP",2014
143,143,"Greg Chalmers",85,0.104,"Approach200225yardsRTP",2014
143,143,"Billy Hurley III",86,0.104,"Approach200225yardsRTP",2014
145,145,"David Lingmerth",80,0.105,"Approach200225yardsRTP",2014
146,146,"Rory Sabbatini",82,0.109,"Approach200225yardsRTP",2014
147,147,"James Driscoll",71,0.11,"Approach200225yardsRTP",2014
148,148,"Kyle Stanley",87,0.111,"Approach200225yardsRTP",2014
149,149,"Roberto Castro",76,0.114,"Approach200225yardsRTP",2014
149,149,"Ted Potter Jr",68,0.114,"Approach200225yardsRTP",2014
151,151,"Daniel Summerhays",98,0.115,"Approach200225yardsRTP",2014
152,152,"Bronson La Cassie",51,0.116,"Approach200225yardsRTP",2014
153,153,"Lee Westwood",57,0.122,"Approach200225yardsRTP",2014
154,154,"KJ Choi",80,0.123,"Approach200225yardsRTP",2014
154,154,"Tim Wilkinson",86,0.123,"Approach200225yardsRTP",2014
156,156,"Brice Garnett",92,0.124,"Approach200225yardsRTP",2014
157,157,"Ken Duke",80,0.127,"Approach200225yardsRTP",2014
158,158,"Carl Pettersson",91,0.128,"Approach200225yardsRTP",2014
158,158,"Andres Romero",81,0.128,"Approach200225yardsRTP",2014
160,160,"Chesson Hadley",84,0.132,"Approach200225yardsRTP",2014
161,161,"Spencer Levin",59,0.135,"Approach200225yardsRTP",2014
162,162,"Andrew Svoboda",77,0.136,"Approach200225yardsRTP",2014
163,163,"Richard Lee",80,0.138,"Approach200225yardsRTP",2014
164,164,"John Peterson",62,0.141,"Approach200225yardsRTP",2014
164,164,"Scott Stallings",77,0.141,"Approach200225yardsRTP",2014
166,166,"Wes Roach",67,0.146,"Approach200225yardsRTP",2014
167,167,"Jim Renner",61,0.154,"Approach200225yardsRTP",2014
168,168,"DH Lee",54,0.16,"Approach200225yardsRTP",2014
169,169,"Justin Hicks",103,0.174,"Approach200225yardsRTP",2014
170,170,"Boo Weekley",73,0.176,"Approach200225yardsRTP",2014
171,171,"Ben Curtis",77,0.182,"Approach200225yardsRTP",2014
172,172,"Geoff Ogilvy",84,0.198,"Approach200225yardsRTP",2014
173,173,"Brian Gay",81,0.215,"Approach200225yardsRTP",2014
174,174,"John Rollins",84,0.231,"Approach200225yardsRTP",2014
175,175,"Woody Austin",63,0.239,"Approach200225yardsRTP",2014
176,176,"Troy Matteson",62,0.247,"Approach200225yardsRTP",2014
177,177,"Danny Lee",84,0.25,"Approach200225yardsRTP",2014
