"PuttingAverage_RANKTHISWEEK_2016","PuttingAverage_RANKLASTWEEK_2016","PuttingAverage_PLAYERNAME_2016","PuttingAverage_ROUNDS_2016","PuttingAverage_AVG_2016","PuttingAverage_GIRPUTTS_2016","PuttingAverage_GREENSHIT_2016","PuttingAverage_BIRDIECONVERSION_2016","PuttingAverage_GIRRANK_2016","stat_name","year"
89,89,"Sung Kang",51,1.769,1044,590,29.03,137,"PuttingAverage",2016
89,114,"Dawie van der Walt",48,1.769,1017,575,29.14,70,"PuttingAverage",2016
93,89,"Matt Jones",45,1.77,864,488,31.97,126,"PuttingAverage",2016
93,88,"Colt Knost",56,1.77,1161,656,27.68,114,"PuttingAverage",2016
93,120,"Danny Lee",53,1.77,1039,587,31.86,107,"PuttingAverage",2016
96,95,"Chad Collins",45,1.771,866,489,27.1,194,"PuttingAverage",2016
96,95,"Brice Garnett",29,1.771,627,354,29.46,38,"PuttingAverage",2016
96,95,"Brooks Koepka",39,1.771,735,415,32.13,39,"PuttingAverage",2016
96,95,"Scott Piercy",45,1.771,919,519,31.26,28,"PuttingAverage",2016
100,93,"Scott Brown",59,1.772,1205,680,30.24,146,"PuttingAverage",2016
100,101,"Pat Perez",28,1.772,592,334,29.94,79,"PuttingAverage",2016
100,103,"Patrick Reed",53,1.772,973,549,30.53,119,"PuttingAverage",2016
100,93,"Chris Stroud",52,1.772,1088,614,27.9,99,"PuttingAverage",2016
104,103,"Hiroshi Iwata",51,1.773,936,528,28.84,204,"PuttingAverage",2016
104,103,"Webb Simpson",34,1.773,695,392,30.95,144,"PuttingAverage",2016
106,101,"Tony Finau",49,1.774,1006,567,31.63,136,"PuttingAverage",2016
106,103,"Emiliano Grillo",47,1.774,960,541,31.42,33,"PuttingAverage",2016
106,149,"James Hahn",45,1.774,935,527,29.6,115,"PuttingAverage",2016
106,95,"Jamie Lovemark",57,1.774,1201,677,31.21,87,"PuttingAverage",2016
110,95,"Steven Bowditch",40,1.775,751,423,30.33,201,"PuttingAverage",2016
110,112,"Louis Oosthuizen",25,1.775,394,222,28.05,29,"PuttingAverage",2016
110,136,"Scott Stallings",46,1.775,953,537,29.16,120,"PuttingAverage",2016
110,112,"Kevin Streelman",46,1.775,1026,578,28.3,18,"PuttingAverage",2016
114,109,"Mark Hubbard",73,1.776,1511,851,28.3,121,"PuttingAverage",2016
114,114,"Hunter Mahan",43,1.776,865,487,29.57,166,"PuttingAverage",2016
116,114,"KJ Choi",47,1.777,979,551,27.22,112,"PuttingAverage",2016
116,163,"Ernie Els",34,1.777,647,364,29.01,199,"PuttingAverage",2016
116,114,"Chez Reavie",56,1.777,1198,674,27.8,64,"PuttingAverage",2016
116,103,"Camilo Villegas",50,1.777,1002,564,28.19,168,"PuttingAverage",2016
120,132,"Blayne Barber",44,1.778,905,509,27.87,137,"PuttingAverage",2016
120,149,"Jhonattan Vegas",49,1.778,1104,621,28.76,10,"PuttingAverage",2016
122,138,"Fabian Gomez",49,1.779,989,556,29.01,55,"PuttingAverage",2016
122,122,"Billy Hurley III",22,1.779,434,244,25,186,"PuttingAverage",2016
122,114,"Francesco Molinari",36,1.779,717,403,28.36,179,"PuttingAverage",2016
125,124,"Rory Sabbatini",40,1.78,810,455,30.77,161,"PuttingAverage",2016
126,127,"Abraham Ancer",26,1.781,495,278,27.7,200,"PuttingAverage",2016
126,127,"Shane Bertsch",30,1.781,634,356,25.92,90,"PuttingAverage",2016
126,124,"Jamie Donaldson",28,1.781,495,278,28.42,182,"PuttingAverage",2016
126,127,"Padraig Harrington",38,1.781,780,438,29.2,145,"PuttingAverage",2016
126,124,"Martin Piller",37,1.781,773,434,26.39,110,"PuttingAverage",2016
126,138,"Brendon Todd",43,1.781,780,438,27,205,"PuttingAverage",2016
132,84,"Rob Oppenheim",37,1.782,768,431,27.63,122,"PuttingAverage",2016
132,132,"Dicky Pride",33,1.782,622,349,26.59,201,"PuttingAverage",2016
132,114,"Johnson Wagner",44,1.782,975,547,27.52,25,"PuttingAverage",2016
135,109,"Paul Casey",39,1.783,804,451,30.38,20,"PuttingAverage",2016
136,132,"Zac Blair",56,1.784,1122,629,26.59,175,"PuttingAverage",2016
136,141,"Lucas Glover",53,1.784,1229,689,27.91,2,"PuttingAverage",2016
138,120,"Tyler Aldridge",53,1.785,1119,627,27.08,94,"PuttingAverage",2016
139,122,"Kelly Kraft",35,1.786,766,429,26.4,35,"PuttingAverage",2016
139,144,"Darron Stiles",28,1.786,550,308,25.57,188,"PuttingAverage",2016
141,146,"Chris Kirk",51,1.787,967,541,26.67,106,"PuttingAverage",2016
141,146,"Charl Schwartzel",29,1.787,588,329,29.79,11,"PuttingAverage",2016
141,136,"Gary Woodland",45,1.787,992,555,29.78,29,"PuttingAverage",2016
144,138,"Angel Cabrera",42,1.788,842,471,29.3,177,"PuttingAverage",2016
144,149,"Russell Knox",48,1.788,1044,584,28.42,3,"PuttingAverage",2016
144,149,"Henrik Norlander",41,1.788,896,501,26.6,37,"PuttingAverage",2016
144,157,"DA Points",32,1.788,658,368,27.4,148,"PuttingAverage",2016
144,146,"Vijay Singh",42,1.788,828,463,27.92,187,"PuttingAverage",2016
144,149,"Hudson Swafford",52,1.788,1123,628,30.1,56,"PuttingAverage",2016
144,149,"Tyrone Van Aswegen",67,1.788,1391,778,27.8,128,"PuttingAverage",2016
144,127,"Harold Varner III",58,1.788,1230,688,31.88,91,"PuttingAverage",2016
152,157,"Andres Romero",22,1.79,451,252,27.38,154,"PuttingAverage",2016
152,127,"Justin Thomas",53,1.79,1072,599,31.61,69,"PuttingAverage",2016
154,144,"Harris English",51,1.791,1087,607,28.71,84,"PuttingAverage",2016
154,141,"Will Ma Kenzie",54,1.791,1168,652,26.53,57,"PuttingAverage",2016
156,149,"Luke Donald",49,1.792,1045,583,25.21,85,"PuttingAverage",2016
156,156,"Jim Herman",55,1.792,1197,668,27.9,50,"PuttingAverage",2016
156,141,"Luke List",51,1.792,1100,614,29.74,63,"PuttingAverage",2016
156,132,"Jeff Overton",51,1.792,1057,590,27.29,137,"PuttingAverage",2016
160,163,"Boo Weekley",53,1.793,1133,632,29.11,80,"PuttingAverage",2016
161,161,"Jason Kokrak",52,1.794,1116,622,28.99,74,"PuttingAverage",2016
161,163,"Wes Roach",33,1.794,687,383,27.68,130,"PuttingAverage",2016
163,159,"Matt Every",34,1.795,691,385,26.77,167,"PuttingAverage",2016
163,167,"Matthew Fitzpatrick",23,1.795,438,244,28.93,41,"PuttingAverage",2016
165,169,"Jerry Kelly",44,1.796,914,509,24.46,137,"PuttingAverage",2016
165,176,"Ollie Schniederjans",23,1.796,485,270,29.63,107,"PuttingAverage",2016
165,159,"Brett Stegmaier",57,1.796,1216,677,27.37,87,"PuttingAverage",2016
165,169,"Bubba Watson",30,1.796,634,353,32.1,1,"PuttingAverage",2016
169,172,"Bronson Burgoon",53,1.797,1134,631,27.34,83,"PuttingAverage",2016
170,176,"Chesson Hadley",51,1.798,1068,594,27.53,122,"PuttingAverage",2016
170,186,"Scott Langley",41,1.798,854,475,26.79,134,"PuttingAverage",2016
172,172,"Miguel Angel Carballo",24,1.799,491,273,30.15,161,"PuttingAverage",2016
172,169,"Shane Lowry",35,1.799,662,368,28.34,148,"PuttingAverage",2016
172,172,"Cameron Percy",22,1.799,500,278,25.27,12,"PuttingAverage",2016
175,167,"Andres Gonzales",46,1.8,945,525,27.81,158,"PuttingAverage",2016
176,175,"Stewart Cink",45,1.801,1021,567,28.8,15,"PuttingAverage",2016
176,180,"Patrick Rodgers",49,1.801,1111,617,29.55,16,"PuttingAverage",2016
176,180,"Sam Saunders",40,1.801,823,457,26.91,156,"PuttingAverage",2016
179,163,"Chad Campbell",54,1.802,1184,657,27.02,46,"PuttingAverage",2016
179,176,"Sergio Garcia",28,1.802,584,324,28.88,4,"PuttingAverage",2016
179,176,"Davis Love III",40,1.802,836,464,28.08,131,"PuttingAverage",2016
182,183,"Brendon de Jonge",55,1.803,1197,664,24.85,58,"PuttingAverage",2016
182,182,"Bill Haas",42,1.803,831,461,27.67,52,"PuttingAverage",2016
182,188,"David Toms",38,1.803,813,451,25.28,89,"PuttingAverage",2016
185,186,"Steve Marino",40,1.805,852,472,27.33,102,"PuttingAverage",2016
186,185,"Geoff Ogilvy",37,1.806,744,412,25.55,181,"PuttingAverage",2016
187,161,"Justin Hicks",26,1.808,564,312,26.6,65,"PuttingAverage",2016
188,183,"Robert Streb",51,1.81,1010,558,27.83,125,"PuttingAverage",2016
189,189,"Whee Kim",54,1.811,1132,625,26.16,135,"PuttingAverage",2016
190,190,"Greg Owen",56,1.814,1275,703,27.39,19,"PuttingAverage",2016
191,198,"Robert Garrigus",34,1.815,744,410,27.27,61,"PuttingAverage",2016
191,191,"Andrew Landry",24,1.815,510,281,25.98,116,"PuttingAverage",2016
193,193,"Bernd Wiesberger",23,1.816,465,256,24.22,6,"PuttingAverage",2016
194,194,"Keegan Bradley",40,1.817,903,497,27.16,26,"PuttingAverage",2016
195,197,"Andy Sullivan",25,1.82,464,255,25.88,133,"PuttingAverage",2016
195,191,"Mark Wilson",42,1.82,888,488,24.18,126,"PuttingAverage",2016
197,198,"Lucas Lee",22,1.821,437,240,24.58,192,"PuttingAverage",2016
198,195,"Ian Poulter",37,1.822,749,411,23.11,184,"PuttingAverage",2016
199,195,"Shawn Stefani",45,1.823,946,519,24.13,143,"PuttingAverage",2016
200,201,"JJ Henry",44,1.824,963,528,23.19,65,"PuttingAverage",2016
200,200,"Scott Pinckney",53,1.824,1202,659,27.7,24,"PuttingAverage",2016
202,202,"Derek Ernst",36,1.827,780,427,24.36,91,"PuttingAverage",2016
203,202,"Thomas Aiken",42,1.828,980,536,23.68,7,"PuttingAverage",2016
204,204,"Ken Duke",26,1.832,513,280,24.01,196,"PuttingAverage",2016
205,205,"Rhein Gibson",36,1.833,790,431,24.59,72,"PuttingAverage",2016
206,207,"Robert Allenby",35,1.851,720,389,21.91,183,"PuttingAverage",2016
207,208,"Charlie Beljan",26,1.905,543,285,21.4,189,"PuttingAverage",2016
