"EarlyRound1ScoringAverage_RANKTHISWEEK_2009","EarlyRound1ScoringAverage_RANKLASTWEEK_2009","EarlyRound1ScoringAverage_PLAYERNAME_2009","EarlyRound1ScoringAverage__2009","EarlyRound1ScoringAverage_AVG_2009","EarlyRound1ScoringAverage_TOTALSTROKES_2009","EarlyRound1ScoringAverage_TOTALROUNDS_2009","stat_name","year"
94,94,"Kevin Streelman",NA,70.73,1061,15,"EarlyRound1ScoringAverage",2009
94,94,"Jay Williamson",NA,70.73,778,11,"EarlyRound1ScoringAverage",2009
97,97,"Brendon de Jonge",NA,70.75,849,12,"EarlyRound1ScoringAverage",2009
97,97,"Jeff Klauk",NA,70.75,849,12,"EarlyRound1ScoringAverage",2009
99,99,"Steve Lowery",NA,70.76,1203,17,"EarlyRound1ScoringAverage",2009
100,100,"Tim Petrovic",NA,70.77,920,13,"EarlyRound1ScoringAverage",2009
100,100,"Justin Rose",NA,70.77,920,13,"EarlyRound1ScoringAverage",2009
102,102,"Luke Donald",NA,70.79,991,14,"EarlyRound1ScoringAverage",2009
103,103,"YE Yang",NA,70.82,779,11,"EarlyRound1ScoringAverage",2009
104,104,"Rod Pampling",NA,70.86,992,14,"EarlyRound1ScoringAverage",2009
105,105,"Tim Herron",NA,70.87,1063,15,"EarlyRound1ScoringAverage",2009
106,106,"George McNeill",NA,70.88,1134,16,"EarlyRound1ScoringAverage",2009
106,106,"Heath Slocum",NA,70.88,1205,17,"EarlyRound1ScoringAverage",2009
108,108,"Casey Wittenberg",NA,70.89,638,9,"EarlyRound1ScoringAverage",2009
109,109,"Pat Perez",NA,70.9,709,10,"EarlyRound1ScoringAverage",2009
110,110,"Robert Allenby",NA,70.91,780,11,"EarlyRound1ScoringAverage",2009
110,110,"Derek Fathauer",NA,70.91,780,11,"EarlyRound1ScoringAverage",2009
112,112,"Rich Beem",NA,70.92,922,13,"EarlyRound1ScoringAverage",2009
112,112,"Chad Campbell",NA,70.92,922,13,"EarlyRound1ScoringAverage",2009
114,114,"Scott McCarron",NA,70.94,1206,17,"EarlyRound1ScoringAverage",2009
115,115,"Ricky Barnes",NA,71,710,10,"EarlyRound1ScoringAverage",2009
115,115,"Freddie Jacobson",NA,71,994,14,"EarlyRound1ScoringAverage",2009
115,115,"Peter Lonard",NA,71,1207,17,"EarlyRound1ScoringAverage",2009
115,115,"Jarrod Lyle",NA,71,568,8,"EarlyRound1ScoringAverage",2009
119,119,"Davis Love III",NA,71.12,1209,17,"EarlyRound1ScoringAverage",2009
120,120,"Mark Brooks",NA,71.13,569,8,"EarlyRound1ScoringAverage",2009
121,121,"Ryuji Imada",NA,71.15,925,13,"EarlyRound1ScoringAverage",2009
122,122,"John Mallinger",NA,71.19,1139,16,"EarlyRound1ScoringAverage",2009
123,123,"Zach Johnson",NA,71.2,712,10,"EarlyRound1ScoringAverage",2009
124,124,"Ben Curtis",NA,71.22,641,9,"EarlyRound1ScoringAverage",2009
125,125,"Scott Piercy",NA,71.23,926,13,"EarlyRound1ScoringAverage",2009
126,126,"Mathew Goggin",NA,71.25,855,12,"EarlyRound1ScoringAverage",2009
127,127,"Tommy Armour III",NA,71.27,784,11,"EarlyRound1ScoringAverage",2009
127,127,"Vijay Singh",NA,71.27,784,11,"EarlyRound1ScoringAverage",2009
127,127,"Boo Weekley",NA,71.27,784,11,"EarlyRound1ScoringAverage",2009
130,130,"Rory Sabbatini",NA,71.29,998,14,"EarlyRound1ScoringAverage",2009
131,131,"Padraig Harrington",NA,71.3,713,10,"EarlyRound1ScoringAverage",2009
131,131,"Jimmy Walker",NA,71.3,713,10,"EarlyRound1ScoringAverage",2009
133,133,"Alex Cejka",NA,71.31,927,13,"EarlyRound1ScoringAverage",2009
134,134,"Glen Day",NA,71.33,856,12,"EarlyRound1ScoringAverage",2009
134,134,"Jeff Quinney",NA,71.33,856,12,"EarlyRound1ScoringAverage",2009
136,136,"Matt Bettencourt",NA,71.36,785,11,"EarlyRound1ScoringAverage",2009
137,137,"Daniel Chopra",NA,71.38,928,13,"EarlyRound1ScoringAverage",2009
137,137,"Tom Lehman",NA,71.38,571,8,"EarlyRound1ScoringAverage",2009
139,139,"Brian Davis",NA,71.42,1357,19,"EarlyRound1ScoringAverage",2009
140,140,"Stuart Appleby",NA,71.43,1000,14,"EarlyRound1ScoringAverage",2009
140,140,"Steve Flesch",NA,71.43,1000,14,"EarlyRound1ScoringAverage",2009
142,142,"Jason Dufner",NA,71.45,786,11,"EarlyRound1ScoringAverage",2009
143,143,"Chez Reavie",NA,71.47,1072,15,"EarlyRound1ScoringAverage",2009
144,144,"Brian Vranesh",NA,71.5,572,8,"EarlyRound1ScoringAverage",2009
144,144,"Bubba Watson",NA,71.5,858,12,"EarlyRound1ScoringAverage",2009
146,146,"Colt Knost",NA,71.54,930,13,"EarlyRound1ScoringAverage",2009
147,147,"Dustin Johnson",NA,71.64,788,11,"EarlyRound1ScoringAverage",2009
148,148,"Brian Bateman",NA,71.67,860,12,"EarlyRound1ScoringAverage",2009
148,148,"Chris Riley",NA,71.67,860,12,"EarlyRound1ScoringAverage",2009
150,150,"John Rollins",NA,71.69,932,13,"EarlyRound1ScoringAverage",2009
151,151,"Nicholas Thompson",NA,71.71,1004,14,"EarlyRound1ScoringAverage",2009
152,152,"Cameron Beckman",NA,71.73,1076,15,"EarlyRound1ScoringAverage",2009
152,152,"David Mathis",NA,71.73,789,11,"EarlyRound1ScoringAverage",2009
152,152,"Bryce Molder",NA,71.73,789,11,"EarlyRound1ScoringAverage",2009
155,155,"Todd Hamilton",NA,71.77,933,13,"EarlyRound1ScoringAverage",2009
156,156,"Joe Durant",NA,71.78,646,9,"EarlyRound1ScoringAverage",2009
157,157,"Matt Weibring",NA,71.85,934,13,"EarlyRound1ScoringAverage",2009
158,158,"Kent Jones",NA,71.92,863,12,"EarlyRound1ScoringAverage",2009
159,159,"Charles Warren",NA,72,720,10,"EarlyRound1ScoringAverage",2009
160,160,"Ted Purdy",NA,72.08,865,12,"EarlyRound1ScoringAverage",2009
161,161,"Will Ma Kenzie",NA,72.14,1010,14,"EarlyRound1ScoringAverage",2009
162,162,"Gary Woodland",NA,72.17,433,6,"EarlyRound1ScoringAverage",2009
163,163,"Rick Price",NA,72.36,796,11,"EarlyRound1ScoringAverage",2009
164,164,"David Duval",NA,72.46,942,13,"EarlyRound1ScoringAverage",2009
165,165,"Ryan Palmer",NA,72.5,1015,14,"EarlyRound1ScoringAverage",2009
166,166,"Adam Scott",NA,72.57,508,7,"EarlyRound1ScoringAverage",2009
167,167,"Carl Pettersson",NA,72.63,1162,16,"EarlyRound1ScoringAverage",2009
168,168,"KJ Choi",NA,72.7,727,10,"EarlyRound1ScoringAverage",2009
169,169,"Andres Romero",NA,72.75,582,8,"EarlyRound1ScoringAverage",2009
170,170,"Jason Gore",NA,72.85,947,13,"EarlyRound1ScoringAverage",2009
171,171,"Billy Mayfair",NA,72.87,1093,15,"EarlyRound1ScoringAverage",2009
172,172,"Kris Blanks",NA,73,730,10,"EarlyRound1ScoringAverage",2009
172,172,"Leif Olson",NA,73,730,10,"EarlyRound1ScoringAverage",2009
174,174,"Darron Stiles",NA,73.11,658,9,"EarlyRound1ScoringAverage",2009
175,175,"Ernie Els",NA,73.13,585,8,"EarlyRound1ScoringAverage",2009
176,176,"Aaron Baddeley",NA,73.27,806,11,"EarlyRound1ScoringAverage",2009
177,177,"Greg Kraft",NA,73.36,807,11,"EarlyRound1ScoringAverage",2009
178,178,"JB Holmes",NA,73.45,808,11,"EarlyRound1ScoringAverage",2009
179,179,"Marc Turnesa",NA,73.56,1177,16,"EarlyRound1ScoringAverage",2009
180,180,"Parker McLachlin",NA,73.59,1251,17,"EarlyRound1ScoringAverage",2009
181,181,"Brad Faxon",NA,73.64,1031,14,"EarlyRound1ScoringAverage",2009
182,182,"Peter Tomasulo",NA,73.91,813,11,"EarlyRound1ScoringAverage",2009
183,183,"Eric Axley",NA,74.14,1038,14,"EarlyRound1ScoringAverage",2009
184,184,"Brendon Todd",NA,74.56,671,9,"EarlyRound1ScoringAverage",2009
