"GIRPutting1015_RANKTHISWEEK_2009","GIRPutting1015_RANKLASTWEEK_2009","GIRPutting1015_PLAYERNAME_2009","GIRPutting1015_ROUNDS_2009","GIRPutting1015_Pct_2009","GIRPutting1015_ATTEMPTS_2009","GIRPutting1015_PUTTSMADE_2009","stat_name","year"
26,26,"Brett Quigley",92,33.82,136,46,"GIRPutting1015",2009
27,27,"Bo Van Pelt",100,33.76,157,53,"GIRPutting1015",2009
28,28,"Pat Perez",74,33.61,122,41,"GIRPutting1015",2009
29,29,"Ryuji Imada",85,33.33,111,37,"GIRPutting1015",2009
29,29,"Kent Jones",73,33.33,123,41,"GIRPutting1015",2009
31,31,"Ian Poulter",59,32.98,94,31,"GIRPutting1015",2009
32,32,"Matt Jones",56,32.88,73,24,"GIRPutting1015",2009
33,33,"Bob Estes",78,32.79,122,40,"GIRPutting1015",2009
34,34,"Camilo Villegas",76,32.73,110,36,"GIRPutting1015",2009
35,35,"Bob Heintz",59,32.67,101,33,"GIRPutting1015",2009
36,36,"Aron Price",89,32.62,141,46,"GIRPutting1015",2009
37,37,"Mike Weir",85,32.54,126,41,"GIRPutting1015",2009
38,38,"Parker McLachlin",71,32.48,117,38,"GIRPutting1015",2009
39,39,"Ernie Els",70,32.46,114,37,"GIRPutting1015",2009
40,40,"Paul Goydos",79,32.37,139,45,"GIRPutting1015",2009
41,41,"Vaughn Taylor",88,32.26,155,50,"GIRPutting1015",2009
42,42,"John Senden",100,32.16,199,64,"GIRPutting1015",2009
43,43,"Charlie Wi",92,32.12,165,53,"GIRPutting1015",2009
44,44,"Mark Wilson",99,32.1,162,52,"GIRPutting1015",2009
45,45,"John Merrick",91,32.03,128,41,"GIRPutting1015",2009
46,46,"Stephen Ames",77,31.97,122,39,"GIRPutting1015",2009
46,46,"Jeff Overton",92,31.97,122,39,"GIRPutting1015",2009
48,48,"Kevin Streelman",97,31.93,166,53,"GIRPutting1015",2009
49,49,"Kevin Na",91,31.88,160,51,"GIRPutting1015",2009
50,50,"Aaron Baddeley",66,31.63,98,31,"GIRPutting1015",2009
51,51,"David Mathis",82,31.53,111,35,"GIRPutting1015",2009
52,52,"Scott Verplank",88,31.48,162,51,"GIRPutting1015",2009
53,53,"Nick Watney",86,31.36,118,37,"GIRPutting1015",2009
54,54,"Jonathan Byrd",89,31.21,157,49,"GIRPutting1015",2009
55,55,"Steve Stricker",81,31.15,122,38,"GIRPutting1015",2009
56,56,"Sergio Garcia",59,31.11,90,28,"GIRPutting1015",2009
57,57,"Cliff Kresge",78,31.09,119,37,"GIRPutting1015",2009
58,58,"Kenny Perry",92,31.08,148,46,"GIRPutting1015",2009
59,59,"Greg Chalmers",85,31.03,145,45,"GIRPutting1015",2009
59,59,"Tim Clark",81,31.03,145,45,"GIRPutting1015",2009
61,61,"Brian Bateman",55,30.86,81,25,"GIRPutting1015",2009
62,62,"Mark Brooks",55,30.77,78,24,"GIRPutting1015",2009
62,62,"Jason Day",61,30.77,104,32,"GIRPutting1015",2009
64,64,"George McNeill",82,30.73,179,55,"GIRPutting1015",2009
65,65,"Freddie Jacobson",83,30.67,150,46,"GIRPutting1015",2009
66,66,"Jerry Kelly",90,30.64,173,53,"GIRPutting1015",2009
67,67,"Scott McCarron",91,30.58,121,37,"GIRPutting1015",2009
68,68,"Ted Purdy",101,30.54,167,51,"GIRPutting1015",2009
69,69,"Marc Turnesa",77,30.51,118,36,"GIRPutting1015",2009
69,69,"Charles Warren",63,30.51,118,36,"GIRPutting1015",2009
71,71,"Jason Dufner",90,30.46,151,46,"GIRPutting1015",2009
72,72,"Tim Petrovic",97,30.28,142,43,"GIRPutting1015",2009
73,73,"Nathan Green",104,30.2,149,45,"GIRPutting1015",2009
74,74,"Anthony Kim",76,30.19,106,32,"GIRPutting1015",2009
75,75,"Bill Lunde",83,30.18,169,51,"GIRPutting1015",2009
76,76,"Daniel Chopra",89,30,130,39,"GIRPutting1015",2009
76,76,"Brendon Todd",53,30,100,30,"GIRPutting1015",2009
78,78,"Chris Stroud",88,29.88,164,49,"GIRPutting1015",2009
79,79,"Joe Ogilvie",85,29.8,151,45,"GIRPutting1015",2009
80,80,"Matt Weibring",65,29.73,111,33,"GIRPutting1015",2009
81,81,"Michael Letzig",96,29.59,169,50,"GIRPutting1015",2009
82,82,"Ryan Moore",89,29.53,149,44,"GIRPutting1015",2009
83,83,"Tiger Woods",64,29.52,105,31,"GIRPutting1015",2009
84,84,"Leif Olson",51,29.41,68,20,"GIRPutting1015",2009
85,85,"Marc Leishman",91,29.38,160,47,"GIRPutting1015",2009
86,86,"Chris Riley",77,29.37,143,42,"GIRPutting1015",2009
87,87,"Zach Johnson",94,29.34,167,49,"GIRPutting1015",2009
88,88,"Stewart Cink",79,29.25,106,31,"GIRPutting1015",2009
89,89,"Briny Baird",89,29.08,141,41,"GIRPutting1015",2009
90,90,"Spencer Levin",75,29.06,117,34,"GIRPutting1015",2009
91,91,"Brian Gay",96,28.91,128,37,"GIRPutting1015",2009
92,92,"David Toms",98,28.81,177,51,"GIRPutting1015",2009
93,93,"Dustin Johnson",85,28.68,136,39,"GIRPutting1015",2009
94,94,"Heath Slocum",95,28.57,182,52,"GIRPutting1015",2009
95,95,"Charles Howell III",99,28.48,151,43,"GIRPutting1015",2009
96,96,"Peter Lonard",86,28.39,155,44,"GIRPutting1015",2009
97,97,"Brian Davis",103,28.32,173,49,"GIRPutting1015",2009
98,98,"Woody Austin",84,28.29,152,43,"GIRPutting1015",2009
99,99,"James Nitties",86,28.28,145,41,"GIRPutting1015",2009
100,100,"Jeff Maggert",79,28.22,163,46,"GIRPutting1015",2009
101,101,"DA Points",99,28.07,171,48,"GIRPutting1015",2009
102,102,"Derek Fathauer",63,27.96,93,26,"GIRPutting1015",2009
103,103,"Michael Allen",73,27.93,111,31,"GIRPutting1015",2009
104,104,"Tag Ridings",50,27.5,80,22,"GIRPutting1015",2009
105,105,"Glen Day",79,27.41,135,37,"GIRPutting1015",2009
106,106,"Brendon de Jonge",90,27.39,157,43,"GIRPutting1015",2009
107,107,"Geoff Ogilvy",78,27.27,121,33,"GIRPutting1015",2009
108,108,"Nicholas Thompson",96,27.17,173,47,"GIRPutting1015",2009
109,109,"Bubba Watson",73,27.05,122,33,"GIRPutting1015",2009
110,110,"Justin Rose",71,27.03,111,30,"GIRPutting1015",2009
111,111,"Richard Johnson",85,26.87,134,36,"GIRPutting1015",2009
112,112,"Nick OHern",90,26.85,149,40,"GIRPutting1015",2009
112,112,"Tom Pernice Jr",82,26.85,149,40,"GIRPutting1015",2009
114,114,"John Rollins",92,26.67,150,40,"GIRPutting1015",2009
114,114,"Scott Sterling",51,26.67,75,20,"GIRPutting1015",2009
114,114,"Peter Tomasulo",61,26.67,75,20,"GIRPutting1015",2009
117,117,"Chris DiMarco",97,26.63,169,45,"GIRPutting1015",2009
118,118,"Todd Hamilton",83,26.52,132,35,"GIRPutting1015",2009
119,119,"Steve Marino",98,26.42,159,42,"GIRPutting1015",2009
120,120,"Ben Crane",93,26.28,156,41,"GIRPutting1015",2009
120,120,"Scott Piercy",85,26.28,137,36,"GIRPutting1015",2009
122,122,"David Duval",56,26.03,73,19,"GIRPutting1015",2009
123,123,"Darron Stiles",52,25.88,85,22,"GIRPutting1015",2009
124,124,"Eric Axley",71,25.84,89,23,"GIRPutting1015",2009
125,125,"Joe Durant",62,25.77,97,25,"GIRPutting1015",2009
126,126,"YE Yang",83,25.74,136,35,"GIRPutting1015",2009
127,127,"Chad Campbell",90,25.69,144,37,"GIRPutting1015",2009
127,127,"Greg Owen",97,25.69,144,37,"GIRPutting1015",2009
129,129,"Brian Vranesh",51,25.68,74,19,"GIRPutting1015",2009
129,129,"Johnson Wagner",81,25.68,148,38,"GIRPutting1015",2009
131,131,"Patrick Sheehan",51,25.61,82,21,"GIRPutting1015",2009
132,132,"Rocco Mediate",79,25.56,133,34,"GIRPutting1015",2009
133,133,"Boo Weekley",79,25.41,122,31,"GIRPutting1015",2009
134,134,"JB Holmes",74,25.4,126,32,"GIRPutting1015",2009
134,134,"Kirk Triplett",60,25.4,126,32,"GIRPutting1015",2009
136,136,"Rory Sabbatini",81,25.37,134,34,"GIRPutting1015",2009
137,137,"Angel Cabrera",55,25.35,71,18,"GIRPutting1015",2009
138,138,"Stuart Appleby",79,25.17,147,37,"GIRPutting1015",2009
139,139,"JJ Henry",97,25,172,43,"GIRPutting1015",2009
139,139,"Tim Herron",87,25,156,39,"GIRPutting1015",2009
139,139,"Rick Price",54,25,72,18,"GIRPutting1015",2009
139,139,"Chez Reavie",81,25,136,34,"GIRPutting1015",2009
143,143,"Colt Knost",71,24.75,101,25,"GIRPutting1015",2009
144,144,"Troy Matteson",95,24.72,178,44,"GIRPutting1015",2009
145,145,"Harrison Frazar",93,24.68,158,39,"GIRPutting1015",2009
146,146,"Alex Cejka",82,24.63,134,33,"GIRPutting1015",2009
147,147,"Tommy Armour III",58,24.42,86,21,"GIRPutting1015",2009
148,148,"Robert Allenby",71,24.37,119,29,"GIRPutting1015",2009
149,149,"Mathew Goggin",76,24.24,99,24,"GIRPutting1015",2009
150,150,"Lucas Glover",93,24.22,161,39,"GIRPutting1015",2009
150,150,"DJ Trahan",96,24.22,161,39,"GIRPutting1015",2009
152,152,"Charley Hoffman",97,24.16,178,43,"GIRPutting1015",2009
153,153,"Ryan Palmer",78,24.11,141,34,"GIRPutting1015",2009
154,154,"Padraig Harrington",66,24,75,18,"GIRPutting1015",2009
155,155,"Steve Elkington",70,23.81,126,30,"GIRPutting1015",2009
156,156,"Ken Duke",87,23.57,157,37,"GIRPutting1015",2009
156,156,"Jason Gore",74,23.57,140,33,"GIRPutting1015",2009
158,158,"Steve Lowery",83,23.42,158,37,"GIRPutting1015",2009
159,159,"Bill Haas",91,23.4,141,33,"GIRPutting1015",2009
160,160,"Brad Adamonis",70,23.3,103,24,"GIRPutting1015",2009
161,161,"Jason Bohn",88,23.12,186,43,"GIRPutting1015",2009
162,162,"Jimmy Walker",74,23.01,113,26,"GIRPutting1015",2009
163,163,"Rod Pampling",72,22.76,123,28,"GIRPutting1015",2009
164,164,"Greg Kraft",51,22.67,75,17,"GIRPutting1015",2009
165,165,"Mark Calcavecchia",72,22.63,137,31,"GIRPutting1015",2009
166,166,"Kris Blanks",60,22.62,84,19,"GIRPutting1015",2009
167,167,"Kevin Stadler",65,22.61,115,26,"GIRPutting1015",2009
168,168,"Davis Love III",89,22.15,149,33,"GIRPutting1015",2009
169,169,"Steve Flesch",77,21.95,123,27,"GIRPutting1015",2009
170,170,"Casey Wittenberg",71,21.65,97,21,"GIRPutting1015",2009
171,171,"Vijay Singh",71,20.95,105,22,"GIRPutting1015",2009
172,172,"Gary Woodland",53,20.9,67,14,"GIRPutting1015",2009
173,173,"Billy Mayfair",83,20.8,125,26,"GIRPutting1015",2009
174,174,"Robert Garrigus",83,20.61,165,34,"GIRPutting1015",2009
175,175,"Kevin Sutherland",96,20.41,147,30,"GIRPutting1015",2009
176,176,"Adam Scott",53,20.25,79,16,"GIRPutting1015",2009
177,177,"Will Ma Kenzie",69,20.17,119,24,"GIRPutting1015",2009
178,178,"Bart Bryant",58,19.83,116,23,"GIRPutting1015",2009
179,179,"Andres Romero",58,19.28,83,16,"GIRPutting1015",2009
180,180,"Jarrod Lyle",65,18.75,112,21,"GIRPutting1015",2009
181,181,"Ricky Barnes",67,18.69,107,20,"GIRPutting1015",2009
182,182,"Cameron Beckman",87,17.36,144,25,"GIRPutting1015",2009
183,183,"KJ Choi",65,15.84,101,16,"GIRPutting1015",2009
184,184,"Jay Williamson",69,14.89,141,21,"GIRPutting1015",2009
