"AveragePuttingDistanceAll1putts_RANKTHISWEEK_2014","AveragePuttingDistanceAll1putts_RANKLASTWEEK_2014","AveragePuttingDistanceAll1putts_PLAYERNAME_2014","AveragePuttingDistanceAll1putts_ROUNDS_2014","AveragePuttingDistanceAll1putts_AVG_2014","AveragePuttingDistanceAll1putts_DISTANCEFEET_2014","AveragePuttingDistanceAll1putts_TOTALPUTTS_2014","stat_name","year"
56,56,"Luke Guthrie",85,NA,4246.917,581,"AveragePuttingDistanceAll1putts",2014
56,56,"David Hearn",97,NA,4345.583,591,"AveragePuttingDistanceAll1putts",2014
56,56,"Morgan Hoffmann",103,NA,4941.667,671,"AveragePuttingDistanceAll1putts",2014
56,56,"Jason Kokrak",65,NA,3150.333,431,"AveragePuttingDistanceAll1putts",2014
56,56,"Hunter Mahan",88,NA,3706.333,507,"AveragePuttingDistanceAll1putts",2014
66,66,"Keegan Bradley",89,NA,3490.5,483,"AveragePuttingDistanceAll1putts",2014
66,66,"Scott Brown",100,NA,4403.333,606,"AveragePuttingDistanceAll1putts",2014
66,66,"Retief Goosen",94,NA,4082.5,564,"AveragePuttingDistanceAll1putts",2014
66,66,"Ryo Ishikawa",75,NA,3349.833,461,"AveragePuttingDistanceAll1putts",2014
66,66,"Brooks Koepka",56,NA,2208.833,303,"AveragePuttingDistanceAll1putts",2014
66,66,"Scott Langley",95,NA,4212.167,582,"AveragePuttingDistanceAll1putts",2014
66,66,"DH Lee",54,NA,2352.75,324,"AveragePuttingDistanceAll1putts",2014
66,66,"Marc Leishman",81,NA,3496,480,"AveragePuttingDistanceAll1putts",2014
66,66,"Geoff Ogilvy",84,NA,3748.333,517,"AveragePuttingDistanceAll1putts",2014
66,66,"Louis Oosthuizen",50,NA,1511,208,"AveragePuttingDistanceAll1putts",2014
66,66,"Jeff Overton",80,NA,3459.75,475,"AveragePuttingDistanceAll1putts",2014
66,66,"Carl Pettersson",91,NA,4146,569,"AveragePuttingDistanceAll1putts",2014
66,66,"Ted Potter Jr",68,NA,2955,407,"AveragePuttingDistanceAll1putts",2014
66,66,"Chris Stroud",88,NA,3867,536,"AveragePuttingDistanceAll1putts",2014
66,66,"Brian Stuard",91,NA,3961.417,545,"AveragePuttingDistanceAll1putts",2014
66,66,"Andrew Svoboda",77,NA,3099.083,427,"AveragePuttingDistanceAll1putts",2014
66,66,"Jimmy Walker",98,NA,3919.583,539,"AveragePuttingDistanceAll1putts",2014
83,83,"Erik Compton",88,NA,3920.583,545,"AveragePuttingDistanceAll1putts",2014
83,83,"Brendon de Jonge",109,NA,4552.417,634,"AveragePuttingDistanceAll1putts",2014
83,83,"Luke Donald",57,NA,2426.583,337,"AveragePuttingDistanceAll1putts",2014
83,83,"James Driscoll",71,NA,2863.083,398,"AveragePuttingDistanceAll1putts",2014
83,83,"Harris English",95,NA,3634.583,506,"AveragePuttingDistanceAll1putts",2014
83,83,"Bill Haas",107,NA,4086.75,569,"AveragePuttingDistanceAll1putts",2014
83,83,"Billy Hurley III",86,NA,3524.417,492,"AveragePuttingDistanceAll1putts",2014
83,83,"Kevin Kisner",85,NA,3547.583,495,"AveragePuttingDistanceAll1putts",2014
83,83,"Andrew Loupe",65,NA,2679.167,373,"AveragePuttingDistanceAll1putts",2014
83,83,"Kevin Na",94,NA,4177.833,586,"AveragePuttingDistanceAll1putts",2014
83,83,"Wes Roach",67,NA,2662.5,372,"AveragePuttingDistanceAll1putts",2014
83,83,"Kevin Stadler",90,NA,2855.917,398,"AveragePuttingDistanceAll1putts",2014
83,83,"Nicholas Thompson",85,NA,3192.417,444,"AveragePuttingDistanceAll1putts",2014
83,83,"Johnson Wagner",69,NA,2782.417,387,"AveragePuttingDistanceAll1putts",2014
83,83,"Nick Watney",80,NA,2765,385,"AveragePuttingDistanceAll1putts",2014
98,98,"Briny Baird",50,NA,2162.583,306,"AveragePuttingDistanceAll1putts",2014
98,98,"Jonas Blixt",64,NA,2235.667,315,"AveragePuttingDistanceAll1putts",2014
98,98,"Jason Bohn",81,NA,3506.917,495,"AveragePuttingDistanceAll1putts",2014
98,98,"Kevin Chappell",100,NA,4276.667,607,"AveragePuttingDistanceAll1putts",2014
98,98,"Robert Garrigus",80,NA,3634.417,515,"AveragePuttingDistanceAll1putts",2014
98,98,"Charley Hoffman",93,NA,3952.417,561,"AveragePuttingDistanceAll1putts",2014
98,98,"Charles Howell III",106,NA,4597.833,648,"AveragePuttingDistanceAll1putts",2014
98,98,"Zach Johnson",97,NA,4336.5,611,"AveragePuttingDistanceAll1putts",2014
98,98,"Jerry Kelly",80,NA,3457,486,"AveragePuttingDistanceAll1putts",2014
98,98,"Davis Love III",74,NA,3004.833,425,"AveragePuttingDistanceAll1putts",2014
98,98,"Phil Mickelson",71,NA,2833,402,"AveragePuttingDistanceAll1putts",2014
98,98,"Ryan Palmer",85,NA,3656,517,"AveragePuttingDistanceAll1putts",2014
98,98,"DA Points",75,NA,2651.083,373,"AveragePuttingDistanceAll1putts",2014
98,98,"Justin Rose",70,NA,2694.667,380,"AveragePuttingDistanceAll1putts",2014
98,98,"Kevin Streelman",79,NA,3132.583,442,"AveragePuttingDistanceAll1putts",2014
98,98,"Bubba Watson",76,NA,2806.833,396,"AveragePuttingDistanceAll1putts",2014
98,98,"Will Wilcox",51,NA,1814.417,256,"AveragePuttingDistanceAll1putts",2014
98,98,"Gary Woodland",93,NA,3553.917,504,"AveragePuttingDistanceAll1putts",2014
116,116,"Roberto Castro",76,NA,2832.167,404,"AveragePuttingDistanceAll1putts",2014
116,116,"Tim Clark",75,NA,3210.583,459,"AveragePuttingDistanceAll1putts",2014
116,116,"Chad Collins",78,NA,3181.5,453,"AveragePuttingDistanceAll1putts",2014
116,116,"Jason Dufner",57,NA,1976.917,282,"AveragePuttingDistanceAll1putts",2014
116,116,"Ken Duke",80,NA,3171.333,453,"AveragePuttingDistanceAll1putts",2014
116,116,"Martin Flores",85,NA,3278.583,467,"AveragePuttingDistanceAll1putts",2014
116,116,"Brad Fritsch",50,NA,1929.417,276,"AveragePuttingDistanceAll1putts",2014
116,116,"Jim Furyk",84,NA,3260.083,463,"AveragePuttingDistanceAll1putts",2014
116,116,"Jim Herman",62,NA,2207.667,314,"AveragePuttingDistanceAll1putts",2014
116,116,"Ben Martin",80,NA,3119.5,448,"AveragePuttingDistanceAll1putts",2014
116,116,"Pat Perez",84,NA,3801.25,540,"AveragePuttingDistanceAll1putts",2014
116,116,"Charl Schwartzel",64,NA,2878.5,410,"AveragePuttingDistanceAll1putts",2014
116,116,"Vijay Singh",83,NA,3618.083,516,"AveragePuttingDistanceAll1putts",2014
116,116,"Mark Wilson",69,NA,2602.75,373,"AveragePuttingDistanceAll1putts",2014
130,130,"Woody Austin",63,NA,2785.667,402,"AveragePuttingDistanceAll1putts",2014
130,130,"Bud Cauley",56,NA,2119.167,307,"AveragePuttingDistanceAll1putts",2014
130,130,"Brian Davis",93,NA,4247.417,614,"AveragePuttingDistanceAll1putts",2014
130,130,"John Huh",87,NA,3349.333,482,"AveragePuttingDistanceAll1putts",2014
130,130,"Spencer Levin",59,NA,2345.583,340,"AveragePuttingDistanceAll1putts",2014
130,130,"William McGirt",96,NA,4186,608,"AveragePuttingDistanceAll1putts",2014
130,130,"Kyle Stanley",87,NA,2977.833,432,"AveragePuttingDistanceAll1putts",2014
130,130,"Charlie Wi",72,NA,3264.083,473,"AveragePuttingDistanceAll1putts",2014
130,130,"Tim Wilkinson",86,NA,3747.333,542,"AveragePuttingDistanceAll1putts",2014
139,139,"Ernie Els",85,NA,3254.5,474,"AveragePuttingDistanceAll1putts",2014
139,139,"Rickie Fowler",91,NA,3275.417,477,"AveragePuttingDistanceAll1putts",2014
139,139,"Tommy Gainey",73,NA,2887.25,425,"AveragePuttingDistanceAll1putts",2014
139,139,"James Hahn",82,NA,3291.5,483,"AveragePuttingDistanceAll1putts",2014
139,139,"Russell Knox",92,NA,3909.333,571,"AveragePuttingDistanceAll1putts",2014
139,139,"Martin Laird",66,NA,2337.5,342,"AveragePuttingDistanceAll1putts",2014
139,139,"David Lingmerth",80,NA,3224.5,474,"AveragePuttingDistanceAll1putts",2014
139,139,"Bryce Molder",77,NA,3128,457,"AveragePuttingDistanceAll1putts",2014
139,139,"Ian Poulter",57,NA,2167,319,"AveragePuttingDistanceAll1putts",2014
139,139,"Patrick Reed",92,NA,3733.333,544,"AveragePuttingDistanceAll1putts",2014
139,139,"Jim Renner",61,NA,2289.667,334,"AveragePuttingDistanceAll1putts",2014
139,139,"Scott Stallings",77,NA,2884.833,424,"AveragePuttingDistanceAll1putts",2014
139,139,"Josh Teater",90,NA,3375,492,"AveragePuttingDistanceAll1putts",2014
139,139,"Cameron Tringale",111,NA,4580.167,673,"AveragePuttingDistanceAll1putts",2014
139,139,"Jhonattan Vegas",77,NA,2846.667,417,"AveragePuttingDistanceAll1putts",2014
139,139,"YE Yang",79,NA,3050.5,444,"AveragePuttingDistanceAll1putts",2014
155,155,"Brice Garnett",92,NA,3717.083,550,"AveragePuttingDistanceAll1putts",2014
155,155,"Brian Gay",81,NA,3357.417,497,"AveragePuttingDistanceAll1putts",2014
155,155,"Chesson Hadley",84,NA,3396.417,504,"AveragePuttingDistanceAll1putts",2014
155,155,"Jeff Maggert",54,NA,2006.917,298,"AveragePuttingDistanceAll1putts",2014
155,155,"Sean OHair",77,NA,3201.667,473,"AveragePuttingDistanceAll1putts",2014
155,155,"Jordan Spieth",102,NA,4473.333,659,"AveragePuttingDistanceAll1putts",2014
161,161,"Derek Ernst",80,NA,2761.917,412,"AveragePuttingDistanceAll1putts",2014
161,161,"Justin Leonard",75,NA,3225,484,"AveragePuttingDistanceAll1putts",2014
161,161,"Hideki Matsuyama",82,NA,3216.333,480,"AveragePuttingDistanceAll1putts",2014
161,161,"Tyrone Van Aswegen",79,NA,3084.833,462,"AveragePuttingDistanceAll1putts",2014
161,161,"Boo Weekley",73,NA,2185.833,328,"AveragePuttingDistanceAll1putts",2014
166,166,"Steven Bowditch",93,NA,3698.5,563,"AveragePuttingDistanceAll1putts",2014
166,166,"Jonathan Byrd",76,NA,2911.833,444,"AveragePuttingDistanceAll1putts",2014
166,166,"Gonzalo Fdez Castano",83,NA,3447.083,526,"AveragePuttingDistanceAll1putts",2014
166,166,"JB Holmes",86,NA,3923,598,"AveragePuttingDistanceAll1putts",2014
166,166,"Richard Lee",80,NA,3112.167,471,"AveragePuttingDistanceAll1putts",2014
166,166,"Troy Matteson",62,NA,2109.917,322,"AveragePuttingDistanceAll1putts",2014
172,172,"Jason Day",54,NA,1645.333,255,"AveragePuttingDistanceAll1putts",2014
172,172,"Bronson La Cassie",51,NA,1669.167,261,"AveragePuttingDistanceAll1putts",2014
174,174,"Jamie Lovemark",64,NA,2023.75,320,"AveragePuttingDistanceAll1putts",2014
174,174,"Michael Putnam",106,NA,3830.167,606,"AveragePuttingDistanceAll1putts",2014
174,174,"Mike Weir",69,NA,2664.5,421,"AveragePuttingDistanceAll1putts",2014
177,177,"John Peterson",62,NA,2112.583,357,"AveragePuttingDistanceAll1putts",2014
