"TenthTeeLatePar4ScoringAverage_RANKTHISWEEK_2016","TenthTeeLatePar4ScoringAverage_RANKLASTWEEK_2016","TenthTeeLatePar4ScoringAverage_PLAYERNAME_2016","TenthTeeLatePar4ScoringAverage_ROUNDS_2016","TenthTeeLatePar4ScoringAverage_AVG_2016","TenthTeeLatePar4ScoringAverage_TOTALSTROKES_2016","TenthTeeLatePar4ScoringAverage_TOTALHOLES_2016","stat_name","year"
1,1,"Branden Grace",31,3.5,35,10,"TenthTeeLatePar4ScoringAverage",2016
2,2,"Rickie Fowler",42,3.7,74,20,"TenthTeeLatePar4ScoringAverage",2016
2,2,"Jordan Spieth",34,3.7,37,10,"TenthTeeLatePar4ScoringAverage",2016
4,4,"Matt Kuchar",46,3.73,82,22,"TenthTeeLatePar4ScoringAverage",2016
5,5,"Sergio Garcia",28,3.8,76,20,"TenthTeeLatePar4ScoringAverage",2016
6,6,"Jimmy Walker",43,3.82,168,44,"TenthTeeLatePar4ScoringAverage",2016
7,7,"Lucas Glover",53,3.83,364,95,"TenthTeeLatePar4ScoringAverage",2016
7,7,"Patrick Reed",53,3.83,115,30,"TenthTeeLatePar4ScoringAverage",2016
9,9,"Bill Haas",42,3.86,166,43,"TenthTeeLatePar4ScoringAverage",2016
10,11,"Brooks Koepka",39,3.87,120,31,"TenthTeeLatePar4ScoringAverage",2016
11,12,"Davis Love III",40,3.88,124,32,"TenthTeeLatePar4ScoringAverage",2016
11,15,"Hunter Mahan",43,3.88,198,51,"TenthTeeLatePar4ScoringAverage",2016
13,13,"Aaron Baddeley",51,3.89,358,92,"TenthTeeLatePar4ScoringAverage",2016
13,13,"Bubba Watson",30,3.89,35,9,"TenthTeeLatePar4ScoringAverage",2016
15,15,"Shane Bertsch",30,3.9,238,61,"TenthTeeLatePar4ScoringAverage",2016
15,9,"Jason Bohn",37,3.9,410,105,"TenthTeeLatePar4ScoringAverage",2016
15,15,"Hideki Matsuyama",40,3.9,82,21,"TenthTeeLatePar4ScoringAverage",2016
15,15,"Rory McIlroy",37,3.9,39,10,"TenthTeeLatePar4ScoringAverage",2016
15,15,"Phil Mickelson",37,3.9,39,10,"TenthTeeLatePar4ScoringAverage",2016
15,15,"Ollie Schniederjans",23,3.9,82,21,"TenthTeeLatePar4ScoringAverage",2016
15,15,"Brandt Snedeker",47,3.9,78,20,"TenthTeeLatePar4ScoringAverage",2016
15,15,"Gary Woodland",45,3.9,246,63,"TenthTeeLatePar4ScoringAverage",2016
23,30,"Roberto Castro",55,3.91,575,147,"TenthTeeLatePar4ScoringAverage",2016
