"Approaches175200yardsRghRTP_RANKTHISWEEK_2010","Approaches175200yardsRghRTP_RANKLASTWEEK_2010","Approaches175200yardsRghRTP_PLAYERNAME_2010","Approaches175200yardsRghRTP_ROUNDS_2010","Approaches175200yardsRghRTP_AVGRTP_2010","stat_name","year"
1,1,"Heath Slocum",97,-0.067,"Approaches175200yardsRghRTP",2010
2,2,"Padraig Harrington",57,-0.037,"Approaches175200yardsRghRTP",2010
3,3,"Nick Watney",91,-0.028,"Approaches175200yardsRghRTP",2010
4,4,"DJ Trahan",92,0.03,"Approaches175200yardsRghRTP",2010
4,4,"Bubba Watson",77,0.03,"Approaches175200yardsRghRTP",2010
6,6,"Robert Allenby",76,0.033,"Approaches175200yardsRghRTP",2010
7,7,"Justin Rose",78,0.044,"Approaches175200yardsRghRTP",2010
8,8,"Carl Pettersson",99,0.05,"Approaches175200yardsRghRTP",2010
8,8,"Paul Stankowski",62,0.05,"Approaches175200yardsRghRTP",2010
10,10,"Dustin Johnson",83,0.053,"Approaches175200yardsRghRTP",2010
11,11,"Rory McIlroy",54,0.056,"Approaches175200yardsRghRTP",2010
12,12,"Jonathan Byrd",85,0.07,"Approaches175200yardsRghRTP",2010
13,13,"Bo Van Pelt",104,0.073,"Approaches175200yardsRghRTP",2010
14,14,"Tim Clark",88,0.077,"Approaches175200yardsRghRTP",2010
15,15,"Marc Leishman",87,0.083,"Approaches175200yardsRghRTP",2010
16,16,"Aaron Baddeley",94,0.085,"Approaches175200yardsRghRTP",2010
17,17,"Paul Casey",64,0.087,"Approaches175200yardsRghRTP",2010
17,17,"Skip Kendall",58,0.087,"Approaches175200yardsRghRTP",2010
17,17,"Davis Love III",79,0.087,"Approaches175200yardsRghRTP",2010
20,20,"Graham DeLaet",88,0.088,"Approaches175200yardsRghRTP",2010
20,20,"Hunter Mahan",85,0.088,"Approaches175200yardsRghRTP",2010
22,22,"Matt Kuchar",97,0.091,"Approaches175200yardsRghRTP",2010
23,23,"Luke Donald",71,0.093,"Approaches175200yardsRghRTP",2010
24,24,"Charles Howell III",103,0.098,"Approaches175200yardsRghRTP",2010
25,25,"Chris DiMarco",88,0.1,"Approaches175200yardsRghRTP",2010
25,25,"Shaun Micheel",70,0.1,"Approaches175200yardsRghRTP",2010
25,25,"Andres Romero",73,0.1,"Approaches175200yardsRghRTP",2010
28,28,"Brian Gay",101,0.105,"Approaches175200yardsRghRTP",2010
29,29,"Retief Goosen",75,0.115,"Approaches175200yardsRghRTP",2010
30,30,"Bob Estes",79,0.118,"Approaches175200yardsRghRTP",2010
31,31,"Rory Sabbatini",79,0.125,"Approaches175200yardsRghRTP",2010
31,31,"Chris Wilson",65,0.125,"Approaches175200yardsRghRTP",2010
33,33,"JB Holmes",100,0.13,"Approaches175200yardsRghRTP",2010
33,33,"Brett Wetterich",54,0.13,"Approaches175200yardsRghRTP",2010
35,35,"JJ Henry",92,0.133,"Approaches175200yardsRghRTP",2010
36,36,"Derek Lamely",81,0.136,"Approaches175200yardsRghRTP",2010
36,36,"Ryan Palmer",84,0.136,"Approaches175200yardsRghRTP",2010
38,38,"Lucas Glover",75,0.139,"Approaches175200yardsRghRTP",2010
39,39,"Steve Elkington",74,0.143,"Approaches175200yardsRghRTP",2010
40,40,"Michael Letzig",84,0.146,"Approaches175200yardsRghRTP",2010
40,40,"Chris Stroud",90,0.146,"Approaches175200yardsRghRTP",2010
42,42,"Steve Stricker",73,0.147,"Approaches175200yardsRghRTP",2010
43,43,"Ernie Els",72,0.149,"Approaches175200yardsRghRTP",2010
44,44,"Stewart Cink",84,0.152,"Approaches175200yardsRghRTP",2010
44,44,"Martin Laird",91,0.152,"Approaches175200yardsRghRTP",2010
44,44,"Jimmy Walker",82,0.152,"Approaches175200yardsRghRTP",2010
47,47,"Garth Mulroy",53,0.16,"Approaches175200yardsRghRTP",2010
48,48,"Chris Riley",73,0.167,"Approaches175200yardsRghRTP",2010
48,48,"Cameron Tringale",55,0.167,"Approaches175200yardsRghRTP",2010
50,50,"Ricky Barnes",103,0.175,"Approaches175200yardsRghRTP",2010
50,50,"Bryce Molder",84,0.175,"Approaches175200yardsRghRTP",2010
52,52,"Billy Mayfair",78,0.176,"Approaches175200yardsRghRTP",2010
53,53,"Michael Connell",89,0.18,"Approaches175200yardsRghRTP",2010
53,53,"George McNeill",79,0.18,"Approaches175200yardsRghRTP",2010
55,55,"Rickie Fowler",98,0.182,"Approaches175200yardsRghRTP",2010
56,56,"Charley Hoffman",85,0.184,"Approaches175200yardsRghRTP",2010
56,56,"Scott McCarron",90,0.184,"Approaches175200yardsRghRTP",2010
58,58,"Jason Day",82,0.186,"Approaches175200yardsRghRTP",2010
59,59,"John Senden",103,0.19,"Approaches175200yardsRghRTP",2010
60,60,"Matt Jones",89,0.193,"Approaches175200yardsRghRTP",2010
61,61,"Camilo Villegas",78,0.194,"Approaches175200yardsRghRTP",2010
62,62,"Kevin Streelman",90,0.195,"Approaches175200yardsRghRTP",2010
63,63,"Angel Cabrera",64,0.2,"Approaches175200yardsRghRTP",2010
63,63,"KJ Choi",82,0.2,"Approaches175200yardsRghRTP",2010
63,63,"Trevor Immelman",55,0.2,"Approaches175200yardsRghRTP",2010
63,63,"Will Ma Kenzie",72,0.2,"Approaches175200yardsRghRTP",2010
67,67,"Bill Lunde",79,0.205,"Approaches175200yardsRghRTP",2010
68,68,"Jim Furyk",76,0.206,"Approaches175200yardsRghRTP",2010
69,69,"Kenny Perry",69,0.208,"Approaches175200yardsRghRTP",2010
70,70,"Josh Teater",101,0.211,"Approaches175200yardsRghRTP",2010
71,71,"Nathan Green",86,0.212,"Approaches175200yardsRghRTP",2010
72,72,"Jeff Quinney",91,0.213,"Approaches175200yardsRghRTP",2010
73,73,"Daniel Chopra",74,0.217,"Approaches175200yardsRghRTP",2010
74,74,"Justin Leonard",89,0.219,"Approaches175200yardsRghRTP",2010
74,74,"Geoff Ogilvy",62,0.219,"Approaches175200yardsRghRTP",2010
76,76,"Joe Durant",67,0.222,"Approaches175200yardsRghRTP",2010
76,76,"Brian Stuard",81,0.222,"Approaches175200yardsRghRTP",2010
76,76,"Scott Verplank",74,0.222,"Approaches175200yardsRghRTP",2010
79,79,"Blake Adams",84,0.225,"Approaches175200yardsRghRTP",2010
79,79,"David Lutterus",69,0.225,"Approaches175200yardsRghRTP",2010
81,81,"Ben Crane",85,0.226,"Approaches175200yardsRghRTP",2010
81,81,"Jay Williamson",76,0.226,"Approaches175200yardsRghRTP",2010
83,83,"Kris Blanks",91,0.229,"Approaches175200yardsRghRTP",2010
