"PowerRating_RANKTHISWEEK_2015","PowerRating_RANKLASTWEEK_2015","PowerRating_PLAYERNAME_2015","PowerRating_EVENTS_2015","PowerRating_RATING_2015","stat_name","year"
170,170,"Tom Johnson",1,6,"PowerRating",2015
170,170,"Kyle Reifers",13,6,"PowerRating",2015
170,170,"Steve Wheatcroft",12,6,"PowerRating",2015
173,173,"Tommy Fleetwood",1,5.9,"PowerRating",2015
173,173,"Martin Kaymer",6,5.9,"PowerRating",2015
173,173,"Matt Kuchar",19,5.9,"PowerRating",2015
173,173,"Jeff Overton",13,5.9,"PowerRating",2015
173,173,"Chris Riley",1,5.9,"PowerRating",2015
173,173,"Henrik Stenson",11,5.9,"PowerRating",2015
173,173,"Danie van Tonder",1,5.9,"PowerRating",2015
180,180,"Mikko Ilonen",3,5.8,"PowerRating",2015
180,180,"Kevin Kisner",20,5.8,"PowerRating",2015
180,180,"Andy Pope",1,5.8,"PowerRating",2015
180,180,"Jonathan Randolph",8,5.8,"PowerRating",2015
180,180,"Cory Renfrew",1,5.8,"PowerRating",2015
185,185,"Mark Anderson",2,5.7,"PowerRating",2015
185,185,"Blayne Barber",10,5.7,"PowerRating",2015
185,185,"Bill Lunde",5,5.7,"PowerRating",2015
185,185,"SJ Park",11,5.7,"PowerRating",2015
185,185,"John Rollins",2,5.7,"PowerRating",2015
190,190,"Eric Axley",6,5.6,"PowerRating",2015
190,190,"Jonas Blixt",7,5.6,"PowerRating",2015
190,190,"Erik Compton",13,5.6,"PowerRating",2015
190,190,"Joost Luiten",5,5.6,"PowerRating",2015
190,190,"Chez Reavie",8,5.6,"PowerRating",2015
190,190,"Andrew Svoboda",9,5.6,"PowerRating",2015
196,196,"Austin Cook",5,5.5,"PowerRating",2015
196,196,"John Peterson",16,5.5,"PowerRating",2015
196,196,"Nicholas Thompson",11,5.5,"PowerRating",2015
199,199,"Jason Dufner",10,5.4,"PowerRating",2015
199,199,"Ben Martin",17,5.4,"PowerRating",2015
201,201,"Bill Haas",17,5.3,"PowerRating",2015
201,201,"Chris Kirk",13,5.3,"PowerRating",2015
201,201,"Spencer Levin",16,5.3,"PowerRating",2015
201,201,"Jarrod Lyle",2,5.3,"PowerRating",2015
201,201,"Brandt Snedeker",18,5.3,"PowerRating",2015
201,201,"Zack Sucher",4,5.3,"PowerRating",2015
201,201,"Vaughn Taylor",9,5.3,"PowerRating",2015
208,208,"Blake Adams",2,5.2,"PowerRating",2015
208,208,"Brice Garnett",8,5.2,"PowerRating",2015
208,208,"Justin Hicks",2,5.2,"PowerRating",2015
208,208,"John Merrick",7,5.2,"PowerRating",2015
208,208,"Daniel Miernicki",1,5.2,"PowerRating",2015
208,208,"Koumei Oda",3,5.2,"PowerRating",2015
214,214,"Ian Poulter",11,5.1,"PowerRating",2015
214,214,"Webb Simpson",15,5.1,"PowerRating",2015
214,214,"Garrett Willis",1,5.1,"PowerRating",2015
217,217,"Chad Campbell",18,5,"PowerRating",2015
217,217,"Greg Chalmers",7,5,"PowerRating",2015
217,217,"Tom Gillis",6,5,"PowerRating",2015
220,220,"Jonathan Byrd",9,4.9,"PowerRating",2015
220,220,"Brendon de Jonge",19,4.9,"PowerRating",2015
220,220,"Hiroshi Iwata",1,4.9,"PowerRating",2015
220,220,"Thongchai Jaidee",2,4.9,"PowerRating",2015
220,220,"Hyung Sung Kim",1,4.9,"PowerRating",2015
220,220,"Rod Pampling",2,4.9,"PowerRating",2015
220,220,"Daniel Summerhays",19,4.9,"PowerRating",2015
227,227,"Cody Gribble",1,4.8,"PowerRating",2015
227,227,"Russell Knox",19,4.8,"PowerRating",2015
227,227,"Shaun Micheel",1,4.8,"PowerRating",2015
227,227,"Alexander Noren",1,4.8,"PowerRating",2015
227,227,"Cameron Smith",5,4.8,"PowerRating",2015
232,232,"Nick Cullen",1,4.7,"PowerRating",2015
232,232,"Luke Guthrie",11,4.7,"PowerRating",2015
232,232,"George McNeill",19,4.7,"PowerRating",2015
232,232,"Kenny Perry",2,4.7,"PowerRating",2015
236,236,"Stuart Appleby",3,4.6,"PowerRating",2015
236,236,"Troy Merritt",15,4.6,"PowerRating",2015
236,236,"Jim Renner",5,4.6,"PowerRating",2015
239,239,"Thomas Aiken",2,4.5,"PowerRating",2015
239,239,"Roberto Castro",7,4.5,"PowerRating",2015
239,239,"Zach Johnson",15,4.5,"PowerRating",2015
239,239,"Scott Langley",16,4.5,"PowerRating",2015
239,239,"David Lipsky",2,4.5,"PowerRating",2015
239,239,"Chris Stroud",11,4.5,"PowerRating",2015
239,239,"Tyrone Van Aswegen",6,4.5,"PowerRating",2015
239,239,"YE Yang",2,4.5,"PowerRating",2015
247,247,"Ricky Barnes",10,4.3,"PowerRating",2015
247,247,"Alex Cejka",16,4.3,"PowerRating",2015
247,247,"Ken Duke",13,4.3,"PowerRating",2015
247,247,"Fabian Gomez",13,4.3,"PowerRating",2015
247,247,"Whee Kim",10,4.3,"PowerRating",2015
247,247,"WC Liang",2,4.3,"PowerRating",2015
247,247,"Pat Perez",20,4.3,"PowerRating",2015
254,254,"Michael Block",2,4.2,"PowerRating",2015
254,254,"Doug LaBelle II",1,4.2,"PowerRating",2015
254,254,"Danny Lee",21,4.2,"PowerRating",2015
257,257,"Matt Bettencourt",2,4.1,"PowerRating",2015
257,257,"Parker McLachlin",1,4.1,"PowerRating",2015
257,257,"Steve Stricker",6,4.1,"PowerRating",2015
260,260,"David Hearn",17,4,"PowerRating",2015
260,260,"Wes Homan",2,4,"PowerRating",2015
260,260,"Freddie Jacobson",8,4,"PowerRating",2015
260,260,"Tim Wilkinson",6,4,"PowerRating",2015
264,264,"Arjun Atwal",3,3.9,"PowerRating",2015
264,264,"Cameron Beckman",2,3.9,"PowerRating",2015
264,264,"Ryan Moore",13,3.9,"PowerRating",2015
264,264,"Cameron Tringale",17,3.9,"PowerRating",2015
264,264,"Duffy Waldorf",1,3.9,"PowerRating",2015
269,269,"Robert Allenby",6,3.8,"PowerRating",2015
270,270,"Steve Lowery",1,3.7,"PowerRating",2015
271,271,"Thomas Bjorn",2,3.6,"PowerRating",2015
271,271,"Jim Furyk",13,3.6,"PowerRating",2015
271,271,"Soren Kjeldsen",1,3.6,"PowerRating",2015
271,271,"Pablo Larrazabal",1,3.6,"PowerRating",2015
271,271,"William McGirt",20,3.6,"PowerRating",2015
271,271,"Andrew Putnam",8,3.6,"PowerRating",2015
277,277,"DH Lee",1,3.5,"PowerRating",2015
277,277,"Graeme McDowell",4,3.5,"PowerRating",2015
277,277,"James Morrison",1,3.5,"PowerRating",2015
277,277,"Kevin Na",17,3.5,"PowerRating",2015
277,277,"Alexandre Rocha",1,3.5,"PowerRating",2015
277,277,"Brian Stuard",14,3.5,"PowerRating",2015
283,283,"Jason Bohn",19,3.4,"PowerRating",2015
283,283,"Tim Clark",6,3.4,"PowerRating",2015
283,283,"Mark Hubbard",12,3.4,"PowerRating",2015
283,283,"John Huh",18,3.4,"PowerRating",2015
283,283,"DA Points",7,3.4,"PowerRating",2015
283,283,"Mark Wilson",15,3.4,"PowerRating",2015
289,289,"Chad Collins",12,3.3,"PowerRating",2015
289,289,"Jerry Kelly",13,3.3,"PowerRating",2015
291,291,"Woody Austin",2,3.2,"PowerRating",2015
291,291,"Lee McCoy",1,3.2,"PowerRating",2015
291,291,"Francesco Molinari",10,3.2,"PowerRating",2015
291,291,"Gary Stal",2,3.2,"PowerRating",2015
291,291,"Brendon Todd",18,3.2,"PowerRating",2015
296,296,"Steven Alker",8,3.1,"PowerRating",2015
296,296,"Bryce Molder",18,3.1,"PowerRating",2015
296,296,"Charlie Wi",1,3.1,"PowerRating",2015
299,299,"Brian Davis",11,3,"PowerRating",2015
300,300,"KJ Choi",12,2.9,"PowerRating",2015
300,300,"Luke Donald",12,2.9,"PowerRating",2015
300,300,"Colt Knost",14,2.9,"PowerRating",2015
303,303,"Ben Crane",8,2.8,"PowerRating",2015
303,303,"Dudley Hart",2,2.8,"PowerRating",2015
303,303,"Scott McCarron",1,2.8,"PowerRating",2015
303,303,"Tim Petrovic",1,2.8,"PowerRating",2015
307,307,"Zac Blair",16,2.6,"PowerRating",2015
307,307,"Jon Curran",10,2.6,"PowerRating",2015
309,309,"Dicky Pride",1,2.5,"PowerRating",2015
310,310,"Brian Gaffney",1,2.3,"PowerRating",2015
310,310,"Steven Jeffress",1,2.3,"PowerRating",2015
310,310,"Heath Slocum",4,2.3,"PowerRating",2015
313,313,"Billy Hurley III",10,2.2,"PowerRating",2015
313,313,"Justin Leonard",8,2.2,"PowerRating",2015
315,315,"Steve Flesch",1,2,"PowerRating",2015
315,315,"Hiroyuki Fujita",1,2,"PowerRating",2015
317,317,"David Toms",10,1.9,"PowerRating",2015
317,317,"Oliver Wilson",1,1.9,"PowerRating",2015
319,319,"Ryan Armour",4,1.7,"PowerRating",2015
319,319,"Michael Smith",1,1.7,"PowerRating",2015
321,321,"Glen Day",3,1.6,"PowerRating",2015
322,322,"Scott Verplank",2,1.5,"PowerRating",2015
323,323,"Ben Curtis",1,1.3,"PowerRating",2015
324,324,"Tom Watson",1,1.1,"PowerRating",2015
