"Front9Par3ScoringAverage_RANKTHISWEEK_2009","Front9Par3ScoringAverage_RANKLASTWEEK_2009","Front9Par3ScoringAverage_PLAYERNAME_2009","Front9Par3ScoringAverage_ROUNDS_2009","Front9Par3ScoringAverage_AVG_2009","Front9Par3ScoringAverage_TOTALSTROKES_2009","Front9Par3ScoringAverage_TOTALHOLES_2009","stat_name","year"
93,93,"Nathan Green",104,3.07,645,210,"Front9Par3ScoringAverage",2009
93,93,"Freddie Jacobson",83,3.07,509,166,"Front9Par3ScoringAverage",2009
93,93,"Jerry Kelly",90,3.07,565,184,"Front9Par3ScoringAverage",2009
93,93,"Ryan Moore",89,3.07,546,178,"Front9Par3ScoringAverage",2009
93,93,"Joe Ogilvie",85,3.07,534,174,"Front9Par3ScoringAverage",2009
93,93,"Brett Quigley",92,3.07,578,188,"Front9Par3ScoringAverage",2009
93,93,"John Senden",100,3.07,613,200,"Front9Par3ScoringAverage",2009
93,93,"Scott Verplank",88,3.07,540,176,"Front9Par3ScoringAverage",2009
107,107,"Brad Adamonis",70,3.08,431,140,"Front9Par3ScoringAverage",2009
107,107,"Aaron Baddeley",66,3.08,401,130,"Front9Par3ScoringAverage",2009
107,107,"Greg Chalmers",85,3.08,536,174,"Front9Par3ScoringAverage",2009
107,107,"Fred Couples",54,3.08,333,108,"Front9Par3ScoringAverage",2009
107,107,"Bob Estes",78,3.08,480,156,"Front9Par3ScoringAverage",2009
107,107,"Steve Flesch",77,3.08,487,158,"Front9Par3ScoringAverage",2009
107,107,"Bob Heintz",59,3.08,370,120,"Front9Par3ScoringAverage",2009
107,107,"Charley Hoffman",97,3.08,598,194,"Front9Par3ScoringAverage",2009
107,107,"Bill Lunde",83,3.08,517,168,"Front9Par3ScoringAverage",2009
107,107,"Chris Stroud",88,3.08,554,180,"Front9Par3ScoringAverage",2009
107,107,"DJ Trahan",96,3.08,592,192,"Front9Par3ScoringAverage",2009
107,107,"Bubba Watson",73,3.08,450,146,"Front9Par3ScoringAverage",2009
107,107,"Matt Weibring",65,3.08,406,132,"Front9Par3ScoringAverage",2009
120,120,"Joe Durant",62,3.09,396,128,"Front9Par3ScoringAverage",2009
120,120,"Brian Gay",96,3.09,593,192,"Front9Par3ScoringAverage",2009
120,120,"Peter Lonard",86,3.09,541,175,"Front9Par3ScoringAverage",2009
120,120,"Steve Lowery",83,3.09,526,170,"Front9Par3ScoringAverage",2009
120,120,"Jeff Maggert",79,3.09,500,162,"Front9Par3ScoringAverage",2009
120,120,"David Mathis",82,3.09,513,166,"Front9Par3ScoringAverage",2009
120,120,"Leif Olson",51,3.09,324,105,"Front9Par3ScoringAverage",2009
120,120,"Rod Pampling",72,3.09,439,142,"Front9Par3ScoringAverage",2009
120,120,"Rory Sabbatini",81,3.09,494,160,"Front9Par3ScoringAverage",2009
120,120,"Brandt Snedeker",81,3.09,500,162,"Front9Par3ScoringAverage",2009
120,120,"Kevin Streelman",97,3.09,611,198,"Front9Par3ScoringAverage",2009
120,120,"Johnson Wagner",81,3.09,513,166,"Front9Par3ScoringAverage",2009
132,132,"Brian Bateman",55,3.1,341,110,"Front9Par3ScoringAverage",2009
132,132,"Matt Bettencourt",98,3.1,613,198,"Front9Par3ScoringAverage",2009
132,132,"Jonathan Byrd",89,3.1,552,178,"Front9Par3ScoringAverage",2009
132,132,"Brian Davis",103,3.1,652,210,"Front9Par3ScoringAverage",2009
132,132,"Brendon de Jonge",90,3.1,571,184,"Front9Par3ScoringAverage",2009
132,132,"Luke Donald",79,3.1,471,152,"Front9Par3ScoringAverage",2009
132,132,"Jason Dufner",90,3.1,565,182,"Front9Par3ScoringAverage",2009
132,132,"Mathew Goggin",76,3.1,459,148,"Front9Par3ScoringAverage",2009
132,132,"Retief Goosen",74,3.1,452,146,"Front9Par3ScoringAverage",2009
132,132,"Padraig Harrington",66,3.1,403,130,"Front9Par3ScoringAverage",2009
132,132,"Greg Kraft",51,3.1,316,102,"Front9Par3ScoringAverage",2009
132,132,"Marc Leishman",91,3.1,570,184,"Front9Par3ScoringAverage",2009
132,132,"Rocco Mediate",79,3.1,496,160,"Front9Par3ScoringAverage",2009
132,132,"Webb Simpson",94,3.1,582,188,"Front9Par3ScoringAverage",2009
132,132,"Charlie Wi",92,3.1,570,184,"Front9Par3ScoringAverage",2009
132,132,"YE Yang",83,3.1,515,166,"Front9Par3ScoringAverage",2009
148,148,"Mark Calcavecchia",72,3.11,448,144,"Front9Par3ScoringAverage",2009
148,148,"Ernie Els",70,3.11,411,132,"Front9Par3ScoringAverage",2009
148,148,"JB Holmes",74,3.11,461,148,"Front9Par3ScoringAverage",2009
148,148,"Kent Jones",73,3.11,461,148,"Front9Par3ScoringAverage",2009
148,148,"Anthony Kim",76,3.11,461,148,"Front9Par3ScoringAverage",2009
148,148,"Ted Purdy",101,3.11,629,202,"Front9Par3ScoringAverage",2009
154,154,"Sergio Garcia",59,3.12,362,116,"Front9Par3ScoringAverage",2009
154,154,"Heath Slocum",95,3.12,606,194,"Front9Par3ScoringAverage",2009
154,154,"Camilo Villegas",76,3.12,456,146,"Front9Par3ScoringAverage",2009
157,157,"Stuart Appleby",79,3.13,489,156,"Front9Par3ScoringAverage",2009
157,157,"Tommy Armour III",58,3.13,363,116,"Front9Par3ScoringAverage",2009
157,157,"Ricky Barnes",67,3.13,420,134,"Front9Par3ScoringAverage",2009
157,157,"Rich Beem",77,3.13,488,156,"Front9Par3ScoringAverage",2009
157,157,"Angel Cabrera",55,3.13,338,108,"Front9Par3ScoringAverage",2009
157,157,"Jason Gore",74,3.13,475,152,"Front9Par3ScoringAverage",2009
157,157,"Cliff Kresge",78,3.13,498,159,"Front9Par3ScoringAverage",2009
157,157,"Carl Pettersson",86,3.13,538,172,"Front9Par3ScoringAverage",2009
157,157,"Ian Poulter",59,3.13,350,112,"Front9Par3ScoringAverage",2009
157,157,"Brian Vranesh",51,3.13,326,104,"Front9Par3ScoringAverage",2009
157,157,"Boo Weekley",79,3.13,482,154,"Front9Par3ScoringAverage",2009
168,168,"Glen Day",79,3.14,508,162,"Front9Par3ScoringAverage",2009
168,168,"Brad Faxon",59,3.14,383,122,"Front9Par3ScoringAverage",2009
168,168,"Dustin Johnson",85,3.14,527,168,"Front9Par3ScoringAverage",2009
168,168,"Will Ma Kenzie",69,3.14,433,138,"Front9Par3ScoringAverage",2009
168,168,"Parker McLachlin",71,3.14,459,146,"Front9Par3ScoringAverage",2009
173,173,"Woody Austin",84,3.15,529,168,"Front9Par3ScoringAverage",2009
173,173,"John Rollins",92,3.15,593,188,"Front9Par3ScoringAverage",2009
173,173,"Nicholas Thompson",96,3.15,618,196,"Front9Par3ScoringAverage",2009
173,173,"Marc Turnesa",77,3.15,498,158,"Front9Par3ScoringAverage",2009
177,177,"Martin Laird",72,3.16,455,144,"Front9Par3ScoringAverage",2009
177,177,"Troy Matteson",95,3.16,610,193,"Front9Par3ScoringAverage",2009
179,179,"Tom Lehman",55,3.17,349,110,"Front9Par3ScoringAverage",2009
180,180,"Brendon Todd",53,3.18,343,108,"Front9Par3ScoringAverage",2009
181,181,"Peter Tomasulo",61,3.19,395,124,"Front9Par3ScoringAverage",2009
182,182,"Derek Fathauer",63,3.21,408,127,"Front9Par3ScoringAverage",2009
183,183,"Adam Scott",53,3.23,336,104,"Front9Par3ScoringAverage",2009
184,184,"Andres Romero",58,3.3,376,114,"Front9Par3ScoringAverage",2009
