"Par5BirdieorBetterLeaders_RANKTHISWEEK_2015","Par5BirdieorBetterLeaders_RANKLASTWEEK_2015","Par5BirdieorBetterLeaders_PLAYERNAME_2015","Par5BirdieorBetterLeaders_ROUNDS_2015","Par5BirdieorBetterLeaders_Pct_2015","Par5BirdieorBetterLeaders_PAR5BIRDIESORBETTER_2015","Par5BirdieorBetterLeaders_PAR5HOLES_2015","stat_name","year"
1,1,"Justin Thomas",106,55.36,186,336,"Par5BirdieorBetterLeaders",2015
2,2,"Bubba Watson",71,55.29,115,208,"Par5BirdieorBetterLeaders",2015
3,3,"Jason Day",75,54.31,126,232,"Par5BirdieorBetterLeaders",2015
4,4,"Justin Rose",69,51.9,109,210,"Par5BirdieorBetterLeaders",2015
5,5,"Dustin Johnson",75,50.89,114,224,"Par5BirdieorBetterLeaders",2015
6,6,"Keegan Bradley",87,50.74,137,270,"Par5BirdieorBetterLeaders",2015
7,7,"Aaron Baddeley",76,50.44,115,228,"Par5BirdieorBetterLeaders",2015
8,8,"Daniel Berger",97,50.16,153,305,"Par5BirdieorBetterLeaders",2015
8,8,"Carlos Ortiz",100,50.16,156,311,"Par5BirdieorBetterLeaders",2015
10,10,"Webb Simpson",81,50,116,232,"Par5BirdieorBetterLeaders",2015
10,10,"Jimmy Walker",89,50,131,262,"Par5BirdieorBetterLeaders",2015
12,12,"Phil Mickelson",70,49.55,111,224,"Par5BirdieorBetterLeaders",2015
13,13,"Morgan Hoffmann",85,49.24,130,264,"Par5BirdieorBetterLeaders",2015
14,14,"Brooks Koepka",84,49.17,119,242,"Par5BirdieorBetterLeaders",2015
15,15,"Rickie Fowler",76,49.14,114,232,"Par5BirdieorBetterLeaders",2015
16,16,"Tony Finau",106,49.1,163,332,"Par5BirdieorBetterLeaders",2015
17,17,"Charl Schwartzel",67,48.99,97,198,"Par5BirdieorBetterLeaders",2015
18,18,"Matt Jones",89,48.95,140,286,"Par5BirdieorBetterLeaders",2015
19,19,"Jason Kokrak",88,48.91,134,274,"Par5BirdieorBetterLeaders",2015
20,20,"Patrick Rodgers",57,48.68,74,152,"Par5BirdieorBetterLeaders",2015
21,21,"Adam Scott",51,47.97,71,148,"Par5BirdieorBetterLeaders",2015
22,22,"Ernie Els",57,47.87,90,188,"Par5BirdieorBetterLeaders",2015
23,23,"Mark Hubbard",79,47.52,115,242,"Par5BirdieorBetterLeaders",2015
24,24,"Graham DeLaet",65,47.5,95,200,"Par5BirdieorBetterLeaders",2015
25,25,"JB Holmes",89,47.46,131,276,"Par5BirdieorBetterLeaders",2015
26,26,"Paul Casey",87,47.19,109,231,"Par5BirdieorBetterLeaders",2015
27,27,"Hudson Swafford",97,47.12,139,295,"Par5BirdieorBetterLeaders",2015
28,28,"Shawn Stefani",94,47,141,300,"Par5BirdieorBetterLeaders",2015
29,29,"Angel Cabrera",53,46.99,78,166,"Par5BirdieorBetterLeaders",2015
30,30,"Matt Kuchar",97,46.98,140,298,"Par5BirdieorBetterLeaders",2015
31,31,"Boo Weekley",79,46.83,118,252,"Par5BirdieorBetterLeaders",2015
32,32,"Alex Prugh",84,46.46,118,254,"Par5BirdieorBetterLeaders",2015
33,33,"Patrick Reed",103,46.25,148,320,"Par5BirdieorBetterLeaders",2015
34,34,"Brendan Steele",88,46.15,132,286,"Par5BirdieorBetterLeaders",2015
35,35,"Charley Hoffman",97,46,138,300,"Par5BirdieorBetterLeaders",2015
36,36,"Louis Oosthuizen",68,45.96,91,198,"Par5BirdieorBetterLeaders",2015
37,37,"Hideki Matsuyama",95,45.92,135,294,"Par5BirdieorBetterLeaders",2015
38,38,"Zach Johnson",90,45.82,115,251,"Par5BirdieorBetterLeaders",2015
39,39,"Jordan Spieth",91,45.68,127,278,"Par5BirdieorBetterLeaders",2015
40,40,"Sergio Garcia",59,45.45,80,176,"Par5BirdieorBetterLeaders",2015
41,41,"Robert Garrigus",70,45.24,95,210,"Par5BirdieorBetterLeaders",2015
42,42,"Charlie Beljan",76,45.18,103,228,"Par5BirdieorBetterLeaders",2015
43,43,"Steven Bowditch",103,45.11,143,317,"Par5BirdieorBetterLeaders",2015
44,44,"Harris English",105,45.1,138,306,"Par5BirdieorBetterLeaders",2015
45,45,"Scott Langley",94,44.98,130,289,"Par5BirdieorBetterLeaders",2015
46,46,"Billy Horschel",99,44.94,142,316,"Par5BirdieorBetterLeaders",2015
47,47,"Roger Sloan",56,44.85,74,165,"Par5BirdieorBetterLeaders",2015
48,48,"Chris Kirk",76,44.63,108,242,"Par5BirdieorBetterLeaders",2015
49,49,"Camilo Villegas",83,44.58,111,249,"Par5BirdieorBetterLeaders",2015
50,50,"Russell Henley",87,44.44,112,252,"Par5BirdieorBetterLeaders",2015
51,51,"Jonas Blixt",78,44.4,107,241,"Par5BirdieorBetterLeaders",2015
52,52,"Martin Laird",77,44.35,110,248,"Par5BirdieorBetterLeaders",2015
52,52,"Ryan Palmer",80,44.35,102,230,"Par5BirdieorBetterLeaders",2015
54,54,"John Senden",80,44.31,109,246,"Par5BirdieorBetterLeaders",2015
55,55,"Henrik Stenson",63,44.27,85,192,"Par5BirdieorBetterLeaders",2015
56,56,"Nick Watney",91,44.14,128,290,"Par5BirdieorBetterLeaders",2015
57,57,"Brendon Todd",96,44.13,124,281,"Par5BirdieorBetterLeaders",2015
58,58,"Seung Yul Noh",65,43.81,92,210,"Par5BirdieorBetterLeaders",2015
59,59,"Kevin Chappell",86,43.8,120,274,"Par5BirdieorBetterLeaders",2015
60,60,"Chad Campbell",97,43.77,130,297,"Par5BirdieorBetterLeaders",2015
61,61,"Steve Wheatcroft",87,43.66,117,268,"Par5BirdieorBetterLeaders",2015
62,62,"James Hahn",94,43.62,130,298,"Par5BirdieorBetterLeaders",2015
63,63,"Jamie Donaldson",50,43.42,66,152,"Par5BirdieorBetterLeaders",2015
64,64,"Sam Saunders",83,43.35,114,263,"Par5BirdieorBetterLeaders",2015
65,65,"Brandt Snedeker",98,43.34,127,293,"Par5BirdieorBetterLeaders",2015
66,66,"Robert Streb",110,43.33,143,330,"Par5BirdieorBetterLeaders",2015
67,67,"Kevin Na",98,43.29,129,298,"Par5BirdieorBetterLeaders",2015
67,67,"Will Wilcox",58,43.29,71,164,"Par5BirdieorBetterLeaders",2015
69,69,"Jim Herman",88,43.27,119,275,"Par5BirdieorBetterLeaders",2015
70,70,"Michael Thompson",83,43.25,109,252,"Par5BirdieorBetterLeaders",2015
71,71,"Lucas Glover",79,43.2,108,250,"Par5BirdieorBetterLeaders",2015
