"DrivingPct260280AllDrives_RANKTHISWEEK_2013","DrivingPct260280AllDrives_RANKLASTWEEK_2013","DrivingPct260280AllDrives_PLAYERNAME_2013","DrivingPct260280AllDrives_ROUNDS_2013","DrivingPct260280AllDrives_Pct_2013","DrivingPct260280AllDrives_TOTALDRIVESFOR260280_2013","DrivingPct260280AllDrives_TOTALDRIVESOVERALL_2013","DrivingPct260280AllDrives_RELATIVETOPAR_2013","stat_name","year"
1,1,"Darron Stiles",51,44.2,259,586,-0.015,"DrivingPct260280AllDrives",2013
2,2,"Jerry Kelly",75,43.93,391,890,-0.079,"DrivingPct260280AllDrives",2013
3,3,"Jin Park",52,42.07,252,599,0.024,"DrivingPct260280AllDrives",2013
4,4,"Aaron Watkins",46,41.92,205,489,-0.02,"DrivingPct260280AllDrives",2013
5,5,"Tim Clark",64,41.43,249,601,0.02,"DrivingPct260280AllDrives",2013
6,6,"Jason Bohn",70,41.3,380,920,0.008,"DrivingPct260280AllDrives",2013
7,7,"Ben Kohles",75,41.18,355,862,0.051,"DrivingPct260280AllDrives",2013
8,8,"Colt Knost",69,41.07,331,806,0.06,"DrivingPct260280AllDrives",2013
9,9,"Dicky Pride",71,41.05,337,821,0.033,"DrivingPct260280AllDrives",2013
10,10,"Justin Leonard",86,40.8,426,1044,-0.085,"DrivingPct260280AllDrives",2013
11,11,"David Toms",49,40.77,181,444,-0.006,"DrivingPct260280AllDrives",2013
12,12,"Brian Gay",79,40.51,401,990,-0.042,"DrivingPct260280AllDrives",2013
13,13,"Jeff Maggert",63,40.45,322,796,-0.003,"DrivingPct260280AllDrives",2013
14,14,"David Lynn",70,40.36,316,783,-0.016,"DrivingPct260280AllDrives",2013
15,15,"Bryce Molder",82,39.57,391,988,0.005,"DrivingPct260280AllDrives",2013
16,16,"Doug LaBelle II",72,38.88,320,823,0.022,"DrivingPct260280AllDrives",2013
17,17,"Jim Furyk",80,38.34,342,892,-0.064,"DrivingPct260280AllDrives",2013
18,18,"Brian Davis",91,38.12,441,1157,-0.045,"DrivingPct260280AllDrives",2013
19,19,"Lee Williams",62,38.03,270,710,0.033,"DrivingPct260280AllDrives",2013
20,20,"Luke Donald",60,37.81,242,640,-0.079,"DrivingPct260280AllDrives",2013
21,21,"Ken Duke",87,37.15,389,1047,0.013,"DrivingPct260280AllDrives",2013
22,22,"Greg Chalmers",77,36.96,360,974,0.017,"DrivingPct260280AllDrives",2013
23,23,"Mike Weir",60,36.95,242,655,-0.008,"DrivingPct260280AllDrives",2013
24,24,"Chez Reavie",72,36.19,338,934,0.021,"DrivingPct260280AllDrives",2013
25,25,"Richard Lee",81,36.03,361,1002,-0.055,"DrivingPct260280AllDrives",2013
26,26,"David Mathis",71,36,311,864,0.061,"DrivingPct260280AllDrives",2013
27,27,"Trevor Immelman",73,35.92,310,863,0.039,"DrivingPct260280AllDrives",2013
27,27,"Rod Pampling",46,35.92,176,490,0.023,"DrivingPct260280AllDrives",2013
29,29,"Stephen Ames",49,35.74,218,610,0.092,"DrivingPct260280AllDrives",2013
30,30,"Zach Johnson",84,35.43,332,937,-0.048,"DrivingPct260280AllDrives",2013
31,31,"Scott Langley",79,35.24,314,891,-0.016,"DrivingPct260280AllDrives",2013
32,32,"Ben Crane",62,34.94,268,767,0.026,"DrivingPct260280AllDrives",2013
33,33,"Chris Stroud",88,34.77,378,1087,-0.016,"DrivingPct260280AllDrives",2013
34,34,"Graeme McDowell",53,34.56,179,518,-0.022,"DrivingPct260280AllDrives",2013
35,35,"Bob Estes",66,34.49,298,864,-0.034,"DrivingPct260280AllDrives",2013
36,36,"Justin Bolli",59,34.48,221,641,0.095,"DrivingPct260280AllDrives",2013
37,37,"David Hearn",88,34.45,351,1019,0.014,"DrivingPct260280AllDrives",2013
38,38,"DH Lee",65,34.28,277,808,-0.043,"DrivingPct260280AllDrives",2013
38,38,"DA Points",87,34.28,325,948,0.037,"DrivingPct260280AllDrives",2013
40,40,"Michael Thompson",66,34.05,252,740,0.063,"DrivingPct260280AllDrives",2013
41,41,"William McGirt",75,34.04,337,990,-0.03,"DrivingPct260280AllDrives",2013
42,42,"Justin Hicks",79,33.55,308,918,0.068,"DrivingPct260280AllDrives",2013
43,43,"Ben Curtis",59,33.54,217,647,0.032,"DrivingPct260280AllDrives",2013
44,44,"Vaughn Taylor",50,33.39,187,560,0.011,"DrivingPct260280AllDrives",2013
45,45,"Bud Cauley",67,33.29,260,781,0.073,"DrivingPct260280AllDrives",2013
46,46,"Will Claxton",67,33.16,259,781,0.12,"DrivingPct260280AllDrives",2013
47,47,"Casey Wittenberg",72,33.14,282,851,0.039,"DrivingPct260280AllDrives",2013
48,48,"KJ Choi",85,33.03,290,878,-0.069,"DrivingPct260280AllDrives",2013
49,49,"Charlie Wi",75,33.01,303,918,-0.023,"DrivingPct260280AllDrives",2013
50,50,"Brian Stuard",78,32.88,288,876,0.035,"DrivingPct260280AllDrives",2013
51,51,"Johnson Wagner",64,32.78,239,729,0.046,"DrivingPct260280AllDrives",2013
52,52,"Tom Gillis",69,32.42,271,836,0.085,"DrivingPct260280AllDrives",2013
53,53,"Geoff Ogilvy",57,32.3,188,582,0.064,"DrivingPct260280AllDrives",2013
54,54,"Mark Wilson",56,32.29,226,700,-0.035,"DrivingPct260280AllDrives",2013
55,55,"John Huh",88,32.06,337,1051,-0.003,"DrivingPct260280AllDrives",2013
56,56,"Robert Allenby",58,31.72,230,725,0.1,"DrivingPct260280AllDrives",2013
57,57,"Stuart Appleby",88,31.36,345,1100,-0.032,"DrivingPct260280AllDrives",2013
58,58,"Daniel Summerhays",83,31.22,339,1086,-0.027,"DrivingPct260280AllDrives",2013
59,59,"Ted Potter Jr",65,30.74,237,771,0.025,"DrivingPct260280AllDrives",2013
60,60,"Robert Karlsson",56,30.56,158,517,0.146,"DrivingPct260280AllDrives",2013
61,61,"Cameron Tringale",80,30.27,316,1044,0.079,"DrivingPct260280AllDrives",2013
62,62,"Roberto Castro",97,30.26,354,1170,-0.003,"DrivingPct260280AllDrives",2013
63,63,"Ricky Barnes",74,30.02,272,906,0.063,"DrivingPct260280AllDrives",2013
64,64,"Alistair Presnell",59,30,192,640,0.026,"DrivingPct260280AllDrives",2013
65,65,"YE Yang",56,29.9,171,572,0.146,"DrivingPct260280AllDrives",2013
66,66,"Brendon de Jonge",110,29.88,404,1352,-0.059,"DrivingPct260280AllDrives",2013
67,67,"Luke Guthrie",82,29.8,270,906,-0.015,"DrivingPct260280AllDrives",2013
67,67,"David Lingmerth",68,29.8,236,792,0.059,"DrivingPct260280AllDrives",2013
69,69,"Fabian Gomez",65,29.62,231,780,0.087,"DrivingPct260280AllDrives",2013
70,70,"Steve Stricker",51,29.61,146,493,-0.164,"DrivingPct260280AllDrives",2013
71,71,"JJ Henry",83,29.28,303,1035,0.073,"DrivingPct260280AllDrives",2013
72,72,"Brandt Snedeker",79,29.27,238,813,-0.092,"DrivingPct260280AllDrives",2013
73,73,"James Hahn",78,29.12,272,934,0.063,"DrivingPct260280AllDrives",2013
74,74,"Freddie Jacobson",63,28.88,186,644,-0.027,"DrivingPct260280AllDrives",2013
75,75,"Webb Simpson",92,28.83,282,978,-0.067,"DrivingPct260280AllDrives",2013
76,76,"John Merrick",79,28.71,273,951,0.004,"DrivingPct260280AllDrives",2013
77,77,"Bo Van Pelt",72,28.65,216,754,-0.019,"DrivingPct260280AllDrives",2013
78,78,"James Driscoll",76,28.62,251,877,0.036,"DrivingPct260280AllDrives",2013
79,79,"Tim Herron",45,28.59,175,612,0.051,"DrivingPct260280AllDrives",2013
80,80,"Ernie Els",63,28.27,190,672,0.042,"DrivingPct260280AllDrives",2013
80,80,"George McNeill",68,28.27,253,895,0.04,"DrivingPct260280AllDrives",2013
82,82,"Ryan Moore",72,28.04,224,799,0.004,"DrivingPct260280AllDrives",2013
83,83,"Andrew Svoboda",46,28.02,137,489,0.088,"DrivingPct260280AllDrives",2013
84,84,"Camilo Villegas",79,27.91,249,892,-0.008,"DrivingPct260280AllDrives",2013
85,85,"Michael Bradley",56,27.59,165,598,0.158,"DrivingPct260280AllDrives",2013
86,86,"Jonas Blixt",76,27.53,258,937,0.058,"DrivingPct260280AllDrives",2013
87,87,"Scott Gardiner",61,27.45,199,725,0.106,"DrivingPct260280AllDrives",2013
88,88,"Brendan Steele",86,27.43,294,1072,0.092,"DrivingPct260280AllDrives",2013
89,89,"John Senden",79,27.41,233,850,0,"DrivingPct260280AllDrives",2013
89,89,"Jordan Spieth",82,27.41,256,934,-0.078,"DrivingPct260280AllDrives",2013
91,91,"Kevin Streelman",86,27.38,259,946,-0.012,"DrivingPct260280AllDrives",2013
92,92,"Ryo Ishikawa",72,27.25,209,767,0.182,"DrivingPct260280AllDrives",2013
93,93,"Brandt Jobe",62,26.68,198,742,0.162,"DrivingPct260280AllDrives",2013
94,94,"Chad Campbell",78,26.57,267,1005,0.097,"DrivingPct260280AllDrives",2013
95,95,"Pat Perez",69,26.49,236,891,0.097,"DrivingPct260280AllDrives",2013
96,96,"Nicholas Thompson",99,26.42,317,1200,0.013,"DrivingPct260280AllDrives",2013
97,97,"Matt Kuchar",93,26.27,253,963,-0.051,"DrivingPct260280AllDrives",2013
98,98,"Erik Compton",74,26.08,236,905,0.081,"DrivingPct260280AllDrives",2013
99,99,"Ian Poulter",59,26.05,143,549,0.028,"DrivingPct260280AllDrives",2013
100,100,"Boo Weekley",100,25.87,299,1156,0.057,"DrivingPct260280AllDrives",2013
101,101,"Chris Kirk",89,25.86,293,1133,0.031,"DrivingPct260280AllDrives",2013
102,102,"DJ Trahan",48,25.76,136,528,0.015,"DrivingPct260280AllDrives",2013
103,103,"Rickie Fowler",75,25.69,213,829,-0.019,"DrivingPct260280AllDrives",2013
104,104,"Brian Harman",89,25.68,272,1059,0.085,"DrivingPct260280AllDrives",2013
105,105,"Henrik Stenson",65,25.65,158,616,-0.057,"DrivingPct260280AllDrives",2013
106,106,"Harris English",95,25.57,292,1142,0.024,"DrivingPct260280AllDrives",2013
107,107,"Martin Laird",68,25.54,188,736,0.085,"DrivingPct260280AllDrives",2013
108,108,"Henrik Norlander",70,25.52,210,823,0.067,"DrivingPct260280AllDrives",2013
109,109,"Jim Herman",59,25.41,156,614,0.077,"DrivingPct260280AllDrives",2013
110,110,"Cameron Percy",68,25.38,202,796,0.01,"DrivingPct260280AllDrives",2013
111,111,"Jason Dufner",78,25.32,216,853,0.093,"DrivingPct260280AllDrives",2013
112,112,"Aaron Baddeley",68,25.24,207,820,0.072,"DrivingPct260280AllDrives",2013
113,113,"Sangmoon Bae",83,25.15,252,1002,0.06,"DrivingPct260280AllDrives",2013
113,113,"Vijay Singh",61,25.15,168,668,0.048,"DrivingPct260280AllDrives",2013
115,115,"Peter Hanson",45,25.11,116,462,0.086,"DrivingPct260280AllDrives",2013
116,116,"Morgan Hoffmann",64,25.1,186,741,0.032,"DrivingPct260280AllDrives",2013
