"Front9Round1ScoringAverage_RANKTHISWEEK_2006","Front9Round1ScoringAverage_RANKLASTWEEK_2006","Front9Round1ScoringAverage_PLAYERNAME_2006","Front9Round1ScoringAverage__2006","Front9Round1ScoringAverage_AVG_2006","Front9Round1ScoringAverage_TOTALSTROKES_2006","Front9Round1ScoringAverage_TOTALROUNDS_2006","stat_name","year"
1,1,"David Howell",NA,34,408,12,"Front9Round1ScoringAverage",2006
2,2,"Phil Mickelson",NA,34.18,581,17,"Front9Round1ScoringAverage",2006
3,3,"Jim Furyk",NA,34.43,792,23,"Front9Round1ScoringAverage",2006
4,4,"Retief Goosen",NA,34.5,552,16,"Front9Round1ScoringAverage",2006
4,4,"Ian Poulter",NA,34.5,483,14,"Front9Round1ScoringAverage",2006
6,6,"Ernie Els",NA,34.56,553,16,"Front9Round1ScoringAverage",2006
6,6,"Sergio Garcia",NA,34.56,553,16,"Front9Round1ScoringAverage",2006
8,8,"Vijay Singh",NA,34.58,899,26,"Front9Round1ScoringAverage",2006
9,9,"Steve Flesch",NA,34.63,1108,32,"Front9Round1ScoringAverage",2006
10,10,"Robert Allenby",NA,34.67,728,21,"Front9Round1ScoringAverage",2006
11,11,"Chad Campbell",NA,34.71,833,24,"Front9Round1ScoringAverage",2006
11,11,"Tiger Woods",NA,34.71,486,14,"Front9Round1ScoringAverage",2006
13,13,"Adam Scott",NA,34.72,625,18,"Front9Round1ScoringAverage",2006
14,14,"Stewart Cink",NA,34.75,834,24,"Front9Round1ScoringAverage",2006
15,15,"Zach Johnson",NA,34.76,869,25,"Front9Round1ScoringAverage",2006
16,16,"Frank Lickliter II",NA,34.82,975,28,"Front9Round1ScoringAverage",2006
17,17,"Billy Mayfair",NA,34.83,1010,29,"Front9Round1ScoringAverage",2006
18,18,"Will Ma Kenzie",NA,34.86,976,28,"Front9Round1ScoringAverage",2006
19,19,"Harrison Frazar",NA,34.89,977,28,"Front9Round1ScoringAverage",2006
20,20,"Skip Kendall",NA,34.91,768,22,"Front9Round1ScoringAverage",2006
21,21,"Luke Donald",NA,34.94,594,17,"Front9Round1ScoringAverage",2006
22,22,"Jonathan Byrd",NA,34.95,699,20,"Front9Round1ScoringAverage",2006
23,23,"JJ Henry",NA,34.96,944,27,"Front9Round1ScoringAverage",2006
23,23,"Trevor Immelman",NA,34.96,839,24,"Front9Round1ScoringAverage",2006
25,25,"Stuart Appleby",NA,35,735,21,"Front9Round1ScoringAverage",2006
25,25,"Nathan Green",NA,35,1015,29,"Front9Round1ScoringAverage",2006
25,25,"Charley Hoffman",NA,35,980,28,"Front9Round1ScoringAverage",2006
25,25,"Steve Stricker",NA,35,560,16,"Front9Round1ScoringAverage",2006
25,25,"David Toms",NA,35,700,20,"Front9Round1ScoringAverage",2006
30,30,"Fred Funk",NA,35.04,981,28,"Front9Round1ScoringAverage",2006
30,30,"Charles Warren",NA,35.04,911,26,"Front9Round1ScoringAverage",2006
30,30,"Mark Wilson",NA,35.04,806,23,"Front9Round1ScoringAverage",2006
33,33,"KJ Choi",NA,35.08,877,25,"Front9Round1ScoringAverage",2006
33,33,"Bubba Watson",NA,35.08,877,25,"Front9Round1ScoringAverage",2006
35,35,"Dean Wilson",NA,35.09,1158,33,"Front9Round1ScoringAverage",2006
36,36,"Davis Love III",NA,35.1,737,21,"Front9Round1ScoringAverage",2006
37,37,"Brandt Jobe",NA,35.12,913,26,"Front9Round1ScoringAverage",2006
38,38,"Bob Tway",NA,35.13,843,24,"Front9Round1ScoringAverage",2006
38,38,"Scott Verplank",NA,35.13,843,24,"Front9Round1ScoringAverage",2006
40,40,"Craig Barlow",NA,35.14,738,21,"Front9Round1ScoringAverage",2006
40,40,"Camilo Villegas",NA,35.14,984,28,"Front9Round1ScoringAverage",2006
42,42,"Duffy Waldorf",NA,35.15,949,27,"Front9Round1ScoringAverage",2006
43,43,"Robert Damron",NA,35.16,1090,31,"Front9Round1ScoringAverage",2006
43,43,"Brian Gay",NA,35.16,1090,31,"Front9Round1ScoringAverage",2006
45,45,"Mathias Gronberg",NA,35.17,1020,29,"Front9Round1ScoringAverage",2006
45,45,"Shigeki Maruyama",NA,35.17,1020,29,"Front9Round1ScoringAverage",2006
45,45,"Mike Weir",NA,35.17,809,23,"Front9Round1ScoringAverage",2006
48,48,"Danny Ellis",NA,35.18,774,22,"Front9Round1ScoringAverage",2006
48,48,"Nick Watney",NA,35.18,985,28,"Front9Round1ScoringAverage",2006
50,50,"Tom Pernice Jr",NA,35.19,1126,32,"Front9Round1ScoringAverage",2006
50,50,"DA Points",NA,35.19,950,27,"Front9Round1ScoringAverage",2006
50,50,"John Senden",NA,35.19,950,27,"Front9Round1ScoringAverage",2006
53,53,"Olin Browne",NA,35.21,1021,29,"Front9Round1ScoringAverage",2006
53,53,"Hunter Mahan",NA,35.21,986,28,"Front9Round1ScoringAverage",2006
53,53,"Jesper Parnevik",NA,35.21,845,24,"Front9Round1ScoringAverage",2006
56,56,"Rod Pampling",NA,35.23,775,22,"Front9Round1ScoringAverage",2006
57,57,"Jerry Smith",NA,35.25,987,28,"Front9Round1ScoringAverage",2006
58,58,"Stephen Leaney",NA,35.26,952,27,"Front9Round1ScoringAverage",2006
58,58,"Rory Sabbatini",NA,35.26,811,23,"Front9Round1ScoringAverage",2006
58,58,"Jason Schultz",NA,35.26,952,27,"Front9Round1ScoringAverage",2006
61,61,"Lucas Glover",NA,35.28,1023,29,"Front9Round1ScoringAverage",2006
61,61,"Richard Johnson",NA,35.28,1023,29,"Front9Round1ScoringAverage",2006
63,63,"Jason Gore",NA,35.29,988,28,"Front9Round1ScoringAverage",2006
63,63,"Arron Oberholser",NA,35.29,741,21,"Front9Round1ScoringAverage",2006
63,63,"Chris Smith",NA,35.29,741,21,"Front9Round1ScoringAverage",2006
63,63,"Bo Van Pelt",NA,35.29,988,28,"Front9Round1ScoringAverage",2006
67,67,"Daniel Chopra",NA,35.31,1130,32,"Front9Round1ScoringAverage",2006
67,67,"Bill Haas",NA,35.31,1024,29,"Front9Round1ScoringAverage",2006
69,69,"Charles Howell III",NA,35.32,989,28,"Front9Round1ScoringAverage",2006
70,70,"John Huston",NA,35.33,848,24,"Front9Round1ScoringAverage",2006
71,71,"Mark Calcavecchia",NA,35.35,919,26,"Front9Round1ScoringAverage",2006
71,71,"Kent Jones",NA,35.35,1096,31,"Front9Round1ScoringAverage",2006
71,71,"Chris Riley",NA,35.35,919,26,"Front9Round1ScoringAverage",2006
71,71,"Vaughn Taylor",NA,35.35,919,26,"Front9Round1ScoringAverage",2006
75,75,"Eric Axley",NA,35.36,990,28,"Front9Round1ScoringAverage",2006
76,76,"Robert Gamez",NA,35.37,1061,30,"Front9Round1ScoringAverage",2006
76,76,"Justin Rose",NA,35.37,955,27,"Front9Round1ScoringAverage",2006
78,78,"Robert Garrigus",NA,35.38,920,26,"Front9Round1ScoringAverage",2006
78,78,"Steve Lowery",NA,35.38,1026,29,"Front9Round1ScoringAverage",2006
80,80,"Fred Couples",NA,35.4,531,15,"Front9Round1ScoringAverage",2006
81,81,"Alex Cejka",NA,35.41,1027,29,"Front9Round1ScoringAverage",2006
81,81,"Ryan Palmer",NA,35.41,1027,29,"Front9Round1ScoringAverage",2006
81,81,"Jeff Sluman",NA,35.41,1027,29,"Front9Round1ScoringAverage",2006
84,84,"Jerry Kelly",NA,35.42,1098,31,"Front9Round1ScoringAverage",2006
85,85,"Padraig Harrington",NA,35.43,496,14,"Front9Round1ScoringAverage",2006
85,85,"Ryan Moore",NA,35.43,744,21,"Front9Round1ScoringAverage",2006
87,87,"Bob Estes",NA,35.44,886,25,"Front9Round1ScoringAverage",2006
88,88,"Jason Bohn",NA,35.45,1028,29,"Front9Round1ScoringAverage",2006
88,88,"Nicholas Thompson",NA,35.45,1099,31,"Front9Round1ScoringAverage",2006
90,90,"Aaron Baddeley",NA,35.46,851,24,"Front9Round1ScoringAverage",2006
91,91,"Woody Austin",NA,35.48,1100,31,"Front9Round1ScoringAverage",2006
91,91,"Bart Bryant",NA,35.48,887,25,"Front9Round1ScoringAverage",2006
91,91,"Tim Clark",NA,35.48,745,21,"Front9Round1ScoringAverage",2006
91,91,"John Rollins",NA,35.48,958,27,"Front9Round1ScoringAverage",2006
95,95,"Rich Beem",NA,35.5,923,26,"Front9Round1ScoringAverage",2006
95,95,"Chris DiMarco",NA,35.5,852,24,"Front9Round1ScoringAverage",2006
95,95,"Paul Goydos",NA,35.5,852,24,"Front9Round1ScoringAverage",2006
95,95,"Pat Perez",NA,35.5,568,16,"Front9Round1ScoringAverage",2006
99,99,"Jeff Brehaut",NA,35.53,1137,32,"Front9Round1ScoringAverage",2006
100,100,"Briny Baird",NA,35.54,853,24,"Front9Round1ScoringAverage",2006
101,101,"Steve Elkington",NA,35.56,569,16,"Front9Round1ScoringAverage",2006
102,102,"Joe Ogilvie",NA,35.57,996,28,"Front9Round1ScoringAverage",2006
