"Scramblingfrom2030yards_RANKTHISWEEK_2010","Scramblingfrom2030yards_RANKLASTWEEK_2010","Scramblingfrom2030yards_PLAYERNAME_2010","Scramblingfrom2030yards_ROUNDS_2010","Scramblingfrom2030yards_Pct_2010","Scramblingfrom2030yards_SUCCESSES_2010","Scramblingfrom2030yards_ATTEMPTS_2010","stat_name","year"
58,58,"Matt Every",60,54.84,34,62,"Scramblingfrom2030yards",2010
59,59,"Jimmy Walker",82,54.79,40,73,"Scramblingfrom2030yards",2010
60,60,"Robert Allenby",76,54.55,36,66,"Scramblingfrom2030yards",2010
61,61,"Daniel Chopra",74,54.43,43,79,"Scramblingfrom2030yards",2010
61,61,"Steve Marino",81,54.43,43,79,"Scramblingfrom2030yards",2010
63,63,"Boo Weekley",88,54.29,38,70,"Scramblingfrom2030yards",2010
64,64,"Briny Baird",87,54.22,45,83,"Scramblingfrom2030yards",2010
65,65,"Kevin Sutherland",86,54.17,39,72,"Scramblingfrom2030yards",2010
66,66,"Garrett Willis",82,53.97,34,63,"Scramblingfrom2030yards",2010
67,67,"Matt Jones",89,53.85,56,104,"Scramblingfrom2030yards",2010
67,67,"Hunter Mahan",85,53.85,42,78,"Scramblingfrom2030yards",2010
67,67,"Geoff Ogilvy",62,53.85,21,39,"Scramblingfrom2030yards",2010
67,67,"Aron Price",70,53.85,35,65,"Scramblingfrom2030yards",2010
71,71,"Graham DeLaet",88,53.75,43,80,"Scramblingfrom2030yards",2010
72,72,"Zach Johnson",93,53.73,36,67,"Scramblingfrom2030yards",2010
73,73,"Chris Stroud",90,53.62,37,69,"Scramblingfrom2030yards",2010
74,74,"Brendon de Jonge",114,53.49,46,86,"Scramblingfrom2030yards",2010
75,75,"Marc Leishman",87,53.33,40,75,"Scramblingfrom2030yards",2010
75,75,"Sean OHair",84,53.33,32,60,"Scramblingfrom2030yards",2010
77,77,"Bryce Molder",84,53.26,49,92,"Scramblingfrom2030yards",2010
78,78,"Tim Herron",79,53.01,44,83,"Scramblingfrom2030yards",2010
79,79,"Ted Purdy",86,52.81,47,89,"Scramblingfrom2030yards",2010
80,80,"Aaron Baddeley",94,52.63,60,114,"Scramblingfrom2030yards",2010
81,81,"JP Hayes",79,52.58,51,97,"Scramblingfrom2030yards",2010
82,82,"Scott McCarron",90,52.48,53,101,"Scramblingfrom2030yards",2010
83,83,"David Lutterus",69,52.46,32,61,"Scramblingfrom2030yards",2010
84,84,"Brandt Snedeker",89,52.44,43,82,"Scramblingfrom2030yards",2010
85,85,"Jeff Maggert",76,52.38,33,63,"Scramblingfrom2030yards",2010
85,85,"James Nitties",92,52.38,44,84,"Scramblingfrom2030yards",2010
87,87,"Jonathan Byrd",85,52.33,45,86,"Scramblingfrom2030yards",2010
88,88,"Roger Tambellini",77,52,39,75,"Scramblingfrom2030yards",2010
89,89,"Matt Bettencourt",91,51.72,45,87,"Scramblingfrom2030yards",2010
90,90,"Michael Sim",64,51.56,33,64,"Scramblingfrom2030yards",2010
91,91,"Stewart Cink",84,51.52,34,66,"Scramblingfrom2030yards",2010
91,91,"JJ Henry",92,51.52,51,99,"Scramblingfrom2030yards",2010
93,93,"James Driscoll",78,51.43,54,105,"Scramblingfrom2030yards",2010
93,93,"Skip Kendall",58,51.43,36,70,"Scramblingfrom2030yards",2010
95,95,"Kevin Streelman",90,51.39,37,72,"Scramblingfrom2030yards",2010
96,96,"Jeff Quinney",91,51.19,43,84,"Scramblingfrom2030yards",2010
97,97,"Alex Prugh",88,51.16,44,86,"Scramblingfrom2030yards",2010
98,98,"Derek Lamely",81,51.02,50,98,"Scramblingfrom2030yards",2010
99,99,"Justin Leonard",89,50.94,54,106,"Scramblingfrom2030yards",2010
100,100,"Joe Ogilvie",99,50.88,58,114,"Scramblingfrom2030yards",2010
101,101,"Jay Williamson",76,50.85,30,59,"Scramblingfrom2030yards",2010
102,102,"Craig Bowden",56,50.79,32,63,"Scramblingfrom2030yards",2010
103,103,"Alex Cejka",81,50.77,33,65,"Scramblingfrom2030yards",2010
104,104,"DA Points",90,50.75,34,67,"Scramblingfrom2030yards",2010
105,105,"Brad Faxon",58,50.72,35,69,"Scramblingfrom2030yards",2010
106,106,"John Senden",103,50.7,36,71,"Scramblingfrom2030yards",2010
107,107,"Chris Couch",66,50.68,37,73,"Scramblingfrom2030yards",2010
108,108,"Rory McIlroy",54,50,22,44,"Scramblingfrom2030yards",2010
108,108,"Brenden Pappas",66,50,30,60,"Scramblingfrom2030yards",2010
110,110,"Webb Simpson",98,49.54,54,109,"Scramblingfrom2030yards",2010
111,111,"Troy Merritt",86,49.44,44,89,"Scramblingfrom2030yards",2010
112,112,"Charley Hoffman",85,49.41,42,85,"Scramblingfrom2030yards",2010
112,112,"Chris Tidland",77,49.41,42,85,"Scramblingfrom2030yards",2010
114,114,"Rickie Fowler",98,49.38,40,81,"Scramblingfrom2030yards",2010
114,114,"Bill Haas",87,49.38,40,81,"Scramblingfrom2030yards",2010
114,114,"Ryan Palmer",84,49.38,40,81,"Scramblingfrom2030yards",2010
117,117,"Mathias Gronberg",61,49.25,33,67,"Scramblingfrom2030yards",2010
118,118,"Kevin Johnson",62,49.21,31,63,"Scramblingfrom2030yards",2010
119,119,"Steve Elkington",74,49.18,30,61,"Scramblingfrom2030yards",2010
120,120,"Shaun Micheel",70,49.15,29,59,"Scramblingfrom2030yards",2010
121,121,"KJ Choi",82,49.09,27,55,"Scramblingfrom2030yards",2010
122,122,"Jarrod Lyle",54,49.06,26,53,"Scramblingfrom2030yards",2010
123,123,"Joe Durant",67,48.89,22,45,"Scramblingfrom2030yards",2010
124,124,"Vaughn Taylor",87,48.72,38,78,"Scramblingfrom2030yards",2010
125,125,"Ricky Barnes",103,48.65,36,74,"Scramblingfrom2030yards",2010
126,126,"Michael Letzig",84,48.57,34,70,"Scramblingfrom2030yards",2010
127,127,"George McNeill",79,48.1,38,79,"Scramblingfrom2030yards",2010
128,128,"Stuart Appleby",101,48,48,100,"Scramblingfrom2030yards",2010
128,128,"Tom Pernice Jr",74,48,24,50,"Scramblingfrom2030yards",2010
130,130,"Paul Goydos",78,47.89,34,71,"Scramblingfrom2030yards",2010
130,130,"John Rollins",81,47.89,34,71,"Scramblingfrom2030yards",2010
132,132,"John Merrick",109,47.67,41,86,"Scramblingfrom2030yards",2010
133,133,"Ben Curtis",78,47.44,37,78,"Scramblingfrom2030yards",2010
134,134,"Steve Lowery",67,47.3,35,74,"Scramblingfrom2030yards",2010
135,135,"Rich Barcelo",70,47.22,34,72,"Scramblingfrom2030yards",2010
136,136,"Chad Campbell",95,46.97,31,66,"Scramblingfrom2030yards",2010
137,137,"Richard Johnson",90,46.91,38,81,"Scramblingfrom2030yards",2010
137,137,"Will Ma Kenzie",72,46.91,38,81,"Scramblingfrom2030yards",2010
139,139,"Angel Cabrera",64,46.88,30,64,"Scramblingfrom2030yards",2010
139,139,"YE Yang",72,46.88,30,64,"Scramblingfrom2030yards",2010
141,141,"Adam Scott",70,46.67,28,60,"Scramblingfrom2030yards",2010
142,142,"Martin Flores",75,46.58,34,73,"Scramblingfrom2030yards",2010
143,143,"Chris Wilson",65,46.55,27,58,"Scramblingfrom2030yards",2010
144,144,"Garth Mulroy",53,46.51,20,43,"Scramblingfrom2030yards",2010
145,145,"Mark Calcavecchia",50,46.43,13,28,"Scramblingfrom2030yards",2010
146,146,"Troy Matteson",84,46.38,32,69,"Scramblingfrom2030yards",2010
147,147,"Ben Crane",85,46.15,30,65,"Scramblingfrom2030yards",2010
147,147,"Kevin Stadler",86,46.15,36,78,"Scramblingfrom2030yards",2010
149,149,"Mathew Goggin",85,46.05,35,76,"Scramblingfrom2030yards",2010
150,150,"Vance Veazey",58,45.76,27,59,"Scramblingfrom2030yards",2010
151,151,"Trevor Immelman",55,45.65,21,46,"Scramblingfrom2030yards",2010
152,152,"Phil Mickelson",76,45.24,19,42,"Scramblingfrom2030yards",2010
153,153,"DJ Trahan",92,45.21,33,73,"Scramblingfrom2030yards",2010
154,154,"Dustin Johnson",83,45,27,60,"Scramblingfrom2030yards",2010
155,155,"Retief Goosen",75,44.9,22,49,"Scramblingfrom2030yards",2010
156,156,"Lee Janzen",77,44.87,35,78,"Scramblingfrom2030yards",2010
157,157,"Tom Gillis",97,44.83,39,87,"Scramblingfrom2030yards",2010
158,158,"Scott Piercy",88,44.79,43,96,"Scramblingfrom2030yards",2010
159,159,"Scott Verplank",74,44.78,30,67,"Scramblingfrom2030yards",2010
160,160,"Cameron Beckman",68,44.62,29,65,"Scramblingfrom2030yards",2010
161,161,"Justin Bolli",55,44.44,20,45,"Scramblingfrom2030yards",2010
161,161,"Vijay Singh",75,44.44,28,63,"Scramblingfrom2030yards",2010
163,163,"Jeff Overton",89,44.3,35,79,"Scramblingfrom2030yards",2010
164,164,"Steve Wheatcroft",74,44.23,23,52,"Scramblingfrom2030yards",2010
165,165,"Nick Watney",91,44.07,26,59,"Scramblingfrom2030yards",2010
166,166,"Lucas Glover",75,43.55,27,62,"Scramblingfrom2030yards",2010
167,167,"Sergio Garcia",58,43.48,20,46,"Scramblingfrom2030yards",2010
167,167,"Paul Stankowski",62,43.48,20,46,"Scramblingfrom2030yards",2010
167,167,"Cameron Tringale",55,43.48,20,46,"Scramblingfrom2030yards",2010
170,170,"Billy Mayfair",78,43.42,33,76,"Scramblingfrom2030yards",2010
171,171,"Greg Kraft",52,43.4,23,53,"Scramblingfrom2030yards",2010
172,172,"Henrik Bjornstad",72,43.33,26,60,"Scramblingfrom2030yards",2010
173,173,"Jason Dufner",87,43.21,35,81,"Scramblingfrom2030yards",2010
174,174,"Kris Blanks",91,43.14,22,51,"Scramblingfrom2030yards",2010
175,175,"Bubba Watson",77,42.42,28,66,"Scramblingfrom2030yards",2010
176,176,"Andres Romero",73,42.25,30,71,"Scramblingfrom2030yards",2010
177,177,"Jeff Gove",57,42.22,19,45,"Scramblingfrom2030yards",2010
178,178,"Blake Adams",84,42,42,100,"Scramblingfrom2030yards",2010
179,179,"Davis Love III",79,41.82,23,55,"Scramblingfrom2030yards",2010
179,179,"Jerod Turner",54,41.82,23,55,"Scramblingfrom2030yards",2010
181,181,"John Daly",63,41.67,20,48,"Scramblingfrom2030yards",2010
182,182,"Greg Owen",69,41.54,27,65,"Scramblingfrom2030yards",2010
183,183,"Brett Wetterich",54,41.3,19,46,"Scramblingfrom2030yards",2010
184,184,"Robert Garrigus",71,41.18,21,51,"Scramblingfrom2030yards",2010
185,185,"Camilo Villegas",78,41.07,23,56,"Scramblingfrom2030yards",2010
186,186,"John Mallinger",78,40,24,60,"Scramblingfrom2030yards",2010
187,187,"Andrew McLardy",52,39.58,19,48,"Scramblingfrom2030yards",2010
188,188,"Charles Warren",64,38.64,17,44,"Scramblingfrom2030yards",2010
189,189,"Nicholas Thompson",88,37.36,34,91,"Scramblingfrom2030yards",2010
190,190,"Cameron Percy",73,37.25,19,51,"Scramblingfrom2030yards",2010
191,191,"Jason Bohn",84,36.36,24,66,"Scramblingfrom2030yards",2010
192,192,"Brent Delahoussaye",57,24.44,11,45,"Scramblingfrom2030yards",2010
