"Scrambling2030ydsRTPScore_RANKTHISWEEK_2013","Scrambling2030ydsRTPScore_RANKLASTWEEK_2013","Scrambling2030ydsRTPScore_PLAYERNAME_2013","Scrambling2030ydsRTPScore_ROUNDS_2013","Scrambling2030ydsRTPScore_AVGRTP_2013","Scrambling2030ydsRTPScore_TOTALHOLES_2013","Scrambling2030ydsRTPScore_TOTALRTP_2013","stat_name","year"
79,NA,"Rory McIlroy",56,0.488,41,20,"Scrambling2030ydsRTPScore",2013
80,NA,"Stewart Cink",71,0.491,53,26,"Scrambling2030ydsRTPScore",2013
81,NA,"Colt Knost",69,0.493,75,37,"Scrambling2030ydsRTPScore",2013
82,NA,"James Driscoll",76,0.494,83,41,"Scrambling2030ydsRTPScore",2013
82,NA,"Charlie Wi",75,0.494,79,39,"Scrambling2030ydsRTPScore",2013
84,NA,"Robert Allenby",58,0.5,62,31,"Scrambling2030ydsRTPScore",2013
84,NA,"Jason Kokrak",78,0.5,66,33,"Scrambling2030ydsRTPScore",2013
84,NA,"Rod Pampling",46,0.5,46,23,"Scrambling2030ydsRTPScore",2013
84,NA,"Michael Thompson",66,0.5,62,31,"Scrambling2030ydsRTPScore",2013
88,NA,"Brendan Steele",86,0.505,91,46,"Scrambling2030ydsRTPScore",2013
89,NA,"Chad Campbell",78,0.506,77,39,"Scrambling2030ydsRTPScore",2013
90,NA,"Scott Brown",65,0.507,67,34,"Scrambling2030ydsRTPScore",2013
90,NA,"Russell Henley",80,0.507,75,38,"Scrambling2030ydsRTPScore",2013
90,NA,"Scott Langley",79,0.507,75,38,"Scrambling2030ydsRTPScore",2013
90,NA,"Ryan Moore",72,0.507,69,35,"Scrambling2030ydsRTPScore",2013
90,NA,"Tag Ridings",69,0.507,69,35,"Scrambling2030ydsRTPScore",2013
90,NA,"Kevin Streelman",86,0.507,67,34,"Scrambling2030ydsRTPScore",2013
90,NA,"Camilo Villegas",79,0.507,69,35,"Scrambling2030ydsRTPScore",2013
97,NA,"Charlie Beljan",62,0.508,61,31,"Scrambling2030ydsRTPScore",2013
97,NA,"Shawn Stefani",63,0.508,63,32,"Scrambling2030ydsRTPScore",2013
99,NA,"Martin Laird",68,0.509,57,29,"Scrambling2030ydsRTPScore",2013
99,NA,"DH Lee",65,0.509,57,29,"Scrambling2030ydsRTPScore",2013
101,NA,"Seung Yul Noh",71,0.513,80,41,"Scrambling2030ydsRTPScore",2013
102,NA,"Ken Duke",87,0.519,77,40,"Scrambling2030ydsRTPScore",2013
103,NA,"Brian Davis",91,0.522,90,47,"Scrambling2030ydsRTPScore",2013
103,NA,"Graham DeLaet",94,0.522,69,36,"Scrambling2030ydsRTPScore",2013
105,NA,"Martin Flores",83,0.524,82,43,"Scrambling2030ydsRTPScore",2013
106,NA,"David Hearn",88,0.525,101,53,"Scrambling2030ydsRTPScore",2013
106,NA,"Troy Matteson",68,0.525,61,32,"Scrambling2030ydsRTPScore",2013
106,NA,"Ryan Palmer",79,0.525,61,32,"Scrambling2030ydsRTPScore",2013
109,NA,"William McGirt",75,0.526,95,50,"Scrambling2030ydsRTPScore",2013
110,NA,"Michael Bradley",56,0.527,55,29,"Scrambling2030ydsRTPScore",2013
111,NA,"Carl Pettersson",82,0.529,68,36,"Scrambling2030ydsRTPScore",2013
112,NA,"Scott Piercy",78,0.531,64,34,"Scrambling2030ydsRTPScore",2013
113,NA,"Marc Leishman",77,0.532,79,42,"Scrambling2030ydsRTPScore",2013
113,NA,"David Lynn",70,0.532,77,41,"Scrambling2030ydsRTPScore",2013
115,NA,"Bubba Watson",76,0.533,45,24,"Scrambling2030ydsRTPScore",2013
116,NA,"John Senden",79,0.536,69,37,"Scrambling2030ydsRTPScore",2013
116,NA,"Darron Stiles",51,0.536,56,30,"Scrambling2030ydsRTPScore",2013
118,NA,"Jerry Kelly",75,0.537,82,44,"Scrambling2030ydsRTPScore",2013
118,NA,"DA Points",87,0.537,95,51,"Scrambling2030ydsRTPScore",2013
120,NA,"Cameron Percy",68,0.538,52,28,"Scrambling2030ydsRTPScore",2013
120,NA,"Cameron Tringale",80,0.538,80,43,"Scrambling2030ydsRTPScore",2013
122,NA,"Luke Guthrie",82,0.542,72,39,"Scrambling2030ydsRTPScore",2013
122,NA,"Ryo Ishikawa",72,0.542,59,32,"Scrambling2030ydsRTPScore",2013
124,NA,"Gary Woodland",94,0.543,94,51,"Scrambling2030ydsRTPScore",2013
125,NA,"Angel Cabrera",73,0.544,79,43,"Scrambling2030ydsRTPScore",2013
126,NA,"Jim Furyk",80,0.545,66,36,"Scrambling2030ydsRTPScore",2013
127,NA,"Charley Hoffman",84,0.548,73,40,"Scrambling2030ydsRTPScore",2013
127,NA,"Webb Simpson",92,0.548,73,40,"Scrambling2030ydsRTPScore",2013
129,NA,"Daniel Summerhays",83,0.55,100,55,"Scrambling2030ydsRTPScore",2013
129,NA,"Lee Westwood",70,0.55,40,22,"Scrambling2030ydsRTPScore",2013
131,NA,"Ben Kohles",75,0.551,69,38,"Scrambling2030ydsRTPScore",2013
131,NA,"Patrick Reed",83,0.551,89,49,"Scrambling2030ydsRTPScore",2013
133,NA,"JJ Henry",83,0.553,85,47,"Scrambling2030ydsRTPScore",2013
133,NA,"Boo Weekley",100,0.553,94,52,"Scrambling2030ydsRTPScore",2013
135,NA,"Doug LaBelle II",72,0.556,81,45,"Scrambling2030ydsRTPScore",2013
135,NA,"Jeff Overton",78,0.556,81,45,"Scrambling2030ydsRTPScore",2013
137,NA,"George McNeill",68,0.558,86,48,"Scrambling2030ydsRTPScore",2013
137,NA,"Andrew Svoboda",46,0.558,52,29,"Scrambling2030ydsRTPScore",2013
139,NA,"Kyle Stanley",71,0.559,59,33,"Scrambling2030ydsRTPScore",2013
140,NA,"Martin Kaymer",61,0.561,41,23,"Scrambling2030ydsRTPScore",2013
141,NA,"Scott Stallings",79,0.562,73,41,"Scrambling2030ydsRTPScore",2013
141,NA,"Josh Teater",86,0.562,73,41,"Scrambling2030ydsRTPScore",2013
143,NA,"Nicolas Colsaerts",50,0.567,30,17,"Scrambling2030ydsRTPScore",2013
144,NA,"Luke List",65,0.568,74,42,"Scrambling2030ydsRTPScore",2013
144,NA,"DJ Trahan",48,0.568,44,25,"Scrambling2030ydsRTPScore",2013
146,NA,"Kevin Stadler",83,0.571,56,32,"Scrambling2030ydsRTPScore",2013
147,NA,"Nicholas Thompson",99,0.573,75,43,"Scrambling2030ydsRTPScore",2013
148,NA,"Jordan Spieth",82,0.574,54,31,"Scrambling2030ydsRTPScore",2013
149,NA,"Brad Fritsch",81,0.576,66,38,"Scrambling2030ydsRTPScore",2013
149,NA,"Tommy Gainey",84,0.576,85,49,"Scrambling2030ydsRTPScore",2013
151,NA,"Rickie Fowler",75,0.578,45,26,"Scrambling2030ydsRTPScore",2013
152,NA,"Henrik Norlander",70,0.58,69,40,"Scrambling2030ydsRTPScore",2013
153,NA,"Jason Bohn",70,0.585,65,38,"Scrambling2030ydsRTPScore",2013
153,NA,"Dustin Johnson",71,0.585,53,31,"Scrambling2030ydsRTPScore",2013
155,NA,"Rory Sabbatini",86,0.588,68,40,"Scrambling2030ydsRTPScore",2013
156,NA,"Ernie Els",63,0.589,56,33,"Scrambling2030ydsRTPScore",2013
157,NA,"Pat Perez",69,0.59,78,46,"Scrambling2030ydsRTPScore",2013
158,NA,"Keegan Bradley",88,0.591,66,39,"Scrambling2030ydsRTPScore",2013
159,NA,"Greg Owen",73,0.594,64,38,"Scrambling2030ydsRTPScore",2013
160,NA,"Ricky Barnes",74,0.6,60,36,"Scrambling2030ydsRTPScore",2013
160,NA,"Will Claxton",67,0.6,70,42,"Scrambling2030ydsRTPScore",2013
160,NA,"Brandt Jobe",62,0.6,50,30,"Scrambling2030ydsRTPScore",2013
163,NA,"Lucas Glover",65,0.603,58,35,"Scrambling2030ydsRTPScore",2013
163,NA,"Steve LeBrun",66,0.603,58,35,"Scrambling2030ydsRTPScore",2013
165,NA,"David Mathis",71,0.605,76,46,"Scrambling2030ydsRTPScore",2013
166,NA,"Sean OHair",56,0.606,71,43,"Scrambling2030ydsRTPScore",2013
167,NA,"Bo Van Pelt",72,0.608,51,31,"Scrambling2030ydsRTPScore",2013
168,NA,"David Lingmerth",68,0.609,69,42,"Scrambling2030ydsRTPScore",2013
169,NA,"Billy Horschel",96,0.611,90,55,"Scrambling2030ydsRTPScore",2013
170,NA,"Matt Every",89,0.614,70,43,"Scrambling2030ydsRTPScore",2013
171,NA,"James Hahn",78,0.618,68,42,"Scrambling2030ydsRTPScore",2013
172,NA,"Vijay Singh",61,0.625,40,25,"Scrambling2030ydsRTPScore",2013
173,NA,"Sang Moon Bae",83,0.634,82,52,"Scrambling2030ydsRTPScore",2013
174,NA,"Tiger Woods",61,0.636,33,21,"Scrambling2030ydsRTPScore",2013
175,NA,"Justin Bolli",59,0.641,64,41,"Scrambling2030ydsRTPScore",2013
176,NA,"Jeff Maggert",63,0.643,56,36,"Scrambling2030ydsRTPScore",2013
177,NA,"Bud Cauley",67,0.658,73,48,"Scrambling2030ydsRTPScore",2013
178,NA,"Derek Ernst",58,0.696,69,48,"Scrambling2030ydsRTPScore",2013
179,NA,"Justin Hicks",79,0.7,80,56,"Scrambling2030ydsRTPScore",2013
180,NA,"Robert Garrigus",69,0.727,44,32,"Scrambling2030ydsRTPScore",2013
