"Approaches250275yardsRghRTP_RANKTHISWEEK_2010","Approaches250275yardsRghRTP_RANKLASTWEEK_2010","Approaches250275yardsRghRTP_PLAYERNAME_2010","Approaches250275yardsRghRTP_ROUNDS_2010","Approaches250275yardsRghRTP_AVGRTP_2010","stat_name","year"
1,1,"Bubba Watson",77,-1.5,"Approaches250275yardsRghRTP",2010
2,2,"Justin Bolli",55,-1,"Approaches250275yardsRghRTP",2010
2,2,"Jonathan Byrd",85,-1,"Approaches250275yardsRghRTP",2010
2,2,"Greg Chalmers",93,-1,"Approaches250275yardsRghRTP",2010
2,2,"Michael Connell",89,-1,"Approaches250275yardsRghRTP",2010
2,2,"Steve Elkington",74,-1,"Approaches250275yardsRghRTP",2010
2,2,"Tom Gillis",97,-1,"Approaches250275yardsRghRTP",2010
2,2,"Davis Love III",79,-1,"Approaches250275yardsRghRTP",2010
2,2,"Bill Lunde",79,-1,"Approaches250275yardsRghRTP",2010
2,2,"Jarrod Lyle",54,-1,"Approaches250275yardsRghRTP",2010
2,2,"Justin Rose",78,-1,"Approaches250275yardsRghRTP",2010
2,2,"Scott Verplank",74,-1,"Approaches250275yardsRghRTP",2010
2,2,"Chris Wilson",65,-1,"Approaches250275yardsRghRTP",2010
14,14,"Pat Perez",90,-0.875,"Approaches250275yardsRghRTP",2010
15,15,"Johnson Wagner",85,-0.857,"Approaches250275yardsRghRTP",2010
16,16,"Ernie Els",72,-0.8,"Approaches250275yardsRghRTP",2010
16,16,"John Merrick",109,-0.8,"Approaches250275yardsRghRTP",2010
18,18,"Paul Casey",64,-0.75,"Approaches250275yardsRghRTP",2010
18,18,"Graham DeLaet",88,-0.75,"Approaches250275yardsRghRTP",2010
18,18,"Mathias Gronberg",61,-0.75,"Approaches250275yardsRghRTP",2010
18,18,"Charles Howell III",103,-0.75,"Approaches250275yardsRghRTP",2010
18,18,"Trevor Immelman",55,-0.75,"Approaches250275yardsRghRTP",2010
18,18,"Dustin Johnson",83,-0.75,"Approaches250275yardsRghRTP",2010
18,18,"Jeff Overton",89,-0.75,"Approaches250275yardsRghRTP",2010
18,18,"Kevin Streelman",90,-0.75,"Approaches250275yardsRghRTP",2010
18,18,"Nick Watney",91,-0.75,"Approaches250275yardsRghRTP",2010
27,27,"Chris DiMarco",88,-0.667,"Approaches250275yardsRghRTP",2010
27,27,"Martin Flores",75,-0.667,"Approaches250275yardsRghRTP",2010
27,27,"Jeff Gove",57,-0.667,"Approaches250275yardsRghRTP",2010
27,27,"Kevin Johnson",62,-0.667,"Approaches250275yardsRghRTP",2010
27,27,"Derek Lamely",81,-0.667,"Approaches250275yardsRghRTP",2010
27,27,"Rocco Mediate",71,-0.667,"Approaches250275yardsRghRTP",2010
27,27,"Bryce Molder",84,-0.667,"Approaches250275yardsRghRTP",2010
27,27,"Brett Quigley",96,-0.667,"Approaches250275yardsRghRTP",2010
27,27,"Bo Van Pelt",104,-0.667,"Approaches250275yardsRghRTP",2010
27,27,"YE Yang",72,-0.667,"Approaches250275yardsRghRTP",2010
37,37,"John Senden",103,-0.636,"Approaches250275yardsRghRTP",2010
38,38,"Brendon de Jonge",114,-0.625,"Approaches250275yardsRghRTP",2010
38,38,"Greg Owen",69,-0.625,"Approaches250275yardsRghRTP",2010
38,38,"Rory Sabbatini",79,-0.625,"Approaches250275yardsRghRTP",2010
41,41,"Matt Bettencourt",91,-0.6,"Approaches250275yardsRghRTP",2010
41,41,"JB Holmes",100,-0.6,"Approaches250275yardsRghRTP",2010
41,41,"Jerry Kelly",99,-0.6,"Approaches250275yardsRghRTP",2010
41,41,"Matt Kuchar",97,-0.6,"Approaches250275yardsRghRTP",2010
45,45,"Angel Cabrera",64,-0.571,"Approaches250275yardsRghRTP",2010
45,45,"Stewart Cink",84,-0.571,"Approaches250275yardsRghRTP",2010
45,45,"Matt Every",60,-0.571,"Approaches250275yardsRghRTP",2010
45,45,"Robert Garrigus",71,-0.571,"Approaches250275yardsRghRTP",2010
45,45,"Troy Matteson",84,-0.571,"Approaches250275yardsRghRTP",2010
50,50,"James Driscoll",78,-0.556,"Approaches250275yardsRghRTP",2010
51,51,"Brett Wetterich",54,-0.545,"Approaches250275yardsRghRTP",2010
52,52,"Aaron Baddeley",94,-0.529,"Approaches250275yardsRghRTP",2010
