"Approachesfrom225250yardsRgh_RANKTHISWEEK_2010","Approachesfrom225250yardsRgh_RANKLASTWEEK_2010","Approachesfrom225250yardsRgh_PLAYERNAME_2010","Approachesfrom225250yardsRgh_ROUNDS_2010","Approachesfrom225250yardsRgh_AVG_2010","Approachesfrom225250yardsRgh_TOTALDISTANCEFEET_2010","Approachesfrom225250yardsRgh_OFATTEMPTS_2010","Approachesfrom225250yardsRgh_RELATIVETOPAR_2010","stat_name","year"
1,1,"Aron Price",70,NA,134,4,-1,"Approachesfrom225250yardsRgh",2010
2,2,"Briny Baird",87,NA,327.333,9,-6,"Approachesfrom225250yardsRgh",2010
3,3,"Jarrod Lyle",54,NA,156,4,-4,"Approachesfrom225250yardsRgh",2010
4,4,"Robert Allenby",76,NA,311.333,7,-6,"Approachesfrom225250yardsRgh",2010
5,5,"Chris Couch",66,NA,361,8,-6,"Approachesfrom225250yardsRgh",2010
6,6,"JP Hayes",79,NA,183.5,4,-2,"Approachesfrom225250yardsRgh",2010
7,7,"John Mallinger",78,NA,427.833,9,-2,"Approachesfrom225250yardsRgh",2010
8,8,"Hunter Mahan",85,NA,338.417,7,-1,"Approachesfrom225250yardsRgh",2010
9,9,"Tom Gillis",97,NA,340.333,7,-3,"Approachesfrom225250yardsRgh",2010
10,10,"Rory McIlroy",54,NA,293.333,6,-4,"Approachesfrom225250yardsRgh",2010
10,10,"Rod Pampling",77,NA,342.5,7,-4,"Approachesfrom225250yardsRgh",2010
12,12,"Kevin Johnson",62,NA,200.417,4,1,"Approachesfrom225250yardsRgh",2010
12,12,"Chris Stroud",90,NA,350.583,7,-1,"Approachesfrom225250yardsRgh",2010
14,14,"Matt Every",60,NA,402.25,8,-7,"Approachesfrom225250yardsRgh",2010
15,15,"Alex Cejka",81,NA,251.5,5,1,"Approachesfrom225250yardsRgh",2010
16,16,"YE Yang",72,NA,506.167,10,-1,"Approachesfrom225250yardsRgh",2010
17,17,"Cameron Percy",73,NA,464.417,9,0,"Approachesfrom225250yardsRgh",2010
18,18,"Ben Crane",85,NA,468.833,9,-6,"Approachesfrom225250yardsRgh",2010
19,19,"Adam Scott",70,NA,425.417,8,-3,"Approachesfrom225250yardsRgh",2010
20,20,"Charles Warren",64,NA,431.833,8,1,"Approachesfrom225250yardsRgh",2010
21,21,"Rory Sabbatini",79,NA,544.5,10,-3,"Approachesfrom225250yardsRgh",2010
22,22,"Retief Goosen",75,NA,496.417,9,-4,"Approachesfrom225250yardsRgh",2010
22,22,"Pat Perez",90,NA,606.833,11,-4,"Approachesfrom225250yardsRgh",2010
24,24,"Zach Johnson",93,NA,500.5,9,-5,"Approachesfrom225250yardsRgh",2010
24,24,"Sean OHair",84,NA,611.25,11,-7,"Approachesfrom225250yardsRgh",2010
26,26,"Omar Uresti",74,NA,222.833,4,0,"Approachesfrom225250yardsRgh",2010
27,27,"DJ Trahan",92,NA,616.333,11,-6,"Approachesfrom225250yardsRgh",2010
28,28,"Davis Love III",79,NA,282.167,5,-3,"Approachesfrom225250yardsRgh",2010
28,28,"Boo Weekley",88,NA,620.75,11,-5,"Approachesfrom225250yardsRgh",2010
30,30,"KJ Choi",82,NA,681,12,-8,"Approachesfrom225250yardsRgh",2010
31,31,"Ryan Palmer",84,NA,741.75,13,-2,"Approachesfrom225250yardsRgh",2010
32,32,"James Nitties",92,NA,515.083,9,-1,"Approachesfrom225250yardsRgh",2010
33,33,"Luke Donald",71,NA,689.417,12,-3,"Approachesfrom225250yardsRgh",2010
33,33,"Matt Jones",89,NA,459.5,8,-3,"Approachesfrom225250yardsRgh",2010
35,35,"Tom Pernice Jr",74,NA,348,6,-4,"Approachesfrom225250yardsRgh",2010
36,36,"Richard Johnson",90,NA,644.333,11,-3,"Approachesfrom225250yardsRgh",2010
37,37,"Bryce Molder",84,NA,706.667,12,1,"Approachesfrom225250yardsRgh",2010
