"TenthTeeEarlyLowestRound_RANKTHISWEEK_2008","TenthTeeEarlyLowestRound_RANKLASTWEEK_2008","TenthTeeEarlyLowestRound_PLAYERNAME_2008","TenthTeeEarlyLowestRound_ROUNDS_2008","TenthTeeEarlyLowestRound_LOWRND_2008","stat_name","year"
94,94,"Jason Bohn",45,66,"TenthTeeEarlyLowestRound",2008
94,94,"Michael Bradley",40,66,"TenthTeeEarlyLowestRound",2008
94,94,"Bart Bryant",81,66,"TenthTeeEarlyLowestRound",2008
94,94,"Tom Byrum",36,66,"TenthTeeEarlyLowestRound",2008
94,94,"Angel Cabrera",55,66,"TenthTeeEarlyLowestRound",2008
94,94,"Stewart Cink",87,66,"TenthTeeEarlyLowestRound",2008
94,94,"Tim Clark",90,66,"TenthTeeEarlyLowestRound",2008
94,94,"Marco Dawson",64,66,"TenthTeeEarlyLowestRound",2008
94,94,"Glen Day",64,66,"TenthTeeEarlyLowestRound",2008
94,94,"Jason Day",81,66,"TenthTeeEarlyLowestRound",2008
94,94,"Ernie Els",51,66,"TenthTeeEarlyLowestRound",2008
94,94,"Josh Esler",2,66,"TenthTeeEarlyLowestRound",2008
94,94,"Niclas Fasth",32,66,"TenthTeeEarlyLowestRound",2008
94,94,"Kenneth Ferrie",72,66,"TenthTeeEarlyLowestRound",2008
94,94,"Tommy Gainey",60,66,"TenthTeeEarlyLowestRound",2008
94,94,"Robert Gamez",79,66,"TenthTeeEarlyLowestRound",2008
94,94,"Sergio Garcia",72,66,"TenthTeeEarlyLowestRound",2008
94,94,"Brian Gay",102,66,"TenthTeeEarlyLowestRound",2008
94,94,"Bill Haas",99,66,"TenthTeeEarlyLowestRound",2008
94,94,"JJ Henry",108,66,"TenthTeeEarlyLowestRound",2008
94,94,"Mark Hensby",71,66,"TenthTeeEarlyLowestRound",2008
94,94,"Lee Janzen",89,66,"TenthTeeEarlyLowestRound",2008
94,94,"Miguel Angel Jimenez",25,66,"TenthTeeEarlyLowestRound",2008
94,94,"Richard Johnson",60,66,"TenthTeeEarlyLowestRound",2008
94,94,"Kent Jones",68,66,"TenthTeeEarlyLowestRound",2008
94,94,"Matt Jones",95,66,"TenthTeeEarlyLowestRound",2008
94,94,"Jerry Kelly",89,66,"TenthTeeEarlyLowestRound",2008
94,94,"Justin Leonard",101,66,"TenthTeeEarlyLowestRound",2008
94,94,"Michael Letzig",88,66,"TenthTeeEarlyLowestRound",2008
94,94,"WC Liang",20,66,"TenthTeeEarlyLowestRound",2008
94,94,"Davis Love III",78,66,"TenthTeeEarlyLowestRound",2008
94,94,"Steve Lowery",74,66,"TenthTeeEarlyLowestRound",2008
94,94,"Jeff Maggert",86,66,"TenthTeeEarlyLowestRound",2008
94,94,"Steve Marino",119,66,"TenthTeeEarlyLowestRound",2008
94,94,"Shigeki Maruyama",50,66,"TenthTeeEarlyLowestRound",2008
94,94,"Billy Mayfair",103,66,"TenthTeeEarlyLowestRound",2008
94,94,"Parker McLachlin",88,66,"TenthTeeEarlyLowestRound",2008
94,94,"Rocco Mediate",87,66,"TenthTeeEarlyLowestRound",2008
94,94,"Phil Mickelson",80,66,"TenthTeeEarlyLowestRound",2008
94,94,"Sean OHair",81,66,"TenthTeeEarlyLowestRound",2008
94,94,"Ted Purdy",68,66,"TenthTeeEarlyLowestRound",2008
94,94,"Jeff Quinney",87,66,"TenthTeeEarlyLowestRound",2008
94,94,"Tag Ridings",88,66,"TenthTeeEarlyLowestRound",2008
94,94,"John Riegger",73,66,"TenthTeeEarlyLowestRound",2008
94,94,"Rory Sabbatini",77,66,"TenthTeeEarlyLowestRound",2008
94,94,"John Senden",93,66,"TenthTeeEarlyLowestRound",2008
94,94,"Bob Sowards",61,66,"TenthTeeEarlyLowestRound",2008
94,94,"Kevin Stadler",90,66,"TenthTeeEarlyLowestRound",2008
94,94,"Mitsuhiro Tateyama",4,66,"TenthTeeEarlyLowestRound",2008
94,94,"David Toms",70,66,"TenthTeeEarlyLowestRound",2008
94,94,"Omar Uresti",74,66,"TenthTeeEarlyLowestRound",2008
94,94,"Bo Van Pelt",101,66,"TenthTeeEarlyLowestRound",2008
94,94,"Camilo Villegas",79,66,"TenthTeeEarlyLowestRound",2008
94,94,"Nick Watney",96,66,"TenthTeeEarlyLowestRound",2008
94,94,"Dean Wilson",109,66,"TenthTeeEarlyLowestRound",2008
94,94,"Tiger Woods",26,66,"TenthTeeEarlyLowestRound",2008
157,157,"Ryan Armour",87,67,"TenthTeeEarlyLowestRound",2008
157,157,"Cameron Beckman",87,67,"TenthTeeEarlyLowestRound",2008
157,157,"Notah Begay III",24,67,"TenthTeeEarlyLowestRound",2008
157,157,"Olin Browne",77,67,"TenthTeeEarlyLowestRound",2008
157,157,"Jonathan Byrd",88,67,"TenthTeeEarlyLowestRound",2008
157,157,"Paul Casey",55,67,"TenthTeeEarlyLowestRound",2008
157,157,"Kris Cox",17,67,"TenthTeeEarlyLowestRound",2008
157,157,"James Driscoll",85,67,"TenthTeeEarlyLowestRound",2008
157,157,"Steve Flesch",95,67,"TenthTeeEarlyLowestRound",2008
157,157,"Carlos Franco",73,67,"TenthTeeEarlyLowestRound",2008
157,157,"Harrison Frazar",73,67,"TenthTeeEarlyLowestRound",2008
157,157,"Cody Freeman",66,67,"TenthTeeEarlyLowestRound",2008
157,157,"Jim Gallagher Jr",17,67,"TenthTeeEarlyLowestRound",2008
157,157,"Mathew Goggin",91,67,"TenthTeeEarlyLowestRound",2008
157,157,"Nathan Green",95,67,"TenthTeeEarlyLowestRound",2008
157,157,"Mathias Gronberg",87,67,"TenthTeeEarlyLowestRound",2008
157,157,"Padraig Harrington",52,67,"TenthTeeEarlyLowestRound",2008
157,157,"Dudley Hart",74,67,"TenthTeeEarlyLowestRound",2008
157,157,"JP Hayes",67,67,"TenthTeeEarlyLowestRound",2008
157,157,"Tim Herron",97,67,"TenthTeeEarlyLowestRound",2008
157,157,"Charles Howell III",101,67,"TenthTeeEarlyLowestRound",2008
157,157,"Ryuji Imada",80,67,"TenthTeeEarlyLowestRound",2008
157,157,"Freddie Jacobson",78,67,"TenthTeeEarlyLowestRound",2008
157,157,"Cliff Kresge",84,67,"TenthTeeEarlyLowestRound",2008
157,157,"Martin Laird",98,67,"TenthTeeEarlyLowestRound",2008
157,157,"Spencer Levin",4,67,"TenthTeeEarlyLowestRound",2008
157,157,"Shaun Micheel",45,67,"TenthTeeEarlyLowestRound",2008
157,157,"Jeff Overton",103,67,"TenthTeeEarlyLowestRound",2008
157,157,"Jin Park",85,67,"TenthTeeEarlyLowestRound",2008
157,157,"Chez Reavie",102,67,"TenthTeeEarlyLowestRound",2008
157,157,"Chris Riley",51,67,"TenthTeeEarlyLowestRound",2008
157,157,"Justin Rose",46,67,"TenthTeeEarlyLowestRound",2008
157,157,"Tom Scherrer",56,67,"TenthTeeEarlyLowestRound",2008
157,157,"Webb Simpson",18,67,"TenthTeeEarlyLowestRound",2008
157,157,"Brandt Snedeker",85,67,"TenthTeeEarlyLowestRound",2008
157,157,"Kevin Sutherland",98,67,"TenthTeeEarlyLowestRound",2008
157,157,"Vaughn Taylor",103,67,"TenthTeeEarlyLowestRound",2008
157,157,"Kyle Thompson",70,67,"TenthTeeEarlyLowestRound",2008
157,157,"Jon Turcott",6,67,"TenthTeeEarlyLowestRound",2008
157,157,"Marc Turnesa",87,67,"TenthTeeEarlyLowestRound",2008
157,157,"Charles Warren",79,67,"TenthTeeEarlyLowestRound",2008
157,157,"Ron Whittaker",54,67,"TenthTeeEarlyLowestRound",2008
157,157,"Charlie Wi",97,67,"TenthTeeEarlyLowestRound",2008
157,157,"Jay Williamson",96,67,"TenthTeeEarlyLowestRound",2008
201,201,"Billy Andrade",71,68,"TenthTeeEarlyLowestRound",2008
201,201,"Justin Bolli",87,68,"TenthTeeEarlyLowestRound",2008
201,201,"Mark Brooks",48,68,"TenthTeeEarlyLowestRound",2008
201,201,"Mark Calcavecchia",67,68,"TenthTeeEarlyLowestRound",2008
201,201,"Jose Coceres",37,68,"TenthTeeEarlyLowestRound",2008
201,201,"Gavin Coles",54,68,"TenthTeeEarlyLowestRound",2008
201,201,"Jay Delsing",19,68,"TenthTeeEarlyLowestRound",2008
201,201,"Luke Donald",35,68,"TenthTeeEarlyLowestRound",2008
201,201,"David Duval",51,68,"TenthTeeEarlyLowestRound",2008
201,201,"Brad Elder",67,68,"TenthTeeEarlyLowestRound",2008
201,201,"Dan Forsman",36,68,"TenthTeeEarlyLowestRound",2008
201,201,"Retief Goosen",59,68,"TenthTeeEarlyLowestRound",2008
201,201,"Jeff Gove",50,68,"TenthTeeEarlyLowestRound",2008
201,201,"Paul Goydos",78,68,"TenthTeeEarlyLowestRound",2008
201,201,"Justin Hicks",4,68,"TenthTeeEarlyLowestRound",2008
201,201,"JB Holmes",86,68,"TenthTeeEarlyLowestRound",2008
201,201,"Brandt Jobe",52,68,"TenthTeeEarlyLowestRound",2008
201,201,"Dustin Johnson",92,68,"TenthTeeEarlyLowestRound",2008
201,201,"Martin Kaymer",23,68,"TenthTeeEarlyLowestRound",2008
201,201,"Stephen Leaney",53,68,"TenthTeeEarlyLowestRound",2008
201,201,"Ian Leggatt",17,68,"TenthTeeEarlyLowestRound",2008
201,201,"Bob May",15,68,"TenthTeeEarlyLowestRound",2008
201,201,"George McNeill",97,68,"TenthTeeEarlyLowestRound",2008
201,201,"Greg Owen",3,68,"TenthTeeEarlyLowestRound",2008
201,201,"Ian Poulter",51,68,"TenthTeeEarlyLowestRound",2008
201,201,"Dicky Pride",39,68,"TenthTeeEarlyLowestRound",2008
201,201,"Brett Quigley",80,68,"TenthTeeEarlyLowestRound",2008
201,201,"Chris Smith",13,68,"TenthTeeEarlyLowestRound",2008
201,201,"Chris Stroud",81,68,"TenthTeeEarlyLowestRound",2008
201,201,"Toru Taniguchi",17,68,"TenthTeeEarlyLowestRound",2008
201,201,"Roland Thatcher",41,68,"TenthTeeEarlyLowestRound",2008
201,201,"Kirk Triplett",25,68,"TenthTeeEarlyLowestRound",2008
201,201,"Johnson Wagner",83,68,"TenthTeeEarlyLowestRound",2008
201,201,"Brett Wetterich",36,68,"TenthTeeEarlyLowestRound",2008
235,235,"Craig Barlow",43,69,"TenthTeeEarlyLowestRound",2008
235,235,"Guy Boros",17,69,"TenthTeeEarlyLowestRound",2008
235,235,"Mark Brown",12,69,"TenthTeeEarlyLowestRound",2008
235,235,"Andrew Buckle",46,69,"TenthTeeEarlyLowestRound",2008
235,235,"Bob Burns",17,69,"TenthTeeEarlyLowestRound",2008
235,235,"Paul Claxton",63,69,"TenthTeeEarlyLowestRound",2008
235,235,"Chris DiMarco",87,69,"TenthTeeEarlyLowestRound",2008
235,235,"Trevor Dodds",4,69,"TenthTeeEarlyLowestRound",2008
235,235,"John Douma",4,69,"TenthTeeEarlyLowestRound",2008
235,235,"Tom Gillis",10,69,"TenthTeeEarlyLowestRound",2008
235,235,"Soren Kjeldsen",8,69,"TenthTeeEarlyLowestRound",2008
235,235,"Greg Kraft",63,69,"TenthTeeEarlyLowestRound",2008
235,235,"Neal Lancaster",28,69,"TenthTeeEarlyLowestRound",2008
235,235,"JL Lewis",40,69,"TenthTeeEarlyLowestRound",2008
235,235,"Daisuke Maruyama",12,69,"TenthTeeEarlyLowestRound",2008
235,235,"Len Mattiace",31,69,"TenthTeeEarlyLowestRound",2008
235,235,"Kelly Mitchum",2,69,"TenthTeeEarlyLowestRound",2008
235,235,"Ted Schulz",4,69,"TenthTeeEarlyLowestRound",2008
235,235,"Mike Standly",2,69,"TenthTeeEarlyLowestRound",2008
235,235,"Drew Weaver",8,69,"TenthTeeEarlyLowestRound",2008
235,235,"Oliver Wilson",12,69,"TenthTeeEarlyLowestRound",2008
235,235,"Dan Woltman",2,69,"TenthTeeEarlyLowestRound",2008
258,258,"Brian Bateman",48,70,"TenthTeeEarlyLowestRound",2008
258,258,"Darren Clarke",6,70,"TenthTeeEarlyLowestRound",2008
258,258,"Erik Compton",4,70,"TenthTeeEarlyLowestRound",2008
258,258,"Nick Dougherty",24,70,"TenthTeeEarlyLowestRound",2008
258,258,"Brent Geiberger",26,70,"TenthTeeEarlyLowestRound",2008
258,258,"Richard Green",29,70,"TenthTeeEarlyLowestRound",2008
258,258,"Rob Grube",4,70,"TenthTeeEarlyLowestRound",2008
258,258,"Robert Karlsson",29,70,"TenthTeeEarlyLowestRound",2008
258,258,"Jonathan Kaye",22,70,"TenthTeeEarlyLowestRound",2008
258,258,"Patton Kizzire",2,70,"TenthTeeEarlyLowestRound",2008
258,258,"Colt Knost",13,70,"TenthTeeEarlyLowestRound",2008
258,258,"Tom Lehman",51,70,"TenthTeeEarlyLowestRound",2008
258,258,"Andrew Magee",9,70,"TenthTeeEarlyLowestRound",2008
258,258,"Prayad Marksaeng",11,70,"TenthTeeEarlyLowestRound",2008
258,258,"Chapchai Nirat",4,70,"TenthTeeEarlyLowestRound",2008
258,258,"Greg Norman",11,70,"TenthTeeEarlyLowestRound",2008
258,258,"Arron Oberholser",33,70,"TenthTeeEarlyLowestRound",2008
258,258,"Jose Maria Olazabal",12,70,"TenthTeeEarlyLowestRound",2008
258,258,"Louis Oosthuizen",10,70,"TenthTeeEarlyLowestRound",2008
258,258,"Craig Parry",14,70,"TenthTeeEarlyLowestRound",2008
258,258,"David Peoples",4,70,"TenthTeeEarlyLowestRound",2008
258,258,"Rod Perry",4,70,"TenthTeeEarlyLowestRound",2008
258,258,"Nick Price",4,70,"TenthTeeEarlyLowestRound",2008
258,258,"Alvaro Quiros",8,70,"TenthTeeEarlyLowestRound",2008
258,258,"Rob Rashell",2,70,"TenthTeeEarlyLowestRound",2008
258,258,"Curt Sanders",6,70,"TenthTeeEarlyLowestRound",2008
258,258,"Joey Sindelar",15,70,"TenthTeeEarlyLowestRound",2008
258,258,"Jeev Milkha Singh",18,70,"TenthTeeEarlyLowestRound",2008
258,258,"Henrik Stenson",36,70,"TenthTeeEarlyLowestRound",2008
258,258,"Richard Sterne",25,70,"TenthTeeEarlyLowestRound",2008
258,258,"Nick Taylor",6,70,"TenthTeeEarlyLowestRound",2008
258,258,"Esteban Toledo",12,70,"TenthTeeEarlyLowestRound",2008
258,258,"Diego Vanegas",4,70,"TenthTeeEarlyLowestRound",2008
258,258,"Grant Waite",17,70,"TenthTeeEarlyLowestRound",2008
258,258,"Duffy Waldorf",11,70,"TenthTeeEarlyLowestRound",2008
293,293,"Mitch Adcock",2,71,"TenthTeeEarlyLowestRound",2008
293,293,"Paul Azinger",21,71,"TenthTeeEarlyLowestRound",2008
293,293,"Ronnie Black",6,71,"TenthTeeEarlyLowestRound",2008
293,293,"Kevin Chappell",4,71,"TenthTeeEarlyLowestRound",2008
293,293,"Reid Edstrom",4,71,"TenthTeeEarlyLowestRound",2008
293,293,"Frank Esposito",2,71,"TenthTeeEarlyLowestRound",2008
293,293,"Brad Faxon",6,71,"TenthTeeEarlyLowestRound",2008
293,293,"Rick Fehr",4,71,"TenthTeeEarlyLowestRound",2008
293,293,"Benjamin Fox",2,71,"TenthTeeEarlyLowestRound",2008
293,293,"David Frost",9,71,"TenthTeeEarlyLowestRound",2008
293,293,"Anton Haig",8,71,"TenthTeeEarlyLowestRound",2008
293,293,"Anders Hansen",17,71,"TenthTeeEarlyLowestRound",2008
293,293,"Soren Hansen",27,71,"TenthTeeEarlyLowestRound",2008
293,293,"Peter Hanson",13,71,"TenthTeeEarlyLowestRound",2008
293,293,"Kevin Hayashi",2,71,"TenthTeeEarlyLowestRound",2008
293,293,"Shingo Katayama",11,71,"TenthTeeEarlyLowestRound",2008
293,293,"Eric Landreville",2,71,"TenthTeeEarlyLowestRound",2008
293,293,"Jamie Lovemark",14,71,"TenthTeeEarlyLowestRound",2008
293,293,"Pablo Martin Benavides",10,71,"TenthTeeEarlyLowestRound",2008
293,293,"Graeme McDowell",16,71,"TenthTeeEarlyLowestRound",2008
293,293,"Spike McRoy",13,71,"TenthTeeEarlyLowestRound",2008
293,293,"Colin Montgomerie",21,71,"TenthTeeEarlyLowestRound",2008
293,293,"John Morse",21,71,"TenthTeeEarlyLowestRound",2008
293,293,"Savio Nazareth",2,71,"TenthTeeEarlyLowestRound",2008
293,293,"David Ogrin",2,71,"TenthTeeEarlyLowestRound",2008
293,293,"Travis Perkins",53,71,"TenthTeeEarlyLowestRound",2008
293,293,"Scott Piercy",6,71,"TenthTeeEarlyLowestRound",2008
293,293,"Andres Romero",69,71,"TenthTeeEarlyLowestRound",2008
293,293,"Mike Ruiz",4,71,"TenthTeeEarlyLowestRound",2008
293,293,"Jeff Sluman",6,71,"TenthTeeEarlyLowestRound",2008
293,293,"Steve Sokol",2,71,"TenthTeeEarlyLowestRound",2008
293,293,"Andrew Svoboda",4,71,"TenthTeeEarlyLowestRound",2008
293,293,"Phil Tataurangi",13,71,"TenthTeeEarlyLowestRound",2008
293,293,"Kaname Yokoo",2,71,"TenthTeeEarlyLowestRound",2008
327,327,"George Bradford",2,72,"TenthTeeEarlyLowestRound",2008
327,327,"Ryan Brehm",2,72,"TenthTeeEarlyLowestRound",2008
327,327,"SSP Chawrasia",4,72,"TenthTeeEarlyLowestRound",2008
327,327,"John Daly",43,72,"TenthTeeEarlyLowestRound",2008
327,327,"Gonzalo Fdez Castano",1,72,"TenthTeeEarlyLowestRound",2008
327,327,"Skip Kendall",15,72,"TenthTeeEarlyLowestRound",2008
327,327,"Kenny Knox",2,72,"TenthTeeEarlyLowestRound",2008
327,327,"Bernhard Langer",6,72,"TenthTeeEarlyLowestRound",2008
327,327,"Alan Morin",6,72,"TenthTeeEarlyLowestRound",2008
327,327,"Mark OMeara",14,72,"TenthTeeEarlyLowestRound",2008
327,327,"Andrew Parr",4,72,"TenthTeeEarlyLowestRound",2008
327,327,"Steve Pate",7,72,"TenthTeeEarlyLowestRound",2008
327,327,"Paul Sheehan",4,72,"TenthTeeEarlyLowestRound",2008
327,327,"Chip Sullivan",18,72,"TenthTeeEarlyLowestRound",2008
327,327,"Willie Wood",11,72,"TenthTeeEarlyLowestRound",2008
342,342,"Lonny Alexander",4,73,"TenthTeeEarlyLowestRound",2008
342,342,"Henrik Bjornstad",2,73,"TenthTeeEarlyLowestRound",2008
342,342,"Brandel Chamblee",3,73,"TenthTeeEarlyLowestRound",2008
342,342,"Bubba Dickerson",4,73,"TenthTeeEarlyLowestRound",2008
342,342,"John Ellis",4,73,"TenthTeeEarlyLowestRound",2008
342,342,"Derek Fathauer",4,73,"TenthTeeEarlyLowestRound",2008
342,342,"Ross Fisher",19,73,"TenthTeeEarlyLowestRound",2008
342,342,"Stephen Gangluff",2,73,"TenthTeeEarlyLowestRound",2008
342,342,"James Kingston",16,73,"TenthTeeEarlyLowestRound",2008
342,342,"Michael Knight",2,73,"TenthTeeEarlyLowestRound",2008
342,342,"JT Kohut",6,73,"TenthTeeEarlyLowestRound",2008
342,342,"Joel Kribel",3,73,"TenthTeeEarlyLowestRound",2008
342,342,"Sean McCarty",2,73,"TenthTeeEarlyLowestRound",2008
342,342,"DA Points",12,73,"TenthTeeEarlyLowestRound",2008
342,342,"Bruce Smith",2,73,"TenthTeeEarlyLowestRound",2008
342,342,"Michael Thompson",14,73,"TenthTeeEarlyLowestRound",2008
358,358,"Alex Aragon",4,74,"TenthTeeEarlyLowestRound",2008
358,358,"Sam Arnold",2,74,"TenthTeeEarlyLowestRound",2008
358,358,"Michael Campbell",16,74,"TenthTeeEarlyLowestRound",2008
358,358,"Jeff Cuzzort",2,74,"TenthTeeEarlyLowestRound",2008
358,358,"Scott Gump",4,74,"TenthTeeEarlyLowestRound",2008
358,358,"PH Horgan III",2,74,"TenthTeeEarlyLowestRound",2008
358,358,"Jeff Hull",2,74,"TenthTeeEarlyLowestRound",2008
358,358,"Rick Leibovich",7,74,"TenthTeeEarlyLowestRound",2008
358,358,"Thomas Levet",2,74,"TenthTeeEarlyLowestRound",2008
358,358,"Luke List",4,74,"TenthTeeEarlyLowestRound",2008
358,358,"Santiago Luna",2,74,"TenthTeeEarlyLowestRound",2008
358,358,"Jarrod Lyle",4,74,"TenthTeeEarlyLowestRound",2008
