"Par3ScoringAverage_RANKTHISWEEK_2007","Par3ScoringAverage_RANKLASTWEEK_2007","Par3ScoringAverage_PLAYERNAME_2007","Par3ScoringAverage_ROUNDS_2007","Par3ScoringAverage_AVG_2007","Par3ScoringAverage_TOTALSTROKES_2007","Par3ScoringAverage_TOTALHOLES_2007","stat_name","year"
50,50,"Fred Funk",65,3.07,800,261,"Par3ScoringAverage",2007
50,50,"JP Hayes",89,3.07,1115,363,"Par3ScoringAverage",2007
50,50,"Bob Heintz",85,3.07,1067,348,"Par3ScoringAverage",2007
50,50,"Charley Hoffman",97,3.07,1199,390,"Par3ScoringAverage",2007
50,50,"Stephen Leaney",82,3.07,1027,335,"Par3ScoringAverage",2007
50,50,"Craig Lile",77,3.07,943,307,"Par3ScoringAverage",2007
50,50,"Shaun Micheel",91,3.07,1079,351,"Par3ScoringAverage",2007
50,50,"Phil Mickelson",73,3.07,873,284,"Par3ScoringAverage",2007
50,50,"Ryan Palmer",91,3.07,1132,369,"Par3ScoringAverage",2007
50,50,"Tom Pernice Jr",104,3.07,1276,416,"Par3ScoringAverage",2007
50,50,"Brandt Snedeker",105,3.07,1309,426,"Par3ScoringAverage",2007
50,50,"Chris Stroud",66,3.07,807,263,"Par3ScoringAverage",2007
50,50,"David Toms",80,3.07,927,302,"Par3ScoringAverage",2007
66,66,"Aaron Baddeley",83,3.08,971,315,"Par3ScoringAverage",2007
66,66,"Brian Davis",101,3.08,1237,402,"Par3ScoringAverage",2007
66,66,"Jason Dufner",100,3.08,1245,404,"Par3ScoringAverage",2007
66,66,"Robert Garrigus",95,3.08,1178,382,"Par3ScoringAverage",2007
66,66,"Jeff Gove",103,3.08,1288,418,"Par3ScoringAverage",2007
66,66,"Lee Janzen",66,3.08,819,266,"Par3ScoringAverage",2007
66,66,"Zach Johnson",76,3.08,923,300,"Par3ScoringAverage",2007
66,66,"Cliff Kresge",107,3.08,1334,433,"Par3ScoringAverage",2007
66,66,"Justin Leonard",95,3.08,1163,378,"Par3ScoringAverage",2007
66,66,"Steve Marino",106,3.08,1304,424,"Par3ScoringAverage",2007
66,66,"John Merrick",92,3.08,1136,369,"Par3ScoringAverage",2007
66,66,"Tim Petrovic",106,3.08,1323,430,"Par3ScoringAverage",2007
66,66,"Michael Putnam",96,3.08,1179,383,"Par3ScoringAverage",2007
66,66,"John Rollins",102,3.08,1242,403,"Par3ScoringAverage",2007
66,66,"John Senden",97,3.08,1184,385,"Par3ScoringAverage",2007
66,66,"Nick Watney",87,3.08,1079,350,"Par3ScoringAverage",2007
66,66,"Charlie Wi",90,3.08,1126,365,"Par3ScoringAverage",2007
66,66,"Mark Wilson",87,3.08,1102,358,"Par3ScoringAverage",2007
84,84,"Steve Allan",63,3.09,794,257,"Par3ScoringAverage",2007
84,84,"Stephen Ames",81,3.09,925,299,"Par3ScoringAverage",2007
84,84,"Woody Austin",95,3.09,1189,385,"Par3ScoringAverage",2007
84,84,"Craig Barlow",52,3.09,651,211,"Par3ScoringAverage",2007
84,84,"Cameron Beckman",96,3.09,1194,387,"Par3ScoringAverage",2007
84,84,"Rich Beem",89,3.09,1092,353,"Par3ScoringAverage",2007
84,84,"Jason Gore",86,3.09,1077,348,"Par3ScoringAverage",2007
84,84,"Paul Goydos",60,3.09,755,244,"Par3ScoringAverage",2007
84,84,"Nathan Green",103,3.09,1300,421,"Par3ScoringAverage",2007
84,84,"Jerry Kelly",101,3.09,1237,400,"Par3ScoringAverage",2007
84,84,"Will Ma Kenzie",100,3.09,1249,404,"Par3ScoringAverage",2007
84,84,"Jeff Maggert",79,3.09,975,316,"Par3ScoringAverage",2007
84,84,"Shigeki Maruyama",84,3.09,1044,338,"Par3ScoringAverage",2007
84,84,"Troy Matteson",87,3.09,1085,351,"Par3ScoringAverage",2007
84,84,"Joe Ogilvie",102,3.09,1290,418,"Par3ScoringAverage",2007
84,84,"Jesper Parnevik",88,3.09,1107,358,"Par3ScoringAverage",2007
84,84,"Carl Pettersson",111,3.09,1336,433,"Par3ScoringAverage",2007
84,84,"Adam Scott",69,3.09,817,264,"Par3ScoringAverage",2007
84,84,"Kevin Sutherland",85,3.09,1064,344,"Par3ScoringAverage",2007
84,84,"Vaughn Taylor",91,3.09,1135,367,"Par3ScoringAverage",2007
84,84,"Camilo Villegas",82,3.09,1040,337,"Par3ScoringAverage",2007
84,84,"Johnson Wagner",97,3.09,1211,392,"Par3ScoringAverage",2007
84,84,"Mike Weir",82,3.09,995,322,"Par3ScoringAverage",2007
107,107,"Eric Axley",107,3.1,1333,430,"Par3ScoringAverage",2007
107,107,"Michael Boyd",61,3.1,754,243,"Par3ScoringAverage",2007
107,107,"Luke Donald",69,3.1,810,261,"Par3ScoringAverage",2007
107,107,"Mathew Goggin",97,3.1,1224,395,"Par3ScoringAverage",2007
107,107,"Tim Herron",98,3.1,1232,397,"Par3ScoringAverage",2007
107,107,"Anthony Kim",93,3.1,1182,381,"Par3ScoringAverage",2007
107,107,"Frank Lickliter II",95,3.1,1189,383,"Par3ScoringAverage",2007
107,107,"Peter Lonard",85,3.1,1071,345,"Par3ScoringAverage",2007
107,107,"Billy Mayfair",98,3.1,1236,399,"Par3ScoringAverage",2007
107,107,"Ryan Moore",92,3.1,1146,370,"Par3ScoringAverage",2007
107,107,"Sean OHair",98,3.1,1201,387,"Par3ScoringAverage",2007
107,107,"Greg Owen",81,3.1,998,322,"Par3ScoringAverage",2007
107,107,"Brett Quigley",79,3.1,963,311,"Par3ScoringAverage",2007
120,120,"Billy Andrade",88,3.11,1121,360,"Par3ScoringAverage",2007
120,120,"Ryan Armour",107,3.11,1342,432,"Par3ScoringAverage",2007
120,120,"Jason Bohn",57,3.11,725,233,"Par3ScoringAverage",2007
120,120,"DJ Brigman",67,3.11,836,269,"Par3ScoringAverage",2007
120,120,"Andrew Buckle",77,3.11,956,307,"Par3ScoringAverage",2007
120,120,"Alex Cejka",80,3.11,1010,325,"Par3ScoringAverage",2007
120,120,"Brendon de Jonge",76,3.11,954,307,"Par3ScoringAverage",2007
120,120,"Scott Gutschewski",67,3.11,836,269,"Par3ScoringAverage",2007
120,120,"Trevor Immelman",74,3.11,833,268,"Par3ScoringAverage",2007
120,120,"Doug LaBelle II",104,3.11,1306,420,"Par3ScoringAverage",2007
120,120,"Steve Lowery",74,3.11,912,293,"Par3ScoringAverage",2007
120,120,"Jose Maria Olazabal",52,3.11,625,201,"Par3ScoringAverage",2007
120,120,"Rod Pampling",92,3.11,1094,352,"Par3ScoringAverage",2007
120,120,"Pat Perez",84,3.11,1049,337,"Par3ScoringAverage",2007
120,120,"Ted Purdy",102,3.11,1275,410,"Par3ScoringAverage",2007
120,120,"Tag Ridings",52,3.11,657,211,"Par3ScoringAverage",2007
120,120,"Vijay Singh",102,3.11,1236,397,"Par3ScoringAverage",2007
120,120,"Jaco Van Zyl",51,3.11,637,205,"Par3ScoringAverage",2007
138,138,"Robert Allenby",90,3.12,1102,353,"Par3ScoringAverage",2007
138,138,"Craig Bowden",78,3.12,979,314,"Par3ScoringAverage",2007
138,138,"Bob Estes",88,3.12,1104,354,"Par3ScoringAverage",2007
138,138,"Robert Gamez",88,3.12,1111,356,"Par3ScoringAverage",2007
138,138,"Paul Gow",70,3.12,881,282,"Par3ScoringAverage",2007
138,138,"Bill Haas",93,3.12,1178,377,"Par3ScoringAverage",2007
138,138,"Charles Howell III",89,3.12,1084,347,"Par3ScoringAverage",2007
138,138,"Tripp Isenhour",86,3.12,1081,347,"Par3ScoringAverage",2007
138,138,"Tom Johnson",74,3.12,942,302,"Par3ScoringAverage",2007
138,138,"Kent Jones",97,3.12,1222,392,"Par3ScoringAverage",2007
138,138,"Hunter Mahan",91,3.12,1136,364,"Par3ScoringAverage",2007
138,138,"Parker McLachlin",83,3.12,1040,333,"Par3ScoringAverage",2007
138,138,"Jason Schultz",63,3.12,789,253,"Par3ScoringAverage",2007
138,138,"Duffy Waldorf",69,3.12,854,274,"Par3ScoringAverage",2007
138,138,"Brett Wetterich",88,3.12,1076,345,"Par3ScoringAverage",2007
153,153,"Rich Barcelo",80,3.13,1009,322,"Par3ScoringAverage",2007
153,153,"Jeff Brehaut",59,3.13,747,239,"Par3ScoringAverage",2007
153,153,"Tom Byrum",50,3.13,636,203,"Par3ScoringAverage",2007
153,153,"Chad Campbell",96,3.13,1116,357,"Par3ScoringAverage",2007
153,153,"John Daly",59,3.13,729,233,"Par3ScoringAverage",2007
153,153,"Chris DiMarco",79,3.13,967,309,"Par3ScoringAverage",2007
153,153,"JJ Henry",86,3.13,1056,337,"Par3ScoringAverage",2007
153,153,"Davis Love III",66,3.13,798,255,"Par3ScoringAverage",2007
153,153,"Daisuke Maruyama",86,3.13,1085,347,"Par3ScoringAverage",2007
153,153,"Nick OHern",72,3.13,846,270,"Par3ScoringAverage",2007
153,153,"Ian Poulter",63,3.13,741,237,"Par3ScoringAverage",2007
153,153,"Paul Stankowski",52,3.13,664,212,"Par3ScoringAverage",2007
153,153,"Darron Stiles",65,3.13,818,261,"Par3ScoringAverage",2007
153,153,"DJ Trahan",99,3.13,1258,402,"Par3ScoringAverage",2007
153,153,"Kirk Triplett",77,3.13,977,312,"Par3ScoringAverage",2007
153,153,"Bob Tway",103,3.13,1297,415,"Par3ScoringAverage",2007
153,153,"Bo Van Pelt",104,3.13,1326,423,"Par3ScoringAverage",2007
153,153,"Charles Warren",101,3.13,1278,408,"Par3ScoringAverage",2007
171,171,"JB Holmes",71,3.14,892,284,"Par3ScoringAverage",2007
171,171,"Jarrod Lyle",77,3.14,977,311,"Par3ScoringAverage",2007
171,171,"Geoff Ogilvy",84,3.14,960,306,"Par3ScoringAverage",2007
171,171,"Chris Riley",59,3.14,743,237,"Par3ScoringAverage",2007
171,171,"Jim Rutledge",59,3.14,740,236,"Par3ScoringAverage",2007
171,171,"Joey Sindelar",75,3.14,963,307,"Par3ScoringAverage",2007
171,171,"Bubba Watson",80,3.14,1024,326,"Par3ScoringAverage",2007
178,178,"Stuart Appleby",74,3.15,908,288,"Par3ScoringAverage",2007
178,178,"Matt Hendrix",63,3.15,802,255,"Par3ScoringAverage",2007
178,178,"Corey Pavin",81,3.15,1027,326,"Par3ScoringAverage",2007
178,178,"Kevin Stadler",95,3.15,1191,378,"Par3ScoringAverage",2007
182,182,"David Branshaw",83,3.16,1067,338,"Par3ScoringAverage",2007
182,182,"Mark Calcavecchia",93,3.16,1174,372,"Par3ScoringAverage",2007
182,182,"Joe Durant",88,3.16,1079,341,"Par3ScoringAverage",2007
182,182,"Harrison Frazar",88,3.16,1111,352,"Par3ScoringAverage",2007
182,182,"Jeff Sluman",60,3.16,784,248,"Par3ScoringAverage",2007
187,187,"Brian Bateman",55,3.17,694,219,"Par3ScoringAverage",2007
187,187,"Mathias Gronberg",95,3.17,1220,385,"Par3ScoringAverage",2007
187,187,"Steve Wheatcroft",73,3.17,932,294,"Par3ScoringAverage",2007
190,190,"Chris Couch",76,3.18,974,306,"Par3ScoringAverage",2007
190,190,"Ben Curtis",80,3.18,983,309,"Par3ScoringAverage",2007
190,190,"Todd Hamilton",76,3.18,974,306,"Par3ScoringAverage",2007
193,193,"Bryce Molder",56,3.19,712,223,"Par3ScoringAverage",2007
194,194,"Chris Tidland",59,3.21,766,239,"Par3ScoringAverage",2007
195,195,"Kyle Reifers",71,3.23,914,283,"Par3ScoringAverage",2007
196,196,"Bubba Dickerson",51,3.27,676,207,"Par3ScoringAverage",2007
