"Back9Par4ScoringAverage_RANKTHISWEEK_2012","Back9Par4ScoringAverage_RANKLASTWEEK_2012","Back9Par4ScoringAverage_PLAYERNAME_2012","Back9Par4ScoringAverage_ROUNDS_2012","Back9Par4ScoringAverage_AVG_2012","Back9Par4ScoringAverage_TOTALSTROKES_2012","Back9Par4ScoringAverage_TOTALHOLES_2012","stat_name","year"
89,89,"Dicky Pride",62,4.07,1293,318,"Back9Par4ScoringAverage",2012
89,89,"Alexandre Rocha",62,4.07,1271,312,"Back9Par4ScoringAverage",2012
89,89,"John Rollins",81,4.07,1675,412,"Back9Par4ScoringAverage",2012
89,89,"Kevin Streelman",89,4.07,1893,465,"Back9Par4ScoringAverage",2012
89,89,"Lee Westwood",60,4.07,1212,298,"Back9Par4ScoringAverage",2012
106,106,"Cameron Beckman",81,4.08,1676,411,"Back9Par4ScoringAverage",2012
106,106,"Jason Bohn",81,4.08,1661,407,"Back9Par4ScoringAverage",2012
106,106,"Stewart Cink",71,4.08,1441,353,"Back9Par4ScoringAverage",2012
106,106,"Sergio Garcia",57,4.08,1223,300,"Back9Par4ScoringAverage",2012
106,106,"Brian Harman",101,4.08,2222,545,"Back9Par4ScoringAverage",2012
106,106,"John Mallinger",74,4.08,1519,372,"Back9Par4ScoringAverage",2012
106,106,"George McNeill",85,4.08,1838,451,"Back9Par4ScoringAverage",2012
106,106,"Ryan Palmer",81,4.08,1773,435,"Back9Par4ScoringAverage",2012
106,106,"Rod Pampling",88,4.08,1805,442,"Back9Par4ScoringAverage",2012
106,106,"Chez Reavie",83,4.08,1783,437,"Back9Par4ScoringAverage",2012
106,106,"Adam Scott",59,4.08,1306,320,"Back9Par4ScoringAverage",2012
106,106,"Josh Teater",97,4.08,2019,495,"Back9Par4ScoringAverage",2012
106,106,"Cameron Tringale",88,4.08,1870,458,"Back9Par4ScoringAverage",2012
119,119,"Aaron Baddeley",73,4.09,1603,392,"Back9Par4ScoringAverage",2012
119,119,"Scott Brown",65,4.09,1355,331,"Back9Par4ScoringAverage",2012
119,119,"Jonathan Byrd",69,4.09,1471,360,"Back9Par4ScoringAverage",2012
119,119,"Greg Chalmers",88,4.09,1936,473,"Back9Par4ScoringAverage",2012
119,119,"KJ Choi",71,4.09,1529,374,"Back9Par4ScoringAverage",2012
119,119,"Erik Compton",81,4.09,1677,410,"Back9Par4ScoringAverage",2012
119,119,"Chris DiMarco",83,4.09,1749,428,"Back9Par4ScoringAverage",2012
119,119,"Ernie Els",80,4.09,1725,422,"Back9Par4ScoringAverage",2012
119,119,"JJ Killeen",101,4.09,2109,516,"Back9Par4ScoringAverage",2012
119,119,"Rocco Mediate",70,4.09,1478,361,"Back9Par4ScoringAverage",2012
119,119,"Louis Oosthuizen",65,4.09,1423,348,"Back9Par4ScoringAverage",2012
119,119,"DA Points",88,4.09,1929,472,"Back9Par4ScoringAverage",2012
119,119,"Ted Potter Jr",77,4.09,1707,417,"Back9Par4ScoringAverage",2012
119,119,"Scott Stallings",78,4.09,1728,422,"Back9Par4ScoringAverage",2012
119,119,"Roland Thatcher",55,4.09,1152,282,"Back9Par4ScoringAverage",2012
119,119,"Michael Thompson",80,4.09,1777,434,"Back9Par4ScoringAverage",2012
119,119,"Charlie Wi",86,4.09,1849,452,"Back9Par4ScoringAverage",2012
136,136,"Stephen Ames",54,4.1,1189,290,"Back9Par4ScoringAverage",2012
136,136,"Arjun Atwal",79,4.1,1649,402,"Back9Par4ScoringAverage",2012
136,136,"Kevin Chappell",91,4.1,1871,456,"Back9Par4ScoringAverage",2012
136,136,"Chris Couch",61,4.1,1263,308,"Back9Par4ScoringAverage",2012
136,136,"Brandt Jobe",57,4.1,1258,307,"Back9Par4ScoringAverage",2012
136,136,"Troy Matteson",100,4.1,2166,528,"Back9Par4ScoringAverage",2012
136,136,"Ian Poulter",57,4.1,1246,304,"Back9Par4ScoringAverage",2012
136,136,"Kyle Stanley",86,4.1,1903,464,"Back9Par4ScoringAverage",2012
136,136,"Brendan Steele",77,4.1,1578,385,"Back9Par4ScoringAverage",2012
136,136,"Chris Stroud",86,4.1,1892,461,"Back9Par4ScoringAverage",2012
136,136,"Brendon Todd",78,4.1,1611,393,"Back9Par4ScoringAverage",2012
136,136,"DJ Trahan",73,4.1,1507,368,"Back9Par4ScoringAverage",2012
148,148,"Robert Allenby",76,4.11,1707,415,"Back9Par4ScoringAverage",2012
148,148,"Mark Anderson",75,4.11,1617,393,"Back9Par4ScoringAverage",2012
148,148,"Charlie Beljan",61,4.11,1245,303,"Back9Par4ScoringAverage",2012
148,148,"Matt Bettencourt",80,4.11,1647,401,"Back9Par4ScoringAverage",2012
148,148,"Rickie Fowler",84,4.11,1845,449,"Back9Par4ScoringAverage",2012
148,148,"Tommy Gainey",98,4.11,2178,530,"Back9Par4ScoringAverage",2012
148,148,"Bobby Gates",87,4.11,1843,448,"Back9Par4ScoringAverage",2012
148,148,"Charles Howell III",98,4.11,2205,536,"Back9Par4ScoringAverage",2012
148,148,"Colt Knost",79,4.11,1706,415,"Back9Par4ScoringAverage",2012
148,148,"Martin Laird",77,4.11,1607,391,"Back9Par4ScoringAverage",2012
148,148,"Justin Leonard",79,4.11,1638,399,"Back9Par4ScoringAverage",2012
148,148,"Garth Mulroy",59,4.11,1286,313,"Back9Par4ScoringAverage",2012
148,148,"Mark Wilson",84,4.11,1720,418,"Back9Par4ScoringAverage",2012
148,148,"YE Yang",64,4.11,1406,342,"Back9Par4ScoringAverage",2012
162,162,"Daniel Chopra",55,4.12,1199,291,"Back9Par4ScoringAverage",2012
162,162,"John Daly",50,4.12,1047,254,"Back9Par4ScoringAverage",2012
162,162,"Harrison Frazar",56,4.12,1206,293,"Back9Par4ScoringAverage",2012
162,162,"Ryuji Imada",78,4.12,1658,402,"Back9Par4ScoringAverage",2012
162,162,"Ryo Ishikawa",54,4.12,1163,282,"Back9Par4ScoringAverage",2012
162,162,"Spencer Levin",81,4.12,1723,418,"Back9Par4ScoringAverage",2012
162,162,"Edward Loar",59,4.12,1265,307,"Back9Par4ScoringAverage",2012
162,162,"Camilo Villegas",79,4.12,1655,402,"Back9Par4ScoringAverage",2012
170,170,"Sangmoon Bae",81,4.13,1707,413,"Back9Par4ScoringAverage",2012
170,170,"Kris Blanks",65,4.13,1404,340,"Back9Par4ScoringAverage",2012
170,170,"Michael Bradley",63,4.13,1397,338,"Back9Par4ScoringAverage",2012
170,170,"Angel Cabrera",54,4.13,1173,284,"Back9Par4ScoringAverage",2012
170,170,"James Driscoll",83,4.13,1823,441,"Back9Par4ScoringAverage",2012
170,170,"Trevor Immelman",76,4.13,1678,406,"Back9Par4ScoringAverage",2012
170,170,"Nick OHern",78,4.13,1622,393,"Back9Par4ScoringAverage",2012
177,177,"Ricky Barnes",92,4.14,1948,470,"Back9Par4ScoringAverage",2012
177,177,"Tommy Biershenk",74,4.14,1555,376,"Back9Par4ScoringAverage",2012
177,177,"Marco Dawson",60,4.14,1245,301,"Back9Par4ScoringAverage",2012
177,177,"Jason Day",57,4.14,1221,295,"Back9Par4ScoringAverage",2012
177,177,"Freddie Jacobson",61,4.14,1373,332,"Back9Par4ScoringAverage",2012
177,177,"Robert Karlsson",54,4.14,1143,276,"Back9Par4ScoringAverage",2012
177,177,"Derek Lamely",64,4.14,1401,338,"Back9Par4ScoringAverage",2012
184,184,"Billy Hurley III",70,4.15,1538,371,"Back9Par4ScoringAverage",2012
184,184,"Tom Pernice Jr",62,4.15,1281,309,"Back9Par4ScoringAverage",2012
184,184,"Kyle Thompson",51,4.15,1091,263,"Back9Par4ScoringAverage",2012
184,184,"Jhonattan Vegas",77,4.15,1724,415,"Back9Par4ScoringAverage",2012
188,188,"Andres Romero",68,4.17,1426,342,"Back9Par4ScoringAverage",2012
188,188,"Gary Woodland",70,4.17,1534,368,"Back9Par4ScoringAverage",2012
190,190,"Sung Kang",75,4.2,1624,387,"Back9Par4ScoringAverage",2012
191,191,"Stephen Gangluff",57,4.22,1236,293,"Back9Par4ScoringAverage",2012
