"DistancetoApex_RANKTHISWEEK_2011","DistancetoApex_RANKLASTWEEK_2011","DistancetoApex_PLAYERNAME_2011","DistancetoApex_ROUNDS_2011","DistancetoApex_AVG_2011","DistancetoApex_TOTALAPEXRANGE_2011","DistancetoApex_TOTALATTEMPTS_2011","DistancetoApex_LONGESTDISTTOAPEX_2011","DistancetoApex_SHORTESTDISTTOAPEX_2011","stat_name","year"
25,25,"Adam Scott",60,192.5,8856.9,46,209.9,162.6,"DistancetoApex",2011
27,27,"Sergio Garcia",61,192.2,7302.4,38,201.9,173.3,"DistancetoApex",2011
28,28,"Joseph Bramlett",73,192.1,9222.5,48,201.9,181.6,"DistancetoApex",2011
28,28,"Bio Kim",71,192.1,8646.4,45,212.7,168.4,"DistancetoApex",2011
28,28,"Charl Schwartzel",58,192.1,6531.9,34,204.5,170.7,"DistancetoApex",2011
31,31,"Steven Bowditch",86,191.9,11708.5,61,206.7,160.2,"DistancetoApex",2011
32,32,"Josh Teater",104,191.7,12270,64,209.5,175.9,"DistancetoApex",2011
33,33,"Keegan Bradley",91,191.4,11481.2,60,204.5,172.8,"DistancetoApex",2011
33,33,"Scott Piercy",78,191.4,9762,51,203.7,174.1,"DistancetoApex",2011
35,35,"Charles Howell III",108,191.3,14925.3,78,202.8,173.5,"DistancetoApex",2011
35,35,"Andres Romero",77,191.3,11287.1,59,204.9,150.4,"DistancetoApex",2011
37,37,"George McNeill",69,190.9,9735.4,51,206.5,172.9,"DistancetoApex",2011
38,38,"Derek Lamely",65,190.8,8013.4,42,206.3,169.9,"DistancetoApex",2011
39,39,"Lucas Glover",74,190.1,10077.9,53,201.8,171.3,"DistancetoApex",2011
39,39,"John Senden",94,190.1,14449.6,76,203.9,175.4,"DistancetoApex",2011
41,41,"Alex Prugh",82,190,11402.8,60,207.4,147.6,"DistancetoApex",2011
42,42,"Steve Marino",76,189.7,11002,58,206.1,173.2,"DistancetoApex",2011
43,43,"Davis Love III",70,189.5,7199.5,38,202.1,169.7,"DistancetoApex",2011
44,44,"Marc Leishman",87,189.4,13259.9,70,205.1,163.1,"DistancetoApex",2011
45,45,"Jimmy Walker",79,189.1,9830.7,52,208,136.9,"DistancetoApex",2011
46,46,"Padraig Harrington",60,188.8,6985.4,37,210.9,168.3,"DistancetoApex",2011
47,47,"DJ Trahan",91,188.5,12439.2,66,201.7,169.1,"DistancetoApex",2011
48,48,"David Duval",67,188.4,8664.8,46,218.2,162.4,"DistancetoApex",2011
49,49,"Rickie Fowler",84,188.1,11283.4,60,207.2,164.7,"DistancetoApex",2011
50,50,"Michael Putnam",67,187.9,7703.3,41,200.4,168.2,"DistancetoApex",2011
51,51,"Matt Jones",71,187.7,9384.6,50,203.1,166.6,"DistancetoApex",2011
52,52,"Ryan Palmer",82,187.6,10319,55,203.4,166,"DistancetoApex",2011
53,53,"Jonathan Byrd",83,187.5,11627.9,62,202.4,154.9,"DistancetoApex",2011
54,54,"Kevin Streelman",90,187.3,11052.7,59,201.7,175.6,"DistancetoApex",2011
55,55,"Troy Matteson",91,187.2,11978.8,64,204.7,154.8,"DistancetoApex",2011
55,55,"John Rollins",85,187.2,12730.5,68,201,167.6,"DistancetoApex",2011
57,57,"Stewart Cink",72,186.9,7477.8,40,198.3,167.5,"DistancetoApex",2011
58,58,"Chad Campbell",99,186.4,12677.1,68,200.9,159.4,"DistancetoApex",2011
58,58,"Brandt Jobe",100,186.4,12863.7,69,202,168.5,"DistancetoApex",2011
60,60,"Retief Goosen",50,186.3,6334.9,34,199.4,172.3,"DistancetoApex",2011
61,61,"Webb Simpson",98,186.1,14890.1,80,200.4,164.1,"DistancetoApex",2011
62,62,"Brendon de Jonge",105,186,15622.7,84,200.9,171.2,"DistancetoApex",2011
63,63,"Ricky Barnes",78,185.9,9853.7,53,205.3,152.8,"DistancetoApex",2011
64,64,"Bill Lunde",92,185.5,13169.3,71,200,165.5,"DistancetoApex",2011
64,64,"Brendan Steele",89,185.5,12987.5,70,205.7,162.3,"DistancetoApex",2011
66,66,"Roland Thatcher",67,185.4,8899.6,48,201.9,173.5,"DistancetoApex",2011
67,67,"Anthony Kim",72,185.1,9627.4,52,203.6,133.1,"DistancetoApex",2011
67,67,"Ben Martin",74,185.1,7958.3,43,195.4,172.1,"DistancetoApex",2011
69,69,"Boo Weekley",66,184.8,8868.2,48,201.5,161.8,"DistancetoApex",2011
70,70,"Scott McCarron",65,184.7,8494.4,46,196.1,163.3,"DistancetoApex",2011
71,71,"Tommy Gainey",104,184.4,14750.6,80,199.9,150.8,"DistancetoApex",2011
72,72,"Kevin Stadler",88,183.8,10659.4,58,196.8,160.5,"DistancetoApex",2011
73,73,"Geoff Ogilvy",69,183.5,9539.8,52,195.3,168.3,"DistancetoApex",2011
74,74,"Blake Adams",116,183.3,13562.9,74,200.1,147.2,"DistancetoApex",2011
74,74,"Stuart Appleby",65,183.3,9165.3,50,198.4,144.1,"DistancetoApex",2011
74,74,"Scott Gutschewski",67,183.3,8065.1,44,204.2,161.7,"DistancetoApex",2011
77,77,"Cameron Tringale",110,183.2,15388.8,84,200.4,157.7,"DistancetoApex",2011
78,78,"Bo Van Pelt",92,183.1,11903,65,198.1,163.5,"DistancetoApex",2011
78,78,"YE Yang",63,183.1,7140,39,205.9,166.5,"DistancetoApex",2011
80,80,"Michael Bradley",74,183,9697.1,53,195,128.5,"DistancetoApex",2011
80,80,"Camilo Villegas",69,183,8965.7,49,199.6,136.3,"DistancetoApex",2011
82,82,"Jim Herman",69,182.9,8232.2,45,200.3,155,"DistancetoApex",2011
82,82,"Billy Horschel",75,182.9,10239.9,56,194.8,153.3,"DistancetoApex",2011
84,84,"Andres Gonzales",60,182.8,7494.7,41,195.7,159.9,"DistancetoApex",2011
85,85,"Vijay Singh",79,182.7,12424.9,68,198.9,156.7,"DistancetoApex",2011
86,86,"Woody Austin",59,182.2,6924.5,38,196.4,171.4,"DistancetoApex",2011
87,87,"Sean OHair",71,182.1,7830.4,43,199.5,163.5,"DistancetoApex",2011
87,87,"Chez Reavie",92,182.1,13109.7,72,193.2,150.2,"DistancetoApex",2011
89,89,"Tim Herron",85,182,11468.3,63,194.3,153.5,"DistancetoApex",2011
89,89,"Sung Kang",63,182,6732.7,37,196.9,159.5,"DistancetoApex",2011
91,91,"Jarrod Lyle",83,181.8,10723.4,59,196.6,147.8,"DistancetoApex",2011
91,91,"Rory Sabbatini",85,181.8,9636.1,53,200.2,162.1,"DistancetoApex",2011
93,93,"Kevin Chappell",78,181.7,9991.8,55,201.2,146.9,"DistancetoApex",2011
94,94,"Kevin Na",84,181.6,8533.3,47,203,161.6,"DistancetoApex",2011
94,94,"Jim Renner",65,181.6,8716.9,48,200.9,160.1,"DistancetoApex",2011
96,96,"Fabian Gomez",84,181.5,8531,47,195.9,164.6,"DistancetoApex",2011
97,97,"Hunter Mahan",92,181.4,13060.9,72,195.1,160.2,"DistancetoApex",2011
98,98,"Ryan Moore",79,181.3,10331.6,57,199.1,158.4,"DistancetoApex",2011
99,99,"Pat Perez",76,181.2,10326.2,57,195,154.9,"DistancetoApex",2011
100,100,"Jeff Overton",92,181.1,11952.8,66,201.1,85.3,"DistancetoApex",2011
101,101,"Chris Kirk",87,180.9,12478.9,69,195.4,162.8,"DistancetoApex",2011
102,102,"Graeme McDowell",50,180.8,5965.4,33,201.3,146.6,"DistancetoApex",2011
102,102,"Chris Stroud",88,180.8,13020.1,72,194.9,155.4,"DistancetoApex",2011
104,104,"Nathan Green",81,180.7,9757.7,54,206.4,147.5,"DistancetoApex",2011
104,104,"Billy Mayfair",94,180.7,13368.9,74,195.9,166.1,"DistancetoApex",2011
106,106,"William McGirt",103,180.6,15168.5,84,199.2,152.2,"DistancetoApex",2011
106,106,"Alexandre Rocha",65,180.6,7044.6,39,193.4,164.4,"DistancetoApex",2011
108,108,"Lee Janzen",62,180.5,7580.6,42,197.3,162.2,"DistancetoApex",2011
108,108,"Troy Merritt",63,180.5,8304.1,46,191,167.9,"DistancetoApex",2011
110,110,"Briny Baird",60,180.2,7028.9,39,193.1,155,"DistancetoApex",2011
111,111,"JJ Henry",96,180.1,12784.2,71,192.9,154.3,"DistancetoApex",2011
111,111,"Steve Stricker",70,180.1,9902.9,55,191.7,157.7,"DistancetoApex",2011
113,113,"Ryuji Imada",83,180,12783.2,71,195.1,163,"DistancetoApex",2011
113,113,"Joe Ogilvie",75,180,8641.9,48,195.5,165.5,"DistancetoApex",2011
115,115,"Matt Bettencourt",84,179.9,11694.5,65,195.7,152.3,"DistancetoApex",2011
115,115,"Kevin Kisner",70,179.9,8093.3,45,191,162,"DistancetoApex",2011
115,115,"John Merrick",71,179.9,9357,52,191.8,160.6,"DistancetoApex",2011
118,118,"DJ Brigman",67,179.8,7373.8,41,192,158.8,"DistancetoApex",2011
119,119,"Luke Donald",73,179.4,8071.2,45,191.2,167.3,"DistancetoApex",2011
120,120,"Justin Rose",79,179.1,11106,62,191,163.2,"DistancetoApex",2011
120,120,"Daniel Summerhays",75,179.1,8776.9,49,198.4,166.2,"DistancetoApex",2011
120,120,"Michael Thompson",79,179.1,8598.3,48,191.6,163.3,"DistancetoApex",2011
123,123,"Paul Stankowski",78,179,8948.2,50,193.6,160.9,"DistancetoApex",2011
124,124,"Ian Poulter",52,178.9,6978,39,189.6,167,"DistancetoApex",2011
125,125,"Rod Pampling",72,178.7,8218.2,46,191.6,122.6,"DistancetoApex",2011
126,126,"Brandt Snedeker",85,178.4,11415.6,64,191.6,167.8,"DistancetoApex",2011
127,127,"David Hearn",88,178.1,11578.2,65,191.9,161.9,"DistancetoApex",2011
128,128,"Robert Allenby",84,177.9,11560.5,65,191.7,136.5,"DistancetoApex",2011
129,129,"Tom Gillis",55,177.7,8530.8,48,200.3,145.8,"DistancetoApex",2011
129,129,"Johnson Wagner",81,177.7,11729,66,185.5,149.4,"DistancetoApex",2011
131,131,"Joe Durant",71,177.5,8522.1,48,188.4,158.5,"DistancetoApex",2011
132,132,"Charlie Wi",83,177.2,11518.1,65,193.3,155.5,"DistancetoApex",2011
133,133,"Marc Turnesa",54,177.1,5845.1,33,191.5,158,"DistancetoApex",2011
134,134,"Ben Crane",76,177,10265.9,58,194,165.9,"DistancetoApex",2011
134,134,"Bryce Molder",82,177,10266.8,58,194.8,156.6,"DistancetoApex",2011
136,136,"Ernie Els",71,176.8,8664.4,49,191.4,164.9,"DistancetoApex",2011
136,136,"Kent Jones",76,176.8,9903,56,190.1,149.4,"DistancetoApex",2011
138,138,"Freddie Jacobson",92,176.7,10069.7,57,191.8,158.9,"DistancetoApex",2011
139,139,"Kris Blanks",92,176.2,12685.6,72,195.4,147.1,"DistancetoApex",2011
140,140,"Hunter Haas",96,176.1,12504.2,71,202,143.2,"DistancetoApex",2011
140,140,"Shaun Micheel",77,176.1,8626.7,49,195.3,146.5,"DistancetoApex",2011
142,142,"Rich Beem",53,176,7215.3,41,188.8,156.7,"DistancetoApex",2011
143,143,"Greg Chalmers",88,175.9,11257.8,64,191.7,149.8,"DistancetoApex",2011
144,144,"Spencer Levin",113,175.8,14063.2,80,188.5,152.3,"DistancetoApex",2011
145,145,"Stephen Ames",69,175.7,8082.1,46,187.7,155.2,"DistancetoApex",2011
146,146,"Cameron Beckman",71,175.6,9658.9,55,189.5,156.5,"DistancetoApex",2011
146,146,"DA Points",89,175.6,11238.7,64,189.5,159.5,"DistancetoApex",2011
146,146,"Vaughn Taylor",89,175.6,12821.1,73,189.5,156.8,"DistancetoApex",2011
149,149,"Martin Piller",63,175.1,7354.8,42,186.9,154.7,"DistancetoApex",2011
150,150,"KJ Choi",77,174.7,9781.2,56,191.1,152.8,"DistancetoApex",2011
151,151,"Carl Pettersson",95,174.6,14146.5,81,194,140.7,"DistancetoApex",2011
152,152,"David Mathis",83,174.5,9594.9,55,189.3,151.8,"DistancetoApex",2011
153,153,"Matt Kuchar",94,174.3,11855.3,68,187.8,153.1,"DistancetoApex",2011
154,154,"Michael Connell",76,174.1,11664,67,190.2,148.6,"DistancetoApex",2011
155,155,"Jason Bohn",74,174,11134.2,64,195.2,146,"DistancetoApex",2011
155,155,"Dean Wilson",62,174,8004.4,46,187.5,151.4,"DistancetoApex",2011
155,155,"Mark Wilson",89,174,12877.6,74,185.1,159,"DistancetoApex",2011
158,158,"Jason Dufner",78,173.8,9907.9,57,187.8,153.1,"DistancetoApex",2011
159,159,"Colt Knost",80,172.7,9668.8,56,186.2,159.4,"DistancetoApex",2011
160,160,"Tim Petrovic",88,172.2,11536.5,67,187.2,141.1,"DistancetoApex",2011
161,161,"Jim Furyk",87,172.1,10672.5,62,191.9,144.6,"DistancetoApex",2011
162,162,"Alex Cejka",59,171.9,7048.6,41,181.1,154.9,"DistancetoApex",2011
163,163,"Aron Price",58,171.8,7041.9,41,182.8,157.2,"DistancetoApex",2011
164,164,"Matt McQuillan",59,171.7,6009.3,35,186.1,138.2,"DistancetoApex",2011
165,165,"Nate Smith",66,171.6,7723.6,45,182.6,147.3,"DistancetoApex",2011
166,166,"Justin Leonard",82,171.5,9430.7,55,189,139.7,"DistancetoApex",2011
167,167,"Ben Curtis",66,171.4,9599.8,56,184.5,153.1,"DistancetoApex",2011
167,167,"Steve Elkington",50,171.4,5826,34,184,147.6,"DistancetoApex",2011
169,169,"Steve Flesch",88,171,10257.5,60,192.1,146,"DistancetoApex",2011
170,170,"Justin Hicks",60,170.9,6492.5,38,187.7,153.8,"DistancetoApex",2011
170,170,"Rocco Mediate",53,170.9,7176.3,42,199.6,155.4,"DistancetoApex",2011
172,172,"Chris DiMarco",93,170.7,12119,71,188.4,137.6,"DistancetoApex",2011
173,173,"Brian Davis",105,170.4,14140.1,83,182.1,153.1,"DistancetoApex",2011
174,174,"Richard Johnson",64,170.3,7834.1,46,192.8,151.6,"DistancetoApex",2011
174,174,"Chris Riley",76,170.3,9193.6,54,186.6,143.5,"DistancetoApex",2011
176,176,"Heath Slocum",89,169.8,12056.4,71,186.1,149.7,"DistancetoApex",2011
177,177,"Arjun Atwal",91,169.4,11689.6,69,187.1,143.5,"DistancetoApex",2011
178,178,"Garrett Willis",71,169.3,7280.2,43,183.5,152.8,"DistancetoApex",2011
179,179,"Jerry Kelly",85,168.3,10941.7,65,179.2,151.9,"DistancetoApex",2011
180,180,"Zach Johnson",79,168.2,10930.6,65,181.6,142.6,"DistancetoApex",2011
181,181,"JP Hayes",56,167.5,6533.2,39,185.7,133.5,"DistancetoApex",2011
182,182,"Paul Goydos",81,165.6,10100.9,61,178.9,148.4,"DistancetoApex",2011
183,183,"David Toms",78,164,9181.3,56,176.7,149.7,"DistancetoApex",2011
184,184,"Shane Bertsch",62,162.2,6811.8,42,177.2,139.1,"DistancetoApex",2011
185,185,"Nick OHern",89,161.9,9552.2,59,182.8,133.6,"DistancetoApex",2011
186,186,"Brian Gay",90,160.3,11057.7,69,178,142.8,"DistancetoApex",2011
