"Total1Putts25_RANKTHISWEEK_2011","Total1Putts25_RANKLASTWEEK_2011","Total1Putts25_PLAYERNAME_2011","Total1Putts25_ROUNDS_2011","Total1Putts25_TOTAL_2011","Total1Putts25_TOTALFORALLDISTANCES_2011","Total1Putts25_PCTOFALL1PUTTS_2011","stat_name","year"
132,132,"Graeme McDowell",50,12,272,4.4,"Total1Putts25",2011
132,132,"George McNeill",69,12,409,2.9,"Total1Putts25",2011
132,132,"Geoff Ogilvy",69,12,421,2.9,"Total1Putts25",2011
132,132,"Chris Riley",76,12,458,2.6,"Total1Putts25",2011
132,132,"Adam Scott",60,12,310,3.9,"Total1Putts25",2011
132,132,"Vaughn Taylor",89,12,593,2,"Total1Putts25",2011
132,132,"Roland Thatcher",67,12,446,2.7,"Total1Putts25",2011
132,132,"Jimmy Walker",79,12,554,2.2,"Total1Putts25",2011
150,150,"Aaron Baddeley",77,11,470,2.3,"Total1Putts25",2011
150,150,"Ricky Barnes",78,11,421,2.6,"Total1Putts25",2011
150,150,"Keegan Bradley",91,11,526,2.1,"Total1Putts25",2011
150,150,"Kevin Chappell",78,11,437,2.5,"Total1Putts25",2011
150,150,"KJ Choi",77,11,400,2.8,"Total1Putts25",2011
150,150,"Joe Durant",71,11,397,2.8,"Total1Putts25",2011
150,150,"Steve Elkington",50,11,292,3.8,"Total1Putts25",2011
150,150,"Ryan Palmer",82,11,438,2.5,"Total1Putts25",2011
150,150,"Brendan Steele",89,11,505,2.2,"Total1Putts25",2011
150,150,"Marc Turnesa",54,11,290,3.8,"Total1Putts25",2011
160,160,"Ben Curtis",66,10,431,2.3,"Total1Putts25",2011
160,160,"Harrison Frazar",58,10,299,3.3,"Total1Putts25",2011
160,160,"Retief Goosen",50,10,279,3.6,"Total1Putts25",2011
160,160,"David Hearn",88,10,518,1.9,"Total1Putts25",2011
160,160,"Derek Lamely",65,10,368,2.7,"Total1Putts25",2011
160,160,"Phil Mickelson",79,10,428,2.3,"Total1Putts25",2011
166,166,"Woody Austin",59,9,371,2.4,"Total1Putts25",2011
166,166,"James Driscoll",71,9,421,2.1,"Total1Putts25",2011
166,166,"Scott Gutschewski",67,9,366,2.5,"Total1Putts25",2011
166,166,"Rory Sabbatini",85,9,428,2.1,"Total1Putts25",2011
166,166,"Scott Stallings",84,9,459,2,"Total1Putts25",2011
166,166,"Daniel Summerhays",75,9,442,2,"Total1Putts25",2011
172,172,"Angel Cabrera",50,8,262,3.1,"Total1Putts25",2011
172,172,"Luke Donald",73,8,418,1.9,"Total1Putts25",2011
172,172,"Ryan Moore",79,8,447,1.8,"Total1Putts25",2011
172,172,"Alex Prugh",82,8,427,1.9,"Total1Putts25",2011
176,176,"Rich Beem",53,7,307,2.3,"Total1Putts25",2011
176,176,"Zach Johnson",79,7,488,1.4,"Total1Putts25",2011
176,176,"Dustin Johnson",72,7,356,2,"Total1Putts25",2011
176,176,"Rocco Mediate",53,7,323,2.2,"Total1Putts25",2011
180,180,"Alex Cejka",59,6,300,2,"Total1Putts25",2011
180,180,"Tom Gillis",55,6,329,1.8,"Total1Putts25",2011
180,180,"JB Holmes",57,6,313,1.9,"Total1Putts25",2011
180,180,"Davis Love III",70,6,340,1.8,"Total1Putts25",2011
180,180,"Ian Poulter",52,6,291,2.1,"Total1Putts25",2011
185,185,"Justin Hicks",60,5,274,1.8,"Total1Putts25",2011
186,186,"Andres Gonzales",60,3,317,0.9,"Total1Putts25",2011
