"Approach200225yardsRTP_RANKTHISWEEK_2006","Approach200225yardsRTP_RANKLASTWEEK_2006","Approach200225yardsRTP_PLAYERNAME_2006","Approach200225yardsRTP_ROUNDS_2006","Approach200225yardsRTP_AVGRTP_2006","stat_name","year"
161,161,"Vaughn Taylor",88,0.093,"Approach200225yardsRTP",2006
162,162,"Steve Jones",83,0.094,"Approach200225yardsRTP",2006
163,163,"Nathan Green",108,0.096,"Approach200225yardsRTP",2006
163,163,"Jonathan Kaye",95,0.096,"Approach200225yardsRTP",2006
165,165,"Roger Tambellini",64,0.101,"Approach200225yardsRTP",2006
166,166,"Wes Short Jr",96,0.104,"Approach200225yardsRTP",2006
167,167,"Jason Gore",86,0.106,"Approach200225yardsRTP",2006
167,167,"Tjaart van der Walt",60,0.106,"Approach200225yardsRTP",2006
169,169,"Ian Poulter",53,0.11,"Approach200225yardsRTP",2006
170,170,"Olin Browne",108,0.111,"Approach200225yardsRTP",2006
171,171,"Mathew Goggin",72,0.112,"Approach200225yardsRTP",2006
171,171,"Justin Leonard",83,0.112,"Approach200225yardsRTP",2006
173,173,"Todd Fischer",101,0.113,"Approach200225yardsRTP",2006
174,174,"Billy Andrade",78,0.119,"Approach200225yardsRTP",2006
175,175,"Shane Bertsch",104,0.129,"Approach200225yardsRTP",2006
175,175,"Alex Cejka",93,0.129,"Approach200225yardsRTP",2006
177,177,"Mike Sposa",68,0.131,"Approach200225yardsRTP",2006
178,178,"Chris DiMarco",83,0.132,"Approach200225yardsRTP",2006
178,178,"Ian Leggatt",80,0.132,"Approach200225yardsRTP",2006
180,180,"Mark Calcavecchia",94,0.133,"Approach200225yardsRTP",2006
181,181,"Ryuji Imada",105,0.136,"Approach200225yardsRTP",2006
182,182,"Doug Barron",74,0.137,"Approach200225yardsRTP",2006
182,182,"Larry Mize",53,0.137,"Approach200225yardsRTP",2006
184,184,"Chris Smith",67,0.141,"Approach200225yardsRTP",2006
185,185,"David Branshaw",98,0.145,"Approach200225yardsRTP",2006
186,186,"Brad Faxon",78,0.159,"Approach200225yardsRTP",2006
187,187,"Robert Damron",91,0.16,"Approach200225yardsRTP",2006
188,188,"Mark OMeara",52,0.164,"Approach200225yardsRTP",2006
188,188,"Chris Riley",86,0.164,"Approach200225yardsRTP",2006
190,190,"John Cook",67,0.165,"Approach200225yardsRTP",2006
191,191,"Hidemichi Tanaka",74,0.188,"Approach200225yardsRTP",2006
192,192,"Mark Brooks",90,0.203,"Approach200225yardsRTP",2006
193,193,"Ryan Hietala",61,0.205,"Approach200225yardsRTP",2006
194,194,"Vance Veazey",59,0.207,"Approach200225yardsRTP",2006
195,195,"Matt Hansen",68,0.209,"Approach200225yardsRTP",2006
196,196,"Greg Kraft",79,0.242,"Approach200225yardsRTP",2006
