"ConsecutiveSandSaves_RANKTHISWEEK_2009","ConsecutiveSandSaves_RANKLASTWEEK_2009","ConsecutiveSandSaves_PLAYERNAME_2009","ConsecutiveSandSaves_EVENTS_2009","ConsecutiveSandSaves_STREAK_2009","ConsecutiveSandSaves_CURRENTSTREAK_2009","ConsecutiveSandSaves_ROUND_2009","ConsecutiveSandSaves_HOLE_2009","ConsecutiveSandSaves_YEARTOURN_2009","stat_name","year"
33,33,"Charlie Wi",28,8,NA,2,8,2009130,"ConsecutiveSandSaves",2009
33,33,"Jay Williamson",22,8,4,2,6,2009100,"ConsecutiveSandSaves",2009
33,33,"Oliver Wilson",9,8,2,1,10,2009120,"ConsecutiveSandSaves",2009
33,33,"Azuma Yano",4,8,5,2,10,2009120,"ConsecutiveSandSaves",2009
61,61,"Michael Allen",22,7,NA,1,2,2009420,"ConsecutiveSandSaves",2009
61,61,"Robert Allenby",21,7,1,3,16,2009120,"ConsecutiveSandSaves",2009
61,61,"Woody Austin",24,7,NA,3,13,2009400,"ConsecutiveSandSaves",2009
61,61,"Ronnie Black",3,7,7,2,1,2009300,"ConsecutiveSandSaves",2009
61,61,"Angel Cabrera",17,7,1,3,13,2009400,"ConsecutiveSandSaves",2009
61,61,"Ben Crane",27,7,NA,2,7,2009250,"ConsecutiveSandSaves",2009
61,61,"Glen Day",26,7,NA,4,10,2009300,"ConsecutiveSandSaves",2009
61,61,"Jason Day",18,7,3,1,2,2009400,"ConsecutiveSandSaves",2009
61,61,"Bob Estes",23,7,NA,3,15,2009230,"ConsecutiveSandSaves",2009
61,61,"Retief Goosen",20,7,2,3,18,2009190,"ConsecutiveSandSaves",2009
61,61,"JJ Henry",28,7,NA,3,18,2009370,"ConsecutiveSandSaves",2009
61,61,"JB Holmes",25,7,NA,2,16,2009320,"ConsecutiveSandSaves",2009
61,61,"Trevor Immelman",13,7,3,1,12,2009230,"ConsecutiveSandSaves",2009
61,61,"Zach Johnson",26,7,1,1,15,2009400,"ConsecutiveSandSaves",2009
61,61,"Kent Jones",24,7,NA,4,7,2009450,"ConsecutiveSandSaves",2009
61,61,"Jerry Kelly",26,7,NA,2,16,2009230,"ConsecutiveSandSaves",2009
61,61,"Jeff Klauk",29,7,2,3,17,2009140,"ConsecutiveSandSaves",2009
61,61,"Michael Letzig",28,7,2,4,2,2009320,"ConsecutiveSandSaves",2009
61,61,"Shigeki Maruyama",5,7,1,1,8,2009020,"ConsecutiveSandSaves",2009
61,61,"Graeme McDowell",11,7,NA,3,11,2009200,"ConsecutiveSandSaves",2009
61,61,"Parker McLachlin",25,7,1,2,8,2009150,"ConsecutiveSandSaves",2009
61,61,"Shaun Micheel",16,7,1,1,9,2009170,"ConsecutiveSandSaves",2009
61,61,"Nick OHern",27,7,1,4,15,2009230,"ConsecutiveSandSaves",2009
61,61,"Jose Maria Olazabal",4,7,1,2,13,2009240,"ConsecutiveSandSaves",2009
61,61,"Jeff Overton",28,7,1,1,15,2009450,"ConsecutiveSandSaves",2009
61,61,"Tim Petrovic",31,7,1,1,4,2009040,"ConsecutiveSandSaves",2009
61,61,"DA Points",29,7,1,1,15,2009190,"ConsecutiveSandSaves",2009
61,61,"Ian Poulter",17,7,2,2,3,2009230,"ConsecutiveSandSaves",2009
61,61,"Ted Purdy",30,7,1,4,16,2009190,"ConsecutiveSandSaves",2009
61,61,"Brett Quigley",28,7,1,4,13,2009240,"ConsecutiveSandSaves",2009
61,61,"Loren Roberts",3,7,3,1,4,2009250,"ConsecutiveSandSaves",2009
61,61,"Charl Schwartzel",6,7,3,2,12,2009240,"ConsecutiveSandSaves",2009
61,61,"Kevin Sutherland",27,7,2,1,17,2009320,"ConsecutiveSandSaves",2009
61,61,"Bubba Watson",24,7,1,2,14,2009020,"ConsecutiveSandSaves",2009
61,61,"Matt Weibring",22,7,NA,1,1,2009100,"ConsecutiveSandSaves",2009
61,61,"YE Yang",23,7,1,2,2,2009280,"ConsecutiveSandSaves",2009
97,97,"Stephen Ames",23,6,NA,3,4,2009210,"ConsecutiveSandSaves",2009
97,97,"Billy Andrade",17,6,NA,1,15,2009030,"ConsecutiveSandSaves",2009
97,97,"Stuart Appleby",25,6,1,1,4,2009190,"ConsecutiveSandSaves",2009
97,97,"Briny Baird",28,6,NA,2,10,2009360,"ConsecutiveSandSaves",2009
97,97,"Brian Bateman",25,6,NA,1,9,2009290,"ConsecutiveSandSaves",2009
97,97,"Matt Bettencourt",31,6,NA,2,13,2009280,"ConsecutiveSandSaves",2009
97,97,"Bart Bryant",17,6,NA,1,16,2009250,"ConsecutiveSandSaves",2009
97,97,"Michael Campbell",6,6,NA,2,17,2009140,"ConsecutiveSandSaves",2009
97,97,"KJ Choi",22,6,1,1,15,2009310,"ConsecutiveSandSaves",2009
97,97,"Ben Curtis",18,6,3,3,2,2009160,"ConsecutiveSandSaves",2009
97,97,"Brian Davis",32,6,4,2,5,2009400,"ConsecutiveSandSaves",2009
97,97,"Marco Dawson",6,6,NA,2,13,2009210,"ConsecutiveSandSaves",2009
97,97,"Brendon de Jonge",29,6,NA,2,10,2009100,"ConsecutiveSandSaves",2009
97,97,"Joe Durant",20,6,NA,2,16,2009420,"ConsecutiveSandSaves",2009
97,97,"Brad Faxon",23,6,1,2,7,2009450,"ConsecutiveSandSaves",2009
97,97,"Sergio Garcia",17,6,NA,3,7,2009260,"ConsecutiveSandSaves",2009
97,97,"Lucas Glover",26,6,2,1,8,2009230,"ConsecutiveSandSaves",2009
97,97,"Peter Hanson",5,6,1,3,18,2009120,"ConsecutiveSandSaves",2009
97,97,"Dudley Hart",13,6,4,1,18,2009130,"ConsecutiveSandSaves",2009
97,97,"JP Hayes",15,6,NA,1,18,2009300,"ConsecutiveSandSaves",2009
97,97,"Charley Hoffman",27,6,NA,2,4,2009230,"ConsecutiveSandSaves",2009
97,97,"Charles Howell III",29,6,2,2,1,2009290,"ConsecutiveSandSaves",2009
97,97,"Lee Janzen",23,6,2,3,8,2009050,"ConsecutiveSandSaves",2009
97,97,"Brandt Jobe",8,6,2,2,16,2009150,"ConsecutiveSandSaves",2009
97,97,"Greg Kraft",21,6,1,4,12,2009170,"ConsecutiveSandSaves",2009
97,97,"Martin Laird",24,6,3,1,9,2009340,"ConsecutiveSandSaves",2009
97,97,"Jamie Lovemark",5,6,1,1,5,2009450,"ConsecutiveSandSaves",2009
97,97,"Jarrod Lyle",21,6,NA,2,14,2009250,"ConsecutiveSandSaves",2009
97,97,"Will Ma Kenzie",24,6,NA,2,8,2009100,"ConsecutiveSandSaves",2009
97,97,"Jeff Maggert",28,6,NA,2,4,2009300,"ConsecutiveSandSaves",2009
97,97,"Rocco Mediate",22,6,NA,2,8,2009340,"ConsecutiveSandSaves",2009
97,97,"David Morland IV",1,6,NA,1,12,2009070,"ConsecutiveSandSaves",2009
97,97,"Ryan Palmer",26,6,NA,1,18,2009450,"ConsecutiveSandSaves",2009
97,97,"Rod Pampling",23,6,3,1,12,2009360,"ConsecutiveSandSaves",2009
97,97,"Carl Pettersson",29,6,1,4,5,2009040,"ConsecutiveSandSaves",2009
97,97,"Scott Piercy",28,6,1,4,13,2009330,"ConsecutiveSandSaves",2009
97,97,"Aron Price",27,6,1,2,15,2009330,"ConsecutiveSandSaves",2009
97,97,"Chez Reavie",27,6,1,4,9,2009010,"ConsecutiveSandSaves",2009
97,97,"John Rollins",27,6,2,4,7,2009040,"ConsecutiveSandSaves",2009
97,97,"John Senden",29,6,4,4,15,2009240,"ConsecutiveSandSaves",2009
97,97,"Brandt Snedeker",26,6,NA,4,13,2009370,"ConsecutiveSandSaves",2009
97,97,"Henrik Stenson",10,6,1,2,1,2009310,"ConsecutiveSandSaves",2009
97,97,"Steve Stricker",22,6,2,3,4,2009390,"ConsecutiveSandSaves",2009
97,97,"Chris Stroud",28,6,NA,2,1,2009300,"ConsecutiveSandSaves",2009
97,97,"Nick Watney",24,6,NA,3,3,2009390,"ConsecutiveSandSaves",2009
142,142,"Eric Axley",30,5,1,1,4,2009070,"ConsecutiveSandSaves",2009
142,142,"Aaron Baddeley",23,5,NA,4,2,2009280,"ConsecutiveSandSaves",2009
142,142,"Rich Beem",26,5,2,2,11,2009130,"ConsecutiveSandSaves",2009
142,142,"Jason Bohn",25,5,1,4,16,2009030,"ConsecutiveSandSaves",2009
142,142,"Mark Brooks",17,5,NA,1,8,2009290,"ConsecutiveSandSaves",2009
142,142,"Olin Browne",9,5,NA,3,4,2009060,"ConsecutiveSandSaves",2009
142,142,"Jonathan Byrd",25,5,2,2,1,2009330,"ConsecutiveSandSaves",2009
142,142,"Lorens Chan",1,5,5,1,4,2009020,"ConsecutiveSandSaves",2009
142,142,"Jimmy Chestnut",1,5,5,2,10,2009330,"ConsecutiveSandSaves",2009
142,142,"Daniel Chopra",28,5,NA,3,5,2009290,"ConsecutiveSandSaves",2009
142,142,"Darren Clarke",7,5,NA,3,15,2009120,"ConsecutiveSandSaves",2009
142,142,"Jose Coceres",6,5,NA,1,1,2009170,"ConsecutiveSandSaves",2009
142,142,"Bryan DeCorso",1,5,5,1,2,2009320,"ConsecutiveSandSaves",2009
142,142,"James Driscoll",17,5,NA,2,15,2009220,"ConsecutiveSandSaves",2009
142,142,"Steve Elkington",23,5,NA,3,2,2009290,"ConsecutiveSandSaves",2009
142,142,"Ernie Els",19,5,NA,3,12,2009150,"ConsecutiveSandSaves",2009
142,142,"Steve Flesch",27,5,NA,1,1,2009480,"ConsecutiveSandSaves",2009
142,142,"Harrison Frazar",28,5,NA,2,10,2009380,"ConsecutiveSandSaves",2009
142,142,"Jason Gore",24,5,NA,1,16,2009330,"ConsecutiveSandSaves",2009
142,142,"Mathias Gronberg",13,5,5,1,1,2009480,"ConsecutiveSandSaves",2009
142,142,"Mark Hensby",5,5,NA,1,11,2009330,"ConsecutiveSandSaves",2009
142,142,"Matt Hill",3,5,NA,4,1,2009280,"ConsecutiveSandSaves",2009
142,142,"Miguel Angel Jimenez",8,5,NA,2,13,2009360,"ConsecutiveSandSaves",2009
142,142,"Richard Johnson",26,5,NA,4,17,2009420,"ConsecutiveSandSaves",2009
142,142,"Jonathan Kaye",17,5,2,3,11,2009050,"ConsecutiveSandSaves",2009
142,142,"Martin Kaymer",11,5,NA,3,14,2009350,"ConsecutiveSandSaves",2009
142,142,"Cliff Kresge",28,5,1,1,2,2009040,"ConsecutiveSandSaves",2009
142,142,"Marc Leishman",28,5,2,4,3,2009390,"ConsecutiveSandSaves",2009
142,142,"Peter Lonard",30,5,1,2,18,2009450,"ConsecutiveSandSaves",2009
142,142,"Steve Lowery",27,5,5,2,3,2009480,"ConsecutiveSandSaves",2009
142,142,"Bill Lunde",27,5,NA,2,6,2009340,"ConsecutiveSandSaves",2009
142,142,"Troy Matteson",30,5,NA,4,14,2009380,"ConsecutiveSandSaves",2009
142,142,"Scott McCarron",27,5,1,2,18,2009320,"ConsecutiveSandSaves",2009
142,142,"Rory McIlroy",11,5,NA,3,15,2009310,"ConsecutiveSandSaves",2009
142,142,"John Merrick",28,5,NA,3,17,2009320,"ConsecutiveSandSaves",2009
142,142,"Phil Mickelson",18,5,NA,2,12,2009060,"ConsecutiveSandSaves",2009
142,142,"Ryan Moore",27,5,NA,2,16,2009270,"ConsecutiveSandSaves",2009
142,142,"James Nitties",27,5,2,3,16,2009210,"ConsecutiveSandSaves",2009
142,142,"Greg Norman",3,5,1,1,10,2009160,"ConsecutiveSandSaves",2009
142,142,"James Oh",21,5,NA,2,9,2009320,"ConsecutiveSandSaves",2009
142,142,"Greg Owen",30,5,NA,1,16,2009370,"ConsecutiveSandSaves",2009
142,142,"Jesper Parnevik",14,5,1,1,4,2009270,"ConsecutiveSandSaves",2009
142,142,"Corey Pavin",23,5,NA,1,8,2009050,"ConsecutiveSandSaves",2009
142,142,"Rick Price",21,5,2,1,4,2009030,"ConsecutiveSandSaves",2009
142,142,"Jeff Quinney",26,5,4,3,11,2009340,"ConsecutiveSandSaves",2009
142,142,"Rory Sabbatini",25,5,NA,1,8,2009230,"ConsecutiveSandSaves",2009
142,142,"Reinier Saxton",2,5,NA,3,4,2009240,"ConsecutiveSandSaves",2009
142,142,"Kevin Streelman",29,5,5,1,10,2009480,"ConsecutiveSandSaves",2009
142,142,"Junpei Takayama",1,5,NA,3,13,2009020,"ConsecutiveSandSaves",2009
142,142,"Roland Thatcher",16,5,3,1,11,2009290,"ConsecutiveSandSaves",2009
142,142,"DJ Trahan",30,5,NA,2,17,2009130,"ConsecutiveSandSaves",2009
142,142,"Kirk Triplett",20,5,NA,2,18,2009370,"ConsecutiveSandSaves",2009
142,142,"Scott Verplank",24,5,1,3,3,2009400,"ConsecutiveSandSaves",2009
142,142,"Camilo Villegas",21,5,NA,3,15,2009240,"ConsecutiveSandSaves",2009
142,142,"Charles Warren",20,5,NA,1,17,2009330,"ConsecutiveSandSaves",2009
197,197,"Thomas Aiken",3,4,1,4,13,2009120,"ConsecutiveSandSaves",2009
197,197,"Tyler Aldridge",17,4,NA,2,16,2009250,"ConsecutiveSandSaves",2009
197,197,"Tyson Alexander",1,4,4,2,16,2009260,"ConsecutiveSandSaves",2009
197,197,"Steve Allan",17,4,1,2,3,2009260,"ConsecutiveSandSaves",2009
197,197,"Fredrik Andersson Hed",1,4,1,1,6,2009310,"ConsecutiveSandSaves",2009
197,197,"Tommy Armour III",19,4,NA,2,1,2009230,"ConsecutiveSandSaves",2009
197,197,"Arjun Atwal",12,4,3,2,4,2009050,"ConsecutiveSandSaves",2009
197,197,"Notah Begay III",15,4,NA,4,13,2009030,"ConsecutiveSandSaves",2009
197,197,"Kris Blanks",20,4,NA,3,12,2009220,"ConsecutiveSandSaves",2009
197,197,"Michael Bradley",17,4,1,1,7,2009220,"ConsecutiveSandSaves",2009
197,197,"Tom Byrum",4,4,NA,1,16,2009330,"ConsecutiveSandSaves",2009
197,197,"Chad Campbell",26,4,1,4,3,2009400,"ConsecutiveSandSaves",2009
197,197,"Paul Casey",12,4,1,3,7,2009230,"ConsecutiveSandSaves",2009
197,197,"Stewart Cink",22,4,NA,1,4,2009410,"ConsecutiveSandSaves",2009
197,197,"Wil Collins",18,4,1,2,3,2009330,"ConsecutiveSandSaves",2009
197,197,"Erik Compton",5,4,1,2,12,2009240,"ConsecutiveSandSaves",2009
197,197,"Keoke Cotner",1,4,NA,1,2,2009150,"ConsecutiveSandSaves",2009
197,197,"Chris Couch",8,4,NA,2,17,2009170,"ConsecutiveSandSaves",2009
197,197,"Fred Couples",16,4,2,3,7,2009150,"ConsecutiveSandSaves",2009
197,197,"Jay Delsing",7,4,NA,1,16,2009300,"ConsecutiveSandSaves",2009
197,197,"Nick Dougherty",3,4,2,2,9,2009350,"ConsecutiveSandSaves",2009
197,197,"Jason Dufner",26,4,NA,4,2,2009030,"ConsecutiveSandSaves",2009
197,197,"David Duval",22,4,NA,2,15,2009440,"ConsecutiveSandSaves",2009
197,197,"Derek Fathauer",25,4,1,4,5,2009320,"ConsecutiveSandSaves",2009
197,197,"Gonzalo Fdez Castano",5,4,NA,4,17,2009310,"ConsecutiveSandSaves",2009
197,197,"Todd Fischer",3,4,1,2,12,2009060,"ConsecutiveSandSaves",2009
197,197,"Rickie Fowler",6,4,1,2,11,2009450,"ConsecutiveSandSaves",2009
197,197,"Carlos Franco",10,4,NA,3,11,2009300,"ConsecutiveSandSaves",2009
197,197,"Tommy Gainey",15,4,1,4,9,2009300,"ConsecutiveSandSaves",2009
197,197,"Robert Garrigus",25,4,NA,1,15,2009440,"ConsecutiveSandSaves",2009
197,197,"Mathew Goggin",26,4,NA,3,6,2009270,"ConsecutiveSandSaves",2009
197,197,"Andres Gonzales",1,4,4,1,10,2009320,"ConsecutiveSandSaves",2009
197,197,"Paul Goydos",25,4,2,2,4,2009250,"ConsecutiveSandSaves",2009
197,197,"Richard Green",2,4,4,4,5,2009360,"ConsecutiveSandSaves",2009
197,197,"Todd Hamilton",29,4,NA,1,1,2009240,"ConsecutiveSandSaves",2009
197,197,"Thongchai Jaidee",4,4,NA,3,2,2009350,"ConsecutiveSandSaves",2009
197,197,"Vincent Johnson",1,4,4,2,1,2009070,"ConsecutiveSandSaves",2009
197,197,"Brendan Jones",2,4,NA,1,10,2009360,"ConsecutiveSandSaves",2009
197,197,"Matt Jones",17,4,NA,2,15,2009300,"ConsecutiveSandSaves",2009
197,197,"Robert Karlsson",6,4,1,2,11,2009190,"ConsecutiveSandSaves",2009
197,197,"James Kingston",2,4,NA,2,18,2009120,"ConsecutiveSandSaves",2009
197,197,"Soren Kjeldsen",7,4,NA,2,4,2009120,"ConsecutiveSandSaves",2009
197,197,"Joel Kribel",1,4,4,2,2,2009290,"ConsecutiveSandSaves",2009
197,197,"Danny Lee",12,4,NA,2,18,2009270,"ConsecutiveSandSaves",2009
197,197,"Tom Lehman",16,4,NA,2,11,2009170,"ConsecutiveSandSaves",2009
197,197,"Spencer Levin",25,4,1,2,2,2009170,"ConsecutiveSandSaves",2009
197,197,"Shane Lowry",1,4,4,3,1,2009350,"ConsecutiveSandSaves",2009
197,197,"Billy Mayfair",28,4,NA,1,2,2009420,"ConsecutiveSandSaves",2009
197,197,"Andrew McLardy",2,4,NA,4,16,2009260,"ConsecutiveSandSaves",2009
197,197,"Larry Mize",1,4,4,1,12,2009160,"ConsecutiveSandSaves",2009
197,197,"Sean OHair",23,4,1,4,11,2009230,"ConsecutiveSandSaves",2009
197,197,"Arron Oberholser",4,4,NA,1,1,2009050,"ConsecutiveSandSaves",2009
197,197,"Pat Perez",22,4,NA,3,12,2009320,"ConsecutiveSandSaves",2009
197,197,"Tag Ridings",16,4,1,1,13,2009340,"ConsecutiveSandSaves",2009
197,197,"Andres Romero",20,4,1,2,10,2009070,"ConsecutiveSandSaves",2009
197,197,"Adam Scott",19,4,1,2,8,2009380,"ConsecutiveSandSaves",2009
197,197,"Patrick Sheehan",15,4,4,3,7,2009480,"ConsecutiveSandSaves",2009
197,197,"Heath Slocum",30,4,NA,4,1,2009400,"ConsecutiveSandSaves",2009
197,197,"Kevin Stadler",20,4,3,4,11,2009330,"ConsecutiveSandSaves",2009
197,197,"Paul Stankowski",9,4,NA,1,5,2009250,"ConsecutiveSandSaves",2009
197,197,"Phil Tataurangi",2,4,NA,2,5,2009210,"ConsecutiveSandSaves",2009
197,197,"Tim Thelen",2,4,NA,2,15,2009150,"ConsecutiveSandSaves",2009
197,197,"Marc Turnesa",30,4,2,3,10,2009280,"ConsecutiveSandSaves",2009
197,197,"Bob Tway",13,4,1,1,12,2009040,"ConsecutiveSandSaves",2009
197,197,"Omar Uresti",9,4,NA,2,9,2009300,"ConsecutiveSandSaves",2009
197,197,"Johnson Wagner",26,4,1,1,18,2009320,"ConsecutiveSandSaves",2009
197,197,"Boo Weekley",22,4,NA,3,13,2009270,"ConsecutiveSandSaves",2009
197,197,"Lee Westwood",8,4,1,4,8,2009150,"ConsecutiveSandSaves",2009
197,197,"Dean Wilson",29,4,NA,1,11,2009320,"ConsecutiveSandSaves",2009
197,197,"Casey Wittenberg",25,4,1,2,9,2009020,"ConsecutiveSandSaves",2009
197,197,"Chris Wood",2,4,1,3,4,2009310,"ConsecutiveSandSaves",2009
268,268,"Paul Azinger",8,3,NA,2,16,2009130,"ConsecutiveSandSaves",2009
268,268,"Ricky Barnes",23,3,NA,2,15,2009450,"ConsecutiveSandSaves",2009
268,268,"Shane Bertsch",2,3,1,1,3,2009480,"ConsecutiveSandSaves",2009
268,268,"Matthew Borchert",19,3,1,1,9,2009020,"ConsecutiveSandSaves",2009
268,268,"Guy Boros",7,3,NA,2,1,2009330,"ConsecutiveSandSaves",2009
268,268,"Brian Brodell",1,3,3,1,8,2009300,"ConsecutiveSandSaves",2009
268,268,"Tim Cantwell Jr",1,3,NA,2,11,2009300,"ConsecutiveSandSaves",2009
268,268,"Jason Caron",1,3,3,1,3,2009100,"ConsecutiveSandSaves",2009
268,268,"Bobby Clampett",2,3,1,2,18,2009030,"ConsecutiveSandSaves",2009
268,268,"Johan Edfors",3,3,NA,2,4,2009260,"ConsecutiveSandSaves",2009
268,268,"Richard Finch",2,3,NA,3,6,2009120,"ConsecutiveSandSaves",2009
268,268,"Tadd Fujikawa",4,3,2,1,7,2009020,"ConsecutiveSandSaves",2009
268,268,"Hiroyuki Fujita",1,3,NA,3,4,2009360,"ConsecutiveSandSaves",2009
268,268,"Fred Funk",6,3,1,2,17,2009280,"ConsecutiveSandSaves",2009
268,268,"Robert Gamez",11,3,1,3,2,2009030,"ConsecutiveSandSaves",2009
268,268,"Kyle German",1,3,3,1,11,2009320,"ConsecutiveSandSaves",2009
268,268,"Anders Hansen",4,3,3,2,1,2009360,"ConsecutiveSandSaves",2009
268,268,"Soren Hansen",8,3,1,2,6,2009310,"ConsecutiveSandSaves",2009
268,268,"Matt Harmon",1,3,2,1,12,2009330,"ConsecutiveSandSaves",2009
268,268,"Mike Heinen",2,3,3,1,10,2009210,"ConsecutiveSandSaves",2009
268,268,"John Huston",13,3,1,3,18,2009190,"ConsecutiveSandSaves",2009
268,268,"Ryo Ishikawa",6,3,3,4,5,2009360,"ConsecutiveSandSaves",2009
268,268,"Anthony Kang",1,3,NA,4,1,2009350,"ConsecutiveSandSaves",2009
268,268,"Troy Kelly",17,3,NA,2,6,2009300,"ConsecutiveSandSaves",2009
268,268,"Skip Kendall",3,3,NA,3,2,2009060,"ConsecutiveSandSaves",2009
268,268,"Colt Knost",24,3,NA,4,7,2009270,"ConsecutiveSandSaves",2009
268,268,"Neal Lancaster",6,3,NA,2,16,2009250,"ConsecutiveSandSaves",2009
268,268,"Stephen Leaney",11,3,NA,1,17,2009220,"ConsecutiveSandSaves",2009
268,268,"Richard Lee",1,3,NA,1,2,2009320,"ConsecutiveSandSaves",2009
268,268,"Wen Tang Lin",3,3,1,3,10,2009120,"ConsecutiveSandSaves",2009
268,268,"Andrew Magee",2,3,NA,2,12,2009060,"ConsecutiveSandSaves",2009
268,268,"Matteo Manassero",1,3,3,2,6,2009310,"ConsecutiveSandSaves",2009
268,268,"Prayad Marksaeng",6,3,NA,1,15,2009350,"ConsecutiveSandSaves",2009
268,268,"Len Mattiace",1,3,NA,1,5,2009060,"ConsecutiveSandSaves",2009
268,268,"Francesco Molinari",4,3,NA,3,4,2009310,"ConsecutiveSandSaves",2009
