"BestYTDStreakwoa3Putt_RANKTHISWEEK_2012","BestYTDStreakwoa3Putt_RANKLASTWEEK_2012","BestYTDStreakwoa3Putt_PLAYERNAME_2012","BestYTDStreakwoa3Putt_EVENTS_2012","BestYTDStreakwoa3Putt_BESTSTREAK_2012","BestYTDStreakwoa3Putt_CURRENTSTREAK_2012","stat_name","year"
166,166,"Kyle Thompson",22,111,2,"BestYTDStreakwoa3Putt",2012
170,170,"John Mallinger",25,110,18,"BestYTDStreakwoa3Putt",2012
170,170,"Rory McIlroy",16,110,97,"BestYTDStreakwoa3Putt",2012
170,170,"Joe Ogilvie",17,110,10,"BestYTDStreakwoa3Putt",2012
173,173,"Rickie Fowler",23,109,5,"BestYTDStreakwoa3Putt",2012
174,174,"Craig Barlow",7,108,33,"BestYTDStreakwoa3Putt",2012
175,175,"Freddie Jacobson",17,106,28,"BestYTDStreakwoa3Putt",2012
175,175,"Neal Lancaster",8,106,3,"BestYTDStreakwoa3Putt",2012
175,175,"Robert Rock",6,106,1,"BestYTDStreakwoa3Putt",2012
178,178,"Steven Bowditch",18,105,2,"BestYTDStreakwoa3Putt",2012
178,178,"Scott Brown",24,105,18,"BestYTDStreakwoa3Putt",2012
178,178,"Jason Gore",8,105,105,"BestYTDStreakwoa3Putt",2012
178,178,"Kyle Reifers",27,105,47,"BestYTDStreakwoa3Putt",2012
178,178,"Bubba Watson",19,105,105,"BestYTDStreakwoa3Putt",2012
183,183,"Gavin Coles",23,104,10,"BestYTDStreakwoa3Putt",2012
183,183,"Edward Loar",23,104,41,"BestYTDStreakwoa3Putt",2012
185,185,"Tim Clark",20,103,3,"BestYTDStreakwoa3Putt",2012
185,185,"Scott Langley",4,103,81,"BestYTDStreakwoa3Putt",2012
185,185,"Andres Romero",22,103,18,"BestYTDStreakwoa3Putt",2012
185,185,"DJ Trahan",27,103,9,"BestYTDStreakwoa3Putt",2012
189,189,"Ryuji Imada",28,102,67,"BestYTDStreakwoa3Putt",2012
189,189,"Charl Schwartzel",16,102,53,"BestYTDStreakwoa3Putt",2012
189,189,"Josh Teater",30,102,1,"BestYTDStreakwoa3Putt",2012
192,192,"Jason Dufner",22,101,2,"BestYTDStreakwoa3Putt",2012
192,192,"Luke Guthrie",4,101,52,"BestYTDStreakwoa3Putt",2012
194,194,"Scott Dunlap",20,100,14,"BestYTDStreakwoa3Putt",2012
194,194,"Patrick Sheehan",21,100,NA,"BestYTDStreakwoa3Putt",2012
196,196,"Kevin Chappell",29,99,32,"BestYTDStreakwoa3Putt",2012
196,196,"Boo Weekley",25,99,67,"BestYTDStreakwoa3Putt",2012
198,198,"Jamie Donaldson",4,98,4,"BestYTDStreakwoa3Putt",2012
198,198,"Hunter Hamrick",5,98,13,"BestYTDStreakwoa3Putt",2012
198,198,"DA Points",29,98,21,"BestYTDStreakwoa3Putt",2012
201,201,"Charley Hoffman",27,97,13,"BestYTDStreakwoa3Putt",2012
201,201,"Matt Jones",19,97,3,"BestYTDStreakwoa3Putt",2012
201,201,"Kyle Stanley",27,97,NA,"BestYTDStreakwoa3Putt",2012
201,201,"Mike Weir",14,97,2,"BestYTDStreakwoa3Putt",2012
205,205,"Lucas Glover",16,96,9,"BestYTDStreakwoa3Putt",2012
206,206,"Justin Rose",19,95,21,"BestYTDStreakwoa3Putt",2012
207,207,"Alejandro Canizares",3,94,94,"BestYTDStreakwoa3Putt",2012
207,207,"Fred Couples",4,94,51,"BestYTDStreakwoa3Putt",2012
207,207,"Simon Dyson",8,94,2,"BestYTDStreakwoa3Putt",2012
207,207,"Billy Horschel",17,94,75,"BestYTDStreakwoa3Putt",2012
207,207,"Thongchai Jaidee",3,94,19,"BestYTDStreakwoa3Putt",2012
207,207,"Billy Mayfair",28,94,NA,"BestYTDStreakwoa3Putt",2012
207,207,"Thorbjorn Olesen",2,94,29,"BestYTDStreakwoa3Putt",2012
214,214,"Tom Gillis",23,93,23,"BestYTDStreakwoa3Putt",2012
215,215,"Mark Anderson",25,92,12,"BestYTDStreakwoa3Putt",2012
215,215,"Jamie Lovemark",16,92,53,"BestYTDStreakwoa3Putt",2012
215,215,"Tim Petrovic",17,92,2,"BestYTDStreakwoa3Putt",2012
215,215,"Henrik Stenson",15,92,11,"BestYTDStreakwoa3Putt",2012
219,219,"Trevor Immelman",24,90,46,"BestYTDStreakwoa3Putt",2012
219,219,"Martin Kaymer",8,90,35,"BestYTDStreakwoa3Putt",2012
219,219,"Tiger Woods",19,90,42,"BestYTDStreakwoa3Putt",2012
222,222,"Mark Calcavecchia",3,89,89,"BestYTDStreakwoa3Putt",2012
222,222,"Robert Damron",7,89,89,"BestYTDStreakwoa3Putt",2012
222,222,"Skip Kendall",5,89,89,"BestYTDStreakwoa3Putt",2012
222,222,"Justin Leonard",26,89,9,"BestYTDStreakwoa3Putt",2012
222,222,"Steve Marino",6,89,18,"BestYTDStreakwoa3Putt",2012
222,222,"Kevin Sutherland",4,89,47,"BestYTDStreakwoa3Putt",2012
228,228,"Danny Lee",26,87,40,"BestYTDStreakwoa3Putt",2012
228,228,"Jesper Parnevik",3,87,NA,"BestYTDStreakwoa3Putt",2012
230,230,"Troy Kelly",23,86,14,"BestYTDStreakwoa3Putt",2012
231,231,"Miguel Angel Jimenez",6,85,5,"BestYTDStreakwoa3Putt",2012
231,231,"Jarrod Lyle",7,85,NA,"BestYTDStreakwoa3Putt",2012
231,231,"Brett Wetterich",7,85,85,"BestYTDStreakwoa3Putt",2012
234,234,"Shane Bertsch",17,84,9,"BestYTDStreakwoa3Putt",2012
235,235,"Stewart Cink",22,83,27,"BestYTDStreakwoa3Putt",2012
235,235,"Graham DeLaet",23,83,2,"BestYTDStreakwoa3Putt",2012
235,235,"John Merrick",26,83,71,"BestYTDStreakwoa3Putt",2012
238,238,"Kris Blanks",23,82,15,"BestYTDStreakwoa3Putt",2012
239,239,"Woody Austin",7,81,68,"BestYTDStreakwoa3Putt",2012
239,239,"Scott McCarron",6,81,8,"BestYTDStreakwoa3Putt",2012
241,241,"Ricky Barnes",28,80,1,"BestYTDStreakwoa3Putt",2012
242,242,"Rich Beem",10,79,NA,"BestYTDStreakwoa3Putt",2012
242,242,"Miguel Angel Carballo",25,79,27,"BestYTDStreakwoa3Putt",2012
242,242,"Paul Lawrie",6,79,45,"BestYTDStreakwoa3Putt",2012
242,242,"Kenny Perry",5,79,21,"BestYTDStreakwoa3Putt",2012
246,246,"Charlie Beljan",22,78,35,"BestYTDStreakwoa3Putt",2012
247,247,"Rafa Cabrera Bello",6,77,41,"BestYTDStreakwoa3Putt",2012
247,247,"Joe Durant",14,77,23,"BestYTDStreakwoa3Putt",2012
247,247,"Shaun Micheel",12,77,31,"BestYTDStreakwoa3Putt",2012
250,250,"Fred Funk",4,76,76,"BestYTDStreakwoa3Putt",2012
250,250,"Retief Goosen",12,76,75,"BestYTDStreakwoa3Putt",2012
250,250,"Lee Janzen",12,76,23,"BestYTDStreakwoa3Putt",2012
250,250,"Kelly Kraft",10,76,19,"BestYTDStreakwoa3Putt",2012
250,250,"Roland Thatcher",21,76,11,"BestYTDStreakwoa3Putt",2012
255,255,"Ted Purdy",4,75,53,"BestYTDStreakwoa3Putt",2012
255,255,"Jeev Milkha Singh",3,75,4,"BestYTDStreakwoa3Putt",2012
255,255,"Paul Stankowski",8,75,13,"BestYTDStreakwoa3Putt",2012
255,255,"Scott Verplank",9,75,1,"BestYTDStreakwoa3Putt",2012
259,259,"Chad Collins",9,74,3,"BestYTDStreakwoa3Putt",2012
259,259,"Anders Hansen",7,74,36,"BestYTDStreakwoa3Putt",2012
261,261,"Jbe Kruger",2,73,10,"BestYTDStreakwoa3Putt",2012
261,261,"Francesco Molinari",8,73,13,"BestYTDStreakwoa3Putt",2012
263,263,"Matthew Baldwin",2,72,18,"BestYTDStreakwoa3Putt",2012
263,263,"Joseph Bramlett",1,72,72,"BestYTDStreakwoa3Putt",2012
263,263,"Morgan Hoffmann",1,72,72,"BestYTDStreakwoa3Putt",2012
263,263,"Anirban Lahiri",1,72,72,"BestYTDStreakwoa3Putt",2012
263,263,"David Lynn",1,72,72,"BestYTDStreakwoa3Putt",2012
263,263,"Alistair Presnell",1,72,72,"BestYTDStreakwoa3Putt",2012
263,263,"Patrick Reed",12,72,16,"BestYTDStreakwoa3Putt",2012
263,263,"Shawn Stefani",1,72,72,"BestYTDStreakwoa3Putt",2012
263,263,"Willie Wood",1,72,72,"BestYTDStreakwoa3Putt",2012
272,272,"Cameron Beckman",26,71,17,"BestYTDStreakwoa3Putt",2012
272,272,"Alvaro Quiros",8,71,1,"BestYTDStreakwoa3Putt",2012
272,272,"Aaron Watkins",2,71,21,"BestYTDStreakwoa3Putt",2012
275,275,"Kent Jones",7,70,9,"BestYTDStreakwoa3Putt",2012
275,275,"Len Mattiace",1,70,1,"BestYTDStreakwoa3Putt",2012
277,277,"Stephen Gangluff",23,69,3,"BestYTDStreakwoa3Putt",2012
277,277,"Brett Quigley",1,69,69,"BestYTDStreakwoa3Putt",2012
279,279,"Briny Baird",13,68,10,"BestYTDStreakwoa3Putt",2012
279,279,"Justin Hicks",2,68,39,"BestYTDStreakwoa3Putt",2012
279,279,"Pablo Larrazabal",3,68,22,"BestYTDStreakwoa3Putt",2012
282,282,"Mark Brooks",3,66,2,"BestYTDStreakwoa3Putt",2012
282,282,"Will Ma Kenzie",6,66,NA,"BestYTDStreakwoa3Putt",2012
284,284,"Steve Flesch",12,65,13,"BestYTDStreakwoa3Putt",2012
284,284,"Frank Lickliter II",9,65,NA,"BestYTDStreakwoa3Putt",2012
284,284,"Koumei Oda",2,65,39,"BestYTDStreakwoa3Putt",2012
287,287,"Ross Fisher",2,64,64,"BestYTDStreakwoa3Putt",2012
287,287,"Daniel Miernicki",2,64,7,"BestYTDStreakwoa3Putt",2012
287,287,"Justin Thomas",1,64,7,"BestYTDStreakwoa3Putt",2012
290,290,"Robert Gamez",8,63,13,"BestYTDStreakwoa3Putt",2012
291,291,"Jonathan Fly",1,62,9,"BestYTDStreakwoa3Putt",2012
291,291,"Brendan Jones",3,62,52,"BestYTDStreakwoa3Putt",2012
293,293,"Branden Grace",6,61,42,"BestYTDStreakwoa3Putt",2012
294,294,"Hank Kuehne",12,60,20,"BestYTDStreakwoa3Putt",2012
294,294,"Jordan Spieth",5,60,31,"BestYTDStreakwoa3Putt",2012
296,296,"Robert Karlsson",17,59,9,"BestYTDStreakwoa3Putt",2012
296,296,"Anthony Kim",10,59,19,"BestYTDStreakwoa3Putt",2012
296,296,"Edoardo Molinari",1,59,12,"BestYTDStreakwoa3Putt",2012
296,296,"John Peterson",9,59,8,"BestYTDStreakwoa3Putt",2012
300,300,"Gonzalo Fdez Castano",7,58,49,"BestYTDStreakwoa3Putt",2012
301,301,"Marcel Siem",3,57,8,"BestYTDStreakwoa3Putt",2012
301,301,"Lee Slattery",3,57,12,"BestYTDStreakwoa3Putt",2012
301,301,"Kevin Tway",2,57,57,"BestYTDStreakwoa3Putt",2012
304,304,"Steve LeBrun",1,56,56,"BestYTDStreakwoa3Putt",2012
304,304,"Tom Lehman",2,56,16,"BestYTDStreakwoa3Putt",2012
304,304,"Toshinori Muto",3,56,3,"BestYTDStreakwoa3Putt",2012
304,304,"Omar Uresti",4,56,9,"BestYTDStreakwoa3Putt",2012
304,304,"Dean Wilson",4,56,NA,"BestYTDStreakwoa3Putt",2012
309,309,"Toru Taniguchi",4,55,3,"BestYTDStreakwoa3Putt",2012
310,310,"Eric Axley",3,54,54,"BestYTDStreakwoa3Putt",2012
310,310,"Albin Choi",1,54,3,"BestYTDStreakwoa3Putt",2012
310,310,"Rafael Echenique",1,54,17,"BestYTDStreakwoa3Putt",2012
313,313,"Richard Johnson",7,53,43,"BestYTDStreakwoa3Putt",2012
313,313,"Matteo Manassero",3,53,10,"BestYTDStreakwoa3Putt",2012
313,313,"Richard Sterne",1,53,18,"BestYTDStreakwoa3Putt",2012
316,316,"Zack Miller",12,52,8,"BestYTDStreakwoa3Putt",2012
316,316,"Hennie Otto",1,52,11,"BestYTDStreakwoa3Putt",2012
316,316,"Patrick Rodgers",2,52,12,"BestYTDStreakwoa3Putt",2012
316,316,"Sam Saunders",4,52,28,"BestYTDStreakwoa3Putt",2012
320,320,"Notah Begay III",5,51,NA,"BestYTDStreakwoa3Putt",2012
320,320,"Derek Ernst",1,51,17,"BestYTDStreakwoa3Putt",2012
322,322,"Bryden Macpherson",4,50,34,"BestYTDStreakwoa3Putt",2012
323,323,"Alex Aragon",1,49,4,"BestYTDStreakwoa3Putt",2012
323,323,"Guy Boros",2,49,49,"BestYTDStreakwoa3Putt",2012
323,323,"Adilson da Silva",1,49,49,"BestYTDStreakwoa3Putt",2012
323,323,"Michael Hoey",3,49,3,"BestYTDStreakwoa3Putt",2012
323,323,"Doug LaBelle II",1,49,16,"BestYTDStreakwoa3Putt",2012
323,323,"Mitch Lowe",3,49,8,"BestYTDStreakwoa3Putt",2012
323,323,"Jesse Mueller",1,49,19,"BestYTDStreakwoa3Putt",2012
323,323,"Tadahiro Takayama",4,49,11,"BestYTDStreakwoa3Putt",2012
331,331,"Warren Bennett",1,48,4,"BestYTDStreakwoa3Putt",2012
331,331,"Randall Hutchison",1,48,48,"BestYTDStreakwoa3Putt",2012
331,331,"Chase Wright",1,48,48,"BestYTDStreakwoa3Putt",2012
334,334,"Mark Hensby",2,47,47,"BestYTDStreakwoa3Putt",2012
334,334,"Simon Khan",1,47,24,"BestYTDStreakwoa3Putt",2012
334,334,"Tom Lewis",2,47,7,"BestYTDStreakwoa3Putt",2012
334,334,"Matt McQuillan",11,47,27,"BestYTDStreakwoa3Putt",2012
334,334,"Joey Snyder III",8,47,47,"BestYTDStreakwoa3Putt",2012
339,339,"Steve Lowery",1,46,46,"BestYTDStreakwoa3Putt",2012
339,339,"Joost Luiten",3,46,17,"BestYTDStreakwoa3Putt",2012
341,341,"Tadd Fujikawa",1,45,45,"BestYTDStreakwoa3Putt",2012
342,342,"Lonny Alexander",2,44,18,"BestYTDStreakwoa3Putt",2012
342,342,"Jose de Jesus Rodriguez",1,44,27,"BestYTDStreakwoa3Putt",2012
344,344,"Corbin Mills",2,43,43,"BestYTDStreakwoa3Putt",2012
344,344,"Carl Paulson",2,43,40,"BestYTDStreakwoa3Putt",2012
