"TenthTeeLateRound3ScoringAverage_RANKTHISWEEK_2010","TenthTeeLateRound3ScoringAverage_RANKLASTWEEK_2010","TenthTeeLateRound3ScoringAverage_PLAYERNAME_2010","TenthTeeLateRound3ScoringAverage__2010","TenthTeeLateRound3ScoringAverage_AVG_2010","TenthTeeLateRound3ScoringAverage_TOTALSTROKES_2010","TenthTeeLateRound3ScoringAverage_TOTALROUNDS_2010","stat_name","year"
1,1,"JP Hayes",NA,63,63,1,"TenthTeeLateRound3ScoringAverage",2010
2,2,"Chad Campbell",NA,64,64,1,"TenthTeeLateRound3ScoringAverage",2010
2,2,"Jason Dufner",NA,64,64,1,"TenthTeeLateRound3ScoringAverage",2010
4,4,"George McNeill",NA,65,65,1,"TenthTeeLateRound3ScoringAverage",2010
5,5,"Stewart Cink",NA,66,66,1,"TenthTeeLateRound3ScoringAverage",2010
5,5,"Nathan Green",NA,66,132,2,"TenthTeeLateRound3ScoringAverage",2010
5,5,"Charles Howell III",NA,66,66,1,"TenthTeeLateRound3ScoringAverage",2010
5,5,"Greg Owen",NA,66,66,1,"TenthTeeLateRound3ScoringAverage",2010
5,5,"Paul Stankowski",NA,66,66,1,"TenthTeeLateRound3ScoringAverage",2010
10,10,"Jason Bohn",NA,66.5,133,2,"TenthTeeLateRound3ScoringAverage",2010
11,11,"Joe Durant",NA,67,134,2,"TenthTeeLateRound3ScoringAverage",2010
11,11,"Paul Goydos",NA,67,67,1,"TenthTeeLateRound3ScoringAverage",2010
11,11,"Garth Mulroy",NA,67,67,1,"TenthTeeLateRound3ScoringAverage",2010
11,11,"Ryan Palmer",NA,67,134,2,"TenthTeeLateRound3ScoringAverage",2010
15,15,"JB Holmes",NA,67.5,135,2,"TenthTeeLateRound3ScoringAverage",2010
16,16,"Brendon de Jonge",NA,68,68,1,"TenthTeeLateRound3ScoringAverage",2010
16,16,"Mathias Gronberg",NA,68,68,1,"TenthTeeLateRound3ScoringAverage",2010
16,16,"Ryuji Imada",NA,68,68,1,"TenthTeeLateRound3ScoringAverage",2010
16,16,"Spencer Levin",NA,68,136,2,"TenthTeeLateRound3ScoringAverage",2010
16,16,"Hunter Mahan",NA,68,68,1,"TenthTeeLateRound3ScoringAverage",2010
16,16,"John Mallinger",NA,68,68,1,"TenthTeeLateRound3ScoringAverage",2010
16,16,"Rory McIlroy",NA,68,68,1,"TenthTeeLateRound3ScoringAverage",2010
16,16,"Shaun Micheel",NA,68,68,1,"TenthTeeLateRound3ScoringAverage",2010
16,16,"Bryce Molder",NA,68,136,2,"TenthTeeLateRound3ScoringAverage",2010
16,16,"DA Points",NA,68,68,1,"TenthTeeLateRound3ScoringAverage",2010
16,16,"Steve Stricker",NA,68,68,1,"TenthTeeLateRound3ScoringAverage",2010
16,16,"Josh Teater",NA,68,68,1,"TenthTeeLateRound3ScoringAverage",2010
16,16,"Bubba Watson",NA,68,68,1,"TenthTeeLateRound3ScoringAverage",2010
16,16,"YE Yang",NA,68,136,2,"TenthTeeLateRound3ScoringAverage",2010
30,30,"Brandt Snedeker",NA,68.33,205,3,"TenthTeeLateRound3ScoringAverage",2010
31,31,"Ben Crane",NA,68.5,137,2,"TenthTeeLateRound3ScoringAverage",2010
32,32,"Andrew McLardy",NA,68.67,206,3,"TenthTeeLateRound3ScoringAverage",2010
33,33,"Justin Bolli",NA,69,345,5,"TenthTeeLateRound3ScoringAverage",2010
33,33,"John Daly",NA,69,138,2,"TenthTeeLateRound3ScoringAverage",2010
33,33,"Ernie Els",NA,69,69,1,"TenthTeeLateRound3ScoringAverage",2010
33,33,"Matt Every",NA,69,138,2,"TenthTeeLateRound3ScoringAverage",2010
33,33,"Padraig Harrington",NA,69,69,1,"TenthTeeLateRound3ScoringAverage",2010
33,33,"Martin Laird",NA,69,69,1,"TenthTeeLateRound3ScoringAverage",2010
33,33,"Steve Marino",NA,69,69,1,"TenthTeeLateRound3ScoringAverage",2010
33,33,"Justin Rose",NA,69,69,1,"TenthTeeLateRound3ScoringAverage",2010
33,33,"Charles Warren",NA,69,69,1,"TenthTeeLateRound3ScoringAverage",2010
33,33,"Boo Weekley",NA,69,69,1,"TenthTeeLateRound3ScoringAverage",2010
43,43,"Stephen Ames",NA,69.33,208,3,"TenthTeeLateRound3ScoringAverage",2010
44,44,"Blake Adams",NA,69.5,139,2,"TenthTeeLateRound3ScoringAverage",2010
44,44,"Alex Cejka",NA,69.5,139,2,"TenthTeeLateRound3ScoringAverage",2010
44,44,"Chad Collins",NA,69.5,139,2,"TenthTeeLateRound3ScoringAverage",2010
44,44,"Tom Gillis",NA,69.5,139,2,"TenthTeeLateRound3ScoringAverage",2010
44,44,"Jerry Kelly",NA,69.5,139,2,"TenthTeeLateRound3ScoringAverage",2010
44,44,"David Toms",NA,69.5,139,2,"TenthTeeLateRound3ScoringAverage",2010
44,44,"Chris Wilson",NA,69.5,139,2,"TenthTeeLateRound3ScoringAverage",2010
51,51,"Scott McCarron",NA,69.75,279,4,"TenthTeeLateRound3ScoringAverage",2010
52,52,"Greg Chalmers",NA,70,140,2,"TenthTeeLateRound3ScoringAverage",2010
52,52,"Steve Elkington",NA,70,70,1,"TenthTeeLateRound3ScoringAverage",2010
52,52,"Retief Goosen",NA,70,70,1,"TenthTeeLateRound3ScoringAverage",2010
52,52,"Jeff Gove",NA,70,70,1,"TenthTeeLateRound3ScoringAverage",2010
52,52,"Kevin Johnson",NA,70,70,1,"TenthTeeLateRound3ScoringAverage",2010
52,52,"Skip Kendall",NA,70,70,1,"TenthTeeLateRound3ScoringAverage",2010
52,52,"Troy Matteson",NA,70,70,1,"TenthTeeLateRound3ScoringAverage",2010
52,52,"Brenden Pappas",NA,70,70,1,"TenthTeeLateRound3ScoringAverage",2010
52,52,"Pat Perez",NA,70,140,2,"TenthTeeLateRound3ScoringAverage",2010
52,52,"Heath Slocum",NA,70,210,3,"TenthTeeLateRound3ScoringAverage",2010
52,52,"Roger Tambellini",NA,70,210,3,"TenthTeeLateRound3ScoringAverage",2010
52,52,"Nicholas Thompson",NA,70,70,1,"TenthTeeLateRound3ScoringAverage",2010
52,52,"Camilo Villegas",NA,70,70,1,"TenthTeeLateRound3ScoringAverage",2010
65,65,"Ricky Barnes",NA,70.25,281,4,"TenthTeeLateRound3ScoringAverage",2010
66,66,"Davis Love III",NA,70.33,211,3,"TenthTeeLateRound3ScoringAverage",2010
66,66,"Cameron Percy",NA,70.33,211,3,"TenthTeeLateRound3ScoringAverage",2010
68,68,"Matt Bettencourt",NA,70.5,141,2,"TenthTeeLateRound3ScoringAverage",2010
68,68,"JJ Henry",NA,70.5,141,2,"TenthTeeLateRound3ScoringAverage",2010
68,68,"Charley Hoffman",NA,70.5,141,2,"TenthTeeLateRound3ScoringAverage",2010
68,68,"Tom Pernice Jr",NA,70.5,141,2,"TenthTeeLateRound3ScoringAverage",2010
72,72,"Stuart Appleby",NA,70.67,212,3,"TenthTeeLateRound3ScoringAverage",2010
72,72,"Rich Barcelo",NA,70.67,212,3,"TenthTeeLateRound3ScoringAverage",2010
72,72,"Michael Connell",NA,70.67,212,3,"TenthTeeLateRound3ScoringAverage",2010
72,72,"Tim Herron",NA,70.67,212,3,"TenthTeeLateRound3ScoringAverage",2010
72,72,"Billy Mayfair",NA,70.67,212,3,"TenthTeeLateRound3ScoringAverage",2010
77,77,"Kris Blanks",NA,71,71,1,"TenthTeeLateRound3ScoringAverage",2010
77,77,"Michael Bradley",NA,71,71,1,"TenthTeeLateRound3ScoringAverage",2010
77,77,"KJ Choi",NA,71,71,1,"TenthTeeLateRound3ScoringAverage",2010
77,77,"Ben Curtis",NA,71,142,2,"TenthTeeLateRound3ScoringAverage",2010
77,77,"Jason Day",NA,71,71,1,"TenthTeeLateRound3ScoringAverage",2010
77,77,"Mathew Goggin",NA,71,213,3,"TenthTeeLateRound3ScoringAverage",2010
77,77,"Sean OHair",NA,71,71,1,"TenthTeeLateRound3ScoringAverage",2010
77,77,"Adam Scott",NA,71,71,1,"TenthTeeLateRound3ScoringAverage",2010
77,77,"Jerod Turner",NA,71,71,1,"TenthTeeLateRound3ScoringAverage",2010
77,77,"Omar Uresti",NA,71,71,1,"TenthTeeLateRound3ScoringAverage",2010
77,77,"Mark Wilson",NA,71,142,2,"TenthTeeLateRound3ScoringAverage",2010
88,88,"James Driscoll",NA,71.33,214,3,"TenthTeeLateRound3ScoringAverage",2010
88,88,"Chris Stroud",NA,71.33,214,3,"TenthTeeLateRound3ScoringAverage",2010
90,90,"Jonathan Byrd",NA,71.5,143,2,"TenthTeeLateRound3ScoringAverage",2010
90,90,"Brent Delahoussaye",NA,71.5,143,2,"TenthTeeLateRound3ScoringAverage",2010
90,90,"Justin Leonard",NA,71.5,143,2,"TenthTeeLateRound3ScoringAverage",2010
90,90,"John Merrick",NA,71.5,143,2,"TenthTeeLateRound3ScoringAverage",2010
90,90,"Kevin Na",NA,71.5,143,2,"TenthTeeLateRound3ScoringAverage",2010
90,90,"James Nitties",NA,71.5,143,2,"TenthTeeLateRound3ScoringAverage",2010
90,90,"DJ Trahan",NA,71.5,286,4,"TenthTeeLateRound3ScoringAverage",2010
