"GIRPutting510_RANKTHISWEEK_2015","GIRPutting510_RANKLASTWEEK_2015","GIRPutting510_PLAYERNAME_2015","GIRPutting510_ROUNDS_2015","GIRPutting510_Pct_2015","GIRPutting510_ATTEMPTS_2015","GIRPutting510_PUTTSMADE_2015","stat_name","year"
1,1,"Sergio Garcia",59,65.08,63,41,"GIRPutting510",2015
2,2,"Mark Hubbard",79,63.21,106,67,"GIRPutting510",2015
3,3,"Brandt Snedeker",98,62.86,140,88,"GIRPutting510",2015
4,4,"Marc Leishman",74,61.17,103,63,"GIRPutting510",2015
5,5,"Andres Romero",69,60.92,87,53,"GIRPutting510",2015
6,6,"KJ Choi",66,60.16,123,74,"GIRPutting510",2015
7,7,"Michael Thompson",83,60,125,75,"GIRPutting510",2015
7,7,"Steve Wheatcroft",87,60,125,75,"GIRPutting510",2015
9,9,"Justin Rose",69,59.65,114,68,"GIRPutting510",2015
10,10,"Robert Streb",110,59.26,189,112,"GIRPutting510",2015
11,11,"Phil Mickelson",70,58.88,107,63,"GIRPutting510",2015
12,12,"Brian Harman",90,58.87,141,83,"GIRPutting510",2015
13,13,"Mark Wilson",89,58.86,175,103,"GIRPutting510",2015
14,14,"Ben Martin",93,58.7,138,81,"GIRPutting510",2015
15,15,"DA Points",72,58.41,113,66,"GIRPutting510",2015
16,16,"Jim Herman",88,58.17,153,89,"GIRPutting510",2015
17,17,"Blayne Barber",76,58.04,143,83,"GIRPutting510",2015
17,17,"Justin Thomas",106,58.04,224,130,"GIRPutting510",2015
19,19,"Johnson Wagner",68,57.94,107,62,"GIRPutting510",2015
20,20,"Jerry Kelly",79,57.76,116,67,"GIRPutting510",2015
21,21,"Brendon Todd",96,57.72,123,71,"GIRPutting510",2015
22,22,"Troy Merritt",91,57.64,144,83,"GIRPutting510",2015
23,23,"Brice Garnett",81,57.58,99,57,"GIRPutting510",2015
24,24,"Jamie Donaldson",50,57.41,54,31,"GIRPutting510",2015
25,25,"Charley Hoffman",97,57.34,143,82,"GIRPutting510",2015
26,26,"Keegan Bradley",87,57.26,124,71,"GIRPutting510",2015
27,27,"Nick Taylor",91,57.23,166,95,"GIRPutting510",2015
28,28,"Derek Fathauer",81,57.14,112,64,"GIRPutting510",2015
28,28,"Hideki Matsuyama",95,57.14,154,88,"GIRPutting510",2015
28,28,"Andrew Svoboda",80,57.14,126,72,"GIRPutting510",2015
31,31,"Henrik Stenson",63,57.01,107,61,"GIRPutting510",2015
32,32,"Kyle Reifers",96,56.79,162,92,"GIRPutting510",2015
33,33,"Harris English",105,56.73,171,97,"GIRPutting510",2015
34,34,"Bryce Molder",91,56.49,131,74,"GIRPutting510",2015
35,35,"Aaron Baddeley",76,56.38,94,53,"GIRPutting510",2015
36,36,"Shawn Stefani",94,56.32,174,98,"GIRPutting510",2015
37,37,"Louis Oosthuizen",68,56.18,89,50,"GIRPutting510",2015
38,38,"Brooks Koepka",84,56.15,130,73,"GIRPutting510",2015
39,39,"Danny Lee",120,56.1,205,115,"GIRPutting510",2015
40,40,"Ryan Palmer",80,56,100,56,"GIRPutting510",2015
41,41,"Jason Day",75,55.93,118,66,"GIRPutting510",2015
42,42,"Carlos Ortiz",100,55.83,163,91,"GIRPutting510",2015
43,43,"Chesson Hadley",101,55.8,181,101,"GIRPutting510",2015
44,44,"Daniel Summerhays",101,55.7,149,83,"GIRPutting510",2015
45,45,"Kevin Kisner",104,55.69,167,93,"GIRPutting510",2015
46,46,"Ryan Moore",81,55.56,117,65,"GIRPutting510",2015
46,46,"Patrick Rodgers",57,55.56,81,45,"GIRPutting510",2015
46,46,"Lee Westwood",56,55.56,54,30,"GIRPutting510",2015
49,49,"Adam Hadwin",95,55.48,146,81,"GIRPutting510",2015
50,50,"John Senden",80,55.32,94,52,"GIRPutting510",2015
51,51,"Luke Donald",71,55.1,98,54,"GIRPutting510",2015
52,52,"Chad Collins",79,55.08,118,65,"GIRPutting510",2015
53,53,"Daniel Berger",97,55.03,149,82,"GIRPutting510",2015
54,54,"Jimmy Walker",89,55,120,66,"GIRPutting510",2015
55,55,"Kevin Chappell",86,54.79,146,80,"GIRPutting510",2015
56,56,"Sangmoon Bae",98,54.76,168,92,"GIRPutting510",2015
56,56,"Scott Piercy",90,54.76,168,92,"GIRPutting510",2015
58,58,"Scott Stallings",60,54.65,86,47,"GIRPutting510",2015
59,59,"Russell Knox",96,54.64,183,100,"GIRPutting510",2015
60,60,"Billy Horschel",99,54.62,130,71,"GIRPutting510",2015
60,60,"Kevin Na",98,54.62,130,71,"GIRPutting510",2015
62,62,"Jason Kokrak",88,54.6,163,89,"GIRPutting510",2015
63,63,"Fabian Gomez",83,54.4,125,68,"GIRPutting510",2015
64,64,"Adam Scott",51,54.35,46,25,"GIRPutting510",2015
65,65,"Russell Henley",87,54.1,122,66,"GIRPutting510",2015
65,65,"Rory Sabbatini",81,54.1,122,66,"GIRPutting510",2015
67,67,"Robert Garrigus",70,54.08,98,53,"GIRPutting510",2015
67,67,"Gary Woodland",81,54.08,98,53,"GIRPutting510",2015
69,69,"Zac Blair",108,54.07,135,73,"GIRPutting510",2015
70,70,"Hudson Swafford",97,54,150,81,"GIRPutting510",2015
71,71,"Andrew Putnam",68,53.95,76,41,"GIRPutting510",2015
72,72,"Chez Reavie",56,53.93,89,48,"GIRPutting510",2015
73,73,"Tom Hoge",83,53.7,162,87,"GIRPutting510",2015
73,73,"Seung Yul Noh",65,53.7,108,58,"GIRPutting510",2015
75,75,"Alex Prugh",84,53.62,138,74,"GIRPutting510",2015
76,76,"Graham DeLaet",65,53.57,112,60,"GIRPutting510",2015
77,77,"Andres Gonzales",90,53.52,142,76,"GIRPutting510",2015
78,78,"Matt Jones",89,53.51,114,61,"GIRPutting510",2015
79,79,"Erik Compton",86,53.33,120,64,"GIRPutting510",2015
80,80,"JB Holmes",89,53.15,143,76,"GIRPutting510",2015
81,81,"Nicholas Thompson",90,53.1,145,77,"GIRPutting510",2015
82,82,"Bo Van Pelt",81,53.06,98,52,"GIRPutting510",2015
83,83,"Steven Bowditch",103,53.01,166,88,"GIRPutting510",2015
84,84,"Charlie Beljan",76,52.94,102,54,"GIRPutting510",2015
