"PercentageofAvailablePurseWon_RANKTHISWEEK_2010","PercentageofAvailablePurseWon_RANKLASTWEEK_2010","PercentageofAvailablePurseWon_PLAYERNAME_2010","PercentageofAvailablePurseWon_EVENTS_2010","PercentageofAvailablePurseWon_Pct_2010","PercentageofAvailablePurseWon_OFFICIALMONEYWON_2010","PercentageofAvailablePurseWon_TOTALPURSEAVAILABLE_2010","stat_name","year"
292,292,"Mike Small",8,0.19,69665,37100000,"PercentageofAvailablePurseWon",2010
297,297,"Mark Anderson",1,0.18,10203,5700000,"PercentageofAvailablePurseWon",2010
297,297,"Kevin Hayashi",1,0.18,9900,5500000,"PercentageofAvailablePurseWon",2010
297,297,"Greg Owen",27,0.18,268835,151300000,"PercentageofAvailablePurseWon",2010
297,297,"Dicky Pride",5,0.18,40120,21800000,"PercentageofAvailablePurseWon",2010
297,297,"Andrew Svoboda",1,0.18,10556,5800000,"PercentageofAvailablePurseWon",2010
297,297,"Blake Trimble",1,0.18,9752,5300000,"PercentageofAvailablePurseWon",2010
303,303,"Matthew Richardson",1,0.17,13023,7500000,"PercentageofAvailablePurseWon",2010
304,304,"Henrik Bjornstad",26,0.16,215911,132500000,"PercentageofAvailablePurseWon",2010
304,304,"Jason Preeo",1,0.16,11707,7500000,"PercentageofAvailablePurseWon",2010
304,304,"Ty Tryon",1,0.16,12293,7500000,"PercentageofAvailablePurseWon",2010
304,304,"Drew Weaver",2,0.16,17365,11100000,"PercentageofAvailablePurseWon",2010
308,308,"Rich Barcelo",25,0.15,188890,129300000,"PercentageofAvailablePurseWon",2010
308,308,"John Daly",20,0.15,158585,109100000,"PercentageofAvailablePurseWon",2010
308,308,"Colin Montgomerie",3,0.15,30977,20500000,"PercentageofAvailablePurseWon",2010
311,311,"Jason Gore",10,0.14,77211,55900000,"PercentageofAvailablePurseWon",2010
311,311,"Jonathan Kaye",6,0.14,38989,27800000,"PercentageofAvailablePurseWon",2010
313,313,"Craig Bowden",20,0.13,140935,104700000,"PercentageofAvailablePurseWon",2010
313,313,"Mark Calcavecchia",16,0.13,119979,92600000,"PercentageofAvailablePurseWon",2010
313,313,"Erick Justesen",2,0.13,15651,12500000,"PercentageofAvailablePurseWon",2010
313,313,"John Morse",5,0.13,28998,22300000,"PercentageofAvailablePurseWon",2010
313,313,"Chez Reavie",15,0.13,112993,85900000,"PercentageofAvailablePurseWon",2010
313,313,"Phil Schmitt",2,0.13,12544,1e+07,"PercentageofAvailablePurseWon",2010
319,319,"Jim Carter",5,0.12,29285,23800000,"PercentageofAvailablePurseWon",2010
319,319,"Thomas Levet",2,0.12,12960,10600000,"PercentageofAvailablePurseWon",2010
319,319,"Shigeki Maruyama",4,0.12,22440,1.9e+07,"PercentageofAvailablePurseWon",2010
319,319,"Fran Quinn",7,0.12,45096,36400000,"PercentageofAvailablePurseWon",2010
319,319,"Chris Wood",5,0.12,45000,36300000,"PercentageofAvailablePurseWon",2010
324,324,"Tom Byrum",3,0.11,13420,12700000,"PercentageofAvailablePurseWon",2010
324,324,"Robert Damron",4,0.11,17446,16200000,"PercentageofAvailablePurseWon",2010
324,324,"Alex Hamilton",2,0.11,10835,1e+07,"PercentageofAvailablePurseWon",2010
324,324,"Pablo Martin Benavides",2,0.11,11707,11100000,"PercentageofAvailablePurseWon",2010
324,324,"Gareth Maybin",2,0.11,16672,14500000,"PercentageofAvailablePurseWon",2010
324,324,"Brenden Pappas",24,0.11,133584,121100000,"PercentageofAvailablePurseWon",2010
330,330,"John Huston",13,0.1,69248,70400000,"PercentageofAvailablePurseWon",2010
330,330,"David Lutterus",25,0.1,123168,126800000,"PercentageofAvailablePurseWon",2010
330,330,"Chris Rogers",2,0.1,11704,11600000,"PercentageofAvailablePurseWon",2010
330,330,"Phil Tataurangi",4,0.1,19449,18800000,"PercentageofAvailablePurseWon",2010
330,330,"Vance Veazey",23,0.1,111369,116300000,"PercentageofAvailablePurseWon",2010
330,330,"Manuel Villegas",2,0.1,9481,9100000,"PercentageofAvailablePurseWon",2010
330,330,"Willie Wood",2,0.1,6540,6600000,"PercentageofAvailablePurseWon",2010
337,337,"Eric Axley",6,0.09,24124,27300000,"PercentageofAvailablePurseWon",2010
337,337,"Steve Lowery",25,0.09,118601,131600000,"PercentageofAvailablePurseWon",2010
337,337,"Len Mattiace",6,0.09,22200,25400000,"PercentageofAvailablePurseWon",2010
337,337,"Ryuichi Oda",2,0.09,11165,12500000,"PercentageofAvailablePurseWon",2010
341,341,"Michael Clark II",6,0.08,21044,25800000,"PercentageofAvailablePurseWon",2010
341,341,"Jeff Gove",22,0.08,92154,108900000,"PercentageofAvailablePurseWon",2010
341,341,"Jerod Turner",21,0.08,91343,111400000,"PercentageofAvailablePurseWon",2010
344,344,"Chris Baryla",7,0.07,24254,34900000,"PercentageofAvailablePurseWon",2010
344,344,"Brent Delahoussaye",21,0.07,69708,104100000,"PercentageofAvailablePurseWon",2010
344,344,"Robin Freeman",4,0.07,13062,18300000,"PercentageofAvailablePurseWon",2010
344,344,"Hiroyuki Fujita",4,0.07,18368,2.6e+07,"PercentageofAvailablePurseWon",2010
344,344,"Aaron Goldberg",3,0.07,10615,15600000,"PercentageofAvailablePurseWon",2010
344,344,"Todd Hamilton",20,0.07,77608,105900000,"PercentageofAvailablePurseWon",2010
344,344,"JL Lewis",4,0.07,12960,19700000,"PercentageofAvailablePurseWon",2010
351,351,"Brad Adamonis",4,0.06,12060,21900000,"PercentageofAvailablePurseWon",2010
351,351,"Justin Bolli",23,0.06,73990,115600000,"PercentageofAvailablePurseWon",2010
351,351,"Mark Brooks",14,0.06,46360,72100000,"PercentageofAvailablePurseWon",2010
351,351,"Chris Wilson",26,0.06,76481,132300000,"PercentageofAvailablePurseWon",2010
355,355,"Brad Faxon",23,0.05,55482,122500000,"PercentageofAvailablePurseWon",2010
355,355,"Jim Gallagher Jr",3,0.05,6552,12200000,"PercentageofAvailablePurseWon",2010
355,355,"Kevin Johnson",26,0.05,69806,134600000,"PercentageofAvailablePurseWon",2010
355,355,"Greg Kraft",22,0.05,52176,110200000,"PercentageofAvailablePurseWon",2010
355,355,"Parker McLachlin",20,0.05,53291,106300000,"PercentageofAvailablePurseWon",2010
355,355,"Andrew McLardy",21,0.05,53106,104200000,"PercentageofAvailablePurseWon",2010
355,355,"Chris Smith",10,0.05,23400,48100000,"PercentageofAvailablePurseWon",2010
362,362,"Tommy Armour III",5,0.04,11130,2.9e+07,"PercentageofAvailablePurseWon",2010
362,362,"Spike McRoy",4,0.04,6840,18300000,"PercentageofAvailablePurseWon",2010
364,364,"Matt Hill",5,0.03,7305,25400000,"PercentageofAvailablePurseWon",2010
364,364,"Jesper Parnevik",5,0.03,9165,26900000,"PercentageofAvailablePurseWon",2010
364,364,"Marc Turnesa",7,0.03,10158,38700000,"PercentageofAvailablePurseWon",2010
