"BestYTDStreakwoa3Putt_RANKTHISWEEK_2006","BestYTDStreakwoa3Putt_RANKLASTWEEK_2006","BestYTDStreakwoa3Putt_PLAYERNAME_2006","BestYTDStreakwoa3Putt_EVENTS_2006","BestYTDStreakwoa3Putt_BESTSTREAK_2006","BestYTDStreakwoa3Putt_CURRENTSTREAK_2006","stat_name","year"
374,374,"Rich Weston",1,36,36,"BestYTDStreakwoa3Putt",2006
374,374,"Chris Wiemers",1,36,36,"BestYTDStreakwoa3Putt",2006
374,374,"Lee Williamson",1,36,36,"BestYTDStreakwoa3Putt",2006
424,424,"Victor Ciesielski",1,35,3,"BestYTDStreakwoa3Putt",2006
424,424,"Tadd Fujikawa",1,35,35,"BestYTDStreakwoa3Putt",2006
424,424,"Peter Hedblom",2,35,24,"BestYTDStreakwoa3Putt",2006
424,424,"Nate Lashley",1,35,NA,"BestYTDStreakwoa3Putt",2006
424,424,"John Morgan",1,35,35,"BestYTDStreakwoa3Putt",2006
424,424,"Larry Nelson",1,35,35,"BestYTDStreakwoa3Putt",2006
424,424,"Lee Williams",1,35,12,"BestYTDStreakwoa3Putt",2006
431,431,"Lonny Alexander",1,34,34,"BestYTDStreakwoa3Putt",2006
431,431,"Mark Brown",2,34,13,"BestYTDStreakwoa3Putt",2006
431,431,"Nick Dougherty",3,34,34,"BestYTDStreakwoa3Putt",2006
431,431,"Dillon Dougherty",2,34,34,"BestYTDStreakwoa3Putt",2006
431,431,"Gavin Flint",1,34,1,"BestYTDStreakwoa3Putt",2006
431,431,"David Hearn",1,34,34,"BestYTDStreakwoa3Putt",2006
431,431,"Nick Ludwell",1,34,1,"BestYTDStreakwoa3Putt",2006
431,431,"John Panek",1,34,1,"BestYTDStreakwoa3Putt",2006
431,431,"Andrew Ruthkoski",1,34,34,"BestYTDStreakwoa3Putt",2006
431,431,"Michael Sim",1,34,34,"BestYTDStreakwoa3Putt",2006
431,431,"Azuma Yano",1,34,22,"BestYTDStreakwoa3Putt",2006
442,442,"Allen Doyle",1,33,2,"BestYTDStreakwoa3Putt",2006
442,442,"Tom Kite",1,33,33,"BestYTDStreakwoa3Putt",2006
442,442,"Jarrod Lyle",1,33,2,"BestYTDStreakwoa3Putt",2006
442,442,"David Morland IV",1,33,2,"BestYTDStreakwoa3Putt",2006
442,442,"Richard Scott",1,33,15,"BestYTDStreakwoa3Putt",2006
442,442,"Mick Soli",1,33,5,"BestYTDStreakwoa3Putt",2006
442,442,"Tim Stieren",1,33,2,"BestYTDStreakwoa3Putt",2006
442,442,"Craig Thomas",1,33,33,"BestYTDStreakwoa3Putt",2006
450,450,"Cliff Bailey",1,32,32,"BestYTDStreakwoa3Putt",2006
450,450,"JB Bump",1,32,32,"BestYTDStreakwoa3Putt",2006
450,450,"Kenneth Ferrie",3,32,6,"BestYTDStreakwoa3Putt",2006
450,450,"Shaun Goodwin",1,32,3,"BestYTDStreakwoa3Putt",2006
450,450,"John Mazza",1,32,3,"BestYTDStreakwoa3Putt",2006
450,450,"Dave Rummells",1,32,3,"BestYTDStreakwoa3Putt",2006
450,450,"Brett Stegmaier",1,32,32,"BestYTDStreakwoa3Putt",2006
450,450,"Chip Sullivan",1,32,32,"BestYTDStreakwoa3Putt",2006
458,458,"Jeff Amershadian",1,31,31,"BestYTDStreakwoa3Putt",2006
458,458,"Nick Cassini",1,31,31,"BestYTDStreakwoa3Putt",2006
458,458,"Marcus Fraser",1,31,19,"BestYTDStreakwoa3Putt",2006
458,458,"Adam Frayne",1,31,4,"BestYTDStreakwoa3Putt",2006
458,458,"Brian Harman",1,31,4,"BestYTDStreakwoa3Putt",2006
458,458,"Mitch Lowe",1,31,20,"BestYTDStreakwoa3Putt",2006
458,458,"George McNeill",1,31,3,"BestYTDStreakwoa3Putt",2006
465,465,"David Berganio Jr",2,30,30,"BestYTDStreakwoa3Putt",2006
465,465,"Will Dottley",1,30,5,"BestYTDStreakwoa3Putt",2006
465,465,"George Goich",1,30,5,"BestYTDStreakwoa3Putt",2006
465,465,"Darren Griff",1,30,5,"BestYTDStreakwoa3Putt",2006
465,465,"Bradley Hughes",1,30,5,"BestYTDStreakwoa3Putt",2006
465,465,"Alan Schulte",1,30,5,"BestYTDStreakwoa3Putt",2006
471,471,"Jon Bevan",1,29,29,"BestYTDStreakwoa3Putt",2006
471,471,"Keith Fergus",1,29,29,"BestYTDStreakwoa3Putt",2006
471,471,"Michael Henderson",1,29,6,"BestYTDStreakwoa3Putt",2006
471,471,"Sam Randolph",1,29,3,"BestYTDStreakwoa3Putt",2006
471,471,"Sam Saunders",1,29,29,"BestYTDStreakwoa3Putt",2006
471,471,"Richard Sterne",1,29,6,"BestYTDStreakwoa3Putt",2006
471,471,"Toru Taniguchi",2,29,29,"BestYTDStreakwoa3Putt",2006
478,478,"Benoit Beisser",1,28,28,"BestYTDStreakwoa3Putt",2006
478,478,"Andrew Pratt",1,28,7,"BestYTDStreakwoa3Putt",2006
478,478,"Larry Rinker",1,28,NA,"BestYTDStreakwoa3Putt",2006
478,478,"Brady Stockton",1,28,7,"BestYTDStreakwoa3Putt",2006
482,482,"Philip Archer",1,27,15,"BestYTDStreakwoa3Putt",2006
482,482,"Scott Dunlap",1,27,NA,"BestYTDStreakwoa3Putt",2006
482,482,"Brad Fritsch",2,27,27,"BestYTDStreakwoa3Putt",2006
482,482,"Larry George",3,27,15,"BestYTDStreakwoa3Putt",2006
482,482,"Doyle Ledbetter",1,27,1,"BestYTDStreakwoa3Putt",2006
482,482,"Wayne Levi",1,27,12,"BestYTDStreakwoa3Putt",2006
482,482,"Brian McElhinney",1,27,27,"BestYTDStreakwoa3Putt",2006
489,489,"Bronson Burgoon",1,26,4,"BestYTDStreakwoa3Putt",2006
489,489,"Russ Cochran",1,26,9,"BestYTDStreakwoa3Putt",2006
489,489,"Alex Coe",1,26,26,"BestYTDStreakwoa3Putt",2006
489,489,"Jeffrey Cranford",1,26,26,"BestYTDStreakwoa3Putt",2006
489,489,"Maarten Lafeber",1,26,8,"BestYTDStreakwoa3Putt",2006
489,489,"Stiles Mitchell",2,26,18,"BestYTDStreakwoa3Putt",2006
495,495,"Rob Hessing",1,25,10,"BestYTDStreakwoa3Putt",2006
495,495,"Vinnie Poncino",1,25,5,"BestYTDStreakwoa3Putt",2006
495,495,"Ryan Posey",1,25,5,"BestYTDStreakwoa3Putt",2006
495,495,"Marco Ruiz",1,25,15,"BestYTDStreakwoa3Putt",2006
495,495,"David Smail",1,25,25,"BestYTDStreakwoa3Putt",2006
495,495,"Michelle Wie",3,25,8,"BestYTDStreakwoa3Putt",2006
501,501,"Charlie Brown",1,24,24,"BestYTDStreakwoa3Putt",2006
501,501,"Wil Collins",1,24,4,"BestYTDStreakwoa3Putt",2006
501,501,"Paul Dietsche",1,24,4,"BestYTDStreakwoa3Putt",2006
501,501,"Lon Hinkle",1,24,16,"BestYTDStreakwoa3Putt",2006
501,501,"Brandan Kop",1,24,8,"BestYTDStreakwoa3Putt",2006
501,501,"Deane Pappas",1,24,24,"BestYTDStreakwoa3Putt",2006
501,501,"Chez Reavie",1,24,24,"BestYTDStreakwoa3Putt",2006
501,501,"Tim Ruddo",1,24,24,"BestYTDStreakwoa3Putt",2006
501,501,"Jim Rutledge",1,24,24,"BestYTDStreakwoa3Putt",2006
501,501,"Troy Schleicher",1,24,10,"BestYTDStreakwoa3Putt",2006
501,501,"Webb Simpson",1,24,11,"BestYTDStreakwoa3Putt",2006
501,501,"Hal Sutton",1,24,9,"BestYTDStreakwoa3Putt",2006
501,501,"Chris Toulson",1,24,24,"BestYTDStreakwoa3Putt",2006
501,501,"Michael Wright",1,24,11,"BestYTDStreakwoa3Putt",2006
515,515,"Bobby Elliott",1,23,23,"BestYTDStreakwoa3Putt",2006
515,515,"Ben Hayes",1,23,NA,"BestYTDStreakwoa3Putt",2006
515,515,"Travis Hurst",1,23,12,"BestYTDStreakwoa3Putt",2006
515,515,"Vince Jewell",1,23,NA,"BestYTDStreakwoa3Putt",2006
515,515,"David Oh",2,23,14,"BestYTDStreakwoa3Putt",2006
515,515,"Don Pooley",1,23,12,"BestYTDStreakwoa3Putt",2006
515,515,"David Roesch",1,23,11,"BestYTDStreakwoa3Putt",2006
515,515,"Mike San Filippo",1,23,23,"BestYTDStreakwoa3Putt",2006
515,515,"Fred Sutton",1,23,23,"BestYTDStreakwoa3Putt",2006
515,515,"Roland Thatcher",1,23,8,"BestYTDStreakwoa3Putt",2006
515,515,"Ben Walter",1,23,10,"BestYTDStreakwoa3Putt",2006
515,515,"Brett Wayment",1,23,23,"BestYTDStreakwoa3Putt",2006
527,527,"Fulton Allem",2,22,6,"BestYTDStreakwoa3Putt",2006
527,527,"Clint Avret",1,22,13,"BestYTDStreakwoa3Putt",2006
527,527,"Tim Cantwell Jr",1,22,22,"BestYTDStreakwoa3Putt",2006
527,527,"Andy Morse",1,22,22,"BestYTDStreakwoa3Putt",2006
527,527,"Jim St Pierre",1,22,4,"BestYTDStreakwoa3Putt",2006
527,527,"Andrew Svoboda",1,22,5,"BestYTDStreakwoa3Putt",2006
527,527,"Mike Welch",1,22,6,"BestYTDStreakwoa3Putt",2006
527,527,"Paul Wightman",1,22,22,"BestYTDStreakwoa3Putt",2006
527,527,"Ian Woosnam",1,22,22,"BestYTDStreakwoa3Putt",2006
527,527,"Ian Ziska",1,22,22,"BestYTDStreakwoa3Putt",2006
537,537,"Warren Bladon",1,21,6,"BestYTDStreakwoa3Putt",2006
537,537,"Clark Dennis",1,21,21,"BestYTDStreakwoa3Putt",2006
537,537,"Michael Derminio",1,21,21,"BestYTDStreakwoa3Putt",2006
537,537,"Jay Haas Jr",1,21,2,"BestYTDStreakwoa3Putt",2006
537,537,"Pete Jordan",1,21,1,"BestYTDStreakwoa3Putt",2006
537,537,"Martin Rominger",1,21,21,"BestYTDStreakwoa3Putt",2006
537,537,"Billy Rosinia",1,21,7,"BestYTDStreakwoa3Putt",2006
537,537,"Graeme Storm",1,21,3,"BestYTDStreakwoa3Putt",2006
537,537,"Charlie Wi",1,21,21,"BestYTDStreakwoa3Putt",2006
537,537,"Lian Wei Zhang",2,21,NA,"BestYTDStreakwoa3Putt",2006
547,547,"Charles Coody",1,20,20,"BestYTDStreakwoa3Putt",2006
547,547,"Sean Dadey",1,20,20,"BestYTDStreakwoa3Putt",2006
547,547,"Nate Gilchrist",1,20,4,"BestYTDStreakwoa3Putt",2006
547,547,"Billy Horschel",1,20,8,"BestYTDStreakwoa3Putt",2006
547,547,"David Ishii",1,20,20,"BestYTDStreakwoa3Putt",2006
547,547,"James Love",1,20,20,"BestYTDStreakwoa3Putt",2006
547,547,"John Morse",1,20,15,"BestYTDStreakwoa3Putt",2006
547,547,"Chris Nallen",1,20,8,"BestYTDStreakwoa3Putt",2006
547,547,"Tim Parun",1,20,15,"BestYTDStreakwoa3Putt",2006
547,547,"Wayne Perske",1,20,15,"BestYTDStreakwoa3Putt",2006
547,547,"Taylor Wood",1,20,15,"BestYTDStreakwoa3Putt",2006
558,558,"Rich Barcelo",1,19,9,"BestYTDStreakwoa3Putt",2006
558,558,"Stephen Behr",1,19,6,"BestYTDStreakwoa3Putt",2006
558,558,"Mike Bennett",1,19,2,"BestYTDStreakwoa3Putt",2006
558,558,"Adam Bland",1,19,16,"BestYTDStreakwoa3Putt",2006
558,558,"Gregory Bourdy",1,19,11,"BestYTDStreakwoa3Putt",2006
558,558,"Keith Clearwater",2,19,19,"BestYTDStreakwoa3Putt",2006
558,558,"Julien Guerrier",1,19,16,"BestYTDStreakwoa3Putt",2006
558,558,"Nolan Henke",1,19,19,"BestYTDStreakwoa3Putt",2006
558,558,"Steve Hummel",1,19,4,"BestYTDStreakwoa3Putt",2006
558,558,"Hal Jacobs",1,19,19,"BestYTDStreakwoa3Putt",2006
558,558,"Danny King",1,19,7,"BestYTDStreakwoa3Putt",2006
558,558,"Kenny Knox",1,19,19,"BestYTDStreakwoa3Putt",2006
558,558,"Toshinori Muto",1,19,19,"BestYTDStreakwoa3Putt",2006
558,558,"Mac OGrady",1,19,NA,"BestYTDStreakwoa3Putt",2006
558,558,"Michael Schachner",1,19,5,"BestYTDStreakwoa3Putt",2006
558,558,"Jeremy Tucker",1,19,15,"BestYTDStreakwoa3Putt",2006
574,574,"John Aber",1,18,18,"BestYTDStreakwoa3Putt",2006
574,574,"Sam Arnold",1,18,17,"BestYTDStreakwoa3Putt",2006
574,574,"Frank Bensel",1,18,14,"BestYTDStreakwoa3Putt",2006
574,574,"Michael Carbone",1,18,16,"BestYTDStreakwoa3Putt",2006
574,574,"Raymond Floyd",1,18,12,"BestYTDStreakwoa3Putt",2006
574,574,"Mike Gilmore",1,18,17,"BestYTDStreakwoa3Putt",2006
574,574,"Josh Habig",1,18,18,"BestYTDStreakwoa3Putt",2006
574,574,"Butch Haverland",1,18,11,"BestYTDStreakwoa3Putt",2006
574,574,"Bill Kokott",1,18,2,"BestYTDStreakwoa3Putt",2006
574,574,"Jim Payne",1,18,18,"BestYTDStreakwoa3Putt",2006
574,574,"Jeff Roth",1,18,18,"BestYTDStreakwoa3Putt",2006
574,574,"Ted Tryba",1,18,17,"BestYTDStreakwoa3Putt",2006
574,574,"Derek Watson",1,18,18,"BestYTDStreakwoa3Putt",2006
574,574,"Beau Yokomoto",1,18,18,"BestYTDStreakwoa3Putt",2006
588,588,"Louis Bartoletti",1,17,8,"BestYTDStreakwoa3Putt",2006
588,588,"James Burke",1,17,16,"BestYTDStreakwoa3Putt",2006
588,588,"Mike Donald",1,17,15,"BestYTDStreakwoa3Putt",2006
588,588,"Ernie Gonzalez",1,17,11,"BestYTDStreakwoa3Putt",2006
588,588,"Jim Gormley",1,17,17,"BestYTDStreakwoa3Putt",2006
588,588,"Darrell Kestner",1,17,7,"BestYTDStreakwoa3Putt",2006
588,588,"Joe Norman",1,17,9,"BestYTDStreakwoa3Putt",2006
588,588,"Gary Player",1,17,2,"BestYTDStreakwoa3Putt",2006
588,588,"Stephen Reed",1,17,NA,"BestYTDStreakwoa3Putt",2006
588,588,"Bruce Vaughan",1,17,17,"BestYTDStreakwoa3Putt",2006
588,588,"Oliver Wilson",1,17,17,"BestYTDStreakwoa3Putt",2006
599,599,"Scott Baines",1,16,3,"BestYTDStreakwoa3Putt",2006
599,599,"Ben Bunny",1,16,11,"BestYTDStreakwoa3Putt",2006
599,599,"Rett Crowder",1,16,16,"BestYTDStreakwoa3Putt",2006
599,599,"Todd Halpen",1,16,2,"BestYTDStreakwoa3Putt",2006
599,599,"Wes Heffernan",1,16,16,"BestYTDStreakwoa3Putt",2006
599,599,"John Koskinen",1,16,8,"BestYTDStreakwoa3Putt",2006
599,599,"Sam Little",1,16,16,"BestYTDStreakwoa3Putt",2006
599,599,"Brian McCann",1,16,NA,"BestYTDStreakwoa3Putt",2006
599,599,"Jonathan Moore",1,16,5,"BestYTDStreakwoa3Putt",2006
599,599,"Patrick Nagle",1,16,6,"BestYTDStreakwoa3Putt",2006
599,599,"Andy North",1,16,16,"BestYTDStreakwoa3Putt",2006
599,599,"Kyle Reifers",1,16,13,"BestYTDStreakwoa3Putt",2006
599,599,"Ross Wellington",1,16,6,"BestYTDStreakwoa3Putt",2006
599,599,"Fuzzy Zoeller",1,16,16,"BestYTDStreakwoa3Putt",2006
613,613,"Andy Bare",1,15,1,"BestYTDStreakwoa3Putt",2006
613,613,"Dave Kelly",1,15,NA,"BestYTDStreakwoa3Putt",2006
613,613,"Gary Lockerbie",1,15,15,"BestYTDStreakwoa3Putt",2006
613,613,"Eric Manning",1,15,15,"BestYTDStreakwoa3Putt",2006
613,613,"Kevin Marsh",1,15,2,"BestYTDStreakwoa3Putt",2006
613,613,"Todd Rossetti",1,15,3,"BestYTDStreakwoa3Putt",2006
613,613,"Cary Sciorra",1,15,6,"BestYTDStreakwoa3Putt",2006
613,613,"Stan Utley",1,15,12,"BestYTDStreakwoa3Putt",2006
613,613,"Stephen Woodard",1,15,15,"BestYTDStreakwoa3Putt",2006
622,622,"Warren Abery",1,14,11,"BestYTDStreakwoa3Putt",2006
622,622,"John Bushka",1,14,5,"BestYTDStreakwoa3Putt",2006
622,622,"Kevin Giancola",1,14,14,"BestYTDStreakwoa3Putt",2006
622,622,"Rob Johnson",1,14,5,"BestYTDStreakwoa3Putt",2006
622,622,"Brad Lardon",1,14,14,"BestYTDStreakwoa3Putt",2006
622,622,"Jody Rokisky",1,14,7,"BestYTDStreakwoa3Putt",2006
628,628,"Jay Choe",1,13,7,"BestYTDStreakwoa3Putt",2006
628,628,"Bobby Clampett",1,13,NA,"BestYTDStreakwoa3Putt",2006
628,628,"Mike Deuel",1,13,1,"BestYTDStreakwoa3Putt",2006
628,628,"Ryan Helminen",1,13,8,"BestYTDStreakwoa3Putt",2006
628,628,"Tatsuhiko Ichihara",1,13,2,"BestYTDStreakwoa3Putt",2006
628,628,"Curtis Malm",1,13,11,"BestYTDStreakwoa3Putt",2006
628,628,"Clay Ogden",1,13,13,"BestYTDStreakwoa3Putt",2006
628,628,"Unho Park",1,13,7,"BestYTDStreakwoa3Putt",2006
628,628,"Steven Reilly",1,13,13,"BestYTDStreakwoa3Putt",2006
628,628,"David Sanchez",1,13,10,"BestYTDStreakwoa3Putt",2006
628,628,"Peter Uihlein",1,13,7,"BestYTDStreakwoa3Putt",2006
640,640,"Seve Ballesteros",1,12,9,"BestYTDStreakwoa3Putt",2006
640,640,"Markus Brier",1,12,12,"BestYTDStreakwoa3Putt",2006
640,640,"Brad Elder",1,12,4,"BestYTDStreakwoa3Putt",2006
640,640,"Martin Flores",1,12,5,"BestYTDStreakwoa3Putt",2006
640,640,"Chris Gray",1,12,2,"BestYTDStreakwoa3Putt",2006
640,640,"Kip Henley",1,12,NA,"BestYTDStreakwoa3Putt",2006
640,640,"David Ogrin",1,12,12,"BestYTDStreakwoa3Putt",2006
640,640,"Dustin White",2,12,6,"BestYTDStreakwoa3Putt",2006
648,648,"Ryan Baca",1,11,1,"BestYTDStreakwoa3Putt",2006
648,648,"Phil Blackmar",1,11,3,"BestYTDStreakwoa3Putt",2006
648,648,"Gary Day",1,11,4,"BestYTDStreakwoa3Putt",2006
648,648,"Billy McKay",1,11,11,"BestYTDStreakwoa3Putt",2006
652,652,"Jamie Elliott",1,10,4,"BestYTDStreakwoa3Putt",2006
652,652,"Jamie Johnson",1,10,4,"BestYTDStreakwoa3Putt",2006
652,652,"Alan McLean",1,10,8,"BestYTDStreakwoa3Putt",2006
655,655,"Michael Harris",1,7,2,"BestYTDStreakwoa3Putt",2006
