"BirdieorBetterPercentage150175ya_RANKTHISWEEK_2010","BirdieorBetterPercentage150175ya_RANKLASTWEEK_2010","BirdieorBetterPercentage150175ya_PLAYERNAME_2010","BirdieorBetterPercentage150175ya_ROUNDS_2010","BirdieorBetterPercentage150175ya_Pct_2010","BirdieorBetterPercentage150175ya_TOTALBIRDIES_2010","BirdieorBetterPercentage150175ya_TOTALHOLES_2010","stat_name","year"
19,19,"Ryuji Imada",90,17.88,59,330,"BirdieorBetterPercentage150175ya",2010
20,20,"Henrik Bjornstad",72,17.87,42,235,"BirdieorBetterPercentage150175ya",2010
21,21,"Rickie Fowler",98,17.82,54,303,"BirdieorBetterPercentage150175ya",2010
22,22,"YE Yang",72,17.81,39,219,"BirdieorBetterPercentage150175ya",2010
23,23,"Charley Hoffman",85,17.77,51,287,"BirdieorBetterPercentage150175ya",2010
24,24,"Craig Bowden",56,17.72,28,158,"BirdieorBetterPercentage150175ya",2010
24,24,"Aron Price",70,17.72,42,237,"BirdieorBetterPercentage150175ya",2010
26,26,"Paul Goydos",78,17.67,41,232,"BirdieorBetterPercentage150175ya",2010
27,27,"Pat Perez",90,17.53,54,308,"BirdieorBetterPercentage150175ya",2010
28,28,"DJ Trahan",92,17.5,56,320,"BirdieorBetterPercentage150175ya",2010
29,29,"Jimmy Walker",82,17.47,47,269,"BirdieorBetterPercentage150175ya",2010
30,30,"Tim Clark",88,17.43,42,241,"BirdieorBetterPercentage150175ya",2010
31,31,"Will Ma Kenzie",72,17.42,46,264,"BirdieorBetterPercentage150175ya",2010
32,32,"Marc Leishman",87,17.38,49,282,"BirdieorBetterPercentage150175ya",2010
33,33,"Michael Connell",89,17.3,55,318,"BirdieorBetterPercentage150175ya",2010
33,33,"Dean Wilson",54,17.3,32,185,"BirdieorBetterPercentage150175ya",2010
35,35,"Chris Wilson",65,17.2,32,186,"BirdieorBetterPercentage150175ya",2010
36,36,"Skip Kendall",58,17.11,32,187,"BirdieorBetterPercentage150175ya",2010
37,37,"Robert Allenby",76,17.08,41,240,"BirdieorBetterPercentage150175ya",2010
38,38,"Paul Casey",64,17.06,29,170,"BirdieorBetterPercentage150175ya",2010
39,39,"Brian Davis",101,17.05,60,352,"BirdieorBetterPercentage150175ya",2010
40,40,"Freddie Jacobson",83,17,51,300,"BirdieorBetterPercentage150175ya",2010
41,41,"Jeff Overton",89,16.88,40,237,"BirdieorBetterPercentage150175ya",2010
42,42,"Jason Bohn",84,16.85,45,267,"BirdieorBetterPercentage150175ya",2010
43,43,"Webb Simpson",98,16.76,62,370,"BirdieorBetterPercentage150175ya",2010
44,44,"Chris Couch",66,16.75,35,209,"BirdieorBetterPercentage150175ya",2010
45,45,"Chris Riley",73,16.74,39,233,"BirdieorBetterPercentage150175ya",2010
46,46,"Sean OHair",84,16.59,36,217,"BirdieorBetterPercentage150175ya",2010
47,47,"Bryce Molder",84,16.56,50,302,"BirdieorBetterPercentage150175ya",2010
48,48,"Steve Marino",81,16.52,37,224,"BirdieorBetterPercentage150175ya",2010
49,49,"Brenden Pappas",66,16.5,33,200,"BirdieorBetterPercentage150175ya",2010
50,50,"Jeff Gove",57,16.48,30,182,"BirdieorBetterPercentage150175ya",2010
51,51,"Steve Wheatcroft",74,16.43,35,213,"BirdieorBetterPercentage150175ya",2010
52,52,"Jerod Turner",54,16.42,22,134,"BirdieorBetterPercentage150175ya",2010
53,53,"Lucas Glover",75,16.37,37,226,"BirdieorBetterPercentage150175ya",2010
53,53,"Ryan Moore",80,16.37,37,226,"BirdieorBetterPercentage150175ya",2010
55,55,"Michael Letzig",84,16.29,50,307,"BirdieorBetterPercentage150175ya",2010
56,56,"Blake Adams",84,16.21,47,290,"BirdieorBetterPercentage150175ya",2010
57,57,"Rocco Mediate",71,16.2,35,216,"BirdieorBetterPercentage150175ya",2010
58,58,"Brandt Snedeker",89,16.19,45,278,"BirdieorBetterPercentage150175ya",2010
59,59,"Ricky Barnes",103,16.15,52,322,"BirdieorBetterPercentage150175ya",2010
60,60,"KJ Choi",82,16.14,36,223,"BirdieorBetterPercentage150175ya",2010
61,61,"Rory Sabbatini",79,16.06,40,249,"BirdieorBetterPercentage150175ya",2010
62,62,"Jeff Maggert",76,16.03,42,262,"BirdieorBetterPercentage150175ya",2010
63,63,"Brad Faxon",58,16.02,29,181,"BirdieorBetterPercentage150175ya",2010
64,64,"Vaughn Taylor",87,15.96,49,307,"BirdieorBetterPercentage150175ya",2010
65,65,"Alex Prugh",88,15.9,45,283,"BirdieorBetterPercentage150175ya",2010
66,66,"Brendon de Jonge",114,15.88,54,340,"BirdieorBetterPercentage150175ya",2010
67,67,"Tom Pernice Jr",74,15.86,36,227,"BirdieorBetterPercentage150175ya",2010
68,68,"Ben Crane",85,15.79,36,228,"BirdieorBetterPercentage150175ya",2010
68,68,"Mike Weir",59,15.79,21,133,"BirdieorBetterPercentage150175ya",2010
70,70,"Chris Tidland",77,15.75,40,254,"BirdieorBetterPercentage150175ya",2010
71,71,"Cameron Tringale",55,15.72,25,159,"BirdieorBetterPercentage150175ya",2010
72,72,"Justin Leonard",89,15.69,43,274,"BirdieorBetterPercentage150175ya",2010
72,72,"Nicholas Thompson",88,15.69,43,274,"BirdieorBetterPercentage150175ya",2010
74,74,"Jason Day",82,15.64,43,275,"BirdieorBetterPercentage150175ya",2010
74,74,"Vijay Singh",75,15.64,33,211,"BirdieorBetterPercentage150175ya",2010
76,76,"Cameron Percy",73,15.6,34,218,"BirdieorBetterPercentage150175ya",2010
77,77,"George McNeill",79,15.59,46,295,"BirdieorBetterPercentage150175ya",2010
78,78,"Nathan Green",86,15.58,48,308,"BirdieorBetterPercentage150175ya",2010
78,78,"Martin Laird",91,15.58,48,308,"BirdieorBetterPercentage150175ya",2010
80,80,"Stewart Cink",84,15.56,42,270,"BirdieorBetterPercentage150175ya",2010
80,80,"Tim Herron",79,15.56,40,257,"BirdieorBetterPercentage150175ya",2010
82,82,"Mark Calcavecchia",50,15.45,19,123,"BirdieorBetterPercentage150175ya",2010
83,83,"Angel Cabrera",64,15.43,27,175,"BirdieorBetterPercentage150175ya",2010
84,84,"Andres Romero",73,15.41,41,266,"BirdieorBetterPercentage150175ya",2010
85,85,"Joe Ogilvie",99,15.34,48,313,"BirdieorBetterPercentage150175ya",2010
86,86,"Justin Rose",78,15.33,42,274,"BirdieorBetterPercentage150175ya",2010
87,87,"Robert Garrigus",71,15.32,34,222,"BirdieorBetterPercentage150175ya",2010
87,87,"Bubba Watson",77,15.32,36,235,"BirdieorBetterPercentage150175ya",2010
89,89,"Phil Mickelson",76,15.3,28,183,"BirdieorBetterPercentage150175ya",2010
90,90,"John Rollins",81,15.18,46,303,"BirdieorBetterPercentage150175ya",2010
91,91,"Vance Veazey",58,15.17,27,178,"BirdieorBetterPercentage150175ya",2010
92,92,"Tim Petrovic",105,15.15,55,363,"BirdieorBetterPercentage150175ya",2010
93,93,"Steve Elkington",74,15.13,36,238,"BirdieorBetterPercentage150175ya",2010
94,94,"Brett Quigley",96,15.11,55,364,"BirdieorBetterPercentage150175ya",2010
95,95,"Graham DeLaet",88,15.04,40,266,"BirdieorBetterPercentage150175ya",2010
95,95,"Heath Slocum",97,15.04,40,266,"BirdieorBetterPercentage150175ya",2010
97,97,"Greg Chalmers",93,15.02,47,313,"BirdieorBetterPercentage150175ya",2010
98,98,"Ted Purdy",86,15,42,280,"BirdieorBetterPercentage150175ya",2010
98,98,"Nick Watney",91,15,36,240,"BirdieorBetterPercentage150175ya",2010
100,100,"Kenny Perry",69,14.9,31,208,"BirdieorBetterPercentage150175ya",2010
101,101,"David Toms",86,14.87,40,269,"BirdieorBetterPercentage150175ya",2010
102,102,"Steve Stricker",73,14.86,33,222,"BirdieorBetterPercentage150175ya",2010
103,103,"Mathias Gronberg",61,14.84,27,182,"BirdieorBetterPercentage150175ya",2010
104,104,"Johnson Wagner",85,14.83,47,317,"BirdieorBetterPercentage150175ya",2010
105,105,"Kevin Streelman",90,14.74,42,285,"BirdieorBetterPercentage150175ya",2010
106,106,"Jim Furyk",76,14.66,34,232,"BirdieorBetterPercentage150175ya",2010
107,107,"Retief Goosen",75,14.63,30,205,"BirdieorBetterPercentage150175ya",2010
107,107,"Davis Love III",79,14.63,42,287,"BirdieorBetterPercentage150175ya",2010
107,107,"Jay Williamson",76,14.63,36,246,"BirdieorBetterPercentage150175ya",2010
110,110,"Jeev Milkha Singh",59,14.57,29,199,"BirdieorBetterPercentage150175ya",2010
111,111,"Kevin Stadler",86,14.55,39,268,"BirdieorBetterPercentage150175ya",2010
112,112,"Scott McCarron",90,14.52,45,310,"BirdieorBetterPercentage150175ya",2010
112,112,"Ian Poulter",55,14.52,18,124,"BirdieorBetterPercentage150175ya",2010
114,114,"Jonathan Byrd",85,14.46,48,332,"BirdieorBetterPercentage150175ya",2010
115,115,"Lee Janzen",77,14.38,44,306,"BirdieorBetterPercentage150175ya",2010
115,115,"Jerry Kelly",99,14.38,46,320,"BirdieorBetterPercentage150175ya",2010
117,117,"Padraig Harrington",57,14.37,25,174,"BirdieorBetterPercentage150175ya",2010
118,118,"Matt Jones",89,14.29,43,301,"BirdieorBetterPercentage150175ya",2010
119,119,"Scott Piercy",88,14.24,41,288,"BirdieorBetterPercentage150175ya",2010
120,120,"Trevor Immelman",55,14.13,26,184,"BirdieorBetterPercentage150175ya",2010
121,121,"Michael Bradley",77,14.11,34,241,"BirdieorBetterPercentage150175ya",2010
122,122,"David Duval",71,14.1,32,227,"BirdieorBetterPercentage150175ya",2010
123,123,"DA Points",90,14.05,43,306,"BirdieorBetterPercentage150175ya",2010
124,124,"Matt Every",60,14.02,23,164,"BirdieorBetterPercentage150175ya",2010
125,125,"Ernie Els",72,14.01,29,207,"BirdieorBetterPercentage150175ya",2010
125,125,"Bill Lunde",79,14.01,36,257,"BirdieorBetterPercentage150175ya",2010
127,127,"Roland Thatcher",72,13.97,38,272,"BirdieorBetterPercentage150175ya",2010
128,128,"Scott Verplank",74,13.94,29,208,"BirdieorBetterPercentage150175ya",2010
129,129,"Mathew Goggin",85,13.93,45,323,"BirdieorBetterPercentage150175ya",2010
130,130,"James Driscoll",78,13.92,38,273,"BirdieorBetterPercentage150175ya",2010
130,130,"Bo Van Pelt",104,13.92,49,352,"BirdieorBetterPercentage150175ya",2010
132,132,"John Mallinger",78,13.91,32,230,"BirdieorBetterPercentage150175ya",2010
133,133,"John Senden",103,13.76,45,327,"BirdieorBetterPercentage150175ya",2010
134,134,"Camilo Villegas",78,13.68,32,234,"BirdieorBetterPercentage150175ya",2010
135,135,"Aaron Baddeley",94,13.62,44,323,"BirdieorBetterPercentage150175ya",2010
136,136,"Chris Stroud",90,13.57,35,258,"BirdieorBetterPercentage150175ya",2010
137,137,"Garrett Willis",82,13.53,36,266,"BirdieorBetterPercentage150175ya",2010
138,138,"JB Holmes",100,13.38,40,299,"BirdieorBetterPercentage150175ya",2010
139,139,"Adam Scott",70,13.26,24,181,"BirdieorBetterPercentage150175ya",2010
140,140,"Briny Baird",87,13.25,42,317,"BirdieorBetterPercentage150175ya",2010
141,141,"Charles Warren",64,13.24,27,204,"BirdieorBetterPercentage150175ya",2010
142,142,"James Nitties",92,13.21,42,318,"BirdieorBetterPercentage150175ya",2010
143,143,"Chad Campbell",95,13.18,41,311,"BirdieorBetterPercentage150175ya",2010
144,144,"Jarrod Lyle",54,13.11,24,183,"BirdieorBetterPercentage150175ya",2010
145,145,"John Daly",63,13.07,20,153,"BirdieorBetterPercentage150175ya",2010
146,146,"Woody Austin",93,13,42,323,"BirdieorBetterPercentage150175ya",2010
147,147,"Troy Matteson",84,12.98,34,262,"BirdieorBetterPercentage150175ya",2010
148,148,"Cameron Beckman",68,12.94,33,255,"BirdieorBetterPercentage150175ya",2010
149,149,"Chad Collins",87,12.84,38,296,"BirdieorBetterPercentage150175ya",2010
150,150,"Greg Owen",69,12.81,31,242,"BirdieorBetterPercentage150175ya",2010
151,151,"Billy Mayfair",78,12.77,30,235,"BirdieorBetterPercentage150175ya",2010
152,152,"Boo Weekley",88,12.68,35,276,"BirdieorBetterPercentage150175ya",2010
153,153,"Brian Gay",101,12.67,38,300,"BirdieorBetterPercentage150175ya",2010
154,154,"Stuart Appleby",101,12.65,41,324,"BirdieorBetterPercentage150175ya",2010
155,155,"JP Hayes",79,12.64,35,277,"BirdieorBetterPercentage150175ya",2010
156,156,"Brent Delahoussaye",57,12.62,26,206,"BirdieorBetterPercentage150175ya",2010
157,157,"Garth Mulroy",53,12.59,18,143,"BirdieorBetterPercentage150175ya",2010
158,158,"Alex Cejka",81,12.55,33,263,"BirdieorBetterPercentage150175ya",2010
159,159,"Richard Johnson",90,12.54,38,303,"BirdieorBetterPercentage150175ya",2010
160,160,"JJ Henry",92,12.5,41,328,"BirdieorBetterPercentage150175ya",2010
161,161,"Steve Lowery",67,12.38,26,210,"BirdieorBetterPercentage150175ya",2010
161,161,"David Lutterus",69,12.38,26,210,"BirdieorBetterPercentage150175ya",2010
161,161,"Brett Wetterich",54,12.38,25,202,"BirdieorBetterPercentage150175ya",2010
164,164,"Kevin Sutherland",86,12.34,38,308,"BirdieorBetterPercentage150175ya",2010
165,165,"Jason Dufner",87,12.3,31,252,"BirdieorBetterPercentage150175ya",2010
166,166,"Cliff Kresge",50,12.28,21,171,"BirdieorBetterPercentage150175ya",2010
167,167,"Daniel Chopra",74,12.23,28,229,"BirdieorBetterPercentage150175ya",2010
168,168,"Roger Tambellini",77,12.22,27,221,"BirdieorBetterPercentage150175ya",2010
169,169,"Troy Merritt",86,12.12,36,297,"BirdieorBetterPercentage150175ya",2010
170,170,"Derek Lamely",81,12.07,28,232,"BirdieorBetterPercentage150175ya",2010
171,171,"Charles Howell III",103,12.03,42,349,"BirdieorBetterPercentage150175ya",2010
172,172,"Greg Kraft",52,11.89,17,143,"BirdieorBetterPercentage150175ya",2010
173,173,"Martin Flores",75,11.72,28,239,"BirdieorBetterPercentage150175ya",2010
174,174,"Chris DiMarco",88,11.71,35,299,"BirdieorBetterPercentage150175ya",2010
175,175,"Rich Barcelo",70,11.68,25,214,"BirdieorBetterPercentage150175ya",2010
176,176,"Brian Stuard",81,11.59,35,302,"BirdieorBetterPercentage150175ya",2010
177,177,"Kris Blanks",91,11.45,34,297,"BirdieorBetterPercentage150175ya",2010
178,178,"Josh Teater",101,11.41,42,368,"BirdieorBetterPercentage150175ya",2010
179,179,"Bill Haas",87,11.22,33,294,"BirdieorBetterPercentage150175ya",2010
180,180,"Steve Flesch",78,11.2,27,241,"BirdieorBetterPercentage150175ya",2010
180,180,"Sergio Garcia",58,11.2,14,125,"BirdieorBetterPercentage150175ya",2010
182,182,"Mark Wilson",87,11.11,31,279,"BirdieorBetterPercentage150175ya",2010
183,183,"Bob Estes",79,10.95,31,283,"BirdieorBetterPercentage150175ya",2010
184,184,"Rod Pampling",77,10.79,30,278,"BirdieorBetterPercentage150175ya",2010
185,185,"Omar Uresti",74,10.78,25,232,"BirdieorBetterPercentage150175ya",2010
186,186,"Kevin Johnson",62,10.53,20,190,"BirdieorBetterPercentage150175ya",2010
186,186,"John Merrick",109,10.53,40,380,"BirdieorBetterPercentage150175ya",2010
188,188,"Andrew McLardy",52,10.13,16,158,"BirdieorBetterPercentage150175ya",2010
189,189,"Rory McIlroy",54,10.07,14,139,"BirdieorBetterPercentage150175ya",2010
190,190,"Matt Bettencourt",91,9.62,25,260,"BirdieorBetterPercentage150175ya",2010
191,191,"Paul Stankowski",62,9.39,20,213,"BirdieorBetterPercentage150175ya",2010
192,192,"Justin Bolli",55,8.72,13,149,"BirdieorBetterPercentage150175ya",2010
