"ConsecutivePar4Birdies_RANKTHISWEEK_2010","ConsecutivePar4Birdies_RANKLASTWEEK_2010","ConsecutivePar4Birdies_PLAYERNAME_2010","ConsecutivePar4Birdies_EVENTS_2010","ConsecutivePar4Birdies_NUMBEROFHOLES_2010","stat_name","year"
1,1,"John Rollins",26,7,"ConsecutivePar4Birdies",2010
1,1,"Bubba Watson",22,7,"ConsecutivePar4Birdies",2010
3,3,"Stuart Appleby",31,6,"ConsecutivePar4Birdies",2010
3,3,"JP Hayes",25,6,"ConsecutivePar4Birdies",2010
3,3,"Justin Leonard",27,6,"ConsecutivePar4Birdies",2010
3,3,"Bryce Molder",26,6,"ConsecutivePar4Birdies",2010
3,3,"Ryan Palmer",27,6,"ConsecutivePar4Birdies",2010
3,3,"DA Points",29,6,"ConsecutivePar4Birdies",2010
3,3,"Webb Simpson",31,6,"ConsecutivePar4Birdies",2010
10,10,"Briny Baird",28,5,"ConsecutivePar4Birdies",2010
10,10,"Cameron Beckman",25,5,"ConsecutivePar4Birdies",2010
10,10,"Matt Bettencourt",32,5,"ConsecutivePar4Birdies",2010
10,10,"Ronnie Black",1,5,"ConsecutivePar4Birdies",2010
10,10,"Alex Cejka",28,5,"ConsecutivePar4Birdies",2010
10,10,"Ben Crane",24,5,"ConsecutivePar4Birdies",2010
10,10,"Jason Dufner",25,5,"ConsecutivePar4Birdies",2010
10,10,"Martin Flores",26,5,"ConsecutivePar4Birdies",2010
10,10,"Charles Howell III",28,5,"ConsecutivePar4Birdies",2010
10,10,"Bill Lunde",28,5,"ConsecutivePar4Birdies",2010
10,10,"Will Ma Kenzie",23,5,"ConsecutivePar4Birdies",2010
10,10,"Steve Marino",24,5,"ConsecutivePar4Birdies",2010
10,10,"Rod Pampling",26,5,"ConsecutivePar4Birdies",2010
10,10,"Pat Perez",27,5,"ConsecutivePar4Birdies",2010
10,10,"Tom Pernice Jr",22,5,"ConsecutivePar4Birdies",2010
10,10,"Aron Price",22,5,"ConsecutivePar4Birdies",2010
10,10,"Sam Saunders",7,5,"ConsecutivePar4Birdies",2010
10,10,"Paul Stankowski",18,5,"ConsecutivePar4Birdies",2010
10,10,"Kevin Streelman",28,5,"ConsecutivePar4Birdies",2010
10,10,"Nicholas Thompson",29,5,"ConsecutivePar4Birdies",2010
10,10,"Omar Uresti",27,5,"ConsecutivePar4Birdies",2010
10,10,"Nick Watney",24,5,"ConsecutivePar4Birdies",2010
32,32,"Stephen Ames",23,4,"ConsecutivePar4Birdies",2010
32,32,"Arjun Atwal",13,4,"ConsecutivePar4Birdies",2010
32,32,"Aaron Baddeley",26,4,"ConsecutivePar4Birdies",2010
32,32,"Rich Barcelo",25,4,"ConsecutivePar4Birdies",2010
32,32,"Henrik Bjornstad",26,4,"ConsecutivePar4Birdies",2010
32,32,"Michael Bradley",24,4,"ConsecutivePar4Birdies",2010
32,32,"Mark Calcavecchia",16,4,"ConsecutivePar4Birdies",2010
32,32,"Paul Casey",17,4,"ConsecutivePar4Birdies",2010
32,32,"KJ Choi",22,4,"ConsecutivePar4Birdies",2010
32,32,"Stewart Cink",23,4,"ConsecutivePar4Birdies",2010
32,32,"Tim Clark",24,4,"ConsecutivePar4Birdies",2010
32,32,"Chad Collins",26,4,"ConsecutivePar4Birdies",2010
32,32,"Erik Compton",7,4,"ConsecutivePar4Birdies",2010
32,32,"Michael Connell",25,4,"ConsecutivePar4Birdies",2010
32,32,"Ben Curtis",24,4,"ConsecutivePar4Birdies",2010
32,32,"John Daly",20,4,"ConsecutivePar4Birdies",2010
32,32,"Brian Davis",32,4,"ConsecutivePar4Birdies",2010
32,32,"Jason Day",24,4,"ConsecutivePar4Birdies",2010
32,32,"Brendon de Jonge",32,4,"ConsecutivePar4Birdies",2010
