"GoingfortheGreen_RANKTHISWEEK_2011","GoingfortheGreen_RANKLASTWEEK_2011","GoingfortheGreen_PLAYERNAME_2011","GoingfortheGreen_ROUNDS_2011","GoingfortheGreen_Pct_2011","GoingfortheGreen_ATTEMPTS_2011","GoingfortheGreen_NONATTEMPTS_2011","GoingfortheGreen_RTPGOINGFORTHEGREEN_2011","GoingfortheGreen_RTPNOTGOINGFORTHEGRN_2011","stat_name","year"
57,57,"Matt Bettencourt",84,56.12,156,122,-81,12,"GoingfortheGreen",2011
58,58,"JJ Henry",96,55.92,170,134,-79,-7,"GoingfortheGreen",2011
59,59,"Jimmy Walker",79,55.73,146,116,-77,-4,"GoingfortheGreen",2011
60,60,"Zack Miller",86,55.68,147,117,-87,22,"GoingfortheGreen",2011
61,61,"Charles Howell III",108,55.56,180,144,-115,-21,"GoingfortheGreen",2011
62,62,"Matt Jones",71,55.51,136,109,-76,-4,"GoingfortheGreen",2011
63,63,"Derek Lamely",65,55.45,122,98,-71,12,"GoingfortheGreen",2011
64,64,"Rickie Fowler",84,55.33,135,109,-79,-3,"GoingfortheGreen",2011
65,65,"Kevin Streelman",90,55.3,146,118,-77,-15,"GoingfortheGreen",2011
66,66,"Lucas Glover",74,54.93,117,96,-78,-14,"GoingfortheGreen",2011
67,67,"YE Yang",63,54.79,80,66,-49,0,"GoingfortheGreen",2011
68,68,"Steve Marino",76,54.78,126,104,-82,-6,"GoingfortheGreen",2011
69,69,"Michael Putnam",67,54.74,104,86,-43,9,"GoingfortheGreen",2011
70,70,"Ricky Barnes",78,54.55,126,105,-67,2,"GoingfortheGreen",2011
71,71,"DA Points",89,54.44,147,123,-87,-5,"GoingfortheGreen",2011
72,72,"Harrison Frazar",58,53.74,79,68,-42,-4,"GoingfortheGreen",2011
73,73,"Carl Pettersson",95,53.65,169,146,-98,-23,"GoingfortheGreen",2011
74,74,"Jim Herman",69,53.62,111,96,-60,11,"GoingfortheGreen",2011
75,75,"Ernie Els",71,53.49,115,100,-61,-5,"GoingfortheGreen",2011
76,76,"Jim Renner",65,53.4,102,89,-59,4,"GoingfortheGreen",2011
77,77,"Scott Gutschewski",67,52.97,107,95,-52,8,"GoingfortheGreen",2011
78,78,"John Merrick",71,52.94,108,96,-64,-13,"GoingfortheGreen",2011
79,79,"Hunter Haas",96,52.83,168,150,-85,-13,"GoingfortheGreen",2011
80,80,"Sean OHair",71,52.58,102,92,-51,5,"GoingfortheGreen",2011
81,81,"Brandt Snedeker",85,52.47,117,106,-81,-13,"GoingfortheGreen",2011
82,82,"Graeme McDowell",50,52.45,75,68,-41,-13,"GoingfortheGreen",2011
83,83,"Brendan Steele",89,52.43,151,137,-97,-12,"GoingfortheGreen",2011
84,84,"Davis Love III",70,52.38,99,90,-60,4,"GoingfortheGreen",2011
85,85,"Billy Horschel",75,52.23,117,107,-59,-6,"GoingfortheGreen",2011
86,86,"Chez Reavie",92,52.01,155,143,-79,-6,"GoingfortheGreen",2011
87,87,"Bio Kim",71,51.94,107,99,-69,8,"GoingfortheGreen",2011
88,88,"Vijay Singh",79,51.74,134,125,-88,-5,"GoingfortheGreen",2011
89,89,"Chris Stroud",88,51.59,146,137,-94,-9,"GoingfortheGreen",2011
90,90,"Troy Merritt",63,51.5,103,97,-48,1,"GoingfortheGreen",2011
91,91,"DJ Brigman",67,51.38,93,88,-47,5,"GoingfortheGreen",2011
92,92,"Billy Mayfair",94,51.27,161,153,-97,-20,"GoingfortheGreen",2011
93,93,"Bill Lunde",92,51.14,157,150,-85,-15,"GoingfortheGreen",2011
94,94,"Matt Kuchar",94,51,127,122,-76,-27,"GoingfortheGreen",2011
95,95,"Pat Perez",76,50.94,135,130,-64,-17,"GoingfortheGreen",2011
96,96,"Camilo Villegas",69,50.76,100,97,-54,-7,"GoingfortheGreen",2011
97,97,"Chris Kirk",87,50.72,140,136,-71,-9,"GoingfortheGreen",2011
98,98,"Ben Martin",74,50.21,120,119,-55,-11,"GoingfortheGreen",2011
99,99,"Scott Stallings",84,50.2,123,122,-68,-12,"GoingfortheGreen",2011
100,100,"Kevin Na",84,50,130,130,-77,-24,"GoingfortheGreen",2011
101,101,"Fabian Gomez",84,49.8,125,126,-71,-14,"GoingfortheGreen",2011
102,102,"Spencer Levin",113,49.69,159,161,-95,-23,"GoingfortheGreen",2011
103,103,"Alex Prugh",82,49.62,129,131,-71,4,"GoingfortheGreen",2011
104,104,"Brian Davis",105,49.56,169,172,-82,-27,"GoingfortheGreen",2011
105,105,"Roland Thatcher",67,49.3,106,109,-59,-5,"GoingfortheGreen",2011
106,106,"Padraig Harrington",60,49.11,83,86,-50,0,"GoingfortheGreen",2011
107,107,"Andres Gonzales",60,48.68,74,78,-32,-3,"GoingfortheGreen",2011
108,108,"Geoff Ogilvy",69,48.37,89,95,-41,-6,"GoingfortheGreen",2011
109,109,"Freddie Jacobson",92,48.32,115,123,-64,-5,"GoingfortheGreen",2011
110,110,"Brandt Jobe",100,48.2,147,158,-89,-6,"GoingfortheGreen",2011
111,111,"Paul Stankowski",78,48.05,111,120,-59,-13,"GoingfortheGreen",2011
112,112,"Retief Goosen",50,47.92,69,75,-46,12,"GoingfortheGreen",2011
113,113,"Ben Crane",76,47.77,107,117,-58,-8,"GoingfortheGreen",2011
114,114,"Garrett Willis",71,47.75,106,116,-50,-1,"GoingfortheGreen",2011
115,115,"Nathan Green",81,47.62,120,132,-56,4,"GoingfortheGreen",2011
116,116,"Alexandre Rocha",65,47.5,76,84,-40,-1,"GoingfortheGreen",2011
117,117,"Jason Bohn",74,47.27,121,135,-65,-22,"GoingfortheGreen",2011
118,118,"Chad Campbell",99,47.12,147,165,-84,-10,"GoingfortheGreen",2011
119,119,"Stewart Cink",72,47.06,96,108,-50,-20,"GoingfortheGreen",2011
120,120,"Tim Herron",85,46.99,125,141,-71,-2,"GoingfortheGreen",2011
121,121,"Jarrod Lyle",83,46.59,123,141,-75,-3,"GoingfortheGreen",2011
122,122,"Cameron Beckman",71,46.58,109,125,-58,-13,"GoingfortheGreen",2011
123,123,"Lee Janzen",62,46.47,79,91,-43,-1,"GoingfortheGreen",2011
124,124,"David Duval",67,46.05,99,116,-40,-5,"GoingfortheGreen",2011
125,125,"Joe Ogilvie",75,45.66,100,119,-66,8,"GoingfortheGreen",2011
126,126,"Martin Piller",63,45.65,84,100,-44,-4,"GoingfortheGreen",2011
127,127,"Jason Dufner",78,45.54,102,122,-62,-17,"GoingfortheGreen",2011
128,128,"Brendon de Jonge",105,45.48,151,181,-102,-16,"GoingfortheGreen",2011
129,129,"Blake Adams",116,45.33,170,205,-107,-21,"GoingfortheGreen",2011
130,130,"Daniel Summerhays",75,45.3,106,128,-57,17,"GoingfortheGreen",2011
131,131,"Steve Stricker",70,45.19,94,114,-69,-32,"GoingfortheGreen",2011
132,132,"Kris Blanks",92,45.18,136,165,-84,-19,"GoingfortheGreen",2011
133,133,"Michael Thompson",79,45.08,110,134,-52,-6,"GoingfortheGreen",2011
134,134,"Mark Wilson",89,44.8,112,138,-61,-21,"GoingfortheGreen",2011
135,135,"Ryuji Imada",83,44.6,124,154,-73,-2,"GoingfortheGreen",2011
136,136,"Stuart Appleby",65,44.44,92,115,-52,-6,"GoingfortheGreen",2011
136,136,"Rich Beem",53,44.44,76,95,-35,-6,"GoingfortheGreen",2011
138,138,"Luke Donald",73,44.39,83,104,-54,-30,"GoingfortheGreen",2011
139,139,"Tim Petrovic",88,44.29,124,156,-69,-7,"GoingfortheGreen",2011
140,140,"Steve Elkington",50,44.24,73,92,-38,1,"GoingfortheGreen",2011
141,141,"Michael Bradley",74,43.9,90,115,-54,-7,"GoingfortheGreen",2011
141,141,"KJ Choi",77,43.9,90,115,-49,-22,"GoingfortheGreen",2011
143,143,"William McGirt",103,43.83,142,182,-70,-13,"GoingfortheGreen",2011
144,144,"Charlie Wi",83,43.82,124,159,-68,-20,"GoingfortheGreen",2011
145,145,"Trevor Immelman",84,43.75,105,135,-75,1,"GoingfortheGreen",2011
146,146,"Aron Price",58,43.56,71,92,-32,-14,"GoingfortheGreen",2011
147,147,"Matt McQuillan",59,43.4,69,90,-37,1,"GoingfortheGreen",2011
148,148,"JP Hayes",56,42.93,79,105,-42,-9,"GoingfortheGreen",2011
149,149,"Alex Cejka",59,42.86,78,104,-39,-9,"GoingfortheGreen",2011
150,150,"Kevin Kisner",70,42.71,82,110,-41,4,"GoingfortheGreen",2011
151,151,"Zach Johnson",79,42.68,102,137,-64,-34,"GoingfortheGreen",2011
152,152,"Shane Bertsch",62,42.44,73,99,-42,-22,"GoingfortheGreen",2011
153,153,"Woody Austin",59,42.31,77,105,-44,-23,"GoingfortheGreen",2011
154,154,"Arjun Atwal",91,42.3,129,176,-70,-1,"GoingfortheGreen",2011
155,155,"Ian Poulter",52,42.18,62,85,-39,-10,"GoingfortheGreen",2011
156,156,"Vaughn Taylor",89,41.97,128,177,-64,-17,"GoingfortheGreen",2011
157,157,"David Toms",78,41.95,86,119,-52,-31,"GoingfortheGreen",2011
158,158,"Briny Baird",60,41.76,71,99,-35,-3,"GoingfortheGreen",2011
159,159,"Steve Flesch",88,41.67,110,154,-61,-19,"GoingfortheGreen",2011
160,160,"Joe Durant",71,41.63,92,129,-46,-16,"GoingfortheGreen",2011
161,161,"David Hearn",88,41.31,107,152,-60,-12,"GoingfortheGreen",2011
162,162,"Stephen Ames",69,40.59,82,120,-31,-15,"GoingfortheGreen",2011
163,163,"Johnson Wagner",81,40.33,98,145,-48,-19,"GoingfortheGreen",2011
164,164,"Jerry Kelly",85,40.27,89,132,-60,-21,"GoingfortheGreen",2011
165,165,"Jim Furyk",87,39.84,100,151,-60,-29,"GoingfortheGreen",2011
166,166,"Greg Chalmers",88,39.36,111,171,-58,-31,"GoingfortheGreen",2011
167,167,"Heath Slocum",89,39.06,100,156,-63,-13,"GoingfortheGreen",2011
168,168,"Kent Jones",76,38.46,85,136,-43,-19,"GoingfortheGreen",2011
169,169,"Shaun Micheel",77,38.26,88,142,-43,2,"GoingfortheGreen",2011
170,170,"Rocco Mediate",53,37.97,71,116,-35,1,"GoingfortheGreen",2011
171,171,"Chris DiMarco",93,37.89,108,177,-52,-11,"GoingfortheGreen",2011
172,172,"Ben Curtis",66,37.62,79,131,-35,-20,"GoingfortheGreen",2011
173,173,"Michael Connell",76,37.2,93,157,-55,-6,"GoingfortheGreen",2011
174,174,"Justin Hicks",60,36.18,55,97,-19,5,"GoingfortheGreen",2011
175,175,"David Mathis",83,35.95,87,155,-49,-11,"GoingfortheGreen",2011
176,176,"Chris Riley",76,35.83,86,154,-50,-13,"GoingfortheGreen",2011
177,177,"Justin Leonard",82,35.74,94,169,-58,-14,"GoingfortheGreen",2011
178,178,"Bryce Molder",82,35.07,94,174,-54,-29,"GoingfortheGreen",2011
179,179,"Dean Wilson",62,34.74,74,139,-36,-20,"GoingfortheGreen",2011
180,180,"Marc Turnesa",54,34.36,56,107,-21,-12,"GoingfortheGreen",2011
181,181,"Colt Knost",80,34.2,79,152,-34,-7,"GoingfortheGreen",2011
182,182,"Nick OHern",89,32.59,88,182,-53,-37,"GoingfortheGreen",2011
183,183,"Nate Smith",66,31.38,59,129,-38,-6,"GoingfortheGreen",2011
184,184,"Paul Goydos",81,25.81,72,207,-25,-26,"GoingfortheGreen",2011
185,185,"Richard Johnson",64,25.79,49,141,-21,-8,"GoingfortheGreen",2011
186,186,"Brian Gay",90,22.35,59,205,-38,-46,"GoingfortheGreen",2011
