"Total3Putts2025_RANKTHISWEEK_2016","Total3Putts2025_RANKLASTWEEK_2016","Total3Putts2025_PLAYERNAME_2016","Total3Putts2025_ROUNDS_2016","Total3Putts2025_TOTAL3PUTTS2025_2016","Total3Putts2025_TOTAL3PUTTS_2016","stat_name","year"
54,50,"Mark Hubbard",73,1,30,"Total3Putts2025",2016
54,50,"Hiroshi Iwata",51,1,12,"Total3Putts2025",2016
54,50,"Freddie Jacobson",54,1,17,"Total3Putts2025",2016
54,50,"Zach Johnson",42,1,19,"Total3Putts2025",2016
54,50,"Matt Jones",45,1,11,"Total3Putts2025",2016
54,50,"Sung Kang",51,1,16,"Total3Putts2025",2016
54,50,"Smylie Kaufman",57,1,16,"Total3Putts2025",2016
54,50,"Jerry Kelly",44,1,9,"Total3Putts2025",2016
54,50,"Si Woo Kim",63,1,19,"Total3Putts2025",2016
54,50,"Chris Kirk",51,1,22,"Total3Putts2025",2016
54,NA,"Kevin Kisner",49,1,14,"Total3Putts2025",2016
54,50,"Anirban Lahiri",44,1,13,"Total3Putts2025",2016
54,50,"Scott Langley",41,1,13,"Total3Putts2025",2016
54,NA,"Danny Lee",53,1,25,"Total3Putts2025",2016
54,50,"Lucas Lee",22,1,8,"Total3Putts2025",2016
54,50,"Justin Leonard",28,1,6,"Total3Putts2025",2016
54,50,"Spencer Levin",62,1,16,"Total3Putts2025",2016
54,NA,"Shane Lowry",35,1,9,"Total3Putts2025",2016
54,50,"Peter Malnati",53,1,15,"Total3Putts2025",2016
54,50,"Hideki Matsuyama",40,1,18,"Total3Putts2025",2016
54,NA,"Rory McIlroy",37,1,14,"Total3Putts2025",2016
54,50,"George McNeill",33,1,11,"Total3Putts2025",2016
54,NA,"Phil Mickelson",37,1,7,"Total3Putts2025",2016
54,50,"Francesco Molinari",36,1,12,"Total3Putts2025",2016
54,50,"Kevin Na",52,1,12,"Total3Putts2025",2016
54,50,"Sean OHair",45,1,19,"Total3Putts2025",2016
54,50,"Carlos Ortiz",47,1,16,"Total3Putts2025",2016
54,50,"Jeff Overton",51,1,31,"Total3Putts2025",2016
54,50,"Greg Owen",56,1,31,"Total3Putts2025",2016
54,NA,"Ian Poulter",37,1,10,"Total3Putts2025",2016
54,50,"Patrick Reed",53,1,16,"Total3Putts2025",2016
54,50,"Sam Saunders",40,1,8,"Total3Putts2025",2016
54,50,"Ollie Schniederjans",23,1,9,"Total3Putts2025",2016
54,50,"Charl Schwartzel",29,1,12,"Total3Putts2025",2016
54,50,"Adam Scott",39,1,16,"Total3Putts2025",2016
54,50,"Brandt Snedeker",47,1,11,"Total3Putts2025",2016
54,50,"Jordan Spieth",34,1,5,"Total3Putts2025",2016
54,50,"Kyle Stanley",57,1,20,"Total3Putts2025",2016
54,50,"Brett Stegmaier",57,1,22,"Total3Putts2025",2016
54,50,"Henrik Stenson",30,1,8,"Total3Putts2025",2016
54,50,"Darron Stiles",28,1,9,"Total3Putts2025",2016
54,50,"Chris Stroud",52,1,19,"Total3Putts2025",2016
54,50,"Nick Taylor",57,1,19,"Total3Putts2025",2016
54,50,"Cameron Tringale",47,1,22,"Total3Putts2025",2016
54,50,"Tyrone Van Aswegen",67,1,25,"Total3Putts2025",2016
54,50,"Camilo Villegas",50,1,15,"Total3Putts2025",2016
54,50,"Jimmy Walker",43,1,16,"Total3Putts2025",2016
54,NA,"Tim Wilkinson",40,1,9,"Total3Putts2025",2016
54,50,"Mark Wilson",42,1,23,"Total3Putts2025",2016
54,50,"Gary Woodland",45,1,16,"Total3Putts2025",2016
