"BestYTDStreakwoa3Putt_RANKTHISWEEK_2007","BestYTDStreakwoa3Putt_RANKLASTWEEK_2007","BestYTDStreakwoa3Putt_PLAYERNAME_2007","BestYTDStreakwoa3Putt_EVENTS_2007","BestYTDStreakwoa3Putt_BESTSTREAK_2007","BestYTDStreakwoa3Putt_CURRENTSTREAK_2007","stat_name","year"
93,93,"David Howell",10,142,9,"BestYTDStreakwoa3Putt",2007
95,95,"Tim Herron",27,141,13,"BestYTDStreakwoa3Putt",2007
95,95,"Craig Kanada",34,141,17,"BestYTDStreakwoa3Putt",2007
95,95,"Ted Purdy",33,141,13,"BestYTDStreakwoa3Putt",2007
95,95,"Joey Sindelar",25,141,5,"BestYTDStreakwoa3Putt",2007
95,95,"Phil Tataurangi",8,141,13,"BestYTDStreakwoa3Putt",2007
100,100,"Craig Lile",24,140,15,"BestYTDStreakwoa3Putt",2007
101,101,"Rich Beem",29,138,7,"BestYTDStreakwoa3Putt",2007
102,102,"Luke Donald",20,137,88,"BestYTDStreakwoa3Putt",2007
102,102,"Steve Wheatcroft",25,137,29,"BestYTDStreakwoa3Putt",2007
104,104,"DJ Brigman",22,136,50,"BestYTDStreakwoa3Putt",2007
104,104,"Nathan Green",29,136,12,"BestYTDStreakwoa3Putt",2007
104,104,"JP Hayes",28,136,6,"BestYTDStreakwoa3Putt",2007
104,104,"Charles Howell III",26,136,50,"BestYTDStreakwoa3Putt",2007
108,108,"Chris DiMarco",24,134,53,"BestYTDStreakwoa3Putt",2007
108,108,"Tom Johnson",27,134,8,"BestYTDStreakwoa3Putt",2007
108,108,"John Mallinger",29,134,13,"BestYTDStreakwoa3Putt",2007
108,108,"Kevin Sutherland",25,134,20,"BestYTDStreakwoa3Putt",2007
112,112,"Bart Bryant",25,133,13,"BestYTDStreakwoa3Putt",2007
113,113,"Briny Baird",31,132,39,"BestYTDStreakwoa3Putt",2007
113,113,"Paul Stankowski",18,132,14,"BestYTDStreakwoa3Putt",2007
113,113,"Henrik Stenson",15,132,10,"BestYTDStreakwoa3Putt",2007
116,116,"Kent Jones",30,131,68,"BestYTDStreakwoa3Putt",2007
116,116,"Jerry Kelly",28,131,118,"BestYTDStreakwoa3Putt",2007
118,118,"Brian Davis",28,130,13,"BestYTDStreakwoa3Putt",2007
119,119,"Michael Allen",22,129,15,"BestYTDStreakwoa3Putt",2007
119,119,"Glen Day",27,129,63,"BestYTDStreakwoa3Putt",2007
119,119,"Scott Verplank",23,129,2,"BestYTDStreakwoa3Putt",2007
122,122,"Arjun Atwal",12,128,25,"BestYTDStreakwoa3Putt",2007
122,122,"Ryuji Imada",32,128,9,"BestYTDStreakwoa3Putt",2007
122,122,"Tripp Isenhour",32,128,15,"BestYTDStreakwoa3Putt",2007
122,122,"Tim Petrovic",32,128,77,"BestYTDStreakwoa3Putt",2007
126,126,"Cameron Beckman",29,127,17,"BestYTDStreakwoa3Putt",2007
126,126,"Jeff Quinney",29,127,29,"BestYTDStreakwoa3Putt",2007
128,128,"Jim McGovern",5,126,69,"BestYTDStreakwoa3Putt",2007
129,129,"Steve Jones",9,125,39,"BestYTDStreakwoa3Putt",2007
130,130,"Peter Lonard",27,124,16,"BestYTDStreakwoa3Putt",2007
130,130,"Adam Scott",19,124,17,"BestYTDStreakwoa3Putt",2007
132,132,"Alex Cejka",25,123,41,"BestYTDStreakwoa3Putt",2007
133,133,"Pat Perez",27,121,73,"BestYTDStreakwoa3Putt",2007
133,133,"Mike Weir",23,121,5,"BestYTDStreakwoa3Putt",2007
135,135,"Todd Hamilton",28,119,18,"BestYTDStreakwoa3Putt",2007
136,136,"John Huston",16,118,7,"BestYTDStreakwoa3Putt",2007
136,136,"Parker McLachlin",28,118,61,"BestYTDStreakwoa3Putt",2007
138,138,"Billy Andrade",27,117,2,"BestYTDStreakwoa3Putt",2007
138,138,"Dicky Pride",25,117,6,"BestYTDStreakwoa3Putt",2007
138,138,"John Senden",27,117,1,"BestYTDStreakwoa3Putt",2007
141,141,"Stuart Appleby",24,116,6,"BestYTDStreakwoa3Putt",2007
141,141,"Lucas Glover",29,116,2,"BestYTDStreakwoa3Putt",2007
141,141,"Lee Westwood",8,116,27,"BestYTDStreakwoa3Putt",2007
144,144,"Fred Funk",22,115,88,"BestYTDStreakwoa3Putt",2007
144,144,"Paul Goydos",19,115,1,"BestYTDStreakwoa3Putt",2007
144,144,"George McNeill",30,115,31,"BestYTDStreakwoa3Putt",2007
144,144,"Tom Pernice Jr",31,115,36,"BestYTDStreakwoa3Putt",2007
144,144,"Tag Ridings",18,115,29,"BestYTDStreakwoa3Putt",2007
149,149,"Jason Bohn",17,114,59,"BestYTDStreakwoa3Putt",2007
150,150,"Jason Gore",27,113,107,"BestYTDStreakwoa3Putt",2007
151,151,"Johan Edfors",8,112,48,"BestYTDStreakwoa3Putt",2007
151,151,"Ernie Els",16,112,33,"BestYTDStreakwoa3Putt",2007
151,151,"JB Holmes",24,112,72,"BestYTDStreakwoa3Putt",2007
151,151,"Chris Tidland",21,112,2,"BestYTDStreakwoa3Putt",2007
155,155,"Will Ma Kenzie",30,111,2,"BestYTDStreakwoa3Putt",2007
156,156,"David Branshaw",30,110,11,"BestYTDStreakwoa3Putt",2007
156,156,"Robert Gamez",30,110,62,"BestYTDStreakwoa3Putt",2007
156,156,"Geoff Ogilvy",22,110,2,"BestYTDStreakwoa3Putt",2007
156,156,"Kyle Reifers",27,110,NA,"BestYTDStreakwoa3Putt",2007
156,156,"Jeff Sluman",21,110,67,"BestYTDStreakwoa3Putt",2007
156,156,"Jerry Smith",19,110,1,"BestYTDStreakwoa3Putt",2007
162,162,"Bernhard Langer",14,109,51,"BestYTDStreakwoa3Putt",2007
162,162,"Bob May",16,109,13,"BestYTDStreakwoa3Putt",2007
164,164,"John Bickerton",2,108,108,"BestYTDStreakwoa3Putt",2007
164,164,"Gabriel Hjertstedt",9,108,6,"BestYTDStreakwoa3Putt",2007
164,164,"Frank Lickliter II",30,108,NA,"BestYTDStreakwoa3Putt",2007
167,167,"Chris Couch",30,107,12,"BestYTDStreakwoa3Putt",2007
167,167,"John Rollins",29,107,NA,"BestYTDStreakwoa3Putt",2007
169,169,"Jeff Brehaut",21,106,29,"BestYTDStreakwoa3Putt",2007
169,169,"Justin Leonard",29,106,5,"BestYTDStreakwoa3Putt",2007
169,169,"Steve Marino",31,106,15,"BestYTDStreakwoa3Putt",2007
169,169,"Troy Matteson",26,106,25,"BestYTDStreakwoa3Putt",2007
169,169,"Garrett Willis",13,106,3,"BestYTDStreakwoa3Putt",2007
174,174,"Hunter Mahan",27,105,5,"BestYTDStreakwoa3Putt",2007
174,174,"Brett Wetterich",28,105,1,"BestYTDStreakwoa3Putt",2007
176,176,"Matt Hendrix",24,104,2,"BestYTDStreakwoa3Putt",2007
176,176,"Nick Watney",26,104,15,"BestYTDStreakwoa3Putt",2007
176,176,"Bubba Watson",26,104,11,"BestYTDStreakwoa3Putt",2007
179,179,"Tom Byrum",20,103,38,"BestYTDStreakwoa3Putt",2007
179,179,"Brendon de Jonge",26,103,18,"BestYTDStreakwoa3Putt",2007
179,179,"Charlie Wi",27,103,14,"BestYTDStreakwoa3Putt",2007
182,182,"Dudley Hart",12,102,80,"BestYTDStreakwoa3Putt",2007
182,182,"Bryce Molder",21,102,78,"BestYTDStreakwoa3Putt",2007
182,182,"Chris Riley",17,102,12,"BestYTDStreakwoa3Putt",2007
182,182,"Boo Weekley",29,102,2,"BestYTDStreakwoa3Putt",2007
186,186,"Tim Clark",19,101,87,"BestYTDStreakwoa3Putt",2007
186,186,"Daisuke Maruyama",28,101,27,"BestYTDStreakwoa3Putt",2007
186,186,"Kenny Perry",24,101,4,"BestYTDStreakwoa3Putt",2007
189,189,"Mark Calcavecchia",28,100,NA,"BestYTDStreakwoa3Putt",2007
189,189,"Jarrod Lyle",24,100,8,"BestYTDStreakwoa3Putt",2007
189,189,"Michael Sim",17,100,61,"BestYTDStreakwoa3Putt",2007
192,192,"Chad Campbell",28,99,24,"BestYTDStreakwoa3Putt",2007
192,192,"Harrison Frazar",32,99,27,"BestYTDStreakwoa3Putt",2007
192,192,"Shaun Micheel",29,99,4,"BestYTDStreakwoa3Putt",2007
195,195,"Markus Brier",2,98,9,"BestYTDStreakwoa3Putt",2007
195,195,"Jason Dufner",32,98,3,"BestYTDStreakwoa3Putt",2007
195,195,"Craig Perks",15,98,1,"BestYTDStreakwoa3Putt",2007
195,195,"Justin Rose",16,98,42,"BestYTDStreakwoa3Putt",2007
199,199,"Jim Gallagher Jr",9,97,4,"BestYTDStreakwoa3Putt",2007
199,199,"Kelly Mitchum",4,97,1,"BestYTDStreakwoa3Putt",2007
201,201,"Paul McGinley",5,96,18,"BestYTDStreakwoa3Putt",2007
201,201,"Jesper Parnevik",27,96,41,"BestYTDStreakwoa3Putt",2007
203,203,"Camilo Villegas",24,95,1,"BestYTDStreakwoa3Putt",2007
204,204,"Jonathan Byrd",23,94,35,"BestYTDStreakwoa3Putt",2007
204,204,"Duffy Waldorf",23,94,17,"BestYTDStreakwoa3Putt",2007
206,206,"Skip Kendall",5,93,7,"BestYTDStreakwoa3Putt",2007
206,206,"Mike Small",2,93,93,"BestYTDStreakwoa3Putt",2007
208,208,"Loren Roberts",3,92,12,"BestYTDStreakwoa3Putt",2007
209,209,"Joe Durant",28,91,5,"BestYTDStreakwoa3Putt",2007
209,209,"Carlos Franco",12,91,17,"BestYTDStreakwoa3Putt",2007
209,209,"Scott Gutschewski",22,91,5,"BestYTDStreakwoa3Putt",2007
209,209,"Anthony Kim",26,91,3,"BestYTDStreakwoa3Putt",2007
209,209,"Greg Owen",29,91,NA,"BestYTDStreakwoa3Putt",2007
209,209,"Jason Schultz",22,91,39,"BestYTDStreakwoa3Putt",2007
215,215,"Mark Brooks",18,90,72,"BestYTDStreakwoa3Putt",2007
215,215,"Michael Campbell",9,90,17,"BestYTDStreakwoa3Putt",2007
215,215,"Robert Karlsson",13,90,37,"BestYTDStreakwoa3Putt",2007
215,215,"Larry Mize",12,90,21,"BestYTDStreakwoa3Putt",2007
215,215,"Vance Veazey",9,90,40,"BestYTDStreakwoa3Putt",2007
220,220,"Chris Kirk",3,89,1,"BestYTDStreakwoa3Putt",2007
221,221,"Notah Begay III",7,88,6,"BestYTDStreakwoa3Putt",2007
221,221,"Todd Fischer",4,88,61,"BestYTDStreakwoa3Putt",2007
221,221,"Steve Lowery",22,88,2,"BestYTDStreakwoa3Putt",2007
221,221,"Wes Short Jr",12,88,12,"BestYTDStreakwoa3Putt",2007
221,221,"Grant Waite",12,88,88,"BestYTDStreakwoa3Putt",2007
226,226,"Woody Austin",27,87,NA,"BestYTDStreakwoa3Putt",2007
226,226,"Michael Bradley",8,87,15,"BestYTDStreakwoa3Putt",2007
226,226,"Paul Casey",10,87,15,"BestYTDStreakwoa3Putt",2007
226,226,"John Cook",13,87,87,"BestYTDStreakwoa3Putt",2007
226,226,"Thomas Levet",5,87,7,"BestYTDStreakwoa3Putt",2007
226,226,"Sean OHair",28,87,18,"BestYTDStreakwoa3Putt",2007
232,232,"Robert Allenby",28,86,15,"BestYTDStreakwoa3Putt",2007
232,232,"Bradley Dredge",4,86,86,"BestYTDStreakwoa3Putt",2007
232,232,"Ian Poulter",18,86,57,"BestYTDStreakwoa3Putt",2007
235,235,"Angel Cabrera",14,85,34,"BestYTDStreakwoa3Putt",2007
235,235,"Kirk Triplett",25,85,17,"BestYTDStreakwoa3Putt",2007
237,237,"Gregory Havret",3,84,10,"BestYTDStreakwoa3Putt",2007
238,238,"John Daly",24,83,NA,"BestYTDStreakwoa3Putt",2007
238,238,"Nick Dougherty",3,83,6,"BestYTDStreakwoa3Putt",2007
238,238,"Neal Lancaster",13,83,37,"BestYTDStreakwoa3Putt",2007
238,238,"Charl Schwartzel",6,83,6,"BestYTDStreakwoa3Putt",2007
242,242,"Paul Azinger",13,82,13,"BestYTDStreakwoa3Putt",2007
242,242,"Kris Cox",8,82,4,"BestYTDStreakwoa3Putt",2007
242,242,"Paul Sheehan",11,82,36,"BestYTDStreakwoa3Putt",2007
242,242,"Charles Warren",29,82,33,"BestYTDStreakwoa3Putt",2007
246,246,"Dan Forsman",12,81,23,"BestYTDStreakwoa3Putt",2007
246,246,"BJ Staten",7,81,32,"BestYTDStreakwoa3Putt",2007
248,248,"Ben Crane",9,80,62,"BestYTDStreakwoa3Putt",2007
249,249,"Steve Allan",18,78,29,"BestYTDStreakwoa3Putt",2007
249,249,"Retief Goosen",14,78,34,"BestYTDStreakwoa3Putt",2007
249,249,"Darron Stiles",24,78,NA,"BestYTDStreakwoa3Putt",2007
252,252,"David Berganio Jr",3,77,11,"BestYTDStreakwoa3Putt",2007
252,252,"Paul Broadhurst",2,77,66,"BestYTDStreakwoa3Putt",2007
254,254,"Craig Barlow",16,76,24,"BestYTDStreakwoa3Putt",2007
254,254,"Colin Montgomerie",9,76,NA,"BestYTDStreakwoa3Putt",2007
256,256,"Thongchai Jaidee",3,75,18,"BestYTDStreakwoa3Putt",2007
257,257,"Andres Romero",3,74,4,"BestYTDStreakwoa3Putt",2007
258,258,"Shane Bertsch",4,73,13,"BestYTDStreakwoa3Putt",2007
258,258,"Raphael Jacquelin",3,73,34,"BestYTDStreakwoa3Putt",2007
258,258,"Jeev Milkha Singh",12,73,9,"BestYTDStreakwoa3Putt",2007
258,258,"Oliver Thomson",2,73,73,"BestYTDStreakwoa3Putt",2007
258,258,"YE Yang",9,73,6,"BestYTDStreakwoa3Putt",2007
263,263,"Chris Baryla",1,72,72,"BestYTDStreakwoa3Putt",2007
263,263,"Brian Bateman",18,72,33,"BestYTDStreakwoa3Putt",2007
263,263,"Jon Bevan",1,72,72,"BestYTDStreakwoa3Putt",2007
263,263,"JL Lewis",4,72,4,"BestYTDStreakwoa3Putt",2007
263,263,"Bill Lunde",1,72,72,"BestYTDStreakwoa3Putt",2007
263,263,"Graeme Storm",3,72,NA,"BestYTDStreakwoa3Putt",2007
269,269,"Peter Hanson",3,71,71,"BestYTDStreakwoa3Putt",2007
269,269,"John Merrick",29,71,8,"BestYTDStreakwoa3Putt",2007
269,269,"Jaco Van Zyl",21,71,59,"BestYTDStreakwoa3Putt",2007
272,272,"Jose Coceres",17,70,4,"BestYTDStreakwoa3Putt",2007
273,273,"Miguel Angel Jimenez",5,69,24,"BestYTDStreakwoa3Putt",2007
274,274,"Andrew Buckle",26,68,NA,"BestYTDStreakwoa3Putt",2007
275,275,"Ian Leggatt",4,67,67,"BestYTDStreakwoa3Putt",2007
275,275,"Pablo Martin Benavides",6,67,38,"BestYTDStreakwoa3Putt",2007
275,275,"Martin Rominger",1,67,67,"BestYTDStreakwoa3Putt",2007
278,278,"Andy Bare",1,66,66,"BestYTDStreakwoa3Putt",2007
278,278,"Guy Boros",4,66,16,"BestYTDStreakwoa3Putt",2007
278,278,"Pelle Edberg",1,66,66,"BestYTDStreakwoa3Putt",2007
281,281,"Spike McRoy",6,64,24,"BestYTDStreakwoa3Putt",2007
281,281,"Willie Wood",6,64,13,"BestYTDStreakwoa3Putt",2007
283,283,"Simon Dyson",1,63,8,"BestYTDStreakwoa3Putt",2007
283,283,"Scott Piercy",6,63,24,"BestYTDStreakwoa3Putt",2007
285,285,"Len Mattiace",10,62,55,"BestYTDStreakwoa3Putt",2007
285,285,"Brady Schnell",1,62,62,"BestYTDStreakwoa3Putt",2007
287,287,"Joel Edwards",4,61,6,"BestYTDStreakwoa3Putt",2007
287,287,"Danny Ellis",2,61,10,"BestYTDStreakwoa3Putt",2007
289,289,"Jose Manuel Lara",2,60,11,"BestYTDStreakwoa3Putt",2007
289,289,"Mark OMeara",4,60,9,"BestYTDStreakwoa3Putt",2007
289,289,"Jim Rutledge",23,60,37,"BestYTDStreakwoa3Putt",2007
292,292,"Matt Every",2,58,34,"BestYTDStreakwoa3Putt",2007
292,292,"Richard Sterne",3,58,26,"BestYTDStreakwoa3Putt",2007
294,294,"Alejandro Canizares",3,57,2,"BestYTDStreakwoa3Putt",2007
294,294,"Nick Flanagan",4,57,1,"BestYTDStreakwoa3Putt",2007
294,294,"Anton Haig",2,57,4,"BestYTDStreakwoa3Putt",2007
294,294,"Don Yrene",2,57,3,"BestYTDStreakwoa3Putt",2007
298,298,"Darren Clarke",10,56,16,"BestYTDStreakwoa3Putt",2007
298,298,"Alan Morin",1,56,15,"BestYTDStreakwoa3Putt",2007
298,298,"Andrew Ruthkoski",2,56,NA,"BestYTDStreakwoa3Putt",2007
301,301,"Tadd Fujikawa",4,55,30,"BestYTDStreakwoa3Putt",2007
301,301,"Bill Glasson",4,55,2,"BestYTDStreakwoa3Putt",2007
301,301,"Brandt Jobe",5,55,30,"BestYTDStreakwoa3Putt",2007
304,304,"Bob Burns",5,54,7,"BestYTDStreakwoa3Putt",2007
304,304,"Andres Gonzales",1,54,NA,"BestYTDStreakwoa3Putt",2007
304,304,"Rick Leibovich",1,54,54,"BestYTDStreakwoa3Putt",2007
304,304,"Blaine McCallister",8,54,3,"BestYTDStreakwoa3Putt",2007
304,304,"Ron Philo Jr",6,54,44,"BestYTDStreakwoa3Putt",2007
309,309,"Colt Knost",4,53,26,"BestYTDStreakwoa3Putt",2007
309,309,"Hideto Tanihara",4,53,8,"BestYTDStreakwoa3Putt",2007
309,309,"Tim Thelen",2,53,6,"BestYTDStreakwoa3Putt",2007
309,309,"Anthony Wall",4,53,NA,"BestYTDStreakwoa3Putt",2007
313,313,"Sandy Lyle",2,52,12,"BestYTDStreakwoa3Putt",2007
313,313,"Jonathan Moore",2,52,4,"BestYTDStreakwoa3Putt",2007
315,315,"Gary Hallberg",7,51,15,"BestYTDStreakwoa3Putt",2007
315,315,"Richie Ramsay",6,51,7,"BestYTDStreakwoa3Putt",2007
315,315,"Omar Uresti",4,51,NA,"BestYTDStreakwoa3Putt",2007
318,318,"David Frost",3,50,24,"BestYTDStreakwoa3Putt",2007
318,318,"Jamie Lovemark",2,50,31,"BestYTDStreakwoa3Putt",2007
320,320,"Spencer Levin",2,48,48,"BestYTDStreakwoa3Putt",2007
321,321,"Luke List",4,47,45,"BestYTDStreakwoa3Putt",2007
322,322,"Hank Kuehne",3,46,16,"BestYTDStreakwoa3Putt",2007
323,323,"Fredrik Andersson Hed",1,45,45,"BestYTDStreakwoa3Putt",2007
323,323,"Ricky Barnes",2,45,28,"BestYTDStreakwoa3Putt",2007
323,323,"Steven Bowditch",5,45,17,"BestYTDStreakwoa3Putt",2007
323,323,"Tony Finau",1,45,NA,"BestYTDStreakwoa3Putt",2007
323,323,"Toru Taniguchi",4,45,NA,"BestYTDStreakwoa3Putt",2007
328,328,"Ryan Benzel",1,44,6,"BestYTDStreakwoa3Putt",2007
329,329,"Philip Francis",3,43,17,"BestYTDStreakwoa3Putt",2007
329,329,"Tom Scherrer",1,43,1,"BestYTDStreakwoa3Putt",2007
331,331,"Joel Kribel",1,42,3,"BestYTDStreakwoa3Putt",2007
331,331,"Brad Lardon",3,42,13,"BestYTDStreakwoa3Putt",2007
331,331,"Graeme McDowell",3,42,13,"BestYTDStreakwoa3Putt",2007
331,331,"Tom Watson",2,42,NA,"BestYTDStreakwoa3Putt",2007
335,335,"Mark Foster",1,41,41,"BestYTDStreakwoa3Putt",2007
335,335,"Bronson La Cassie",1,41,3,"BestYTDStreakwoa3Putt",2007
337,337,"Mike Grob",1,40,11,"BestYTDStreakwoa3Putt",2007
337,337,"Paul Trittler",1,40,14,"BestYTDStreakwoa3Putt",2007
337,337,"Azuma Yano",1,40,NA,"BestYTDStreakwoa3Putt",2007
340,340,"WC Liang",2,39,39,"BestYTDStreakwoa3Putt",2007
341,341,"Russ Cochran",1,38,22,"BestYTDStreakwoa3Putt",2007
341,341,"Kenneth Ferrie",2,38,1,"BestYTDStreakwoa3Putt",2007
341,341,"Kaname Yokoo",2,38,9,"BestYTDStreakwoa3Putt",2007
344,344,"Franklin Langham",1,37,37,"BestYTDStreakwoa3Putt",2007
345,345,"Derek Abel",1,36,36,"BestYTDStreakwoa3Putt",2007
345,345,"Charlie Brown",1,36,36,"BestYTDStreakwoa3Putt",2007
