"Puttingfrom10_RANKTHISWEEK_2010","Puttingfrom10_RANKLASTWEEK_2010","Puttingfrom10_PLAYERNAME_2010","Puttingfrom10_ROUNDS_2010","Puttingfrom10_PctMADE_2010","Puttingfrom10_ATTEMPTS_2010","Puttingfrom10_PUTTSMADE_2010","stat_name","year"
1,1,"Alex Prugh",88,61.36,44,27,"Puttingfrom10",2010
2,2,"David Duval",71,58.06,31,18,"Puttingfrom10",2010
3,3,"Michael Letzig",84,57.14,35,20,"Puttingfrom10",2010
4,4,"Kevin Na",94,56.72,67,38,"Puttingfrom10",2010
5,5,"Garth Mulroy",53,56.52,23,13,"Puttingfrom10",2010
6,6,"Michael Sim",64,54.84,31,17,"Puttingfrom10",2010
7,7,"Briny Baird",87,53.73,67,36,"Puttingfrom10",2010
8,8,"Bubba Watson",77,53.66,41,22,"Puttingfrom10",2010
9,9,"Jonathan Byrd",85,53.57,56,30,"Puttingfrom10",2010
10,10,"Shaun Micheel",70,52.78,36,19,"Puttingfrom10",2010
11,11,"Michael Bradley",77,52.38,42,22,"Puttingfrom10",2010
12,12,"Jeff Quinney",91,52.31,65,34,"Puttingfrom10",2010
13,13,"Matt Bettencourt",91,52.08,48,25,"Puttingfrom10",2010
14,14,"Henrik Bjornstad",72,51.92,52,27,"Puttingfrom10",2010
15,15,"Aaron Baddeley",94,51.85,54,28,"Puttingfrom10",2010
16,16,"Scott McCarron",90,50.94,53,27,"Puttingfrom10",2010
17,17,"Tom Gillis",97,50.85,59,30,"Puttingfrom10",2010
18,18,"Ricky Barnes",103,50,54,27,"Puttingfrom10",2010
18,18,"Angel Cabrera",64,50,24,12,"Puttingfrom10",2010
18,18,"Paul Casey",64,50,20,10,"Puttingfrom10",2010
18,18,"Ernie Els",72,50,36,18,"Puttingfrom10",2010
18,18,"Bob Estes",79,50,44,22,"Puttingfrom10",2010
18,18,"Zach Johnson",93,50,58,29,"Puttingfrom10",2010
18,18,"Justin Leonard",89,50,52,26,"Puttingfrom10",2010
18,18,"Hunter Mahan",85,50,42,21,"Puttingfrom10",2010
18,18,"Cameron Percy",73,50,38,19,"Puttingfrom10",2010
18,18,"Paul Stankowski",62,50,36,18,"Puttingfrom10",2010
18,18,"Vance Veazey",58,50,34,17,"Puttingfrom10",2010
29,29,"Chris Riley",73,49.02,51,25,"Puttingfrom10",2010
30,30,"Mathew Goggin",85,48.98,49,24,"Puttingfrom10",2010
30,30,"Justin Rose",78,48.98,49,24,"Puttingfrom10",2010
32,32,"Richard Johnson",90,48.94,47,23,"Puttingfrom10",2010
32,32,"Troy Merritt",86,48.94,47,23,"Puttingfrom10",2010
34,34,"Brian Stuard",81,48.78,41,20,"Puttingfrom10",2010
35,35,"Jerod Turner",54,48.57,35,17,"Puttingfrom10",2010
36,36,"James Nitties",92,48.28,58,28,"Puttingfrom10",2010
36,36,"Joe Ogilvie",99,48.28,58,28,"Puttingfrom10",2010
38,38,"Michael Connell",89,48.15,54,26,"Puttingfrom10",2010
39,39,"Daniel Chopra",74,48,50,24,"Puttingfrom10",2010
39,39,"Robert Garrigus",71,48,50,24,"Puttingfrom10",2010
39,39,"Ian Poulter",55,48,25,12,"Puttingfrom10",2010
42,42,"Jason Bohn",84,47.73,44,21,"Puttingfrom10",2010
43,43,"Greg Chalmers",93,47.69,65,31,"Puttingfrom10",2010
44,44,"Freddie Jacobson",83,47.62,42,20,"Puttingfrom10",2010
45,45,"Aron Price",70,47.5,40,19,"Puttingfrom10",2010
46,46,"Brian Gay",101,47.37,57,27,"Puttingfrom10",2010
47,47,"Matt Kuchar",97,47.27,55,26,"Puttingfrom10",2010
48,48,"Chad Collins",87,47.06,51,24,"Puttingfrom10",2010
48,48,"Steve Stricker",73,47.06,34,16,"Puttingfrom10",2010
50,50,"Pat Perez",90,46.94,49,23,"Puttingfrom10",2010
51,51,"Ryuji Imada",90,46.55,58,27,"Puttingfrom10",2010
52,52,"Brett Wetterich",54,46.43,28,13,"Puttingfrom10",2010
53,53,"Brenden Pappas",66,46.34,41,19,"Puttingfrom10",2010
54,54,"Stewart Cink",84,46.15,26,12,"Puttingfrom10",2010
55,55,"Phil Mickelson",76,46,50,23,"Puttingfrom10",2010
