"Approaches50125yardsRghRTP_RANKTHISWEEK_2011","Approaches50125yardsRghRTP_RANKLASTWEEK_2011","Approaches50125yardsRghRTP_PLAYERNAME_2011","Approaches50125yardsRghRTP_ROUNDS_2011","Approaches50125yardsRghRTP_AVGRTP_2011","stat_name","year"
1,1,"Brian Gay",90,-0.146,"Approaches50125yardsRghRTP",2011
2,2,"Luke Donald",73,-0.136,"Approaches50125yardsRghRTP",2011
3,3,"Robert Karlsson",61,-0.116,"Approaches50125yardsRghRTP",2011
4,4,"Kris Blanks",92,-0.109,"Approaches50125yardsRghRTP",2011
5,5,"Ben Crane",76,-0.103,"Approaches50125yardsRghRTP",2011
5,5,"Graeme McDowell",50,-0.103,"Approaches50125yardsRghRTP",2011
7,7,"David Toms",78,-0.1,"Approaches50125yardsRghRTP",2011
8,8,"Martin Laird",77,-0.088,"Approaches50125yardsRghRTP",2011
9,9,"Bryce Molder",82,-0.081,"Approaches50125yardsRghRTP",2011
10,10,"Ricky Barnes",78,-0.067,"Approaches50125yardsRghRTP",2011
11,11,"Brendon de Jonge",105,-0.066,"Approaches50125yardsRghRTP",2011
12,12,"Steve Stricker",70,-0.063,"Approaches50125yardsRghRTP",2011
13,13,"Carl Pettersson",95,-0.058,"Approaches50125yardsRghRTP",2011
14,14,"George McNeill",69,-0.055,"Approaches50125yardsRghRTP",2011
15,15,"Greg Chalmers",88,-0.052,"Approaches50125yardsRghRTP",2011
16,16,"Matt McQuillan",59,-0.04,"Approaches50125yardsRghRTP",2011
17,17,"Matt Kuchar",94,-0.033,"Approaches50125yardsRghRTP",2011
18,18,"Bill Haas",93,-0.029,"Approaches50125yardsRghRTP",2011
18,18,"JB Holmes",57,-0.029,"Approaches50125yardsRghRTP",2011
20,20,"Sergio Garcia",61,-0.026,"Approaches50125yardsRghRTP",2011
20,20,"Justin Rose",79,-0.026,"Approaches50125yardsRghRTP",2011
22,22,"Freddie Jacobson",92,-0.02,"Approaches50125yardsRghRTP",2011
22,22,"Kent Jones",76,-0.02,"Approaches50125yardsRghRTP",2011
24,24,"Michael Bradley",74,-0.014,"Approaches50125yardsRghRTP",2011
25,25,"Rich Beem",53,0,"Approaches50125yardsRghRTP",2011
25,25,"Shane Bertsch",62,0,"Approaches50125yardsRghRTP",2011
25,25,"Jason Dufner",78,0,"Approaches50125yardsRghRTP",2011
25,25,"Retief Goosen",50,0,"Approaches50125yardsRghRTP",2011
25,25,"Bio Kim",71,0,"Approaches50125yardsRghRTP",2011
25,25,"Kevin Kisner",70,0,"Approaches50125yardsRghRTP",2011
25,25,"Spencer Levin",113,0,"Approaches50125yardsRghRTP",2011
25,25,"Davis Love III",70,0,"Approaches50125yardsRghRTP",2011
25,25,"Johnson Wagner",81,0,"Approaches50125yardsRghRTP",2011
25,25,"Bubba Watson",85,0,"Approaches50125yardsRghRTP",2011
35,35,"Kyle Stanley",98,0.014,"Approaches50125yardsRghRTP",2011
36,36,"Angel Cabrera",50,0.021,"Approaches50125yardsRghRTP",2011
36,36,"Stewart Cink",72,0.021,"Approaches50125yardsRghRTP",2011
36,36,"Rickie Fowler",84,0.021,"Approaches50125yardsRghRTP",2011
39,39,"Scott Stallings",84,0.023,"Approaches50125yardsRghRTP",2011
40,40,"Andres Gonzales",60,0.026,"Approaches50125yardsRghRTP",2011
41,41,"Pat Perez",76,0.028,"Approaches50125yardsRghRTP",2011
42,42,"Vijay Singh",79,0.029,"Approaches50125yardsRghRTP",2011
43,43,"Colt Knost",80,0.047,"Approaches50125yardsRghRTP",2011
44,44,"Chris Couch",73,0.048,"Approaches50125yardsRghRTP",2011
45,45,"Jim Herman",69,0.051,"Approaches50125yardsRghRTP",2011
45,45,"Jeff Overton",92,0.051,"Approaches50125yardsRghRTP",2011
47,47,"John Rollins",85,0.053,"Approaches50125yardsRghRTP",2011
48,48,"Harrison Frazar",58,0.055,"Approaches50125yardsRghRTP",2011
49,49,"Matt Bettencourt",84,0.056,"Approaches50125yardsRghRTP",2011
49,49,"Hunter Haas",96,0.056,"Approaches50125yardsRghRTP",2011
49,49,"Marc Turnesa",54,0.056,"Approaches50125yardsRghRTP",2011
52,52,"Billy Mayfair",94,0.057,"Approaches50125yardsRghRTP",2011
52,52,"Ryan Moore",79,0.057,"Approaches50125yardsRghRTP",2011
54,54,"Nick Watney",80,0.058,"Approaches50125yardsRghRTP",2011
55,55,"Robert Garrigus",83,0.059,"Approaches50125yardsRghRTP",2011
56,56,"Blake Adams",116,0.06,"Approaches50125yardsRghRTP",2011
56,56,"Aaron Baddeley",77,0.06,"Approaches50125yardsRghRTP",2011
58,58,"Aron Price",58,0.065,"Approaches50125yardsRghRTP",2011
59,59,"Nick OHern",89,0.07,"Approaches50125yardsRghRTP",2011
60,60,"William McGirt",103,0.073,"Approaches50125yardsRghRTP",2011
61,61,"Ben Curtis",66,0.077,"Approaches50125yardsRghRTP",2011
61,61,"James Driscoll",71,0.077,"Approaches50125yardsRghRTP",2011
61,61,"Scott Piercy",78,0.077,"Approaches50125yardsRghRTP",2011
