"EarlyPar4ScoringAverage_RANKTHISWEEK_2016","EarlyPar4ScoringAverage_RANKLASTWEEK_2016","EarlyPar4ScoringAverage_PLAYERNAME_2016","EarlyPar4ScoringAverage_ROUNDS_2016","EarlyPar4ScoringAverage_AVG_2016","EarlyPar4ScoringAverage_TOTALSTROKES_2016","EarlyPar4ScoringAverage_TOTALHOLES_2016","stat_name","year"
22,33,"Phil Mickelson",37,3.98,665,167,"EarlyPar4ScoringAverage",2016
22,22,"Jeff Overton",51,3.98,1151,289,"EarlyPar4ScoringAverage",2016
22,28,"Charl Schwartzel",29,3.98,442,111,"EarlyPar4ScoringAverage",2016
22,33,"Daniel Summerhays",55,3.98,1227,308,"EarlyPar4ScoringAverage",2016
32,33,"Aaron Baddeley",51,3.99,1154,289,"EarlyPar4ScoringAverage",2016
32,33,"Shane Bertsch",30,3.99,715,179,"EarlyPar4ScoringAverage",2016
32,28,"David Hearn",55,3.99,1124,282,"EarlyPar4ScoringAverage",2016
32,22,"JB Holmes",39,3.99,822,206,"EarlyPar4ScoringAverage",2016
32,33,"Russell Knox",48,3.99,918,230,"EarlyPar4ScoringAverage",2016
32,33,"Luke List",51,3.99,913,229,"EarlyPar4ScoringAverage",2016
32,33,"William McGirt",54,3.99,1342,336,"EarlyPar4ScoringAverage",2016
32,33,"Kevin Na",52,3.99,997,250,"EarlyPar4ScoringAverage",2016
32,22,"Justin Rose",35,3.99,559,140,"EarlyPar4ScoringAverage",2016
32,33,"Bubba Watson",30,3.99,534,134,"EarlyPar4ScoringAverage",2016
32,33,"Bernd Wiesberger",23,3.99,331,83,"EarlyPar4ScoringAverage",2016
32,28,"Gary Woodland",45,3.99,1038,260,"EarlyPar4ScoringAverage",2016
44,50,"Daniel Berger",52,4,1085,271,"EarlyPar4ScoringAverage",2016
44,50,"KJ Choi",47,4,805,201,"EarlyPar4ScoringAverage",2016
44,33,"Luke Donald",49,4,1121,280,"EarlyPar4ScoringAverage",2016
44,50,"Sergio Garcia",28,4,452,113,"EarlyPar4ScoringAverage",2016
44,50,"Brice Garnett",29,4,484,121,"EarlyPar4ScoringAverage",2016
44,64,"Lucas Glover",53,4,1121,280,"EarlyPar4ScoringAverage",2016
44,50,"Brian Harman",60,4,1253,313,"EarlyPar4ScoringAverage",2016
44,33,"Padraig Harrington",38,4,927,232,"EarlyPar4ScoringAverage",2016
44,50,"Russell Henley",42,4,813,203,"EarlyPar4ScoringAverage",2016
44,50,"Tom Hoge",47,4,976,244,"EarlyPar4ScoringAverage",2016
44,33,"Mark Hubbard",73,4,1718,430,"EarlyPar4ScoringAverage",2016
44,50,"Smylie Kaufman",57,4,1131,283,"EarlyPar4ScoringAverage",2016
44,50,"Cameron Percy",22,4,452,113,"EarlyPar4ScoringAverage",2016
44,50,"Andres Romero",22,4,528,132,"EarlyPar4ScoringAverage",2016
44,50,"DJ Trahan",23,4,444,111,"EarlyPar4ScoringAverage",2016
59,64,"Roberto Castro",55,4.01,1039,259,"EarlyPar4ScoringAverage",2016
59,33,"Adam Hadwin",53,4.01,1258,314,"EarlyPar4ScoringAverage",2016
59,64,"Troy Merritt",41,4.01,830,207,"EarlyPar4ScoringAverage",2016
59,64,"John Senden",48,4.01,926,231,"EarlyPar4ScoringAverage",2016
59,64,"Brandt Snedeker",47,4.01,823,205,"EarlyPar4ScoringAverage",2016
59,64,"Brendan Steele",48,4.01,850,212,"EarlyPar4ScoringAverage",2016
59,50,"Will Wilcox",47,4.01,1010,252,"EarlyPar4ScoringAverage",2016
66,84,"Stuart Appleby",39,4.02,1041,259,"EarlyPar4ScoringAverage",2016
66,77,"Miguel Angel Carballo",24,4.02,458,114,"EarlyPar4ScoringAverage",2016
66,84,"James Hahn",45,4.02,921,229,"EarlyPar4ScoringAverage",2016
66,77,"John Huh",51,4.02,1038,258,"EarlyPar4ScoringAverage",2016
66,64,"Patton Kizzire",57,4.02,1012,252,"EarlyPar4ScoringAverage",2016
66,77,"Brooks Koepka",39,4.02,547,136,"EarlyPar4ScoringAverage",2016
66,84,"Danny Lee",53,4.02,825,205,"EarlyPar4ScoringAverage",2016
66,77,"Justin Leonard",28,4.02,534,133,"EarlyPar4ScoringAverage",2016
66,77,"Spencer Levin",62,4.02,1343,334,"EarlyPar4ScoringAverage",2016
66,50,"Kyle Reifers",63,4.02,1298,323,"EarlyPar4ScoringAverage",2016
66,64,"Kevin Streelman",46,4.02,989,246,"EarlyPar4ScoringAverage",2016
66,64,"Nick Taylor",57,4.02,1170,291,"EarlyPar4ScoringAverage",2016
66,64,"Mark Wilson",42,4.02,1028,256,"EarlyPar4ScoringAverage",2016
79,33,"Byeong Hun An",23,4.03,363,90,"EarlyPar4ScoringAverage",2016
79,64,"Chad Campbell",54,4.03,1188,295,"EarlyPar4ScoringAverage",2016
79,84,"Jason Dufner",53,4.03,1128,280,"EarlyPar4ScoringAverage",2016
79,94,"Retief Goosen",37,4.03,843,209,"EarlyPar4ScoringAverage",2016
79,64,"Michael Kim",62,4.03,1524,378,"EarlyPar4ScoringAverage",2016
79,50,"Martin Laird",46,4.03,1176,292,"EarlyPar4ScoringAverage",2016
79,84,"Will Ma Kenzie",54,4.03,1085,269,"EarlyPar4ScoringAverage",2016
79,77,"Geoff Ogilvy",37,4.03,834,207,"EarlyPar4ScoringAverage",2016
79,84,"Cameron Smith",45,4.03,1067,265,"EarlyPar4ScoringAverage",2016
79,77,"Henrik Stenson",30,4.03,560,139,"EarlyPar4ScoringAverage",2016
79,33,"David Toms",38,4.03,781,194,"EarlyPar4ScoringAverage",2016
90,94,"Thomas Aiken",42,4.04,1037,257,"EarlyPar4ScoringAverage",2016
90,94,"Stewart Cink",45,4.04,1124,278,"EarlyPar4ScoringAverage",2016
90,84,"Ben Crane",48,4.04,1019,252,"EarlyPar4ScoringAverage",2016
90,109,"Harris English",51,4.04,1142,283,"EarlyPar4ScoringAverage",2016
90,94,"Tony Finau",49,4.04,1014,251,"EarlyPar4ScoringAverage",2016
90,94,"Rhein Gibson",36,4.04,666,165,"EarlyPar4ScoringAverage",2016
90,84,"Sung Kang",51,4.04,969,240,"EarlyPar4ScoringAverage",2016
90,94,"Jerry Kelly",44,4.04,1009,250,"EarlyPar4ScoringAverage",2016
90,109,"Si Woo Kim",63,4.04,1289,319,"EarlyPar4ScoringAverage",2016
90,109,"Kevin Kisner",49,4.04,994,246,"EarlyPar4ScoringAverage",2016
90,94,"Colt Knost",56,4.04,1321,327,"EarlyPar4ScoringAverage",2016
90,84,"George McNeill",33,4.04,594,147,"EarlyPar4ScoringAverage",2016
90,94,"Seung Yul Noh",54,4.04,1301,322,"EarlyPar4ScoringAverage",2016
90,94,"Greg Owen",56,4.04,1363,337,"EarlyPar4ScoringAverage",2016
90,130,"Adam Scott",39,4.04,602,149,"EarlyPar4ScoringAverage",2016
90,109,"Webb Simpson",34,4.04,849,210,"EarlyPar4ScoringAverage",2016
90,94,"Steve Stricker",25,4.04,594,147,"EarlyPar4ScoringAverage",2016
90,94,"Hudson Swafford",52,4.04,1139,282,"EarlyPar4ScoringAverage",2016
90,64,"Jhonattan Vegas",49,4.04,1107,274,"EarlyPar4ScoringAverage",2016
109,130,"Jonas Blixt",46,4.05,997,246,"EarlyPar4ScoringAverage",2016
109,94,"Bronson Burgoon",53,4.05,975,241,"EarlyPar4ScoringAverage",2016
109,94,"Kevin Chappell",49,4.05,908,224,"EarlyPar4ScoringAverage",2016
109,109,"Brendon de Jonge",55,4.05,1378,340,"EarlyPar4ScoringAverage",2016
109,109,"Charley Hoffman",49,4.05,708,175,"EarlyPar4ScoringAverage",2016
109,109,"Billy Hurley III",22,4.05,449,111,"EarlyPar4ScoringAverage",2016
109,109,"Freddie Jacobson",54,4.05,1056,261,"EarlyPar4ScoringAverage",2016
109,109,"Chris Kirk",51,4.05,1074,265,"EarlyPar4ScoringAverage",2016
109,109,"Kelly Kraft",35,4.05,664,164,"EarlyPar4ScoringAverage",2016
109,109,"Matt Kuchar",46,4.05,967,239,"EarlyPar4ScoringAverage",2016
109,109,"Andrew Landry",24,4.05,571,141,"EarlyPar4ScoringAverage",2016
109,109,"Lucas Lee",22,4.05,316,78,"EarlyPar4ScoringAverage",2016
109,130,"David Lingmerth",54,4.05,1243,307,"EarlyPar4ScoringAverage",2016
109,84,"Peter Malnati",53,4.05,1113,275,"EarlyPar4ScoringAverage",2016
109,109,"Ben Martin",48,4.05,1256,310,"EarlyPar4ScoringAverage",2016
109,109,"Bryce Molder",50,4.05,1070,264,"EarlyPar4ScoringAverage",2016
109,130,"Kyle Stanley",57,4.05,1470,363,"EarlyPar4ScoringAverage",2016
109,94,"Boo Weekley",53,4.05,1235,305,"EarlyPar4ScoringAverage",2016
127,109,"Tyler Aldridge",53,4.06,1176,290,"EarlyPar4ScoringAverage",2016
127,130,"Keegan Bradley",40,4.06,934,230,"EarlyPar4ScoringAverage",2016
127,130,"Jon Curran",55,4.06,1368,337,"EarlyPar4ScoringAverage",2016
127,130,"Brian Gay",22,4.06,544,134,"EarlyPar4ScoringAverage",2016
127,109,"Jim Herman",55,4.06,1217,300,"EarlyPar4ScoringAverage",2016
127,130,"Morgan Hoffmann",43,4.06,816,201,"EarlyPar4ScoringAverage",2016
127,130,"Graeme McDowell",33,4.06,645,159,"EarlyPar4ScoringAverage",2016
127,147,"Ryan Moore",40,4.06,707,174,"EarlyPar4ScoringAverage",2016
127,130,"Louis Oosthuizen",25,4.06,280,69,"EarlyPar4ScoringAverage",2016
127,130,"Ryan Palmer",46,4.06,1020,251,"EarlyPar4ScoringAverage",2016
127,130,"Carl Pettersson",31,4.06,544,134,"EarlyPar4ScoringAverage",2016
127,94,"Sam Saunders",40,4.06,803,198,"EarlyPar4ScoringAverage",2016
127,109,"Ollie Schniederjans",23,4.06,585,144,"EarlyPar4ScoringAverage",2016
127,147,"Cameron Tringale",47,4.06,959,236,"EarlyPar4ScoringAverage",2016
141,130,"Blayne Barber",44,4.07,916,225,"EarlyPar4ScoringAverage",2016
141,147,"Zac Blair",56,4.07,1281,315,"EarlyPar4ScoringAverage",2016
141,109,"Jason Bohn",37,4.07,809,199,"EarlyPar4ScoringAverage",2016
141,130,"Fabian Gomez",49,4.07,1187,292,"EarlyPar4ScoringAverage",2016
141,156,"Bill Haas",42,4.07,709,174,"EarlyPar4ScoringAverage",2016
141,163,"Chesson Hadley",51,4.07,953,234,"EarlyPar4ScoringAverage",2016
141,147,"JJ Henry",44,4.07,1152,283,"EarlyPar4ScoringAverage",2016
141,130,"Matt Jones",45,4.07,912,224,"EarlyPar4ScoringAverage",2016
141,130,"Scott Langley",41,4.07,927,228,"EarlyPar4ScoringAverage",2016
141,147,"Steve Marino",40,4.07,895,220,"EarlyPar4ScoringAverage",2016
141,147,"Wes Roach",33,4.07,729,179,"EarlyPar4ScoringAverage",2016
141,109,"Scott Stallings",46,4.07,984,242,"EarlyPar4ScoringAverage",2016
141,130,"Michael Thompson",46,4.07,1112,273,"EarlyPar4ScoringAverage",2016
141,156,"Tyrone Van Aswegen",67,4.07,1548,380,"EarlyPar4ScoringAverage",2016
155,163,"Chad Collins",45,4.08,1156,283,"EarlyPar4ScoringAverage",2016
155,156,"Matthew Fitzpatrick",23,4.08,420,103,"EarlyPar4ScoringAverage",2016
155,156,"Robert Garrigus",34,4.08,923,226,"EarlyPar4ScoringAverage",2016
155,147,"Whee Kim",54,4.08,1363,334,"EarlyPar4ScoringAverage",2016
155,163,"Jason Kokrak",52,4.08,1261,309,"EarlyPar4ScoringAverage",2016
155,147,"Scott Pinckney",53,4.08,1228,301,"EarlyPar4ScoringAverage",2016
155,174,"DA Points",32,4.08,706,173,"EarlyPar4ScoringAverage",2016
155,109,"Brett Stegmaier",57,4.08,1292,317,"EarlyPar4ScoringAverage",2016
155,156,"Chris Stroud",52,4.08,1187,291,"EarlyPar4ScoringAverage",2016
164,163,"Angel Cabrera",42,4.09,1010,247,"EarlyPar4ScoringAverage",2016
164,174,"Andrew Loupe",50,4.09,1088,266,"EarlyPar4ScoringAverage",2016
164,147,"Davis Love III",40,4.09,1138,278,"EarlyPar4ScoringAverage",2016
164,163,"Henrik Norlander",41,4.09,1015,248,"EarlyPar4ScoringAverage",2016
164,163,"Pat Perez",28,4.09,642,157,"EarlyPar4ScoringAverage",2016
164,156,"Patrick Reed",53,4.09,982,240,"EarlyPar4ScoringAverage",2016
164,163,"Rory Sabbatini",40,4.09,1010,247,"EarlyPar4ScoringAverage",2016
164,163,"Shawn Stefani",45,4.09,1064,260,"EarlyPar4ScoringAverage",2016
164,163,"Andy Sullivan",25,4.09,389,95,"EarlyPar4ScoringAverage",2016
164,163,"Justin Thomas",53,4.09,1079,264,"EarlyPar4ScoringAverage",2016
164,163,"Brendon Todd",43,4.09,895,219,"EarlyPar4ScoringAverage",2016
175,174,"Shane Lowry",35,4.1,635,155,"EarlyPar4ScoringAverage",2016
175,184,"Francesco Molinari",36,4.1,873,213,"EarlyPar4ScoringAverage",2016
175,174,"Martin Piller",37,4.1,758,185,"EarlyPar4ScoringAverage",2016
175,174,"Dicky Pride",33,4.1,795,194,"EarlyPar4ScoringAverage",2016
175,174,"Harold Varner III",58,4.1,1087,265,"EarlyPar4ScoringAverage",2016
180,174,"Scott Brown",59,4.11,1113,271,"EarlyPar4ScoringAverage",2016
180,156,"Derek Ernst",36,4.11,801,195,"EarlyPar4ScoringAverage",2016
180,174,"Hunter Mahan",43,4.11,1111,270,"EarlyPar4ScoringAverage",2016
180,184,"Carlos Ortiz",47,4.11,1151,280,"EarlyPar4ScoringAverage",2016
180,184,"Robert Streb",51,4.11,1204,293,"EarlyPar4ScoringAverage",2016
180,174,"Dawie van der Walt",48,4.11,987,240,"EarlyPar4ScoringAverage",2016
180,184,"Steve Wheatcroft",53,4.11,1345,327,"EarlyPar4ScoringAverage",2016
187,184,"Erik Compton",45,4.12,1157,281,"EarlyPar4ScoringAverage",2016
187,191,"Luke Guthrie",31,4.12,630,153,"EarlyPar4ScoringAverage",2016
187,193,"DH Lee",35,4.12,862,209,"EarlyPar4ScoringAverage",2016
187,184,"Vaughn Taylor",30,4.12,749,182,"EarlyPar4ScoringAverage",2016
191,193,"Ernie Els",34,4.13,953,231,"EarlyPar4ScoringAverage",2016
191,184,"Hiroshi Iwata",51,4.13,1074,260,"EarlyPar4ScoringAverage",2016
193,191,"Rob Oppenheim",37,4.14,853,206,"EarlyPar4ScoringAverage",2016
193,198,"Camilo Villegas",50,4.14,1090,263,"EarlyPar4ScoringAverage",2016
195,198,"Charlie Beljan",26,4.15,644,155,"EarlyPar4ScoringAverage",2016
195,196,"Justin Hicks",26,4.15,651,157,"EarlyPar4ScoringAverage",2016
195,198,"Ian Poulter",37,4.15,937,226,"EarlyPar4ScoringAverage",2016
198,201,"Jamie Donaldson",28,4.16,478,115,"EarlyPar4ScoringAverage",2016
198,196,"Derek Fathauer",58,4.16,1123,270,"EarlyPar4ScoringAverage",2016
198,193,"Vijay Singh",42,4.16,1043,251,"EarlyPar4ScoringAverage",2016
201,201,"Ken Duke",26,4.17,604,145,"EarlyPar4ScoringAverage",2016
201,201,"Darron Stiles",28,4.17,726,174,"EarlyPar4ScoringAverage",2016
203,204,"Matt Every",34,4.18,770,184,"EarlyPar4ScoringAverage",2016
203,204,"Andres Gonzales",46,4.18,1165,279,"EarlyPar4ScoringAverage",2016
205,206,"Abraham Ancer",26,4.19,599,143,"EarlyPar4ScoringAverage",2016
206,207,"Robert Allenby",35,4.2,752,179,"EarlyPar4ScoringAverage",2016
207,208,"Steven Bowditch",40,4.3,886,206,"EarlyPar4ScoringAverage",2016
