"GIRPercentage150175yards_RANKTHISWEEK_2014","GIRPercentage150175yards_RANKLASTWEEK_2014","GIRPercentage150175yards_PLAYERNAME_2014","GIRPercentage150175yards_ROUNDS_2014","GIRPercentage150175yards_Pct_2014","GIRPercentage150175yards_GREENSHIT_2014","GIRPercentage150175yards_TOTALHOLES_2014","GIRPercentage150175yards_RELATIVETOPAR_2014","stat_name","year"
1,1,"Bo Van Pelt",83,74.51,190,255,-0.16,"GIRPercentage150175yards",2014
2,2,"Russell Knox",92,73.87,229,310,-0.2,"GIRPercentage150175yards",2014
3,3,"Nicholas Thompson",85,72.37,186,257,-0.16,"GIRPercentage150175yards",2014
4,4,"Ken Duke",80,72.31,188,260,-0.2,"GIRPercentage150175yards",2014
5,5,"Bill Haas",107,71.96,213,296,-0.14,"GIRPercentage150175yards",2014
6,6,"Hunter Mahan",88,71.88,207,288,-0.12,"GIRPercentage150175yards",2014
7,7,"Jim Furyk",84,71.72,175,244,-0.14,"GIRPercentage150175yards",2014
8,8,"Nick Watney",80,71.3,154,216,-0.18,"GIRPercentage150175yards",2014
9,9,"Stewart Cink",91,71.19,210,295,-0.17,"GIRPercentage150175yards",2014
10,10,"John Merrick",87,70.77,201,284,-0.11,"GIRPercentage150175yards",2014
11,11,"Jerry Kelly",80,70.68,188,266,-0.2,"GIRPercentage150175yards",2014
12,12,"Billy Horschel",92,70.61,185,262,-0.1,"GIRPercentage150175yards",2014
13,13,"Graeme McDowell",66,70.59,120,170,-0.26,"GIRPercentage150175yards",2014
14,14,"Jason Kokrak",65,70.46,167,237,-0.16,"GIRPercentage150175yards",2014
15,15,"Jonathan Byrd",76,70.11,183,261,-0.16,"GIRPercentage150175yards",2014
16,16,"Tim Clark",75,69.95,149,213,-0.13,"GIRPercentage150175yards",2014
17,17,"Robert Allenby",83,69.82,199,285,-0.1,"GIRPercentage150175yards",2014
18,18,"Henrik Stenson",56,69.77,90,129,-0.24,"GIRPercentage150175yards",2014
19,19,"Kevin Chappell",100,69.57,224,322,-0.19,"GIRPercentage150175yards",2014
20,20,"Cameron Tringale",111,69.48,239,344,-0.18,"GIRPercentage150175yards",2014
21,21,"David Hearn",97,69.47,223,321,-0.18,"GIRPercentage150175yards",2014
22,22,"Will Wilcox",51,69.44,125,180,-0.14,"GIRPercentage150175yards",2014
23,23,"Brendon de Jonge",109,69.3,237,342,-0.14,"GIRPercentage150175yards",2014
24,24,"Heath Slocum",71,69.26,169,244,-0.15,"GIRPercentage150175yards",2014
25,25,"Sergio Garcia",61,69.23,90,130,-0.22,"GIRPercentage150175yards",2014
26,26,"Billy Hurley III",86,69.2,191,276,-0.15,"GIRPercentage150175yards",2014
27,27,"Justin Hicks",103,69.12,244,353,-0.15,"GIRPercentage150175yards",2014
27,27,"Webb Simpson",87,69.12,188,272,-0.2,"GIRPercentage150175yards",2014
29,29,"Ben Crane",81,69.04,194,281,-0.24,"GIRPercentage150175yards",2014
30,30,"Michael Putnam",106,68.98,258,374,-0.13,"GIRPercentage150175yards",2014
31,31,"Adam Scott",68,68.86,157,228,-0.22,"GIRPercentage150175yards",2014
