"Round4ScoringAverage_RANKTHISWEEK_2009","Round4ScoringAverage_RANKLASTWEEK_2009","Round4ScoringAverage_PLAYERNAME_2009","Round4ScoringAverage__2009","Round4ScoringAverage_AVG_2009","Round4ScoringAverage_TOTALSTROKES_2009","Round4ScoringAverage_TOTALROUNDS_2009","stat_name","year"
59,59,"Vijay Singh",NA,70.29,984,14,"Round4ScoringAverage",2009
61,61,"KJ Choi",NA,70.3,703,10,"Round4ScoringAverage",2009
61,61,"Fred Couples",NA,70.3,703,10,"Round4ScoringAverage",2009
63,63,"Matt Kuchar",NA,70.31,1125,16,"Round4ScoringAverage",2009
64,64,"Spencer Levin",NA,70.33,844,12,"Round4ScoringAverage",2009
64,64,"Chris Stroud",NA,70.33,1055,15,"Round4ScoringAverage",2009
66,66,"Steve Lowery",NA,70.38,915,13,"Round4ScoringAverage",2009
66,66,"David Mathis",NA,70.38,915,13,"Round4ScoringAverage",2009
66,66,"Adam Scott",NA,70.38,563,8,"Round4ScoringAverage",2009
69,69,"Bo Van Pelt",NA,70.42,1338,19,"Round4ScoringAverage",2009
70,70,"Johnson Wagner",NA,70.43,986,14,"Round4ScoringAverage",2009
71,71,"Robert Garrigus",NA,70.44,1127,16,"Round4ScoringAverage",2009
71,71,"Nicholas Thompson",NA,70.44,1127,16,"Round4ScoringAverage",2009
73,73,"Angel Cabrera",NA,70.45,775,11,"Round4ScoringAverage",2009
74,74,"Ken Duke",NA,70.46,916,13,"Round4ScoringAverage",2009
74,74,"Bryce Molder",NA,70.46,916,13,"Round4ScoringAverage",2009
74,74,"Bubba Watson",NA,70.46,916,13,"Round4ScoringAverage",2009
77,77,"Jeff Klauk",NA,70.47,1339,19,"Round4ScoringAverage",2009
78,78,"Peter Lonard",NA,70.5,846,12,"Round4ScoringAverage",2009
78,78,"James Nitties",NA,70.5,1128,16,"Round4ScoringAverage",2009
80,80,"Carl Pettersson",NA,70.53,1058,15,"Round4ScoringAverage",2009
80,80,"Charlie Wi",NA,70.53,1199,17,"Round4ScoringAverage",2009
82,82,"Steve Flesch",NA,70.54,917,13,"Round4ScoringAverage",2009
82,82,"Sergio Garcia",NA,70.54,917,13,"Round4ScoringAverage",2009
82,82,"Joe Ogilvie",NA,70.54,917,13,"Round4ScoringAverage",2009
85,85,"Scott McCarron",NA,70.56,1270,18,"Round4ScoringAverage",2009
85,85,"Sean OHair",NA,70.56,1129,16,"Round4ScoringAverage",2009
87,87,"Mark Wilson",NA,70.57,1482,21,"Round4ScoringAverage",2009
88,88,"Jeff Maggert",NA,70.58,847,12,"Round4ScoringAverage",2009
89,89,"Alex Cejka",NA,70.6,1059,15,"Round4ScoringAverage",2009
90,90,"Mike Weir",NA,70.61,1271,18,"Round4ScoringAverage",2009
91,91,"Chad Campbell",NA,70.63,1342,19,"Round4ScoringAverage",2009
92,92,"George McNeill",NA,70.67,1060,15,"Round4ScoringAverage",2009
93,93,"Cliff Kresge",NA,70.7,707,10,"Round4ScoringAverage",2009
93,93,"Justin Leonard",NA,70.7,1414,20,"Round4ScoringAverage",2009
93,93,"Patrick Sheehan",NA,70.7,707,10,"Round4ScoringAverage",2009
96,96,"Cameron Beckman",NA,70.71,1202,17,"Round4ScoringAverage",2009
97,97,"Luke Donald",NA,70.72,1273,18,"Round4ScoringAverage",2009
98,98,"Robert Allenby",NA,70.73,1061,15,"Round4ScoringAverage",2009
98,98,"Brendon de Jonge",NA,70.73,1061,15,"Round4ScoringAverage",2009
98,98,"Bob Estes",NA,70.73,1061,15,"Round4ScoringAverage",2009
101,101,"Ian Poulter",NA,70.75,849,12,"Round4ScoringAverage",2009
101,101,"Webb Simpson",NA,70.75,1132,16,"Round4ScoringAverage",2009
103,103,"Davis Love III",NA,70.76,1203,17,"Round4ScoringAverage",2009
104,104,"Lee Janzen",NA,70.77,920,13,"Round4ScoringAverage",2009
105,105,"Steve Marino",NA,70.79,1345,19,"Round4ScoringAverage",2009
106,106,"Mark Calcavecchia",NA,70.82,779,11,"Round4ScoringAverage",2009
107,107,"Ryan Palmer",NA,70.83,850,12,"Round4ScoringAverage",2009
108,108,"Kevin Sutherland",NA,70.85,1417,20,"Round4ScoringAverage",2009
109,109,"Pat Perez",NA,70.86,992,14,"Round4ScoringAverage",2009
110,110,"Camilo Villegas",NA,70.88,1205,17,"Round4ScoringAverage",2009
111,111,"Ted Purdy",NA,70.9,1418,20,"Round4ScoringAverage",2009
112,112,"Kenny Perry",NA,70.91,1560,22,"Round4ScoringAverage",2009
113,113,"Ricky Barnes",NA,71,710,10,"Round4ScoringAverage",2009
113,113,"Jason Dufner",NA,71,1278,18,"Round4ScoringAverage",2009
113,113,"Joe Durant",NA,71,710,10,"Round4ScoringAverage",2009
113,113,"Todd Hamilton",NA,71,852,12,"Round4ScoringAverage",2009
113,113,"Troy Matteson",NA,71,1136,16,"Round4ScoringAverage",2009
113,113,"Scott Piercy",NA,71,1065,15,"Round4ScoringAverage",2009
113,113,"Chez Reavie",NA,71,923,13,"Round4ScoringAverage",2009
120,120,"DA Points",NA,71.05,1421,20,"Round4ScoringAverage",2009
121,121,"Heath Slocum",NA,71.06,1208,17,"Round4ScoringAverage",2009
121,121,"YE Yang",NA,71.06,1279,18,"Round4ScoringAverage",2009
123,123,"Bill Lunde",NA,71.07,995,14,"Round4ScoringAverage",2009
123,123,"Vaughn Taylor",NA,71.07,1066,15,"Round4ScoringAverage",2009
125,125,"Tommy Armour III",NA,71.09,782,11,"Round4ScoringAverage",2009
126,126,"Brad Adamonis",NA,71.1,711,10,"Round4ScoringAverage",2009
127,127,"Jonathan Byrd",NA,71.11,1351,19,"Round4ScoringAverage",2009
128,128,"Phil Mickelson",NA,71.14,996,14,"Round4ScoringAverage",2009
128,128,"Tom Pernice Jr",NA,71.14,996,14,"Round4ScoringAverage",2009
130,130,"Michael Allen",NA,71.15,925,13,"Round4ScoringAverage",2009
131,131,"Ryuji Imada",NA,71.18,1210,17,"Round4ScoringAverage",2009
132,132,"Woody Austin",NA,71.24,1211,17,"Round4ScoringAverage",2009
132,132,"John Mallinger",NA,71.24,1211,17,"Round4ScoringAverage",2009
132,132,"Boo Weekley",NA,71.24,1211,17,"Round4ScoringAverage",2009
135,135,"Lucas Glover",NA,71.25,1425,20,"Round4ScoringAverage",2009
135,135,"Greg Kraft",NA,71.25,285,4,"Round4ScoringAverage",2009
137,137,"Mark Brooks",NA,71.3,713,10,"Round4ScoringAverage",2009
138,138,"Jason Gore",NA,71.31,927,13,"Round4ScoringAverage",2009
139,139,"Brian Bateman",NA,71.33,214,3,"Round4ScoringAverage",2009
140,140,"Marc Leishman",NA,71.35,1213,17,"Round4ScoringAverage",2009
141,141,"Kent Jones",NA,71.42,857,12,"Round4ScoringAverage",2009
142,142,"Freddie Jacobson",NA,71.44,1143,16,"Round4ScoringAverage",2009
143,143,"Derek Fathauer",NA,71.5,429,6,"Round4ScoringAverage",2009
143,143,"Brad Faxon",NA,71.5,429,6,"Round4ScoringAverage",2009
143,143,"Charley Hoffman",NA,71.5,1430,20,"Round4ScoringAverage",2009
143,143,"Will Ma Kenzie",NA,71.5,715,10,"Round4ScoringAverage",2009
147,147,"John Merrick",NA,71.53,1216,17,"Round4ScoringAverage",2009
148,148,"Rod Pampling",NA,71.54,930,13,"Round4ScoringAverage",2009
149,149,"Briny Baird",NA,71.56,1145,16,"Round4ScoringAverage",2009
150,150,"Daniel Chopra",NA,71.59,1217,17,"Round4ScoringAverage",2009
151,151,"Colt Knost",NA,71.6,716,10,"Round4ScoringAverage",2009
152,152,"Padraig Harrington",NA,71.62,931,13,"Round4ScoringAverage",2009
153,153,"Michael Letzig",NA,71.65,1433,20,"Round4ScoringAverage",2009
154,154,"Matt Bettencourt",NA,71.67,1290,18,"Round4ScoringAverage",2009
155,155,"Aron Price",NA,71.76,1220,17,"Round4ScoringAverage",2009
156,156,"Stewart Cink",NA,71.8,1077,15,"Round4ScoringAverage",2009
156,156,"Rick Price",NA,71.8,359,5,"Round4ScoringAverage",2009
156,156,"Peter Tomasulo",NA,71.8,359,5,"Round4ScoringAverage",2009
159,159,"Jeff Overton",NA,71.83,1293,18,"Round4ScoringAverage",2009
160,160,"Richard Johnson",NA,71.88,1150,16,"Round4ScoringAverage",2009
161,161,"Kirk Triplett",NA,71.89,647,9,"Round4ScoringAverage",2009
162,162,"Anthony Kim",NA,71.94,1151,16,"Round4ScoringAverage",2009
163,163,"Ben Curtis",NA,72,1008,14,"Round4ScoringAverage",2009
163,163,"Rocco Mediate",NA,72,1224,17,"Round4ScoringAverage",2009
163,163,"Geoff Ogilvy",NA,72,1224,17,"Round4ScoringAverage",2009
163,163,"Leif Olson",NA,72,288,4,"Round4ScoringAverage",2009
163,163,"Marc Turnesa",NA,72,648,9,"Round4ScoringAverage",2009
168,168,"Nathan Green",NA,72.05,1513,21,"Round4ScoringAverage",2009
169,169,"Tom Lehman",NA,72.09,793,11,"Round4ScoringAverage",2009
170,170,"John Rollins",NA,72.16,1371,19,"Round4ScoringAverage",2009
171,171,"Jarrod Lyle",NA,72.18,794,11,"Round4ScoringAverage",2009
172,172,"Darron Stiles",NA,72.33,434,6,"Round4ScoringAverage",2009
173,173,"Paul Goydos",NA,72.36,1013,14,"Round4ScoringAverage",2009
174,174,"Charles Warren",NA,72.45,797,11,"Round4ScoringAverage",2009
175,175,"David Duval",NA,72.5,435,6,"Round4ScoringAverage",2009
175,175,"Parker McLachlin",NA,72.5,725,10,"Round4ScoringAverage",2009
177,177,"Retief Goosen",NA,72.53,1233,17,"Round4ScoringAverage",2009
178,178,"Bart Bryant",NA,72.58,871,12,"Round4ScoringAverage",2009
179,179,"Brendon Todd",NA,72.6,363,5,"Round4ScoringAverage",2009
180,180,"Eric Axley",NA,72.67,436,6,"Round4ScoringAverage",2009
181,181,"Billy Mayfair",NA,72.85,947,13,"Round4ScoringAverage",2009
182,182,"Stuart Appleby",NA,72.87,1093,15,"Round4ScoringAverage",2009
183,183,"JB Holmes",NA,73.08,877,12,"Round4ScoringAverage",2009
184,184,"Gary Woodland",NA,73.71,516,7,"Round4ScoringAverage",2009
