"BirdieorBetterPercentage175200ya_RANKTHISWEEK_2014","BirdieorBetterPercentage175200ya_RANKLASTWEEK_2014","BirdieorBetterPercentage175200ya_PLAYERNAME_2014","BirdieorBetterPercentage175200ya_ROUNDS_2014","BirdieorBetterPercentage175200ya_Pct_2014","BirdieorBetterPercentage175200ya_TOTALBIRDIES_2014","BirdieorBetterPercentage175200ya_TOTALHOLES_2014","stat_name","year"
86,86,"Daniel Summerhays",98,12.9,40,310,"BirdieorBetterPercentage175200ya",2014
86,86,"Nick Watney",80,12.9,24,186,"BirdieorBetterPercentage175200ya",2014
88,88,"Tommy Gainey",73,12.85,23,179,"BirdieorBetterPercentage175200ya",2014
89,89,"Pat Perez",84,12.82,35,273,"BirdieorBetterPercentage175200ya",2014
90,90,"Matt Kuchar",91,12.73,34,267,"BirdieorBetterPercentage175200ya",2014
91,91,"Justin Hicks",103,12.67,38,300,"BirdieorBetterPercentage175200ya",2014
92,92,"Brian Stuard",91,12.64,33,261,"BirdieorBetterPercentage175200ya",2014
93,93,"Freddie Jacobson",91,12.6,33,262,"BirdieorBetterPercentage175200ya",2014
94,94,"KJ Choi",80,12.55,32,255,"BirdieorBetterPercentage175200ya",2014
95,95,"Bill Haas",107,12.54,36,287,"BirdieorBetterPercentage175200ya",2014
96,96,"Brian Davis",93,12.5,33,264,"BirdieorBetterPercentage175200ya",2014
97,97,"Kyle Stanley",87,12.39,28,226,"BirdieorBetterPercentage175200ya",2014
98,98,"Wes Roach",67,12.33,18,146,"BirdieorBetterPercentage175200ya",2014
99,99,"Brice Garnett",92,12.27,33,269,"BirdieorBetterPercentage175200ya",2014
99,99,"Phil Mickelson",71,12.27,20,163,"BirdieorBetterPercentage175200ya",2014
101,101,"Patrick Reed",92,12.24,29,237,"BirdieorBetterPercentage175200ya",2014
102,102,"Luke Donald",57,12.21,21,172,"BirdieorBetterPercentage175200ya",2014
103,103,"Scott Langley",95,12.19,34,279,"BirdieorBetterPercentage175200ya",2014
104,104,"James Hahn",82,12.18,33,271,"BirdieorBetterPercentage175200ya",2014
104,104,"Jordan Spieth",102,12.18,33,271,"BirdieorBetterPercentage175200ya",2014
106,106,"Tyrone Van Aswegen",79,12.17,28,230,"BirdieorBetterPercentage175200ya",2014
107,107,"Matt Every",85,12.08,29,240,"BirdieorBetterPercentage175200ya",2014
108,108,"Kevin Na",94,12.07,35,290,"BirdieorBetterPercentage175200ya",2014
109,109,"Lee Westwood",57,12.06,17,141,"BirdieorBetterPercentage175200ya",2014
110,110,"Danny Lee",84,12.05,30,249,"BirdieorBetterPercentage175200ya",2014
111,111,"Roberto Castro",76,12,24,200,"BirdieorBetterPercentage175200ya",2014
111,111,"Jamie Lovemark",64,12,15,125,"BirdieorBetterPercentage175200ya",2014
113,113,"Tim Wilkinson",86,11.99,32,267,"BirdieorBetterPercentage175200ya",2014
114,114,"Richard Lee",80,11.98,26,217,"BirdieorBetterPercentage175200ya",2014
115,115,"David Hearn",97,11.96,36,301,"BirdieorBetterPercentage175200ya",2014
116,116,"Seung Yul Noh",92,11.95,30,251,"BirdieorBetterPercentage175200ya",2014
117,117,"Erik Compton",88,11.9,32,269,"BirdieorBetterPercentage175200ya",2014
118,118,"Charlie Wi",72,11.84,29,245,"BirdieorBetterPercentage175200ya",2014
119,119,"Briny Baird",50,11.83,20,169,"BirdieorBetterPercentage175200ya",2014
120,120,"Scott Stallings",77,11.79,25,212,"BirdieorBetterPercentage175200ya",2014
121,121,"Tim Clark",75,11.76,28,238,"BirdieorBetterPercentage175200ya",2014
122,122,"Jerry Kelly",80,11.74,27,230,"BirdieorBetterPercentage175200ya",2014
123,123,"Morgan Hoffmann",103,11.7,33,282,"BirdieorBetterPercentage175200ya",2014
124,124,"Heath Slocum",71,11.54,24,208,"BirdieorBetterPercentage175200ya",2014
125,125,"Steven Bowditch",93,11.52,31,269,"BirdieorBetterPercentage175200ya",2014
126,126,"Ian Poulter",57,11.49,17,148,"BirdieorBetterPercentage175200ya",2014
127,127,"Michael Putnam",106,11.48,38,331,"BirdieorBetterPercentage175200ya",2014
128,128,"DH Lee",54,11.41,21,184,"BirdieorBetterPercentage175200ya",2014
129,129,"JJ Henry",91,11.31,31,274,"BirdieorBetterPercentage175200ya",2014
130,130,"William McGirt",96,11.3,34,301,"BirdieorBetterPercentage175200ya",2014
131,131,"DA Points",75,11.28,22,195,"BirdieorBetterPercentage175200ya",2014
131,131,"Mike Weir",69,11.28,22,195,"BirdieorBetterPercentage175200ya",2014
133,133,"Jim Furyk",84,11.27,31,275,"BirdieorBetterPercentage175200ya",2014
133,133,"Jimmy Walker",98,11.27,24,213,"BirdieorBetterPercentage175200ya",2014
135,135,"Jonas Blixt",64,11.19,16,143,"BirdieorBetterPercentage175200ya",2014
136,136,"Russell Knox",92,11.11,33,297,"BirdieorBetterPercentage175200ya",2014
136,136,"Andrew Svoboda",77,11.11,25,225,"BirdieorBetterPercentage175200ya",2014
138,138,"Hunter Mahan",88,11.06,25,226,"BirdieorBetterPercentage175200ya",2014
139,139,"Graeme McDowell",66,10.97,17,155,"BirdieorBetterPercentage175200ya",2014
140,140,"James Driscoll",71,10.96,25,228,"BirdieorBetterPercentage175200ya",2014
141,141,"Robert Allenby",83,10.95,31,283,"BirdieorBetterPercentage175200ya",2014
142,142,"Martin Laird",66,10.94,21,192,"BirdieorBetterPercentage175200ya",2014
143,143,"Chad Collins",78,10.82,25,231,"BirdieorBetterPercentage175200ya",2014
144,144,"Hudson Swafford",75,10.8,19,176,"BirdieorBetterPercentage175200ya",2014
145,145,"Davis Love III",74,10.67,24,225,"BirdieorBetterPercentage175200ya",2014
145,145,"Jim Renner",61,10.67,19,178,"BirdieorBetterPercentage175200ya",2014
147,147,"Billy Hurley III",86,10.62,29,273,"BirdieorBetterPercentage175200ya",2014
148,148,"Ben Curtis",77,10.61,26,245,"BirdieorBetterPercentage175200ya",2014
149,149,"Kevin Kisner",85,10.55,25,237,"BirdieorBetterPercentage175200ya",2014
150,150,"Shawn Stefani",60,10.5,19,181,"BirdieorBetterPercentage175200ya",2014
151,151,"David Toms",64,10.42,20,192,"BirdieorBetterPercentage175200ya",2014
152,152,"Nicholas Thompson",85,10.36,29,280,"BirdieorBetterPercentage175200ya",2014
153,153,"Rory Sabbatini",82,10.23,22,215,"BirdieorBetterPercentage175200ya",2014
154,154,"Woody Austin",63,10.19,22,216,"BirdieorBetterPercentage175200ya",2014
154,154,"Chad Campbell",57,10.19,16,157,"BirdieorBetterPercentage175200ya",2014
156,156,"Vijay Singh",83,10.18,28,275,"BirdieorBetterPercentage175200ya",2014
157,157,"Brian Gay",81,10.09,22,218,"BirdieorBetterPercentage175200ya",2014
158,158,"Ken Duke",80,9.83,23,234,"BirdieorBetterPercentage175200ya",2014
159,159,"Jeff Overton",80,9.61,22,229,"BirdieorBetterPercentage175200ya",2014
160,160,"Jonathan Byrd",76,9.59,21,219,"BirdieorBetterPercentage175200ya",2014
161,161,"YE Yang",79,9.5,21,221,"BirdieorBetterPercentage175200ya",2014
162,162,"Jeff Maggert",54,9.46,14,148,"BirdieorBetterPercentage175200ya",2014
162,162,"Bryce Molder",77,9.46,21,222,"BirdieorBetterPercentage175200ya",2014
164,164,"Ted Potter Jr",68,8.96,18,201,"BirdieorBetterPercentage175200ya",2014
165,165,"Sangmoon Bae",76,8.85,20,226,"BirdieorBetterPercentage175200ya",2014
166,166,"John Huh",87,8.65,23,266,"BirdieorBetterPercentage175200ya",2014
167,167,"Jason Bohn",81,8.4,22,262,"BirdieorBetterPercentage175200ya",2014
168,168,"Greg Chalmers",85,8.33,23,276,"BirdieorBetterPercentage175200ya",2014
168,168,"Mark Wilson",69,8.33,19,228,"BirdieorBetterPercentage175200ya",2014
170,170,"Spencer Levin",59,8.24,15,182,"BirdieorBetterPercentage175200ya",2014
171,171,"Boo Weekley",73,8.04,16,199,"BirdieorBetterPercentage175200ya",2014
172,172,"Justin Leonard",75,7.82,19,243,"BirdieorBetterPercentage175200ya",2014
173,173,"Geoff Ogilvy",84,7.66,19,248,"BirdieorBetterPercentage175200ya",2014
174,174,"Martin Flores",85,7.2,17,236,"BirdieorBetterPercentage175200ya",2014
175,175,"John Rollins",84,7.08,17,240,"BirdieorBetterPercentage175200ya",2014
176,176,"Bronson La Cassie",51,6.67,7,105,"BirdieorBetterPercentage175200ya",2014
177,177,"Brad Fritsch",50,5.41,6,111,"BirdieorBetterPercentage175200ya",2014
