"YTDRoundsin60sStreak_RANKTHISWEEK_2015","YTDRoundsin60sStreak_RANKLASTWEEK_2015","YTDRoundsin60sStreak_PLAYERNAME_2015","YTDRoundsin60sStreak__2015","YTDRoundsin60sStreak_BESTSTREAK_2015","stat_name","year"
12,12,"Justin Thomas",NA,7,"YTDRoundsin60sStreak",2015
26,26,"Ryan Armour",NA,6,"YTDRoundsin60sStreak",2015
26,26,"Sangmoon Bae",NA,6,"YTDRoundsin60sStreak",2015
26,26,"Blayne Barber",NA,6,"YTDRoundsin60sStreak",2015
26,26,"Greg Chalmers",NA,6,"YTDRoundsin60sStreak",2015
26,26,"Erik Compton",NA,6,"YTDRoundsin60sStreak",2015
26,26,"Jon Curran",NA,6,"YTDRoundsin60sStreak",2015
26,26,"Brian Davis",NA,6,"YTDRoundsin60sStreak",2015
26,26,"Graham DeLaet",NA,6,"YTDRoundsin60sStreak",2015
26,26,"Tony Finau",NA,6,"YTDRoundsin60sStreak",2015
26,26,"James Hahn",NA,6,"YTDRoundsin60sStreak",2015
26,26,"Brian Harman",NA,6,"YTDRoundsin60sStreak",2015
26,26,"Max Homa",NA,6,"YTDRoundsin60sStreak",2015
26,26,"Charles Howell III",NA,6,"YTDRoundsin60sStreak",2015
26,26,"Colt Knost",NA,6,"YTDRoundsin60sStreak",2015
26,26,"William McGirt",NA,6,"YTDRoundsin60sStreak",2015
26,26,"John Merrick",NA,6,"YTDRoundsin60sStreak",2015
26,26,"Jeff Overton",NA,6,"YTDRoundsin60sStreak",2015
26,26,"Cameron Percy",NA,6,"YTDRoundsin60sStreak",2015
26,26,"Pat Perez",NA,6,"YTDRoundsin60sStreak",2015
26,26,"Jon Rahm",NA,6,"YTDRoundsin60sStreak",2015
26,26,"Rory Sabbatini",NA,6,"YTDRoundsin60sStreak",2015
26,26,"Kyle Stanley",NA,6,"YTDRoundsin60sStreak",2015
26,26,"Brendon Todd",NA,6,"YTDRoundsin60sStreak",2015
49,49,"Daniel Berger",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Jonas Blixt",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Scott Brown",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Jonathan Byrd",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Paul Casey",NA,5,"YTDRoundsin60sStreak",2015
49,49,"George Coetzee",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Luke Donald",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Jason Dufner",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Ken Duke",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Oscar Fraustro",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Fabian Gomez",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Andres Gonzales",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Luke Guthrie",NA,5,"YTDRoundsin60sStreak",2015
49,49,"David Hearn",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Russell Henley",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Jerry Kelly",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Chris Kirk",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Russell Knox",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Spencer Levin",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Will Ma Kenzie",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Ben Martin",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Bryce Molder",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Francesco Molinari",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Ryan Moore",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Sean OHair",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Ryan Palmer",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Carl Pettersson",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Michael Putnam",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Andrew Putnam",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Patrick Reed",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Kyle Reifers",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Webb Simpson",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Brandt Snedeker",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Kevin Streelman",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Chris Stroud",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Hudson Swafford",NA,5,"YTDRoundsin60sStreak",2015
49,49,"David Toms",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Cameron Tringale",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Camilo Villegas",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Nick Watney",NA,5,"YTDRoundsin60sStreak",2015
49,49,"Will Wilcox",NA,5,"YTDRoundsin60sStreak",2015
90,90,"Joe Affrunti",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Byeong Hun An",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Mark Anderson",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Zac Blair",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Chad Campbell",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Roberto Castro",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Alex Cejka",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Kevin Chappell",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Derek Ernst",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Matt Every",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Gonzalo Fdez Castano",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Sergio Garcia",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Brice Garnett",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Tom Gillis",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Lucas Glover",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Jason Gore",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Branden Grace",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Bill Haas",NA,4,"YTDRoundsin60sStreak",2015
90,90,"JJ Henry",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Jim Herman",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Charley Hoffman",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Tom Hoge",NA,4,"YTDRoundsin60sStreak",2015
90,90,"JB Holmes",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Billy Horschel",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Mark Hubbard",NA,4,"YTDRoundsin60sStreak",2015
90,90,"John Huh",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Billy Hurley III",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Ryo Ishikawa",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Dustin Johnson",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Matt Jones",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Whee Kim",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Jason Kokrak",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Matt Kuchar",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Scott Langley",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Justin Leonard",NA,4,"YTDRoundsin60sStreak",2015
90,90,"David Lingmerth",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Davis Love III",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Shane Lowry",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Hideki Matsuyama",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Rory McIlroy",NA,4,"YTDRoundsin60sStreak",2015
90,90,"George McNeill",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Troy Merritt",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Phil Mickelson",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Seung Yul Noh",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Louis Oosthuizen",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Carlos Ortiz",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Greg Owen",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Rod Pampling",NA,4,"YTDRoundsin60sStreak",2015
90,90,"SJ Park",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Kenny Perry",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Scott Pinckney",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Alex Prugh",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Chez Reavie",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Patrick Rodgers",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Andres Romero",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Justin Rose",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Sam Saunders",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Charl Schwartzel",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Robby Shelton",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Byron Smith",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Cameron Smith",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Brendan Steele",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Brian Stuard",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Daniel Summerhays",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Vaughn Taylor",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Nicholas Thompson",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Michael Thompson",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Tyrone Van Aswegen",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Bo Van Pelt",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Boo Weekley",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Steve Wheatcroft",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Bernd Wiesberger",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Mark Wilson",NA,4,"YTDRoundsin60sStreak",2015
90,90,"Gary Woodland",NA,4,"YTDRoundsin60sStreak",2015
164,164,"Steven Alker",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Aaron Baddeley",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Ricky Barnes",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Keegan Bradley",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Angel Cabrera",NA,3,"YTDRoundsin60sStreak",2015
164,164,"KJ Choi",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Stewart Cink",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Tim Clark",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Austin Cook",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Kelvin Day",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Paul Dunne",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Martin Flores",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Fred Funk",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Robert Garrigus",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Emiliano Grillo",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Chesson Hadley",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Mark Hensby",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Freddie Jacobson",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Troy Kelly",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Hyung Sung Kim",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Marc Leishman",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Andrew Loupe",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Bill Lunde",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Hunter Mahan",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Maverick McNealy",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Kevin Na",NA,3,"YTDRoundsin60sStreak",2015
164,164,"John Peterson",NA,3,"YTDRoundsin60sStreak",2015
164,164,"DA Points",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Ian Poulter",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Jonathan Randolph",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Jim Renner",NA,3,"YTDRoundsin60sStreak",2015
164,164,"John Rollins",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Ollie Schniederjans",NA,3,"YTDRoundsin60sStreak",2015
164,164,"John Senden",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Vijay Singh",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Roger Sloan",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Chris Smith",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Scott Stallings",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Andrew Svoboda",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Nick Taylor",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Josh Teater",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Jhonattan Vegas",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Duffy Waldorf",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Lee Westwood",NA,3,"YTDRoundsin60sStreak",2015
164,164,"Tiger Woods",NA,3,"YTDRoundsin60sStreak",2015
209,209,"Thomas Aiken",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Robert Allenby",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Benjamin Alvarado",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Kiradech Aphibarnrat",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Arjun Atwal",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Eric Axley",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Charlie Beljan",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Matt Bettencourt",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Ashley Chesters",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Austin Connelly",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Ben Crane",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Glen Day",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Victor Dubuisson",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Ernie Els",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Derek Fathauer",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Tommy Fleetwood",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Steve Flesch",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Marcus Fraser",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Tommy Gainey",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Retief Goosen",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Cody Gribble",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Brandon Hagy",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Padraig Harrington",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Dudley Hart",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Justin Hicks",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Trevor Immelman",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Hiroshi Iwata",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Tom Johnson",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Smylie Kaufman",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Martin Kaymer",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Soren Kjeldsen",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Anirban Lahiri",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Pablo Larrazabal",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Alexander Levy",NA,2,"YTDRoundsin60sStreak",2015
209,209,"WC Liang",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Joost Luiten",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Jarrod Lyle",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Troy Matteson",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Scott McCarron",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Lee McCoy",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Graeme McDowell",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Shaun Micheel",NA,2,"YTDRoundsin60sStreak",2015
209,209,"James Morrison",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Geoff Ogilvy",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Thorbjorn Olesen",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Cheng Tsung Pan",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Tim Petrovic",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Martin Piller",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Wes Roach",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Carlos Sainz Jr",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Adam Scott",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Heath Slocum",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Michael Smith",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Steve Stricker",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Zack Sucher",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Kyle Suppa",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Kevin Tway",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Peter Uihlein",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Marc Warren",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Tim Wilkinson",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Danny Willett",NA,2,"YTDRoundsin60sStreak",2015
209,209,"Garrett Willis",NA,2,"YTDRoundsin60sStreak",2015
