"SubParRounds_RANKTHISWEEK_2011","SubParRounds_RANKLASTWEEK_2011","SubParRounds_PLAYERNAME_2011","SubParRounds_EVENTS_2011","stat_name","year"
271,271,"Pablo Larrazabal",3,"SubParRounds",2011
271,271,"JL Lewis",1,"SubParRounds",2011
271,271,"Shigeki Maruyama",2,"SubParRounds",2011
271,271,"Len Mattiace",5,"SubParRounds",2011
271,271,"Bob May",2,"SubParRounds",2011
271,271,"Hennie Otto",1,"SubParRounds",2011
271,271,"Steve Pate",1,"SubParRounds",2011
271,271,"Patrick Reed",3,"SubParRounds",2011
271,271,"Robert Rock",2,"SubParRounds",2011
271,271,"Mike Small",6,"SubParRounds",2011
271,271,"Jerod Turner",5,"SubParRounds",2011
271,271,"Peter Uihlein",5,"SubParRounds",2011
271,271,"Matt Weibring",5,"SubParRounds",2011
271,271,"Mike Weir",15,"SubParRounds",2011
292,292,"Brian Bateman",1,"SubParRounds",2011
292,292,"Josh Broadaway",1,"SubParRounds",2011
292,292,"Alejandro Canizares",2,"SubParRounds",2011
292,292,"Will Claxton",1,"SubParRounds",2011
292,292,"George Coetzee",1,"SubParRounds",2011
292,292,"Johan Edfors",2,"SubParRounds",2011
292,292,"Julian Etulain",1,"SubParRounds",2011
292,292,"Marcus Fraser",1,"SubParRounds",2011
292,292,"Fred Funk",7,"SubParRounds",2011
292,292,"Mathew Goggin",1,"SubParRounds",2011
292,292,"Richard Green",4,"SubParRounds",2011
292,292,"Mathias Gronberg",1,"SubParRounds",2011
292,292,"Raphael Jacquelin",2,"SubParRounds",2011
292,292,"Erick Justesen",1,"SubParRounds",2011
292,292,"Troy Kelly",1,"SubParRounds",2011
292,292,"Skip Kendall",6,"SubParRounds",2011
292,292,"Jose Manuel Lara",1,"SubParRounds",2011
292,292,"Steve Lowery",2,"SubParRounds",2011
292,292,"Garth Mulroy",4,"SubParRounds",2011
292,292,"Anthony Paolucci",2,"SubParRounds",2011
292,292,"Ted Purdy",6,"SubParRounds",2011
292,292,"Jonathan Randolph",1,"SubParRounds",2011
292,292,"Dave Schultz",1,"SubParRounds",2011
292,292,"Richard Scott",1,"SubParRounds",2011
292,292,"Chris Smith",4,"SubParRounds",2011
292,292,"Sal Spallone",1,"SubParRounds",2011
292,292,"Jordan Spieth",1,"SubParRounds",2011
292,292,"Kevin Tway",4,"SubParRounds",2011
292,292,"Drew Weaver",2,"SubParRounds",2011
321,321,"Steve Allan",1,"SubParRounds",2011
321,321,"Fredrik Andersson Hed",2,"SubParRounds",2011
321,321,"Alex Aragon",2,"SubParRounds",2011
321,321,"Sangmoon Bae",2,"SubParRounds",2011
321,321,"Kurt Barnes",1,"SubParRounds",2011
321,321,"Alex Carpenter",1,"SubParRounds",2011
321,321,"Phillip Choi",1,"SubParRounds",2011
321,321,"Daniel Chopra",2,"SubParRounds",2011
321,321,"Michael Clark II",1,"SubParRounds",2011
321,321,"Tommy Cocha",1,"SubParRounds",2011
321,321,"Stuart Deane",1,"SubParRounds",2011
321,321,"Christopher DeForest",2,"SubParRounds",2011
321,321,"Graham DeLaet",2,"SubParRounds",2011
321,321,"Bubba Dickerson",1,"SubParRounds",2011
321,321,"Do Hoon Kim",1,"SubParRounds",2011
321,321,"Dan Forsman",1,"SubParRounds",2011
321,321,"Carlos Franco",3,"SubParRounds",2011
321,321,"Robin Freeman",1,"SubParRounds",2011
321,321,"Scott Hend",1,"SubParRounds",2011
321,321,"Nolan Henke",1,"SubParRounds",2011
321,321,"Russell Henley",1,"SubParRounds",2011
321,321,"Matt Hill",2,"SubParRounds",2011
321,321,"Bobby Hudson",1,"SubParRounds",2011
321,321,"John Huston",3,"SubParRounds",2011
321,321,"Junggon Hwang",1,"SubParRounds",2011
321,321,"Steve Jones",1,"SubParRounds",2011
321,321,"Drew Kittleson",1,"SubParRounds",2011
321,321,"Greg Kraft",1,"SubParRounds",2011
321,321,"Brad Lardon",2,"SubParRounds",2011
321,321,"Tom Lewis",1,"SubParRounds",2011
321,321,"WC Liang",2,"SubParRounds",2011
321,321,"Olafur Loftsson",1,"SubParRounds",2011
321,321,"Joost Luiten",2,"SubParRounds",2011
321,321,"Michio Matsumura",1,"SubParRounds",2011
321,321,"Hideki Matsuyama",2,"SubParRounds",2011
321,321,"Richard McEvoy",1,"SubParRounds",2011
321,321,"Parker McLachlin",3,"SubParRounds",2011
321,321,"Kevin Messer",1,"SubParRounds",2011
321,321,"John Morse",1,"SubParRounds",2011
321,321,"Savio Nazareth",1,"SubParRounds",2011
321,321,"Mark OMeara",3,"SubParRounds",2011
321,321,"Jose Maria Olazabal",6,"SubParRounds",2011
321,321,"Leif Olson",1,"SubParRounds",2011
321,321,"Rod Perry",2,"SubParRounds",2011
321,321,"Chad Proehl",1,"SubParRounds",2011
321,321,"Danny Renfro",1,"SubParRounds",2011
321,321,"Jerry Richardson Jr",1,"SubParRounds",2011
321,321,"Dustin Risdon",1,"SubParRounds",2011
321,321,"Jason Roets",1,"SubParRounds",2011
321,321,"Brady Schnell",1,"SubParRounds",2011
321,321,"Oscar Serna",1,"SubParRounds",2011
321,321,"Marcel Siem",1,"SubParRounds",2011
321,321,"Shunsuke Sonoda",1,"SubParRounds",2011
321,321,"Bob Sowards",1,"SubParRounds",2011
321,321,"Craig Stadler",1,"SubParRounds",2011
321,321,"Phil Tataurangi",1,"SubParRounds",2011
321,321,"Grant Waite",1,"SubParRounds",2011
321,321,"Tim Weinhart",1,"SubParRounds",2011
321,321,"Tim Wilkinson",1,"SubParRounds",2011
321,321,"Danny Willett",1,"SubParRounds",2011
321,321,"Willie Wood",2,"SubParRounds",2011
321,321,"Fabrizio Zanotti",1,"SubParRounds",2011
