"FirstTeeLatePar4ScoringAverage_RANKTHISWEEK_2010","FirstTeeLatePar4ScoringAverage_RANKLASTWEEK_2010","FirstTeeLatePar4ScoringAverage_PLAYERNAME_2010","FirstTeeLatePar4ScoringAverage_ROUNDS_2010","FirstTeeLatePar4ScoringAverage_AVG_2010","FirstTeeLatePar4ScoringAverage_TOTALSTROKES_2010","FirstTeeLatePar4ScoringAverage_TOTALHOLES_2010","stat_name","year"
27,27,"Jim Furyk",76,4,1834,458,"FirstTeeLatePar4ScoringAverage",2010
27,27,"Charles Howell III",103,4,1319,330,"FirstTeeLatePar4ScoringAverage",2010
27,27,"Geoff Ogilvy",62,4,1143,286,"FirstTeeLatePar4ScoringAverage",2010
27,27,"Kenny Perry",69,4,1271,318,"FirstTeeLatePar4ScoringAverage",2010
27,27,"John Senden",103,4,1464,366,"FirstTeeLatePar4ScoringAverage",2010
27,27,"Brandt Snedeker",89,4,1300,325,"FirstTeeLatePar4ScoringAverage",2010
36,36,"Stuart Appleby",101,4.01,1046,261,"FirstTeeLatePar4ScoringAverage",2010
36,36,"Paul Casey",64,4.01,1330,332,"FirstTeeLatePar4ScoringAverage",2010
36,36,"Stewart Cink",84,4.01,1379,344,"FirstTeeLatePar4ScoringAverage",2010
36,36,"Matt Every",60,4.01,823,205,"FirstTeeLatePar4ScoringAverage",2010
36,36,"Mathias Gronberg",61,4.01,654,163,"FirstTeeLatePar4ScoringAverage",2010
36,36,"Tim Herron",79,4.01,914,228,"FirstTeeLatePar4ScoringAverage",2010
36,36,"Lee Janzen",77,4.01,874,218,"FirstTeeLatePar4ScoringAverage",2010
36,36,"Zach Johnson",93,4.01,1569,391,"FirstTeeLatePar4ScoringAverage",2010
36,36,"Steve Marino",81,4.01,1441,359,"FirstTeeLatePar4ScoringAverage",2010
36,36,"Troy Merritt",86,4.01,1124,280,"FirstTeeLatePar4ScoringAverage",2010
36,36,"Bryce Molder",84,4.01,1292,322,"FirstTeeLatePar4ScoringAverage",2010
36,36,"Kevin Na",94,4.01,1554,388,"FirstTeeLatePar4ScoringAverage",2010
36,36,"Pat Perez",90,4.01,1091,272,"FirstTeeLatePar4ScoringAverage",2010
36,36,"Tom Pernice Jr",74,4.01,847,211,"FirstTeeLatePar4ScoringAverage",2010
36,36,"DA Points",90,4.01,1204,300,"FirstTeeLatePar4ScoringAverage",2010
36,36,"Chris Riley",73,4.01,1108,276,"FirstTeeLatePar4ScoringAverage",2010
36,36,"John Rollins",81,4.01,1148,286,"FirstTeeLatePar4ScoringAverage",2010
36,36,"David Toms",86,4.01,1360,339,"FirstTeeLatePar4ScoringAverage",2010
36,36,"Bo Van Pelt",104,4.01,1863,465,"FirstTeeLatePar4ScoringAverage",2010
36,36,"Charles Warren",64,4.01,894,223,"FirstTeeLatePar4ScoringAverage",2010
36,36,"Nick Watney",91,4.01,1635,408,"FirstTeeLatePar4ScoringAverage",2010
57,57,"Ricky Barnes",103,4.02,1355,337,"FirstTeeLatePar4ScoringAverage",2010
57,57,"Angel Cabrera",64,4.02,1367,340,"FirstTeeLatePar4ScoringAverage",2010
57,57,"Chad Collins",87,4.02,1234,307,"FirstTeeLatePar4ScoringAverage",2010
57,57,"Brendon de Jonge",114,4.02,1909,475,"FirstTeeLatePar4ScoringAverage",2010
57,57,"Chris DiMarco",88,4.02,952,237,"FirstTeeLatePar4ScoringAverage",2010
57,57,"Luke Donald",71,4.02,1494,372,"FirstTeeLatePar4ScoringAverage",2010
57,57,"Joe Durant",67,4.02,751,187,"FirstTeeLatePar4ScoringAverage",2010
57,57,"Bob Estes",79,4.02,1005,250,"FirstTeeLatePar4ScoringAverage",2010
57,57,"Martin Flores",75,4.02,885,220,"FirstTeeLatePar4ScoringAverage",2010
57,57,"Rickie Fowler",98,4.02,1764,439,"FirstTeeLatePar4ScoringAverage",2010
57,57,"Richard Johnson",90,4.02,1052,262,"FirstTeeLatePar4ScoringAverage",2010
57,57,"Matt Jones",89,4.02,1190,296,"FirstTeeLatePar4ScoringAverage",2010
57,57,"Hunter Mahan",85,4.02,1484,369,"FirstTeeLatePar4ScoringAverage",2010
57,57,"John Mallinger",78,4.02,1326,330,"FirstTeeLatePar4ScoringAverage",2010
57,57,"Tim Petrovic",105,4.02,1302,324,"FirstTeeLatePar4ScoringAverage",2010
57,57,"Aron Price",70,4.02,1186,295,"FirstTeeLatePar4ScoringAverage",2010
57,57,"Andres Romero",73,4.02,1012,252,"FirstTeeLatePar4ScoringAverage",2010
57,57,"Justin Rose",78,4.02,1241,309,"FirstTeeLatePar4ScoringAverage",2010
57,57,"Vaughn Taylor",87,4.02,860,214,"FirstTeeLatePar4ScoringAverage",2010
57,57,"Johnson Wagner",85,4.02,982,244,"FirstTeeLatePar4ScoringAverage",2010
77,77,"Robert Allenby",76,4.03,1423,353,"FirstTeeLatePar4ScoringAverage",2010
77,77,"Stephen Ames",75,4.03,962,239,"FirstTeeLatePar4ScoringAverage",2010
77,77,"Briny Baird",87,4.03,1060,263,"FirstTeeLatePar4ScoringAverage",2010
77,77,"Matt Bettencourt",91,4.03,1064,264,"FirstTeeLatePar4ScoringAverage",2010
77,77,"Chad Campbell",95,4.03,1092,271,"FirstTeeLatePar4ScoringAverage",2010
77,77,"KJ Choi",82,4.03,1386,344,"FirstTeeLatePar4ScoringAverage",2010
77,77,"Ben Crane",85,4.03,927,230,"FirstTeeLatePar4ScoringAverage",2010
77,77,"David Duval",71,4.03,1016,252,"FirstTeeLatePar4ScoringAverage",2010
77,77,"Robert Garrigus",71,4.03,930,231,"FirstTeeLatePar4ScoringAverage",2010
77,77,"Tom Gillis",97,4.03,1000,248,"FirstTeeLatePar4ScoringAverage",2010
77,77,"Nathan Green",86,4.03,1265,314,"FirstTeeLatePar4ScoringAverage",2010
77,77,"JP Hayes",79,4.03,1194,296,"FirstTeeLatePar4ScoringAverage",2010
77,77,"Jarrod Lyle",54,4.03,785,195,"FirstTeeLatePar4ScoringAverage",2010
77,77,"Troy Matteson",84,4.03,927,230,"FirstTeeLatePar4ScoringAverage",2010
77,77,"Rory McIlroy",54,4.03,827,205,"FirstTeeLatePar4ScoringAverage",2010
77,77,"Shaun Micheel",70,4.03,1204,299,"FirstTeeLatePar4ScoringAverage",2010
77,77,"Ryan Moore",80,4.03,1401,348,"FirstTeeLatePar4ScoringAverage",2010
77,77,"Jeff Quinney",91,4.03,1047,260,"FirstTeeLatePar4ScoringAverage",2010
77,77,"Adam Scott",70,4.03,1354,336,"FirstTeeLatePar4ScoringAverage",2010
77,77,"Heath Slocum",97,4.03,1488,369,"FirstTeeLatePar4ScoringAverage",2010
77,77,"Jimmy Walker",82,4.03,886,220,"FirstTeeLatePar4ScoringAverage",2010
77,77,"Boo Weekley",88,4.03,1164,289,"FirstTeeLatePar4ScoringAverage",2010
77,77,"Brett Wetterich",54,4.03,706,175,"FirstTeeLatePar4ScoringAverage",2010
77,77,"Jay Williamson",76,4.03,935,232,"FirstTeeLatePar4ScoringAverage",2010
77,77,"Mark Wilson",87,4.03,1125,279,"FirstTeeLatePar4ScoringAverage",2010
102,102,"Tim Clark",88,4.04,1252,310,"FirstTeeLatePar4ScoringAverage",2010
102,102,"Jason Day",82,4.04,1393,345,"FirstTeeLatePar4ScoringAverage",2010
102,102,"Sergio Garcia",58,4.04,764,189,"FirstTeeLatePar4ScoringAverage",2010
102,102,"Bill Haas",87,4.04,1464,362,"FirstTeeLatePar4ScoringAverage",2010
102,102,"JB Holmes",100,4.04,1450,359,"FirstTeeLatePar4ScoringAverage",2010
102,102,"Trevor Immelman",55,4.04,833,206,"FirstTeeLatePar4ScoringAverage",2010
102,102,"Kevin Johnson",62,4.04,541,134,"FirstTeeLatePar4ScoringAverage",2010
102,102,"Martin Laird",91,4.04,1262,312,"FirstTeeLatePar4ScoringAverage",2010
102,102,"Justin Leonard",89,4.04,1373,340,"FirstTeeLatePar4ScoringAverage",2010
102,102,"Billy Mayfair",78,4.04,837,207,"FirstTeeLatePar4ScoringAverage",2010
102,102,"Rocco Mediate",71,4.04,908,225,"FirstTeeLatePar4ScoringAverage",2010
102,102,"Phil Mickelson",76,4.04,1840,455,"FirstTeeLatePar4ScoringAverage",2010
102,102,"James Nitties",92,4.04,1288,319,"FirstTeeLatePar4ScoringAverage",2010
102,102,"Sean OHair",84,4.04,1578,391,"FirstTeeLatePar4ScoringAverage",2010
102,102,"Greg Owen",69,4.04,918,227,"FirstTeeLatePar4ScoringAverage",2010
102,102,"Rod Pampling",77,4.04,825,204,"FirstTeeLatePar4ScoringAverage",2010
102,102,"Alex Prugh",88,4.04,1359,336,"FirstTeeLatePar4ScoringAverage",2010
102,102,"Webb Simpson",98,4.04,1441,357,"FirstTeeLatePar4ScoringAverage",2010
102,102,"Kevin Streelman",90,4.04,961,238,"FirstTeeLatePar4ScoringAverage",2010
102,102,"Chris Stroud",90,4.04,1264,313,"FirstTeeLatePar4ScoringAverage",2010
102,102,"Roger Tambellini",77,4.04,792,196,"FirstTeeLatePar4ScoringAverage",2010
123,123,"Craig Bowden",56,4.05,770,190,"FirstTeeLatePar4ScoringAverage",2010
123,123,"Michael Connell",89,4.05,1090,269,"FirstTeeLatePar4ScoringAverage",2010
123,123,"Ben Curtis",78,4.05,822,203,"FirstTeeLatePar4ScoringAverage",2010
123,123,"John Daly",63,4.05,761,188,"FirstTeeLatePar4ScoringAverage",2010
123,123,"Steve Elkington",74,4.05,1024,253,"FirstTeeLatePar4ScoringAverage",2010
123,123,"Brian Gay",101,4.05,1113,275,"FirstTeeLatePar4ScoringAverage",2010
123,123,"Padraig Harrington",57,4.05,1188,293,"FirstTeeLatePar4ScoringAverage",2010
123,123,"Charley Hoffman",85,4.05,1362,336,"FirstTeeLatePar4ScoringAverage",2010
123,123,"Dustin Johnson",83,4.05,1791,442,"FirstTeeLatePar4ScoringAverage",2010
123,123,"Cliff Kresge",50,4.05,458,113,"FirstTeeLatePar4ScoringAverage",2010
123,123,"Steve Lowery",67,4.05,738,182,"FirstTeeLatePar4ScoringAverage",2010
123,123,"Will Ma Kenzie",72,4.05,1081,267,"FirstTeeLatePar4ScoringAverage",2010
123,123,"Cameron Percy",73,4.05,969,239,"FirstTeeLatePar4ScoringAverage",2010
123,123,"Camilo Villegas",78,4.05,1427,352,"FirstTeeLatePar4ScoringAverage",2010
137,137,"Woody Austin",93,4.06,1272,313,"FirstTeeLatePar4ScoringAverage",2010
137,137,"George McNeill",79,4.06,1252,308,"FirstTeeLatePar4ScoringAverage",2010
137,137,"Brett Quigley",96,4.06,1128,278,"FirstTeeLatePar4ScoringAverage",2010
137,137,"Brian Stuard",81,4.06,1238,305,"FirstTeeLatePar4ScoringAverage",2010
137,137,"Kevin Sutherland",86,4.06,1329,327,"FirstTeeLatePar4ScoringAverage",2010
137,137,"Garrett Willis",82,4.06,1023,252,"FirstTeeLatePar4ScoringAverage",2010
143,143,"Blake Adams",84,4.07,931,229,"FirstTeeLatePar4ScoringAverage",2010
143,143,"Michael Bradley",77,4.07,639,157,"FirstTeeLatePar4ScoringAverage",2010
143,143,"Greg Chalmers",93,4.07,1197,294,"FirstTeeLatePar4ScoringAverage",2010
143,143,"Lucas Glover",75,4.07,1367,336,"FirstTeeLatePar4ScoringAverage",2010
143,143,"Paul Goydos",78,4.07,1115,274,"FirstTeeLatePar4ScoringAverage",2010
143,143,"Ryuji Imada",90,4.07,998,245,"FirstTeeLatePar4ScoringAverage",2010
143,143,"Jerry Kelly",99,4.07,1548,380,"FirstTeeLatePar4ScoringAverage",2010
143,143,"Skip Kendall",58,4.07,744,183,"FirstTeeLatePar4ScoringAverage",2010
143,143,"Greg Kraft",52,4.07,664,163,"FirstTeeLatePar4ScoringAverage",2010
143,143,"Davis Love III",79,4.07,1486,365,"FirstTeeLatePar4ScoringAverage",2010
143,143,"Bill Lunde",79,4.07,908,223,"FirstTeeLatePar4ScoringAverage",2010
143,143,"Cameron Tringale",55,4.07,786,193,"FirstTeeLatePar4ScoringAverage",2010
143,143,"Mike Weir",59,4.07,915,225,"FirstTeeLatePar4ScoringAverage",2010
156,156,"Brian Davis",101,4.08,1463,359,"FirstTeeLatePar4ScoringAverage",2010
156,156,"James Driscoll",78,4.08,1024,251,"FirstTeeLatePar4ScoringAverage",2010
156,156,"Brenden Pappas",66,4.08,629,154,"FirstTeeLatePar4ScoringAverage",2010
156,156,"Ian Poulter",55,4.08,795,195,"FirstTeeLatePar4ScoringAverage",2010
156,156,"Ted Purdy",86,4.08,942,231,"FirstTeeLatePar4ScoringAverage",2010
156,156,"Kevin Stadler",86,4.08,946,232,"FirstTeeLatePar4ScoringAverage",2010
162,162,"Justin Bolli",55,4.09,474,116,"FirstTeeLatePar4ScoringAverage",2010
162,162,"Mathew Goggin",85,4.09,981,240,"FirstTeeLatePar4ScoringAverage",2010
162,162,"David Lutterus",69,4.09,524,128,"FirstTeeLatePar4ScoringAverage",2010
162,162,"Jeff Maggert",76,4.09,1039,254,"FirstTeeLatePar4ScoringAverage",2010
162,162,"John Merrick",109,4.09,1230,301,"FirstTeeLatePar4ScoringAverage",2010
167,167,"Jeff Gove",57,4.1,537,131,"FirstTeeLatePar4ScoringAverage",2010
167,167,"Marc Leishman",87,4.1,1377,336,"FirstTeeLatePar4ScoringAverage",2010
167,167,"Joe Ogilvie",99,4.1,1263,308,"FirstTeeLatePar4ScoringAverage",2010
167,167,"Vijay Singh",75,4.1,1268,309,"FirstTeeLatePar4ScoringAverage",2010
167,167,"Roland Thatcher",72,4.1,644,157,"FirstTeeLatePar4ScoringAverage",2010
167,167,"Nicholas Thompson",88,4.1,1098,268,"FirstTeeLatePar4ScoringAverage",2010
173,173,"Rich Barcelo",70,4.11,616,150,"FirstTeeLatePar4ScoringAverage",2010
173,173,"Daniel Chopra",74,4.11,884,215,"FirstTeeLatePar4ScoringAverage",2010
173,173,"Brad Faxon",58,4.11,617,150,"FirstTeeLatePar4ScoringAverage",2010
173,173,"Rory Sabbatini",79,4.11,970,236,"FirstTeeLatePar4ScoringAverage",2010
173,173,"Steve Wheatcroft",74,4.11,933,227,"FirstTeeLatePar4ScoringAverage",2010
173,173,"YE Yang",72,4.11,785,191,"FirstTeeLatePar4ScoringAverage",2010
179,179,"Henrik Bjornstad",72,4.12,931,226,"FirstTeeLatePar4ScoringAverage",2010
179,179,"Alex Cejka",81,4.12,1055,256,"FirstTeeLatePar4ScoringAverage",2010
179,179,"Chris Tidland",77,4.12,980,238,"FirstTeeLatePar4ScoringAverage",2010
182,182,"Jason Dufner",87,4.13,1013,245,"FirstTeeLatePar4ScoringAverage",2010
182,182,"Garth Mulroy",53,4.13,748,181,"FirstTeeLatePar4ScoringAverage",2010
182,182,"Vance Veazey",58,4.13,752,182,"FirstTeeLatePar4ScoringAverage",2010
182,182,"Chris Wilson",65,4.13,583,141,"FirstTeeLatePar4ScoringAverage",2010
186,186,"Michael Letzig",84,4.14,865,209,"FirstTeeLatePar4ScoringAverage",2010
186,186,"Andrew McLardy",52,4.14,397,96,"FirstTeeLatePar4ScoringAverage",2010
188,188,"Brent Delahoussaye",57,4.16,583,140,"FirstTeeLatePar4ScoringAverage",2010
189,189,"Derek Lamely",81,4.18,877,210,"FirstTeeLatePar4ScoringAverage",2010
190,190,"Mark Calcavecchia",50,4.19,574,137,"FirstTeeLatePar4ScoringAverage",2010
191,191,"Steve Flesch",78,4.21,682,162,"FirstTeeLatePar4ScoringAverage",2010
192,192,"Jerod Turner",54,4.26,230,54,"FirstTeeLatePar4ScoringAverage",2010
