"Percentageofpotentialmoneywon_RANKTHISWEEK_2012","Percentageofpotentialmoneywon_RANKLASTWEEK_2012","Percentageofpotentialmoneywon_PLAYERNAME_2012","Percentageofpotentialmoneywon_EVENTS_2012","Percentageofpotentialmoneywon_Pct_2012","Percentageofpotentialmoneywon_OFFICIALMONEYWON_2012","Percentageofpotentialmoneywon_POTENTIALMONEY_2012","stat_name","year"
105,105,"Jim Herman",2,4.17,105000,2520000,"Percentageofpotentialmoneywon",2012
105,105,"Daniel Summerhays",26,4.17,1111521,26640000,"Percentageofpotentialmoneywon",2012
107,107,"George McNeill",25,4.06,1119534,27599000,"Percentageofpotentialmoneywon",2012
107,107,"Andres Romero",22,4.06,970918,23941890,"Percentageofpotentialmoneywon",2012
109,109,"Graham DeLaet",23,4.03,1051950,26100000,"Percentageofpotentialmoneywon",2012
110,110,"Greg Owen",27,4.01,1151622,28747890,"Percentageofpotentialmoneywon",2012
110,110,"Pat Perez",23,4.01,1064052,26537000,"Percentageofpotentialmoneywon",2012
112,112,"Harris English",27,3.98,1186003,29827890,"Percentageofpotentialmoneywon",2012
113,113,"Jeff Quinney",1,3.94,43310,1098000,"Percentageofpotentialmoneywon",2012
114,114,"Charles Howell III",29,3.93,1284578,32690890,"Percentageofpotentialmoneywon",2012
115,115,"Fred Couples",4,3.91,188378,4824000,"Percentageofpotentialmoneywon",2012
115,115,"John Merrick",26,3.91,1084627,27720000,"Percentageofpotentialmoneywon",2012
117,117,"William McGirt",30,3.9,1228947,31505000,"Percentageofpotentialmoneywon",2012
117,117,"Francesco Molinari",8,3.9,453961,11640890,"Percentageofpotentialmoneywon",2012
119,119,"Michael Allen",3,3.89,121895,3132000,"Percentageofpotentialmoneywon",2012
120,120,"Sangmoon Bae",25,3.82,1165952,30486890,"Percentageofpotentialmoneywon",2012
121,121,"Greg Chalmers",25,3.81,1166627,30630890,"Percentageofpotentialmoneywon",2012
122,122,"Bob Estes",23,3.75,1009769,26893890,"Percentageofpotentialmoneywon",2012
123,123,"John Peterson",9,3.73,327091,8766000,"Percentageofpotentialmoneywon",2012
124,124,"Morgan Hoffmann",1,3.69,53168,1440000,"Percentageofpotentialmoneywon",2012
124,124,"Alistair Presnell",1,3.69,53168,1440000,"Percentageofpotentialmoneywon",2012
126,126,"KJ Choi",21,3.68,969056,26368890,"Percentageofpotentialmoneywon",2012
127,127,"Retief Goosen",12,3.65,571174,15636890,"Percentageofpotentialmoneywon",2012
128,128,"Tim Petrovic",17,3.64,558862,15372000,"Percentageofpotentialmoneywon",2012
129,129,"Blake Adams",32,3.57,1234344,34583000,"Percentageofpotentialmoneywon",2012
129,129,"Rory Sabbatini",29,3.57,1128819,31653000,"Percentageofpotentialmoneywon",2012
131,131,"Mark Calcavecchia",3,3.52,124343,3529890,"Percentageofpotentialmoneywon",2012
131,131,"Boo Weekley",25,3.52,848346,24120000,"Percentageofpotentialmoneywon",2012
133,133,"Brian Harman",30,3.51,1146447,32706000,"Percentageofpotentialmoneywon",2012
134,134,"Hennie Otto",1,3.5,49000,1400000,"Percentageofpotentialmoneywon",2012
134,134,"Danny Willett",1,3.5,49000,1400000,"Percentageofpotentialmoneywon",2012
136,136,"Troy Matteson",32,3.47,1198953,34579890,"Percentageofpotentialmoneywon",2012
136,136,"Lee Slattery",3,3.47,147338,4245890,"Percentageofpotentialmoneywon",2012
138,138,"Joe Durant",14,3.44,427677,12438000,"Percentageofpotentialmoneywon",2012
139,139,"Brian Gay",28,3.41,960657,28188000,"Percentageofpotentialmoneywon",2012
139,139,"David Hearn",28,3.41,1012575,29664000,"Percentageofpotentialmoneywon",2012
139,139,"Troy Kelly",23,3.41,786832,23077890,"Percentageofpotentialmoneywon",2012
142,142,"Harrison Frazar",20,3.38,730203,21604000,"Percentageofpotentialmoneywon",2012
143,143,"Anirban Lahiri",1,3.35,47123,1405890,"Percentageofpotentialmoneywon",2012
143,143,"Brendan Steele",24,3.35,840965,25096000,"Percentageofpotentialmoneywon",2012
145,145,"Martin Flores",30,3.31,1035569,31266000,"Percentageofpotentialmoneywon",2012
146,146,"Joost Luiten",3,3.28,139346,4250890,"Percentageofpotentialmoneywon",2012
147,147,"John Daly",15,3.27,488505,14946890,"Percentageofpotentialmoneywon",2012
148,148,"Josh Teater",30,3.23,1011429,31320000,"Percentageofpotentialmoneywon",2012
149,149,"Junggon Hwang",1,3.22,17400,540000,"Percentageofpotentialmoneywon",2012
150,150,"Kevin Streelman",26,3.19,893736,28008000,"Percentageofpotentialmoneywon",2012
151,151,"Billy Horschel",17,3.17,486177,15318000,"Percentageofpotentialmoneywon",2012
151,151,"Alexandre Rocha",21,3.17,614658,19368000,"Percentageofpotentialmoneywon",2012
153,153,"Brett Quigley",1,3.16,31857,1008000,"Percentageofpotentialmoneywon",2012
154,154,"Chad Campbell",27,3.14,895198,28549890,"Percentageofpotentialmoneywon",2012
154,154,"Jhonattan Vegas",25,3.14,801803,25510000,"Percentageofpotentialmoneywon",2012
156,156,"Alexander Noren",4,3.13,178193,5690890,"Percentageofpotentialmoneywon",2012
157,157,"Len Mattiace",1,3.08,16650,540000,"Percentageofpotentialmoneywon",2012
158,158,"Chris Stroud",28,3.07,903569,29453000,"Percentageofpotentialmoneywon",2012
159,159,"Raphael Jacquelin",2,3.03,86348,2845890,"Percentageofpotentialmoneywon",2012
160,160,"Esteban Toledo",1,3,19980,666000,"Percentageofpotentialmoneywon",2012
161,161,"Matteo Manassero",3,2.96,126979,4285000,"Percentageofpotentialmoneywon",2012
162,162,"Oliver Bekker",1,2.91,40750,1400000,"Percentageofpotentialmoneywon",2012
163,163,"Jason Bohn",28,2.85,795548,27954000,"Percentageofpotentialmoneywon",2012
163,163,"Colt Knost",29,2.85,848196,29790000,"Percentageofpotentialmoneywon",2012
165,165,"Jason Kokrak",27,2.82,750220,26568000,"Percentageofpotentialmoneywon",2012
165,165,"Derek Tolan",1,2.82,17780,630000,"Percentageofpotentialmoneywon",2012
167,167,"Matthew Baldwin",2,2.81,79999,2845890,"Percentageofpotentialmoneywon",2012
167,167,"Will Claxton",28,2.81,780968,27828000,"Percentageofpotentialmoneywon",2012
169,169,"Roberto Castro",27,2.77,755095,27270000,"Percentageofpotentialmoneywon",2012
169,169,"Juvic Pagunsan",2,2.77,77839,2805890,"Percentageofpotentialmoneywon",2012
171,171,"Corey Pavin",2,2.76,59120,2142000,"Percentageofpotentialmoneywon",2012
172,172,"Robert Allenby",27,2.75,808927,29468890,"Percentageofpotentialmoneywon",2012
173,173,"Tetsuji Hiratsuka",1,2.71,38000,1400000,"Percentageofpotentialmoneywon",2012
173,173,"Patrick Reed",12,2.71,302977,11160000,"Percentageofpotentialmoneywon",2012
175,175,"Ricky Barnes",28,2.68,805407,30042000,"Percentageofpotentialmoneywon",2012
176,176,"Hunter Hamrick",5,2.61,115979,4446000,"Percentageofpotentialmoneywon",2012
177,177,"Shawn Stefani",1,2.56,27650,1080000,"Percentageofpotentialmoneywon",2012
178,178,"Branden Grace",6,2.5,205325,8206890,"Percentageofpotentialmoneywon",2012
178,178,"Robert Rock",6,2.5,212625,8490890,"Percentageofpotentialmoneywon",2012
180,180,"Lee Janzen",12,2.48,258589,10440000,"Percentageofpotentialmoneywon",2012
180,180,"Jerry Kelly",26,2.48,645700,26064000,"Percentageofpotentialmoneywon",2012
182,182,"Richard Lee",24,2.44,547732,22482000,"Percentageofpotentialmoneywon",2012
183,183,"Todd Hamilton",10,2.43,214339,8803890,"Percentageofpotentialmoneywon",2012
183,183,"Bill Lunde",25,2.43,593598,24444000,"Percentageofpotentialmoneywon",2012
183,183,"David Mathis",29,2.43,736765,30330000,"Percentageofpotentialmoneywon",2012
186,186,"Anders Hansen",7,2.42,232900,9610890,"Percentageofpotentialmoneywon",2012
187,187,"Russell Knox",23,2.39,512583,21456000,"Percentageofpotentialmoneywon",2012
188,188,"James Driscoll",27,2.37,687338,28981890,"Percentageofpotentialmoneywon",2012
188,188,"Jeff Maggert",27,2.37,682742,28764000,"Percentageofpotentialmoneywon",2012
190,190,"Tim Herron",27,2.32,660279,28440000,"Percentageofpotentialmoneywon",2012
191,191,"Yoshinori Fujimoto",2,2.3,64572,2805890,"Percentageofpotentialmoneywon",2012
192,192,"Gary Woodland",22,2.29,592879,25904890,"Percentageofpotentialmoneywon",2012
193,193,"Gary Christian",28,2.28,616457,27090000,"Percentageofpotentialmoneywon",2012
193,193,"Rod Pampling",26,2.28,620893,27252000,"Percentageofpotentialmoneywon",2012
193,193,"Richard Sterne",1,2.28,32023,1405890,"Percentageofpotentialmoneywon",2012
196,196,"Tom Lehman",2,2.27,46990,2071890,"Percentageofpotentialmoneywon",2012
197,197,"Thomas Bjorn",9,2.25,270505,12036890,"Percentageofpotentialmoneywon",2012
198,198,"DJ Trahan",27,2.24,611141,27306000,"Percentageofpotentialmoneywon",2012
199,199,"Derek Ernst",1,2.22,20000,9e+05,"Percentageofpotentialmoneywon",2012
199,199,"Trevor Immelman",24,2.22,617295,27798890,"Percentageofpotentialmoneywon",2012
199,199,"Steve LeBrun",1,2.22,31979,1440000,"Percentageofpotentialmoneywon",2012
202,202,"Simon Dyson",8,2.21,257456,11640890,"Percentageofpotentialmoneywon",2012
203,203,"Vaughn Taylor",26,2.18,547128,25092000,"Percentageofpotentialmoneywon",2012
204,204,"Marcus Fraser",3,2.15,91350,4250890,"Percentageofpotentialmoneywon",2012
204,204,"Billy Mayfair",28,2.15,619960,28890000,"Percentageofpotentialmoneywon",2012
206,206,"Scott Brown",24,2.13,478763,22464000,"Percentageofpotentialmoneywon",2012
207,207,"Rich Beem",10,2.12,200049,9455000,"Percentageofpotentialmoneywon",2012
208,208,"Kevin Chappell",29,2.08,647509,31176000,"Percentageofpotentialmoneywon",2012
209,209,"Woody Austin",7,2.06,122472,5940000,"Percentageofpotentialmoneywon",2012
209,209,"Roland Thatcher",21,2.06,396800,19278000,"Percentageofpotentialmoneywon",2012
211,211,"Robert Karlsson",17,2.02,393340,19509000,"Percentageofpotentialmoneywon",2012
212,212,"Rafa Cabrera Bello",6,2,169667,8490890,"Percentageofpotentialmoneywon",2012
213,213,"Stewart Cink",22,1.97,477172,24198890,"Percentageofpotentialmoneywon",2012
213,213,"Justin Leonard",26,1.97,540155,27379890,"Percentageofpotentialmoneywon",2012
213,213,"Chez Reavie",26,1.97,580616,29522890,"Percentageofpotentialmoneywon",2012
216,216,"Guy Boros",2,1.95,21015,1080000,"Percentageofpotentialmoneywon",2012
217,217,"Alex Cejka",12,1.93,218117,11304000,"Percentageofpotentialmoneywon",2012
218,218,"Gonzalo Fdez Castano",7,1.92,190232,9930890,"Percentageofpotentialmoneywon",2012
218,218,"Camilo Villegas",25,1.92,491728,25596000,"Percentageofpotentialmoneywon",2012
220,220,"Joseph Bramlett",1,1.9,21849,1152000,"Percentageofpotentialmoneywon",2012
221,221,"Emiliano Grillo",1,1.89,11900,630000,"Percentageofpotentialmoneywon",2012
222,222,"Marcel Siem",3,1.86,79250,4250890,"Percentageofpotentialmoneywon",2012
222,222,"YE Yang",20,1.86,454276,24456890,"Percentageofpotentialmoneywon",2012
224,224,"Mark Anderson",25,1.85,441018,23796000,"Percentageofpotentialmoneywon",2012
225,225,"Glen Day",3,1.84,38850,2106000,"Percentageofpotentialmoneywon",2012
225,225,"Bobby Gates",29,1.84,525292,28494000,"Percentageofpotentialmoneywon",2012
225,225,"Richard Johnson",7,1.84,99515,5400000,"Percentageofpotentialmoneywon",2012
225,225,"Dustin Morris",1,1.84,18512,1008000,"Percentageofpotentialmoneywon",2012
229,229,"Nick OHern",26,1.83,489375,26766000,"Percentageofpotentialmoneywon",2012
230,230,"Heath Slocum",29,1.8,518197,28836000,"Percentageofpotentialmoneywon",2012
231,231,"Nathan Green",22,1.79,366651,20448000,"Percentageofpotentialmoneywon",2012
232,232,"Billy Hurley III",27,1.78,474129,26640000,"Percentageofpotentialmoneywon",2012
233,233,"Duffy Waldorf",11,1.77,174432,9828000,"Percentageofpotentialmoneywon",2012
234,234,"Brandt Jobe",18,1.75,344332,19692000,"Percentageofpotentialmoneywon",2012
234,234,"Scott Langley",4,1.75,82630,4734000,"Percentageofpotentialmoneywon",2012
236,236,"Frank Lickliter II",9,1.74,125682,7218000,"Percentageofpotentialmoneywon",2012
237,237,"Matt Jones",19,1.73,300254,17406000,"Percentageofpotentialmoneywon",2012
237,237,"Jesse Mueller",1,1.73,24912,1440000,"Percentageofpotentialmoneywon",2012
239,239,"Tom Lewis",2,1.72,41000,2390000,"Percentageofpotentialmoneywon",2012
240,240,"Kyle Reifers",27,1.7,448959,26424000,"Percentageofpotentialmoneywon",2012
241,241,"Brendon Todd",29,1.67,474295,28404000,"Percentageofpotentialmoneywon",2012
242,242,"Rafael Echenique",1,1.65,23180,1405890,"Percentageofpotentialmoneywon",2012
242,242,"Simon Khan",1,1.65,23180,1405890,"Percentageofpotentialmoneywon",2012
244,244,"Bernd Wiesberger",2,1.63,46500,2845000,"Percentageofpotentialmoneywon",2012
245,245,"Stuart Appleby",24,1.62,377559,23346000,"Percentageofpotentialmoneywon",2012
246,246,"Ross Fisher",2,1.61,45740,2845890,"Percentageofpotentialmoneywon",2012
246,246,"Chris Riley",12,1.61,167580,10440000,"Percentageofpotentialmoneywon",2012
248,248,"Hunter Haas",24,1.6,399363,25038000,"Percentageofpotentialmoneywon",2012
249,249,"Chris DiMarco",29,1.58,468297,29628000,"Percentageofpotentialmoneywon",2012
249,249,"Jbe Kruger",2,1.58,44250,2805890,"Percentageofpotentialmoneywon",2012
249,249,"Toshinori Muto",3,1.58,59964,3795890,"Percentageofpotentialmoneywon",2012
252,252,"Alvaro Quiros",8,1.57,182800,11640890,"Percentageofpotentialmoneywon",2012
253,253,"Kris Blanks",23,1.56,390059,25038000,"Percentageofpotentialmoneywon",2012
254,254,"Kevin Kisner",24,1.54,346215,22554000,"Percentageofpotentialmoneywon",2012
254,254,"Joey Snyder III",8,1.54,112800,7344000,"Percentageofpotentialmoneywon",2012
256,256,"Chris Couch",21,1.53,335847,21978000,"Percentageofpotentialmoneywon",2012
256,256,"KT Kim",11,1.53,220590,14394890,"Percentageofpotentialmoneywon",2012
258,258,"Randall Hutchison",1,1.5,12460,828000,"Percentageofpotentialmoneywon",2012
259,259,"Pablo Larrazabal",3,1.48,62930,4250890,"Percentageofpotentialmoneywon",2012
260,260,"Kenny Perry",5,1.45,76544,5292000,"Percentageofpotentialmoneywon",2012
261,261,"Erik Compton",26,1.44,359764,24948000,"Percentageofpotentialmoneywon",2012
261,261,"Danny Lee",26,1.44,359112,24912000,"Percentageofpotentialmoneywon",2012
263,263,"Jeev Milkha Singh",3,1.43,60589,4250890,"Percentageofpotentialmoneywon",2012
264,264,"Skip Kendall",5,1.41,62390,4410000,"Percentageofpotentialmoneywon",2012
265,265,"Jaebum Park",1,1.39,19955,1440000,"Percentageofpotentialmoneywon",2012
265,265,"Darron Stiles",1,1.39,19955,1440000,"Percentageofpotentialmoneywon",2012
267,267,"Garth Mulroy",20,1.37,277632,20283890,"Percentageofpotentialmoneywon",2012
267,267,"Dale Whitnell",1,1.37,19291,1405890,"Percentageofpotentialmoneywon",2012
269,269,"Steve Lowery",1,1.34,7215,540000,"Percentageofpotentialmoneywon",2012
270,270,"Arjun Atwal",27,1.31,348769,26658000,"Percentageofpotentialmoneywon",2012
271,271,"Zack Miller",12,1.3,137112,10512000,"Percentageofpotentialmoneywon",2012
272,272,"Marc Warren",1,1.29,18593,1440000,"Percentageofpotentialmoneywon",2012
273,273,"Darren Clarke",7,1.28,117310,9196890,"Percentageofpotentialmoneywon",2012
273,273,"Adilson da Silva",1,1.28,17964,1405890,"Percentageofpotentialmoneywon",2012
275,275,"Scott Dunlap",20,1.27,230220,18198000,"Percentageofpotentialmoneywon",2012
275,275,"Doug LaBelle II",1,1.27,12540,990000,"Percentageofpotentialmoneywon",2012
275,275,"Steve Marino",6,1.27,85040,6714000,"Percentageofpotentialmoneywon",2012
275,275,"Edoardo Molinari",1,1.27,18240,1440000,"Percentageofpotentialmoneywon",2012
279,279,"Steven Bowditch",18,1.26,206768,16398000,"Percentageofpotentialmoneywon",2012
279,279,"Angel Cabrera",20,1.26,283384,22560890,"Percentageofpotentialmoneywon",2012
279,279,"John Riegger",1,1.26,6810,540000,"Percentageofpotentialmoneywon",2012
279,279,"Jose de Jesus Rodriguez",1,1.26,8362,666000,"Percentageofpotentialmoneywon",2012
283,283,"JJ Killeen",33,1.25,414257,33012000,"Percentageofpotentialmoneywon",2012
284,284,"Marc Turnesa",11,1.22,113047,9288000,"Percentageofpotentialmoneywon",2012
285,285,"Brandon Brown",1,1.2,6480,540000,"Percentageofpotentialmoneywon",2012
285,285,"Nicholas Thompson",2,1.2,24912,2070000,"Percentageofpotentialmoneywon",2012
287,287,"Gene Sauers",2,1.19,12900,1080000,"Percentageofpotentialmoneywon",2012
288,288,"Warren Bennett",1,1.18,16636,1405890,"Percentageofpotentialmoneywon",2012
288,288,"Mathew Goggin",23,1.18,259604,22086000,"Percentageofpotentialmoneywon",2012
290,290,"Fred Funk",4,1.17,45449,3870000,"Percentageofpotentialmoneywon",2012
291,291,"Chase Wright",1,1.16,8360,720000,"Percentageofpotentialmoneywon",2012
292,292,"Gavin Coles",23,1.15,247561,21456000,"Percentageofpotentialmoneywon",2012
293,293,"Cameron Beckman",26,1.14,287506,25236000,"Percentageofpotentialmoneywon",2012
293,293,"Miguel Angel Carballo",25,1.14,269979,23634000,"Percentageofpotentialmoneywon",2012
293,293,"Jake Sarnoff",1,1.14,6180,540000,"Percentageofpotentialmoneywon",2012
296,296,"Briny Baird",13,1.12,154110,13752000,"Percentageofpotentialmoneywon",2012
296,296,"Mathias Gronberg",1,1.12,9246,828000,"Percentageofpotentialmoneywon",2012
