"AccuracyRating_RANKTHISWEEK_2007","AccuracyRating_RANKLASTWEEK_2007","AccuracyRating_PLAYERNAME_2007","AccuracyRating_EVENTS_2007","AccuracyRating_RATING_2007","stat_name","year"
54,54,"Nick Flanagan",2,7.2,"AccuracyRating",2007
54,54,"Anders Hansen",6,7.2,"AccuracyRating",2007
54,54,"Jerry Kelly",17,7.2,"AccuracyRating",2007
54,54,"Stephen Leaney",15,7.2,"AccuracyRating",2007
54,54,"Jamie Lovemark",2,7.2,"AccuracyRating",2007
54,54,"Jeff Maggert",15,7.2,"AccuracyRating",2007
54,54,"Yusaku Miyazato",1,7.2,"AccuracyRating",2007
54,54,"Colin Montgomerie",3,7.2,"AccuracyRating",2007
54,54,"Ted Purdy",18,7.2,"AccuracyRating",2007
54,54,"Jeff Sluman",6,7.2,"AccuracyRating",2007
54,54,"Kirk Triplett",12,7.2,"AccuracyRating",2007
54,54,"Jay Williamson",11,7.2,"AccuracyRating",2007
70,70,"Billy Andrade",16,7.1,"AccuracyRating",2007
70,70,"Craig Barlow",10,7.1,"AccuracyRating",2007
70,70,"Craig Bowden",13,7.1,"AccuracyRating",2007
70,70,"Olin Browne",6,7.1,"AccuracyRating",2007
70,70,"Mark Calcavecchia",16,7.1,"AccuracyRating",2007
70,70,"Chad Campbell",15,7.1,"AccuracyRating",2007
70,70,"Gavin Coles",15,7.1,"AccuracyRating",2007
70,70,"Brian Davis",20,7.1,"AccuracyRating",2007
70,70,"Paul Goydos",11,7.1,"AccuracyRating",2007
70,70,"JJ Henry",14,7.1,"AccuracyRating",2007
70,70,"Craig Kanada",19,7.1,"AccuracyRating",2007
70,70,"John Mallinger",18,7.1,"AccuracyRating",2007
70,70,"Rocco Mediate",14,7.1,"AccuracyRating",2007
70,70,"Greg Owen",11,7.1,"AccuracyRating",2007
70,70,"Ian Poulter",9,7.1,"AccuracyRating",2007
70,70,"Adam Scott",13,7.1,"AccuracyRating",2007
70,70,"Kevin Stadler",14,7.1,"AccuracyRating",2007
70,70,"Garrett Willis",6,7.1,"AccuracyRating",2007
88,88,"Woody Austin",19,7,"AccuracyRating",2007
88,88,"Rich Beem",15,7,"AccuracyRating",2007
88,88,"Ryan Blaum",1,7,"AccuracyRating",2007
88,88,"Tom Byrum",5,7,"AccuracyRating",2007
88,88,"Paul Casey",4,7,"AccuracyRating",2007
88,88,"Jose Coceres",8,7,"AccuracyRating",2007
88,88,"Bob Estes",15,7,"AccuracyRating",2007
88,88,"Steve Flesch",18,7,"AccuracyRating",2007
88,88,"Dan Forsman",4,7,"AccuracyRating",2007
88,88,"Thongchai Jaidee",2,7,"AccuracyRating",2007
88,88,"Colt Knost",3,7,"AccuracyRating",2007
88,88,"Matt Kuchar",15,7,"AccuracyRating",2007
88,88,"Justin Leonard",17,7,"AccuracyRating",2007
88,88,"Davis Love III",11,7,"AccuracyRating",2007
88,88,"Geoff Ogilvy",15,7,"AccuracyRating",2007
88,88,"Jeff Quinney",18,7,"AccuracyRating",2007
88,88,"John Senden",19,7,"AccuracyRating",2007
88,88,"Brandt Snedeker",20,7,"AccuracyRating",2007
88,88,"DJ Trahan",18,7,"AccuracyRating",2007
88,88,"Camilo Villegas",15,7,"AccuracyRating",2007
88,88,"Johnson Wagner",15,7,"AccuracyRating",2007
88,88,"Lee Westwood",3,7,"AccuracyRating",2007
110,110,"DJ Brigman",9,6.9,"AccuracyRating",2007
110,110,"Brendon de Jonge",11,6.9,"AccuracyRating",2007
110,110,"Steve Elkington",16,6.9,"AccuracyRating",2007
110,110,"Jeff Gove",20,6.9,"AccuracyRating",2007
110,110,"David Hearn",1,6.9,"AccuracyRating",2007
110,110,"Kent Jones",17,6.9,"AccuracyRating",2007
110,110,"Peter Lonard",14,6.9,"AccuracyRating",2007
110,110,"Bob May",8,6.9,"AccuracyRating",2007
110,110,"George McNeill",16,6.9,"AccuracyRating",2007
110,110,"Larry Mize",2,6.9,"AccuracyRating",2007
110,110,"Sean OHair",19,6.9,"AccuracyRating",2007
110,110,"Mark OMeara",1,6.9,"AccuracyRating",2007
110,110,"Arron Oberholser",13,6.9,"AccuracyRating",2007
110,110,"Justin Rose",10,6.9,"AccuracyRating",2007
110,110,"Charl Schwartzel",3,6.9,"AccuracyRating",2007
110,110,"Wes Short Jr",3,6.9,"AccuracyRating",2007
110,110,"Vance Veazey",3,6.9,"AccuracyRating",2007
110,110,"Charles Warren",21,6.9,"AccuracyRating",2007
110,110,"Brett Wetterich",14,6.9,"AccuracyRating",2007
110,110,"Charlie Wi",18,6.9,"AccuracyRating",2007
110,110,"Dean Wilson",16,6.9,"AccuracyRating",2007
110,110,"Mark Wilson",17,6.9,"AccuracyRating",2007
132,132,"Stewart Cink",17,6.8,"AccuracyRating",2007
132,132,"Carlos Franco",5,6.8,"AccuracyRating",2007
132,132,"Harrison Frazar",10,6.8,"AccuracyRating",2007
132,132,"Sergio Garcia",14,6.8,"AccuracyRating",2007
132,132,"Lucas Glover",18,6.8,"AccuracyRating",2007
132,132,"Padraig Harrington",11,6.8,"AccuracyRating",2007
132,132,"Dudley Hart",6,6.8,"AccuracyRating",2007
132,132,"Bob Heintz",14,6.8,"AccuracyRating",2007
132,132,"Cliff Kresge",23,6.8,"AccuracyRating",2007
132,132,"Steve Lowery",14,6.8,"AccuracyRating",2007
132,132,"Will Ma Kenzie",19,6.8,"AccuracyRating",2007
132,132,"Steve Marino",20,6.8,"AccuracyRating",2007
132,132,"John Merrick",15,6.8,"AccuracyRating",2007
132,132,"Phil Mickelson",13,6.8,"AccuracyRating",2007
132,132,"Hennie Otto",1,6.8,"AccuracyRating",2007
132,132,"Rod Pampling",18,6.8,"AccuracyRating",2007
132,132,"Corey Pavin",14,6.8,"AccuracyRating",2007
132,132,"Carl Pettersson",21,6.8,"AccuracyRating",2007
132,132,"Vijay Singh",21,6.8,"AccuracyRating",2007
132,132,"Bo Van Pelt",22,6.8,"AccuracyRating",2007
152,152,"Andy Bare",1,6.7,"AccuracyRating",2007
152,152,"Jonathan Byrd",12,6.7,"AccuracyRating",2007
152,152,"Chris DiMarco",13,6.7,"AccuracyRating",2007
152,152,"Robert Garrigus",18,6.7,"AccuracyRating",2007
152,152,"Mathew Goggin",18,6.7,"AccuracyRating",2007
152,152,"Matt Hendrix",7,6.7,"AccuracyRating",2007
152,152,"Mark Hensby",16,6.7,"AccuracyRating",2007
152,152,"Lee Janzen",7,6.7,"AccuracyRating",2007
152,152,"Robert Karlsson",7,6.7,"AccuracyRating",2007
152,152,"Skip Kendall",1,6.7,"AccuracyRating",2007
152,152,"Anthony Kim",18,6.7,"AccuracyRating",2007
152,152,"Doug LaBelle II",17,6.7,"AccuracyRating",2007
152,152,"Neal Lancaster",6,6.7,"AccuracyRating",2007
152,152,"Daisuke Maruyama",14,6.7,"AccuracyRating",2007
152,152,"Nick OHern",11,6.7,"AccuracyRating",2007
152,152,"Ryan Palmer",14,6.7,"AccuracyRating",2007
152,152,"Pat Perez",13,6.7,"AccuracyRating",2007
152,152,"Tom Pernice Jr",18,6.7,"AccuracyRating",2007
152,152,"Dicky Pride",9,6.7,"AccuracyRating",2007
152,152,"Henrik Stenson",8,6.7,"AccuracyRating",2007
152,152,"Mike Weir",15,6.7,"AccuracyRating",2007
173,173,"Michael Bradley",3,6.6,"AccuracyRating",2007
173,173,"David Branshaw",10,6.6,"AccuracyRating",2007
173,173,"Glen Day",15,6.6,"AccuracyRating",2007
173,173,"Niclas Fasth",2,6.6,"AccuracyRating",2007
173,173,"Jason Gore",16,6.6,"AccuracyRating",2007
173,173,"JP Hayes",15,6.6,"AccuracyRating",2007
173,173,"Tim Herron",19,6.6,"AccuracyRating",2007
173,173,"Brandt Jobe",1,6.6,"AccuracyRating",2007
173,173,"Richard Johnson",15,6.6,"AccuracyRating",2007
173,173,"Troy Matteson",16,6.6,"AccuracyRating",2007
173,173,"Paul McGinley",3,6.6,"AccuracyRating",2007
173,173,"Joe Ogilvie",18,6.6,"AccuracyRating",2007
173,173,"Jesper Parnevik",15,6.6,"AccuracyRating",2007
173,173,"John Rollins",20,6.6,"AccuracyRating",2007
173,173,"Rory Sabbatini",15,6.6,"AccuracyRating",2007
173,173,"Paul Stankowski",6,6.6,"AccuracyRating",2007
173,173,"Oliver Thomson",1,6.6,"AccuracyRating",2007
173,173,"Duffy Waldorf",11,6.6,"AccuracyRating",2007
173,173,"Nick Watney",16,6.6,"AccuracyRating",2007
173,173,"Bubba Watson",12,6.6,"AccuracyRating",2007
193,193,"Eric Axley",16,6.5,"AccuracyRating",2007
193,193,"Aaron Baddeley",16,6.5,"AccuracyRating",2007
193,193,"KJ Choi",15,6.5,"AccuracyRating",2007
193,193,"Daniel Chopra",20,6.5,"AccuracyRating",2007
193,193,"Ben Curtis",13,6.5,"AccuracyRating",2007
193,193,"Joe Daley",1,6.5,"AccuracyRating",2007
193,193,"Todd Fischer",2,6.5,"AccuracyRating",2007
193,193,"Retief Goosen",8,6.5,"AccuracyRating",2007
193,193,"Todd Hamilton",8,6.5,"AccuracyRating",2007
193,193,"Charley Hoffman",17,6.5,"AccuracyRating",2007
193,193,"JB Holmes",12,6.5,"AccuracyRating",2007
193,193,"Kyle Reifers",9,6.5,"AccuracyRating",2007
193,193,"Jim Rutledge",4,6.5,"AccuracyRating",2007
193,193,"Michael Sim",9,6.5,"AccuracyRating",2007
193,193,"BJ Staten",2,6.5,"AccuracyRating",2007
193,193,"Lee Williams",1,6.5,"AccuracyRating",2007
209,209,"Steve Allan",12,6.4,"AccuracyRating",2007
209,209,"Stuart Appleby",11,6.4,"AccuracyRating",2007
209,209,"Arjun Atwal",6,6.4,"AccuracyRating",2007
209,209,"Michael Boyd",8,6.4,"AccuracyRating",2007
209,209,"Jeff Brehaut",7,6.4,"AccuracyRating",2007
209,209,"Andrew Buckle",12,6.4,"AccuracyRating",2007
209,209,"Ben Crane",5,6.4,"AccuracyRating",2007
209,209,"Jason Dufner",16,6.4,"AccuracyRating",2007
209,209,"Mathias Gronberg",16,6.4,"AccuracyRating",2007
209,209,"Bill Haas",15,6.4,"AccuracyRating",2007
209,209,"Tripp Isenhour",13,6.4,"AccuracyRating",2007
209,209,"Frank Lickliter II",17,6.4,"AccuracyRating",2007
209,209,"Shigeki Maruyama",13,6.4,"AccuracyRating",2007
209,209,"Jeff Overton",11,6.4,"AccuracyRating",2007
209,209,"Brett Quigley",13,6.4,"AccuracyRating",2007
209,209,"Kevin Sutherland",15,6.4,"AccuracyRating",2007
225,225,"Angel Cabrera",5,6.3,"AccuracyRating",2007
225,225,"Michael Campbell",2,6.3,"AccuracyRating",2007
225,225,"Chris Couch",10,6.3,"AccuracyRating",2007
225,225,"John Daly",7,6.3,"AccuracyRating",2007
225,225,"Johan Edfors",3,6.3,"AccuracyRating",2007
225,225,"Brad Faxon",5,6.3,"AccuracyRating",2007
225,225,"Nathan Green",20,6.3,"AccuracyRating",2007
225,225,"Charles Howell III",14,6.3,"AccuracyRating",2007
225,225,"Shingo Katayama",2,6.3,"AccuracyRating",2007
225,225,"Jarrod Lyle",13,6.3,"AccuracyRating",2007
225,225,"Tim Petrovic",20,6.3,"AccuracyRating",2007
225,225,"Michael Putnam",17,6.3,"AccuracyRating",2007
225,225,"Chris Riley",11,6.3,"AccuracyRating",2007
225,225,"Paul Sheehan",1,6.3,"AccuracyRating",2007
225,225,"Graeme Storm",1,6.3,"AccuracyRating",2007
225,225,"Bob Tway",17,6.3,"AccuracyRating",2007
241,241,"Paul Azinger",7,6.2,"AccuracyRating",2007
241,241,"Marco Dawson",13,6.2,"AccuracyRating",2007
241,241,"Bubba Dickerson",5,6.2,"AccuracyRating",2007
241,241,"Paul Gow",8,6.2,"AccuracyRating",2007
241,241,"Tom Johnson",11,6.2,"AccuracyRating",2007
241,241,"Bronson La Cassie",1,6.2,"AccuracyRating",2007
241,241,"Tag Ridings",8,6.2,"AccuracyRating",2007
241,241,"Jason Schultz",8,6.2,"AccuracyRating",2007
249,249,"Brian Bateman",7,6.1,"AccuracyRating",2007
249,249,"Notah Begay III",2,6.1,"AccuracyRating",2007
249,249,"Thomas Bjorn",1,6.1,"AccuracyRating",2007
249,249,"Russ Cochran",1,6.1,"AccuracyRating",2007
249,249,"Jim Gallagher Jr",4,6.1,"AccuracyRating",2007
249,249,"Andres Gonzales",1,6.1,"AccuracyRating",2007
249,249,"Richard Green",2,6.1,"AccuracyRating",2007
249,249,"Ryuji Imada",19,6.1,"AccuracyRating",2007
249,249,"Franklin Langham",1,6.1,"AccuracyRating",2007
249,249,"Bryce Molder",7,6.1,"AccuracyRating",2007
249,249,"Kevin Na",16,6.1,"AccuracyRating",2007
249,249,"Chris Tidland",7,6.1,"AccuracyRating",2007
249,249,"Anthony Wall",1,6.1,"AccuracyRating",2007
249,249,"Steve Wheatcroft",9,6.1,"AccuracyRating",2007
263,263,"Guy Boros",1,6,"AccuracyRating",2007
263,263,"Jay Delsing",6,6,"AccuracyRating",2007
263,263,"Steve Jones",2,6,"AccuracyRating",2007
263,263,"JL Lewis",1,6,"AccuracyRating",2007
263,263,"Craig Lile",14,6,"AccuracyRating",2007
263,263,"Parker McLachlin",12,6,"AccuracyRating",2007
263,263,"Brady Schnell",1,6,"AccuracyRating",2007
263,263,"Grant Waite",5,6,"AccuracyRating",2007
271,271,"Ricky Barnes",1,5.9,"AccuracyRating",2007
271,271,"Bob Burns",2,5.9,"AccuracyRating",2007
271,271,"Darren Clarke",2,5.9,"AccuracyRating",2007
271,271,"Mike Grob",1,5.9,"AccuracyRating",2007
271,271,"Scott Gutschewski",10,5.9,"AccuracyRating",2007
271,271,"Anton Haig",2,5.9,"AccuracyRating",2007
271,271,"Bill Lunde",1,5.9,"AccuracyRating",2007
271,271,"Jim McGovern",3,5.9,"AccuracyRating",2007
271,271,"Azuma Yano",1,5.9,"AccuracyRating",2007
280,280,"Rich Barcelo",13,5.8,"AccuracyRating",2007
280,280,"Kelly Mitchum",1,5.8,"AccuracyRating",2007
282,282,"David Duval",4,5.7,"AccuracyRating",2007
282,282,"Brent Geiberger",5,5.7,"AccuracyRating",2007
282,282,"WC Liang",1,5.7,"AccuracyRating",2007
282,282,"Martin Rominger",1,5.7,"AccuracyRating",2007
282,282,"Jaco Van Zyl",4,5.7,"AccuracyRating",2007
287,287,"Robert Damron",1,5.6,"AccuracyRating",2007
287,287,"Hideto Tanihara",1,5.6,"AccuracyRating",2007
289,289,"Danny Ellis",1,5.5,"AccuracyRating",2007
289,289,"Matt Every",1,5.5,"AccuracyRating",2007
289,289,"David Howell",4,5.5,"AccuracyRating",2007
289,289,"Alan Morin",1,5.5,"AccuracyRating",2007
289,289,"Jose Maria Olazabal",8,5.5,"AccuracyRating",2007
289,289,"Jeev Milkha Singh",3,5.5,"AccuracyRating",2007
289,289,"Richard Sterne",1,5.5,"AccuracyRating",2007
296,296,"Jose Manuel Lara",1,5.4,"AccuracyRating",2007
296,296,"Spike McRoy",2,5.4,"AccuracyRating",2007
296,296,"Andrew Ruthkoski",2,5.4,"AccuracyRating",2007
296,296,"Kyle Thompson",1,5.4,"AccuracyRating",2007
296,296,"YE Yang",3,5.4,"AccuracyRating",2007
296,296,"Kaname Yokoo",1,5.4,"AccuracyRating",2007
302,302,"Gregory Havret",1,5.3,"AccuracyRating",2007
302,302,"Willie Wood",1,5.3,"AccuracyRating",2007
304,304,"Tom Gillis",1,5.2,"AccuracyRating",2007
304,304,"Louis Oosthuizen",1,5.2,"AccuracyRating",2007
306,306,"Todd Demsey",1,5.1,"AccuracyRating",2007
307,307,"Paul Broadhurst",1,5,"AccuracyRating",2007
307,307,"Loren Roberts",1,5,"AccuracyRating",2007
309,309,"Paul Trittler",1,4.8,"AccuracyRating",2007
310,310,"Prom Meesawat",1,4.5,"AccuracyRating",2007
311,311,"Tony Finau",1,4.4,"AccuracyRating",2007
312,312,"Raphael Jacquelin",1,4.3,"AccuracyRating",2007
