"Approach125150yardsRTPScore_RANKTHISWEEK_2009","Approach125150yardsRTPScore_RANKLASTWEEK_2009","Approach125150yardsRTPScore_PLAYERNAME_2009","Approach125150yardsRTPScore_ROUNDS_2009","Approach125150yardsRTPScore_AVGRTP_2009","stat_name","year"
1,1,"Tim Clark",81,-0.301,"Approach125150yardsRTPScore",2009
2,2,"Chris Riley",77,-0.282,"Approach125150yardsRTPScore",2009
3,3,"Jim Furyk",86,-0.237,"Approach125150yardsRTPScore",2009
4,4,"Bob Heintz",59,-0.235,"Approach125150yardsRTPScore",2009
5,5,"Rory Sabbatini",81,-0.232,"Approach125150yardsRTPScore",2009
6,6,"Camilo Villegas",76,-0.221,"Approach125150yardsRTPScore",2009
7,7,"Padraig Harrington",66,-0.219,"Approach125150yardsRTPScore",2009
8,8,"Jerry Kelly",90,-0.217,"Approach125150yardsRTPScore",2009
9,9,"Tiger Woods",64,-0.216,"Approach125150yardsRTPScore",2009
10,10,"Johnson Wagner",81,-0.214,"Approach125150yardsRTPScore",2009
11,11,"Anthony Kim",76,-0.209,"Approach125150yardsRTPScore",2009
11,11,"Bo Van Pelt",100,-0.209,"Approach125150yardsRTPScore",2009
13,13,"Greg Chalmers",85,-0.199,"Approach125150yardsRTPScore",2009
14,14,"Rich Beem",77,-0.197,"Approach125150yardsRTPScore",2009
15,15,"Corey Pavin",73,-0.196,"Approach125150yardsRTPScore",2009
16,16,"Mike Weir",85,-0.192,"Approach125150yardsRTPScore",2009
17,17,"Cliff Kresge",78,-0.191,"Approach125150yardsRTPScore",2009
18,18,"Justin Leonard",95,-0.19,"Approach125150yardsRTPScore",2009
19,19,"Steve Stricker",81,-0.185,"Approach125150yardsRTPScore",2009
20,20,"Bubba Watson",73,-0.183,"Approach125150yardsRTPScore",2009
21,21,"Jeff Maggert",79,-0.181,"Approach125150yardsRTPScore",2009
21,21,"Ian Poulter",59,-0.181,"Approach125150yardsRTPScore",2009
23,23,"Pat Perez",74,-0.18,"Approach125150yardsRTPScore",2009
24,24,"Jason Gore",74,-0.179,"Approach125150yardsRTPScore",2009
25,25,"Lee Janzen",74,-0.168,"Approach125150yardsRTPScore",2009
26,26,"Scott Sterling",51,-0.167,"Approach125150yardsRTPScore",2009
27,27,"Jason Bohn",88,-0.166,"Approach125150yardsRTPScore",2009
27,27,"Zach Johnson",94,-0.166,"Approach125150yardsRTPScore",2009
29,29,"Angel Cabrera",55,-0.162,"Approach125150yardsRTPScore",2009
29,29,"Rod Pampling",72,-0.162,"Approach125150yardsRTPScore",2009
31,31,"Dustin Johnson",85,-0.161,"Approach125150yardsRTPScore",2009
32,32,"Bill Lunde",83,-0.16,"Approach125150yardsRTPScore",2009
33,33,"Casey Wittenberg",71,-0.159,"Approach125150yardsRTPScore",2009
34,34,"Aaron Baddeley",66,-0.158,"Approach125150yardsRTPScore",2009
34,34,"James Nitties",86,-0.158,"Approach125150yardsRTPScore",2009
34,34,"Vaughn Taylor",88,-0.158,"Approach125150yardsRTPScore",2009
37,37,"Tom Lehman",55,-0.157,"Approach125150yardsRTPScore",2009
38,38,"Michael Allen",73,-0.154,"Approach125150yardsRTPScore",2009
38,38,"Bryce Molder",69,-0.154,"Approach125150yardsRTPScore",2009
38,38,"Jeff Overton",92,-0.154,"Approach125150yardsRTPScore",2009
38,38,"David Toms",98,-0.154,"Approach125150yardsRTPScore",2009
42,42,"Kent Jones",73,-0.152,"Approach125150yardsRTPScore",2009
42,42,"Dean Wilson",81,-0.152,"Approach125150yardsRTPScore",2009
44,44,"Justin Rose",71,-0.151,"Approach125150yardsRTPScore",2009
45,45,"Brandt Snedeker",81,-0.149,"Approach125150yardsRTPScore",2009
46,46,"Colt Knost",71,-0.145,"Approach125150yardsRTPScore",2009
47,47,"Harrison Frazar",93,-0.142,"Approach125150yardsRTPScore",2009
47,47,"Steve Marino",98,-0.142,"Approach125150yardsRTPScore",2009
49,49,"Patrick Sheehan",51,-0.141,"Approach125150yardsRTPScore",2009
50,50,"Spencer Levin",75,-0.14,"Approach125150yardsRTPScore",2009
51,51,"Jarrod Lyle",65,-0.136,"Approach125150yardsRTPScore",2009
51,51,"Joe Ogilvie",85,-0.136,"Approach125150yardsRTPScore",2009
53,53,"Brian Gay",96,-0.135,"Approach125150yardsRTPScore",2009
54,54,"Stephen Ames",77,-0.134,"Approach125150yardsRTPScore",2009
55,55,"Charley Hoffman",97,-0.133,"Approach125150yardsRTPScore",2009
56,56,"Stewart Cink",79,-0.132,"Approach125150yardsRTPScore",2009
56,56,"Brendon de Jonge",90,-0.132,"Approach125150yardsRTPScore",2009
58,58,"Fred Couples",54,-0.129,"Approach125150yardsRTPScore",2009
58,58,"Joe Durant",62,-0.129,"Approach125150yardsRTPScore",2009
60,60,"Ben Crane",93,-0.128,"Approach125150yardsRTPScore",2009
60,60,"Luke Donald",79,-0.128,"Approach125150yardsRTPScore",2009
62,62,"Marc Leishman",91,-0.127,"Approach125150yardsRTPScore",2009
63,63,"Richard Johnson",85,-0.126,"Approach125150yardsRTPScore",2009
63,63,"Jeff Klauk",97,-0.126,"Approach125150yardsRTPScore",2009
63,63,"Leif Olson",51,-0.126,"Approach125150yardsRTPScore",2009
63,63,"Nicholas Thompson",96,-0.126,"Approach125150yardsRTPScore",2009
67,67,"Robert Allenby",71,-0.125,"Approach125150yardsRTPScore",2009
67,67,"JJ Henry",97,-0.125,"Approach125150yardsRTPScore",2009
69,69,"Jonathan Byrd",89,-0.124,"Approach125150yardsRTPScore",2009
69,69,"Charlie Wi",92,-0.124,"Approach125150yardsRTPScore",2009
71,71,"Mark Brooks",55,-0.123,"Approach125150yardsRTPScore",2009
71,71,"Mark Calcavecchia",72,-0.123,"Approach125150yardsRTPScore",2009
71,71,"Davis Love III",89,-0.123,"Approach125150yardsRTPScore",2009
71,71,"Steve Lowery",83,-0.123,"Approach125150yardsRTPScore",2009
71,71,"Heath Slocum",95,-0.123,"Approach125150yardsRTPScore",2009
71,71,"Mark Wilson",99,-0.123,"Approach125150yardsRTPScore",2009
77,77,"Jason Dufner",90,-0.121,"Approach125150yardsRTPScore",2009
77,77,"Nathan Green",104,-0.121,"Approach125150yardsRTPScore",2009
79,79,"KJ Choi",65,-0.12,"Approach125150yardsRTPScore",2009
79,79,"Bob Estes",78,-0.12,"Approach125150yardsRTPScore",2009
79,79,"John Senden",100,-0.12,"Approach125150yardsRTPScore",2009
82,82,"Bart Bryant",58,-0.119,"Approach125150yardsRTPScore",2009
82,82,"Webb Simpson",94,-0.119,"Approach125150yardsRTPScore",2009
